,0,1,2,3,4,5,6
782,poutcome,month,day,job,age,marital,
783,poutcome,month,day,job,age,marital,
784,poutcome,month,day,job,age,marital,
785,poutcome,month,day,job,education,,
786,poutcome,month,day,job,education,,
787,poutcome,month,day,job,education,,
788,poutcome,month,day,job,education,,
789,poutcome,month,day,job,,,
790,poutcome,month,day,job,,,
791,poutcome,month,day,job,,,
792,poutcome,month,day,job,,,
793,poutcome,month,day,job,,,
794,poutcome,month,day,job,,,
795,poutcome,month,duration,day,job,contact,
796,poutcome,month,duration,day,job,contact,
797,poutcome,month,duration,day,job,contact,age
798,poutcome,month,duration,day,job,contact,age
799,poutcome,month,duration,day,job,contact,
800,poutcome,month,duration,day,job,contact,campaign
801,poutcome,month,duration,day,job,contact,campaign
802,poutcome,month,duration,day,job,contact,
803,poutcome,month,duration,day,job,loan,
804,poutcome,month,duration,day,job,loan,marital
805,poutcome,month,duration,day,job,loan,marital
806,poutcome,month,duration,day,job,loan,marital
807,poutcome,month,duration,day,job,,
808,poutcome,month,duration,day,job,balance,
809,poutcome,month,duration,day,job,balance,housing
810,poutcome,month,duration,day,job,balance,housing
811,poutcome,month,duration,day,job,,
812,poutcome,month,duration,day,job,,
813,poutcome,month,duration,day,job,,
814,poutcome,month,duration,day,job,,
815,poutcome,month,duration,day,job,,
816,poutcome,month,duration,day,job,,
817,poutcome,month,duration,day,job,,
818,poutcome,month,duration,day,,,
819,poutcome,month,duration,job,contact,marital,day
820,poutcome,month,duration,job,contact,marital,day
821,poutcome,month,duration,job,contact,marital,housing
822,poutcome,month,duration,job,contact,marital,housing
823,poutcome,month,duration,job,contact,marital,age
824,poutcome,month,duration,job,contact,marital,age
825,poutcome,month,duration,job,contact,,
826,poutcome,month,duration,job,contact,,
827,poutcome,month,duration,job,contact,housing,age
828,poutcome,month,duration,job,contact,housing,age
829,poutcome,month,duration,job,contact,housing,marital
830,poutcome,month,duration,job,contact,housing,marital
831,poutcome,month,duration,job,contact,housing,marital
832,poutcome,month,duration,job,contact,,
833,poutcome,month,duration,job,contact,,
834,poutcome,month,duration,job,marital,housing,
835,poutcome,month,duration,job,marital,housing,
836,poutcome,month,duration,job,marital,education,
837,poutcome,month,duration,job,marital,education,
838,poutcome,month,duration,job,marital,education,housing
839,poutcome,month,duration,job,marital,education,housing
840,poutcome,month,duration,job,marital,education,
841,poutcome,month,duration,job,marital,,
842,poutcome,month,duration,job,balance,,
843,poutcome,month,duration,job,balance,marital,
844,poutcome,month,duration,job,balance,marital,
845,poutcome,month,duration,job,balance,marital,
846,poutcome,month,duration,job,education,,
847,poutcome,month,duration,job,education,marital,
848,poutcome,month,duration,job,education,marital,
849,poutcome,month,duration,job,education,marital,loan
850,poutcome,month,duration,job,education,marital,loan
851,poutcome,month,duration,job,education,day,balance
852,poutcome,month,duration,job,education,day,balance
853,poutcome,month,duration,job,education,day,marital
854,poutcome,month,duration,job,education,day,marital
855,poutcome,month,duration,job,education,day,marital
856,poutcome,month,duration,job,education,age,
857,poutcome,month,duration,job,education,age,
858,poutcome,month,duration,job,marital,education,
859,poutcome,month,duration,job,marital,education,
860,poutcome,month,duration,job,marital,education,
861,poutcome,month,duration,job,marital,education,
862,poutcome,month,duration,job,marital,campaign,housing
863,poutcome,month,duration,job,marital,campaign,housing
864,poutcome,month,duration,job,marital,campaign,
865,poutcome,month,duration,job,marital,,
866,poutcome,month,duration,job,marital,education,
867,poutcome,month,duration,job,marital,education,
868,poutcome,month,duration,job,marital,education,
869,poutcome,month,duration,job,marital,education,
870,poutcome,month,duration,job,marital,education,age
871,poutcome,month,duration,job,marital,education,age
872,poutcome,month,duration,job,marital,education,
873,poutcome,month,duration,job,marital,education,
874,poutcome,month,duration,job,marital,education,
875,poutcome,month,duration,job,marital,,
876,poutcome,month,duration,job,contact,marital,education
877,poutcome,month,duration,job,contact,marital,education
878,poutcome,month,duration,job,contact,marital,education
879,poutcome,month,duration,job,contact,marital,education
880,poutcome,month,duration,job,contact,marital,age
881,poutcome,month,duration,job,contact,marital,age
882,poutcome,month,duration,job,contact,marital,loan
883,poutcome,month,duration,job,contact,marital,loan
884,poutcome,month,duration,job,contact,,
885,poutcome,month,duration,job,contact,,
886,poutcome,month,duration,job,,,
887,poutcome,month,duration,job,education,,
888,poutcome,month,duration,job,education,balance,housing
889,poutcome,month,duration,job,education,balance,housing
890,poutcome,month,duration,job,education,balance,contact
891,poutcome,month,duration,job,education,balance,contact
892,poutcome,month,duration,job,education,balance,contact
893,poutcome,month,duration,job,education,housing,loan
894,poutcome,month,duration,job,education,housing,loan
895,poutcome,month,duration,job,education,housing,
896,poutcome,month,duration,job,education,day,
897,poutcome,month,duration,job,education,day,
898,poutcome,month,duration,job,education,,
899,poutcome,month,duration,job,education,day,age
900,poutcome,month,duration,job,education,day,age
901,poutcome,month,duration,job,education,day,
902,poutcome,month,duration,job,education,,
903,poutcome,month,duration,job,education,balance,
904,poutcome,month,duration,job,education,balance,
905,poutcome,month,duration,job,,,
906,poutcome,month,contact,duration,age,marital,
907,poutcome,month,contact,duration,age,marital,
908,poutcome,month,contact,duration,age,marital,day
909,poutcome,month,contact,duration,age,marital,day
910,poutcome,month,contact,duration,age,job,
911,poutcome,month,contact,duration,age,job,
912,poutcome,month,contact,duration,age,job,
913,poutcome,month,contact,duration,age,job,
914,poutcome,month,contact,duration,age,job,
915,poutcome,month,contact,duration,age,job,
916,poutcome,month,contact,duration,age,job,
917,poutcome,month,contact,duration,age,job,
918,poutcome,month,contact,duration,age,job,
919,poutcome,month,contact,duration,age,job,education
920,poutcome,month,contact,duration,age,job,education
921,poutcome,month,contact,duration,age,job,education
922,poutcome,month,contact,duration,age,job,education
923,poutcome,month,contact,duration,age,job,
924,poutcome,month,contact,duration,age,job,
925,poutcome,month,contact,duration,job,,
926,poutcome,month,contact,duration,job,,
927,poutcome,month,contact,duration,job,,
928,poutcome,month,contact,duration,job,,
929,poutcome,month,contact,duration,job,housing,day
930,poutcome,month,contact,duration,job,housing,day
931,poutcome,month,contact,duration,job,housing,
932,poutcome,month,contact,duration,job,education,balance
933,poutcome,month,contact,duration,job,education,balance
934,poutcome,month,contact,duration,job,education,
935,poutcome,month,contact,duration,job,education,
936,poutcome,month,contact,duration,job,education,
937,poutcome,month,contact,duration,job,,
938,poutcome,month,contact,duration,job,marital,
939,poutcome,month,contact,duration,job,marital,
940,poutcome,month,contact,duration,job,marital,
941,poutcome,month,contact,duration,job,,
942,poutcome,month,contact,duration,job,balance,
943,poutcome,month,contact,duration,job,balance,
944,poutcome,month,contact,duration,job,marital,
945,poutcome,month,contact,duration,job,marital,
946,poutcome,month,contact,duration,job,marital,
947,poutcome,month,contact,duration,job,,
948,poutcome,month,contact,job,,,
949,poutcome,month,contact,job,,,
950,poutcome,month,contact,job,,,
951,poutcome,month,contact,job,,,
952,poutcome,month,contact,job,,,
953,poutcome,month,contact,job,,,
954,poutcome,month,contact,job,,,
955,poutcome,month,contact,job,,,
956,poutcome,month,contact,job,,,
957,poutcome,month,contact,job,,,
958,poutcome,month,contact,job,,,
959,poutcome,month,contact,job,,,
960,poutcome,month,contact,duration,,,
961,poutcome,month,contact,duration,job,marital,age
962,poutcome,month,contact,duration,job,marital,age
963,poutcome,month,contact,duration,job,marital,loan
964,poutcome,month,contact,duration,job,marital,loan
965,poutcome,month,contact,duration,job,marital,housing
966,poutcome,month,contact,duration,job,marital,housing
967,poutcome,month,contact,duration,job,campaign,
968,poutcome,month,contact,duration,job,campaign,marital
969,poutcome,month,contact,duration,job,campaign,marital
970,poutcome,month,contact,duration,job,campaign,marital
971,poutcome,month,contact,duration,job,marital,
972,poutcome,month,contact,duration,job,marital,education
973,poutcome,month,contact,duration,job,marital,education
974,poutcome,month,contact,duration,job,marital,education
975,poutcome,month,contact,duration,job,marital,education
976,poutcome,month,contact,duration,job,marital,
977,poutcome,month,contact,duration,job,,
978,poutcome,month,contact,duration,job,campaign,marital
979,poutcome,month,contact,duration,job,campaign,marital
980,poutcome,month,contact,duration,job,campaign,marital
981,poutcome,month,contact,duration,job,campaign,balance
982,poutcome,month,contact,duration,job,campaign,balance
983,poutcome,month,contact,duration,job,campaign,day
984,poutcome,month,contact,duration,job,campaign,day
985,poutcome,month,contact,duration,job,campaign,
986,poutcome,month,contact,duration,job,default,
987,poutcome,month,contact,duration,job,default,marital
988,poutcome,month,contact,duration,job,default,marital
989,poutcome,month,contact,duration,job,default,marital
990,poutcome,month,contact,duration,job,campaign,age
991,poutcome,month,contact,duration,job,campaign,age
992,poutcome,month,contact,duration,job,campaign,marital
993,poutcome,month,contact,duration,job,campaign,marital
994,poutcome,month,contact,duration,job,campaign,marital
995,poutcome,month,contact,duration,job,,
996,poutcome,month,contact,duration,job,marital,education
997,poutcome,month,contact,duration,job,marital,education
998,poutcome,month,contact,duration,job,marital,education
999,poutcome,month,contact,duration,job,marital,education
1000,poutcome,month,contact,duration,job,marital,
1001,poutcome,month,contact,duration,job,marital,balance
1002,poutcome,month,contact,duration,job,marital,balance
1003,poutcome,month,contact,duration,job,,
1004,poutcome,month,contact,duration,job,,
1005,poutcome,month,job,marital,,,
1006,poutcome,month,job,marital,,,
1007,poutcome,month,job,marital,,,
1008,poutcome,month,job,,,,
1009,poutcome,month,job,,,,
1010,poutcome,month,job,,,,
1011,poutcome,month,job,loan,marital,,
1012,poutcome,month,job,loan,marital,balance,
1013,poutcome,month,job,loan,marital,balance,
1014,poutcome,month,job,loan,marital,housing,
1015,poutcome,month,job,loan,marital,housing,
1016,poutcome,month,job,loan,,,
1017,poutcome,month,job,contact,,,
1018,poutcome,month,job,contact,marital,,
1019,poutcome,month,job,contact,marital,,
1020,poutcome,month,job,contact,marital,,
1021,poutcome,month,job,contact,,,
1022,poutcome,month,job,age,,,
1023,poutcome,month,job,age,,,
1024,poutcome,month,job,housing,,,
1025,poutcome,month,job,housing,,,
1026,poutcome,month,job,balance,,,
1027,poutcome,month,job,balance,,,
1028,poutcome,month,job,marital,,,
1029,poutcome,month,job,marital,,,
1030,poutcome,month,job,marital,,,
1031,poutcome,month,job,marital,,,
1032,poutcome,month,job,marital,,,
1033,poutcome,month,job,marital,,,
1034,poutcome,month,job,,,,
1035,poutcome,month,duration,job,education,,
1036,poutcome,month,duration,job,education,,
1037,poutcome,month,duration,job,education,marital,
1038,poutcome,month,duration,job,education,marital,
1039,poutcome,month,duration,job,education,marital,balance
1040,poutcome,month,duration,job,education,marital,balance
1041,poutcome,month,duration,job,education,,
1042,poutcome,month,duration,job,,,
1043,poutcome,month,duration,job,,,
1044,poutcome,month,duration,job,,,
1045,poutcome,month,duration,job,,,
1046,poutcome,month,duration,job,,,
1047,poutcome,month,duration,job,,,
1048,poutcome,month,duration,job,education,,
1049,poutcome,month,duration,job,education,marital,
1050,poutcome,month,duration,job,education,marital,
1051,poutcome,month,duration,job,education,marital,day
1052,poutcome,month,duration,job,education,marital,day
1053,poutcome,month,duration,job,education,,
1054,poutcome,month,duration,job,education,balance,
1055,poutcome,month,duration,job,education,balance,
1056,poutcome,month,duration,job,,,
1057,poutcome,month,duration,job,,,
1058,poutcome,month,duration,job,balance,,
1059,poutcome,month,duration,job,balance,marital,
1060,poutcome,month,duration,job,balance,marital,contact
1061,poutcome,month,duration,job,balance,marital,contact
1062,poutcome,month,duration,job,balance,marital,contact
1063,poutcome,month,duration,job,balance,marital,
1064,poutcome,month,duration,job,,,
1065,poutcome,month,duration,contact,job,education,
1066,poutcome,month,duration,contact,job,education,age
1067,poutcome,month,duration,contact,job,education,age
1068,poutcome,month,duration,contact,job,education,
1069,poutcome,month,duration,contact,job,education,
1070,poutcome,month,duration,contact,job,education,marital
1071,poutcome,month,duration,contact,job,education,marital
1072,poutcome,month,duration,contact,job,education,marital
1073,poutcome,month,duration,contact,job,education,day
1074,poutcome,month,duration,contact,job,education,day
1075,poutcome,month,duration,contact,job,education,age
1076,poutcome,month,duration,contact,job,education,age
1077,poutcome,month,duration,contact,job,education,
1078,poutcome,month,duration,contact,job,,
1079,poutcome,month,duration,contact,job,,
1080,poutcome,month,duration,contact,job,housing,balance
1081,poutcome,month,duration,contact,job,housing,balance
1082,poutcome,month,duration,contact,job,housing,day
1083,poutcome,month,duration,contact,job,housing,day
1084,poutcome,month,duration,contact,job,education,
1085,poutcome,month,duration,contact,job,education,
1086,poutcome,month,duration,contact,job,education,balance
1087,poutcome,month,duration,contact,job,education,balance
1088,poutcome,month,duration,contact,job,education,
1089,poutcome,month,duration,contact,job,marital,
1090,poutcome,month,duration,contact,job,marital,
1091,poutcome,month,duration,contact,job,marital,balance
1092,poutcome,month,duration,contact,job,marital,balance
1093,poutcome,month,duration,contact,job,campaign,education
1094,poutcome,month,duration,contact,job,campaign,education
1095,poutcome,month,duration,contact,job,campaign,education
1096,poutcome,month,duration,contact,job,campaign,education
1097,poutcome,month,duration,contact,job,campaign,balance
1098,poutcome,month,duration,contact,job,campaign,balance
1099,poutcome,month,duration,contact,job,education,
1100,poutcome,month,duration,contact,job,education,
1101,poutcome,month,duration,contact,job,education,
1102,poutcome,month,duration,contact,job,education,
1103,poutcome,month,duration,contact,job,marital,age
1104,poutcome,month,duration,contact,job,marital,age
1105,poutcome,month,duration,contact,job,marital,
1106,poutcome,month,duration,contact,job,marital,education
1107,poutcome,month,duration,contact,job,marital,education
1108,poutcome,month,duration,contact,job,marital,education
1109,poutcome,month,duration,contact,job,marital,education
1110,poutcome,month,duration,contact,job,,
1111,poutcome,month,duration,contact,job,,
1112,poutcome,month,duration,contact,job,,
1113,poutcome,month,duration,contact,job,,
1114,poutcome,month,duration,contact,job,,
1115,poutcome,month,duration,contact,job,,
1116,poutcome,month,duration,contact,job,,
1117,poutcome,month,duration,contact,job,,
1118,poutcome,month,duration,contact,job,,
1119,poutcome,month,duration,contact,job,,
1120,poutcome,month,duration,contact,job,,
1121,poutcome,month,duration,contact,job,age,
1122,poutcome,month,duration,contact,job,age,
1123,poutcome,month,duration,contact,job,,
1124,poutcome,month,duration,contact,job,,
1125,poutcome,month,duration,contact,balance,job,day
1126,poutcome,month,duration,contact,balance,job,day
1127,poutcome,month,duration,contact,balance,job,education
1128,poutcome,month,duration,contact,balance,job,education
1129,poutcome,month,duration,contact,balance,job,education
1130,poutcome,month,duration,contact,balance,job,education
1131,poutcome,month,duration,contact,balance,job,marital
1132,poutcome,month,duration,contact,balance,job,marital
1133,poutcome,month,duration,contact,balance,job,marital
1134,poutcome,month,duration,contact,balance,job,
1135,poutcome,month,duration,contact,balance,job,
1136,poutcome,month,duration,contact,balance,job,
1137,poutcome,month,duration,contact,balance,job,
1138,poutcome,month,duration,contact,balance,job,education
1139,poutcome,month,duration,contact,balance,job,education
1140,poutcome,month,duration,contact,balance,job,education
1141,poutcome,month,duration,contact,balance,job,education
1142,poutcome,month,duration,contact,balance,job,
1143,poutcome,month,duration,contact,balance,job,
1144,poutcome,month,duration,contact,balance,job,
1145,poutcome,month,duration,contact,balance,job,
1146,poutcome,month,duration,contact,balance,education,marital
1147,poutcome,month,duration,contact,balance,education,marital
1148,poutcome,month,duration,contact,balance,education,marital
1149,poutcome,month,duration,contact,balance,education,age
1150,poutcome,month,duration,contact,balance,education,age
1151,poutcome,month,duration,contact,balance,education,marital
1152,poutcome,month,duration,contact,balance,education,marital
1153,poutcome,month,duration,contact,balance,education,marital
1154,poutcome,month,duration,contact,balance,education,job
1155,poutcome,month,duration,contact,balance,education,job
1156,poutcome,month,duration,contact,balance,education,job
1157,poutcome,month,duration,contact,balance,education,job
1158,poutcome,month,duration,contact,balance,education,job
1159,poutcome,month,duration,contact,balance,education,job
1160,poutcome,month,duration,contact,balance,education,job
1161,poutcome,month,duration,contact,balance,education,job
1162,poutcome,month,duration,contact,balance,education,job
1163,poutcome,month,duration,contact,balance,education,job
1164,poutcome,month,duration,contact,balance,education,job
1165,poutcome,month,duration,contact,balance,education,job
1166,poutcome,month,duration,day,job,,
1167,poutcome,month,duration,day,job,,
1168,poutcome,month,duration,day,job,,
1169,poutcome,month,duration,day,job,,
1170,poutcome,month,duration,day,job,,
1171,poutcome,month,duration,day,job,,
1172,poutcome,month,duration,day,job,,
1173,poutcome,month,duration,day,job,,
1174,poutcome,month,duration,day,job,,
1175,poutcome,month,duration,day,job,,
1176,poutcome,month,duration,day,job,,
1177,poutcome,month,duration,day,job,,
1178,poutcome,month,duration,day,contact,,
1179,poutcome,month,duration,day,contact,,
1180,poutcome,month,duration,day,contact,job,
1181,poutcome,month,duration,day,contact,job,
1182,poutcome,month,duration,day,contact,job,
1183,poutcome,month,duration,day,contact,job,
1184,poutcome,month,duration,day,contact,job,
1185,poutcome,month,duration,day,contact,job,
1186,poutcome,month,duration,day,contact,job,
1187,poutcome,month,duration,day,contact,job,
1188,poutcome,month,duration,day,contact,job,
1189,poutcome,month,duration,day,contact,job,
1190,poutcome,month,duration,day,contact,job,
1191,poutcome,month,duration,day,contact,job,
1192,poutcome,month,duration,job,housing,age,
1193,poutcome,month,duration,job,housing,age,contact
1194,poutcome,month,duration,job,housing,age,contact
1195,poutcome,month,duration,job,housing,age,contact
1196,poutcome,month,duration,job,housing,,
1197,poutcome,month,duration,job,,,
1198,poutcome,month,duration,job,education,,
1199,poutcome,month,duration,job,education,,
1200,poutcome,month,duration,job,education,age,
1201,poutcome,month,duration,job,education,age,marital
1202,poutcome,month,duration,job,education,age,marital
1203,poutcome,month,duration,job,education,age,marital
1204,poutcome,month,duration,job,education,,
1205,poutcome,month,duration,job,,,
1206,poutcome,month,duration,job,campaign,day,housing
1207,poutcome,month,duration,job,campaign,day,housing
1208,poutcome,month,duration,job,campaign,day,balance
1209,poutcome,month,duration,job,campaign,day,balance
1210,poutcome,month,duration,job,campaign,education,
1211,poutcome,month,duration,job,campaign,education,marital
1212,poutcome,month,duration,job,campaign,education,marital
1213,poutcome,month,duration,job,campaign,education,marital
1214,poutcome,month,duration,job,campaign,education,marital
1215,poutcome,month,duration,job,campaign,education,marital
1216,poutcome,month,duration,job,campaign,education,marital
1217,poutcome,month,duration,job,campaign,education,
1218,poutcome,month,duration,job,education,,
1219,poutcome,month,duration,job,education,,
1220,poutcome,month,duration,job,education,marital,
1221,poutcome,month,duration,job,education,marital,
1222,poutcome,month,duration,job,education,marital,
1223,poutcome,month,duration,job,education,,
1224,poutcome,month,duration,job,marital,,
1225,poutcome,month,duration,job,marital,,
1226,poutcome,month,duration,job,marital,education,
1227,poutcome,month,duration,job,marital,education,
1228,poutcome,month,duration,job,marital,education,
1229,poutcome,month,duration,job,marital,education,
1230,poutcome,month,duration,job,education,,
1231,poutcome,month,duration,job,education,campaign,marital
1232,poutcome,month,duration,job,education,campaign,marital
1233,poutcome,month,duration,job,education,campaign,marital
1234,poutcome,month,duration,job,education,campaign,
1235,poutcome,month,duration,job,education,,
1236,poutcome,month,duration,job,education,,
1237,poutcome,month,duration,job,,,
1238,poutcome,month,duration,job,marital,,
1239,poutcome,month,duration,job,marital,,
1240,poutcome,month,duration,job,marital,age,day
1241,poutcome,month,duration,job,marital,age,day
1242,poutcome,month,duration,job,marital,age,
1243,poutcome,month,duration,job,,,
1244,poutcome,month,duration,job,,,
1245,poutcome,month,marital,job,,,
1246,poutcome,month,marital,job,,,
1247,poutcome,month,marital,job,,,
1248,poutcome,month,marital,job,,,
1249,poutcome,month,marital,job,,,
1250,poutcome,month,marital,job,,,
1251,poutcome,month,marital,job,,,
1252,poutcome,month,marital,job,,,
1253,poutcome,month,marital,job,,,
1254,poutcome,month,marital,job,,,
1255,poutcome,month,marital,job,,,
1256,poutcome,month,marital,job,,,
1257,poutcome,month,marital,day,,,
1258,poutcome,month,marital,day,job,age,
1259,poutcome,month,marital,day,job,age,
1260,poutcome,month,marital,day,job,,
1261,poutcome,month,marital,day,job,,
1262,poutcome,month,marital,day,job,,
1263,poutcome,month,marital,day,job,age,
1264,poutcome,month,marital,day,job,age,balance
1265,poutcome,month,marital,day,job,age,balance
1266,poutcome,month,marital,day,job,balance,
1267,poutcome,month,marital,day,job,balance,
1268,poutcome,month,marital,day,job,,
1269,poutcome,month,marital,day,job,,
1270,poutcome,month,marital,day,job,,
1271,poutcome,month,marital,day,job,balance,
1272,poutcome,month,marital,day,job,balance,
1273,poutcome,month,marital,day,job,,
1274,poutcome,month,marital,day,job,,
1275,poutcome,month,marital,duration,job,,
1276,poutcome,month,marital,duration,job,,
1277,poutcome,month,marital,duration,job,,
1278,poutcome,month,marital,duration,job,,
1279,poutcome,month,marital,duration,job,,
1280,poutcome,month,marital,duration,job,,
1281,poutcome,month,marital,duration,job,,
1282,poutcome,month,marital,duration,job,,
1283,poutcome,month,marital,duration,job,,
1284,poutcome,month,marital,duration,job,,
1285,poutcome,month,marital,duration,job,,
1286,poutcome,month,marital,duration,job,,
1287,poutcome,month,marital,duration,job,,
1288,poutcome,month,marital,duration,job,,
1289,poutcome,month,marital,duration,job,,
1290,poutcome,month,marital,duration,job,,
1291,poutcome,month,marital,duration,job,balance,
1292,poutcome,month,marital,duration,job,balance,day
1293,poutcome,month,marital,duration,job,balance,day
1294,poutcome,month,marital,duration,job,,
1295,poutcome,month,marital,duration,job,,
1296,poutcome,month,marital,duration,job,,
1297,poutcome,month,marital,duration,job,,
1298,poutcome,month,marital,duration,job,,
1299,poutcome,month,marital,duration,job,,
1300,poutcome,month,marital,duration,job,,
1301,poutcome,month,job,marital,,,
1302,poutcome,month,job,marital,,,
1303,poutcome,month,job,marital,education,,
1304,poutcome,month,job,marital,education,,
1305,poutcome,month,job,marital,education,,
1306,poutcome,month,job,marital,education,,
1307,poutcome,month,job,contact,,,
1308,poutcome,month,job,contact,,,
1309,poutcome,month,job,contact,,,
1310,poutcome,month,job,age,,,
1311,poutcome,month,job,age,,,
1312,poutcome,month,job,,,,
1313,poutcome,month,job,contact,age,day,
1314,poutcome,month,job,contact,age,day,
1315,poutcome,month,job,contact,age,,
1316,poutcome,month,job,contact,,,
1317,poutcome,month,job,contact,,,
1318,poutcome,month,job,marital,,,
1319,poutcome,month,job,marital,balance,,
1320,poutcome,month,job,marital,balance,,
1321,poutcome,month,job,marital,,,
1322,poutcome,month,job,,,,
1323,poutcome,month,job,,,,
1324,poutcome,month,job,education,,,
1325,poutcome,month,job,education,,,
1326,poutcome,month,job,education,,,
1327,poutcome,month,job,education,duration,,
1328,poutcome,month,job,education,duration,,
1329,poutcome,month,job,duration,,,
1330,poutcome,month,job,duration,,,
1331,poutcome,month,job,,,,
1332,poutcome,month,job,,,,
0,failure,apr,lower,divorced,admin.,,
1,failure,apr,lower,divorced,blue-collar,,
2,failure,apr,lower,divorced,entrepreneur,,
3,failure,apr,lower,divorced,housemaid,,
4,failure,apr,lower,divorced,management,,
5,failure,apr,lower,divorced,retired,,
6,failure,apr,lower,divorced,self-employed,,
7,failure,apr,lower,divorced,services,,
8,failure,apr,lower,divorced,student,,
9,failure,apr,lower,divorced,technician,,
10,failure,apr,lower,divorced,unemployed,,
11,failure,apr,lower,divorced,unknown,,
12,failure,apr,lower,married,admin.,,
13,failure,apr,lower,married,blue-collar,,
14,failure,apr,lower,married,entrepreneur,,
15,failure,apr,lower,married,housemaid,,
16,failure,apr,lower,married,management,lower,
17,failure,apr,lower,married,management,upper,
18,failure,apr,lower,married,retired,,
19,failure,apr,lower,married,self-employed,,
20,failure,apr,lower,married,services,,
21,failure,apr,lower,married,student,,
22,failure,apr,lower,married,technician,lower,
23,failure,apr,lower,married,technician,upper,
24,failure,apr,lower,married,unemployed,,
25,failure,apr,lower,married,unknown,,
26,failure,apr,lower,single,admin.,,
27,failure,apr,lower,single,blue-collar,lower,
28,failure,apr,lower,single,blue-collar,upper,
29,failure,apr,lower,single,entrepreneur,,
30,failure,apr,lower,single,housemaid,,
31,failure,apr,lower,single,management,,
32,failure,apr,lower,single,retired,,
33,failure,apr,lower,single,self-employed,,
34,failure,apr,lower,single,services,,
35,failure,apr,lower,single,student,,
36,failure,apr,lower,single,technician,lower,
37,failure,apr,lower,single,technician,upper,
38,failure,apr,lower,single,unemployed,,
39,failure,apr,lower,single,unknown,,
40,failure,apr,upper,no,,,
41,failure,apr,upper,yes,,,
42,failure,aug,admin.,,,,
43,failure,aug,blue-collar,divorced,,,
44,failure,aug,blue-collar,married,,,
45,failure,aug,blue-collar,single,,,
46,failure,aug,entrepreneur,,,,
47,failure,aug,housemaid,cellular,,,
48,failure,aug,housemaid,telephone,,,
49,failure,aug,housemaid,unknown,,,
50,failure,aug,management,divorced,,,
51,failure,aug,management,married,,,
52,failure,aug,management,single,lower,lower,no
53,failure,aug,management,single,lower,lower,yes
54,failure,aug,management,single,lower,upper,
55,failure,aug,management,single,upper,,
56,failure,aug,retired,,,,
57,failure,aug,self-employed,,,,
58,failure,aug,services,,,,
59,failure,aug,student,cellular,,,
60,failure,aug,student,telephone,,,
61,failure,aug,student,unknown,,,
62,failure,aug,technician,primary,,,
63,failure,aug,technician,secondary,divorced,,
64,failure,aug,technician,secondary,married,,
65,failure,aug,technician,secondary,single,,
66,failure,aug,technician,tertiary,,,
67,failure,aug,technician,unknown,,,
68,failure,aug,unemployed,,,,
69,failure,aug,unknown,,,,
70,failure,dec,divorced,,,,
71,failure,dec,married,,,,
72,failure,dec,single,,,,
73,failure,feb,admin.,,,,
74,failure,feb,blue-collar,,,,
75,failure,feb,entrepreneur,,,,
76,failure,feb,housemaid,,,,
77,failure,feb,management,,,,
78,failure,feb,retired,,,,
79,failure,feb,self-employed,,,,
80,failure,feb,services,no,,,
81,failure,feb,services,yes,,,
82,failure,feb,student,,,,
83,failure,feb,technician,,,,
84,failure,feb,unemployed,,,,
85,failure,feb,unknown,,,,
86,failure,jan,,,,,
87,failure,jul,admin.,,,,
88,failure,jul,blue-collar,,,,
89,failure,jul,entrepreneur,,,,
90,failure,jul,housemaid,,,,
91,failure,jul,management,no,,,
92,failure,jul,management,yes,,,
93,failure,jul,retired,,,,
94,failure,jul,self-employed,,,,
95,failure,jul,services,,,,
96,failure,jul,student,,,,
97,failure,jul,technician,,,,
98,failure,jul,unemployed,,,,
99,failure,jul,unknown,,,,
100,failure,jun,lower,admin.,,,
101,failure,jun,lower,blue-collar,divorced,,
102,failure,jun,lower,blue-collar,married,,
103,failure,jun,lower,blue-collar,single,,
104,failure,jun,lower,entrepreneur,,,
105,failure,jun,lower,housemaid,,,
106,failure,jun,lower,management,,,
107,failure,jun,lower,retired,,,
108,failure,jun,lower,self-employed,,,
109,failure,jun,lower,services,,,
110,failure,jun,lower,student,,,
111,failure,jun,lower,technician,,,
112,failure,jun,lower,unemployed,,,
113,failure,jun,lower,unknown,,,
114,failure,jun,upper,admin.,lower,,
115,failure,jun,upper,admin.,upper,,
116,failure,jun,upper,blue-collar,,,
117,failure,jun,upper,entrepreneur,,,
118,failure,jun,upper,housemaid,,,
119,failure,jun,upper,management,no,lower,
120,failure,jun,upper,management,no,upper,
121,failure,jun,upper,management,yes,,
122,failure,jun,upper,retired,,,
123,failure,jun,upper,self-employed,,,
124,failure,jun,upper,services,,,
125,failure,jun,upper,student,,,
126,failure,jun,upper,technician,lower,,
127,failure,jun,upper,technician,upper,,
128,failure,jun,upper,unemployed,,,
129,failure,jun,upper,unknown,,,
130,failure,mar,no,,,,
131,failure,mar,yes,,,,
132,failure,may,lower,,,,
133,failure,may,upper,lower,admin.,divorced,
134,failure,may,upper,lower,admin.,married,
135,failure,may,upper,lower,admin.,single,lower
136,failure,may,upper,lower,admin.,single,upper
137,failure,may,upper,lower,blue-collar,no,divorced
138,failure,may,upper,lower,blue-collar,no,married
139,failure,may,upper,lower,blue-collar,no,single
140,failure,may,upper,lower,blue-collar,yes,
141,failure,may,upper,lower,entrepreneur,divorced,
142,failure,may,upper,lower,entrepreneur,married,
143,failure,may,upper,lower,entrepreneur,single,
