,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1235,duration,poutcome,month,job,marital,education,housing,,,,,,,,,
1236,duration,poutcome,month,job,marital,,,,,,,,,,,
1237,duration,poutcome,month,job,balance,,,,,,,,,,,
1238,duration,poutcome,month,job,balance,marital,,,,,,,,,,
1239,duration,poutcome,month,job,balance,marital,,,,,,,,,,
1240,duration,poutcome,month,job,balance,marital,,,,,,,,,,
1241,duration,poutcome,month,job,contact,marital,age,,,,,,,,,
1242,duration,poutcome,month,job,contact,marital,age,,,,,,,,,
1243,duration,poutcome,month,job,contact,marital,balance,,,,,,,,,
1244,duration,poutcome,month,job,contact,marital,balance,age,,,,,,,,
1245,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,,
1246,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,,
1247,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,,
1248,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,,
1249,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign,,,,,
1250,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign,,,,,
1251,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,,
1252,duration,poutcome,month,job,contact,marital,education,,,,,,,,,
1253,duration,poutcome,month,job,contact,marital,education,balance,,,,,,,,
1254,duration,poutcome,month,job,contact,marital,education,balance,,,,,,,,
1255,duration,poutcome,month,job,contact,marital,education,,,,,,,,,
1256,duration,poutcome,month,job,contact,,,,,,,,,,,
1257,duration,poutcome,month,job,marital,education,,,,,,,,,,
1258,duration,poutcome,month,job,marital,education,,,,,,,,,,
1259,duration,poutcome,month,job,marital,education,,,,,,,,,,
1260,duration,poutcome,month,job,marital,campaign,housing,,,,,,,,,
1261,duration,poutcome,month,job,marital,campaign,housing,,,,,,,,,
1262,duration,poutcome,month,job,marital,campaign,,,,,,,,,,
1263,duration,poutcome,month,job,marital,,,,,,,,,,,
1264,duration,poutcome,month,job,marital,age,,,,,,,,,,
1265,duration,poutcome,month,job,marital,age,education,,,,,,,,,
1266,duration,poutcome,month,job,marital,age,education,,,,,,,,,
1267,duration,poutcome,month,job,marital,age,education,,,,,,,,,
1268,duration,poutcome,month,job,marital,education,age,,,,,,,,,
1269,duration,poutcome,month,job,marital,education,age,balance,loan,,,,,,,
1270,duration,poutcome,month,job,marital,education,age,balance,loan,,,,,,,
1271,duration,poutcome,month,job,marital,education,age,balance,,,,,,,,
1272,duration,poutcome,month,job,marital,education,,,,,,,,,,
1273,duration,poutcome,month,job,marital,education,,,,,,,,,,
1274,duration,poutcome,month,job,marital,,,,,,,,,,,
1275,duration,poutcome,month,job,education,balance,,,,,,,,,,
1276,duration,poutcome,month,job,education,balance,,,,,,,,,,
1277,duration,poutcome,month,job,education,contact,day,age,,,,,,,,
1278,duration,poutcome,month,job,education,contact,day,age,loan,balance,,,,,,
1279,duration,poutcome,month,job,education,contact,day,age,loan,balance,,,,,,
1280,duration,poutcome,month,job,education,contact,day,age,loan,,,,,,,
1281,duration,poutcome,month,job,education,contact,day,age,marital,,,,,,,
1282,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,,,,,
1283,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,,,,
1284,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,,
1285,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,pdays,
1286,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,pdays,previous
1287,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,pdays,previous
1288,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,,,
1289,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,,,,,
1290,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,,,,,
1291,duration,poutcome,month,job,education,contact,day,age,marital,balance,,,,,,
1292,duration,poutcome,month,job,education,contact,day,age,marital,balance,,,,,,
1293,duration,poutcome,month,job,education,contact,day,age,,,,,,,,
1294,duration,poutcome,month,job,education,contact,,,,,,,,,,
1295,duration,poutcome,month,job,education,age,,,,,,,,,,
1296,duration,poutcome,month,job,education,age,,,,,,,,,,
1297,duration,poutcome,month,job,,,,,,,,,,,,
1298,duration,poutcome,month,job,marital,,,,,,,,,,,
1299,duration,poutcome,month,job,marital,balance,,,,,,,,,,
1300,duration,poutcome,month,job,marital,balance,campaign,,,,,,,,,
1301,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,,,,,
1302,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,,,,,
1303,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,,,,,
1304,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,,,,
1305,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,,,
1306,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,pdays,
1307,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,pdays,previous
1308,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,pdays,previous
1309,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,,
1310,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,,,
1311,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,,,,,
1312,duration,poutcome,month,job,marital,balance,campaign,loan,,,,,,,,
1313,duration,poutcome,month,job,marital,default,contact,loan,education,,,,,,,
1314,duration,poutcome,month,job,marital,default,contact,loan,education,,,,,,,
1315,duration,poutcome,month,job,marital,default,contact,loan,education,housing,,,,,,
1316,duration,poutcome,month,job,marital,default,contact,loan,education,housing,,,,,,
1317,duration,poutcome,month,job,marital,default,contact,loan,age,day,,,,,,
1318,duration,poutcome,month,job,marital,default,contact,loan,age,day,campaign,,,,,
1319,duration,poutcome,month,job,marital,default,contact,loan,age,day,campaign,,,,,
1320,duration,poutcome,month,job,marital,default,contact,loan,age,,,,,,,
1321,duration,poutcome,month,job,marital,default,contact,,,,,,,,,
1322,duration,poutcome,month,job,marital,default,,,,,,,,,,
1323,duration,poutcome,month,job,education,,,,,,,,,,,
1324,duration,poutcome,month,job,education,marital,,,,,,,,,,
1325,duration,poutcome,month,job,education,marital,day,,,,,,,,,
1326,duration,poutcome,month,job,education,marital,day,contact,,,,,,,,
1327,duration,poutcome,month,job,education,marital,day,contact,balance,,,,,,,
1328,duration,poutcome,month,job,education,marital,day,contact,balance,,,,,,,
1329,duration,poutcome,month,job,education,marital,,,,,,,,,,
1330,duration,poutcome,month,job,education,,,,,,,,,,,
1331,duration,poutcome,month,job,balance,age,housing,,,,,,,,,
1332,duration,poutcome,month,job,balance,age,housing,marital,,,,,,,,
1333,duration,poutcome,month,job,balance,age,housing,marital,loan,,,,,,,
1334,duration,poutcome,month,job,balance,age,housing,marital,loan,,,,,,,
1335,duration,poutcome,month,job,balance,age,housing,marital,,,,,,,,
1336,duration,poutcome,month,job,balance,age,,,,,,,,,,
1337,duration,poutcome,month,job,balance,age,,,,,,,,,,
1338,duration,poutcome,month,job,balance,age,day,,,,,,,,,
1339,duration,poutcome,month,job,balance,age,day,campaign,,,,,,,,
1340,duration,poutcome,month,job,balance,age,day,campaign,,,,,,,,
1341,duration,poutcome,month,job,campaign,age,balance,,,,,,,,,
1342,duration,poutcome,month,job,campaign,age,balance,housing,marital,,,,,,,
1343,duration,poutcome,month,job,campaign,age,balance,housing,marital,,,,,,,
1344,duration,poutcome,month,job,campaign,age,balance,housing,marital,,,,,,,
1345,duration,poutcome,month,job,campaign,age,balance,housing,,,,,,,,
1346,duration,poutcome,month,job,campaign,age,,,,,,,,,,
1347,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,,,,,,
1348,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,,,,,,
1349,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,day,,,,,
1350,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,day,,,,,
1351,duration,poutcome,month,job,campaign,loan,age,balance,education,,,,,,,
1352,duration,poutcome,month,job,campaign,loan,age,balance,education,,,,,,,
1353,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,,,,,,
1354,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,,,,,
1355,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default,housing,,,
1356,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default,housing,contact,pdays,
1357,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default,housing,contact,pdays,previous
1358,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default,housing,contact,pdays,previous
1359,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default,housing,contact,,
1360,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default,,,,
1361,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,,,,,
1362,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,,,,,,
1363,duration,poutcome,month,job,campaign,loan,age,balance,day,,,,,,,
1364,duration,poutcome,month,job,campaign,loan,age,day,marital,default,,,,,,
1365,duration,poutcome,month,job,campaign,loan,age,day,marital,default,,,,,,
1366,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,,,,,
1367,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default,housing,,,
1368,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default,housing,contact,pdays,
1369,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default,housing,contact,pdays,previous
1370,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default,housing,contact,pdays,previous
1371,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default,housing,contact,,
1372,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default,,,,
1373,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,,,,,
1374,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,,,,,
1375,duration,poutcome,month,job,campaign,loan,age,day,marital,education,,,,,,
1376,duration,poutcome,month,job,campaign,loan,age,day,marital,,,,,,,
1377,duration,poutcome,month,job,campaign,loan,age,day,,,,,,,,
1378,duration,poutcome,month,job,campaign,loan,,,,,,,,,,
1379,duration,poutcome,month,job,marital,,,,,,,,,,,
1380,duration,poutcome,month,job,marital,education,,,,,,,,,,
1381,duration,poutcome,month,job,marital,education,,,,,,,,,,
1382,duration,poutcome,month,job,marital,education,balance,,,,,,,,,
1383,duration,poutcome,month,job,marital,education,balance,,,,,,,,,
1384,duration,poutcome,month,job,marital,,,,,,,,,,,
1385,duration,poutcome,month,job,age,marital,,,,,,,,,,
1386,duration,poutcome,month,job,age,marital,,,,,,,,,,
1387,duration,poutcome,month,job,age,marital,education,,,,,,,,,
1388,duration,poutcome,month,job,age,marital,education,,,,,,,,,
1389,duration,poutcome,month,job,age,marital,education,,,,,,,,,
1390,duration,poutcome,month,job,age,,,,,,,,,,,
1391,duration,poutcome,month,job,education,,,,,,,,,,,
1392,duration,poutcome,month,job,education,,,,,,,,,,,
1393,duration,poutcome,month,job,education,campaign,marital,,,,,,,,,
1394,duration,poutcome,month,job,education,campaign,marital,age,,,,,,,,
1395,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing,contact,day,pdays,
1396,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing,contact,day,pdays,previous
1397,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing,contact,day,pdays,previous
1398,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing,contact,day,,
1399,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing,contact,,,
1400,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing,,,,
1401,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,,,,,
1402,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,default,contact,pdays,
1403,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,default,contact,pdays,previous
1404,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,default,contact,pdays,previous
1405,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,default,contact,,
1406,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,default,,,
1407,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,,,,
1408,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,,,,
1409,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day,,,,
1410,duration,poutcome,month,job,education,campaign,marital,age,loan,,,,,,,
1411,duration,poutcome,month,job,education,campaign,marital,balance,,,,,,,,
1412,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan,contact,day,pdays,
1413,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan,contact,day,pdays,previous
1414,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan,contact,day,pdays,previous
1415,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan,contact,day,,
1416,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan,contact,,,
1417,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan,,,,
1418,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,,,,,
1419,duration,poutcome,month,job,education,campaign,marital,balance,age,default,,,,,,
1420,duration,poutcome,month,job,education,campaign,marital,balance,age,,,,,,,
1421,duration,poutcome,month,job,education,campaign,housing,marital,loan,,,,,,,
1422,duration,poutcome,month,job,education,campaign,housing,marital,loan,,,,,,,
1423,duration,poutcome,month,job,education,campaign,housing,marital,balance,,,,,,,
1424,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,,,,,,
1425,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,,,,,
1426,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default,loan,contact,pdays,
1427,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default,loan,contact,pdays,previous
1428,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default,loan,contact,pdays,previous
1429,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default,loan,contact,,
1430,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default,loan,,,
1431,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default,,,,
1432,duration,poutcome,month,job,education,campaign,housing,marital,age,loan,,,,,,
1433,duration,poutcome,month,job,education,campaign,housing,marital,age,loan,,,,,,
1434,duration,poutcome,month,job,education,campaign,housing,marital,age,,,,,,,
1435,duration,poutcome,month,job,education,campaign,housing,balance,age,,,,,,,
1436,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,,,,,,
1437,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan,contact,day,,
1438,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan,contact,day,pdays,
1439,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan,contact,day,pdays,previous
1440,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan,contact,day,pdays,previous
1441,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan,contact,,,
1442,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan,,,,
1443,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,,,,,
1444,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,,,,,,
1445,duration,poutcome,month,job,education,campaign,housing,balance,,,,,,,,
1446,duration,poutcome,month,job,contact,marital,,,,,,,,,,
1447,duration,poutcome,month,job,contact,marital,housing,education,balance,,,,,,,
1448,duration,poutcome,month,job,contact,marital,housing,education,balance,day,,,,,,
1449,duration,poutcome,month,job,contact,marital,housing,education,balance,day,,,,,,
1450,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,,,,,
1451,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,pdays,
1452,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,pdays,previous
1453,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,pdays,previous
1454,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,,
1455,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,pdays,
1456,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,pdays,previous
1457,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,pdays,previous
1458,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,balance,loan,,
1459,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default,,,,
1460,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,,,,,,
1461,duration,poutcome,month,job,contact,marital,housing,education,day,,,,,,,
1462,duration,poutcome,month,job,contact,marital,housing,education,,,,,,,,
1463,duration,poutcome,month,job,contact,marital,housing,,,,,,,,,
1464,duration,poutcome,month,job,contact,marital,,,,,,,,,,
1465,duration,poutcome,month,job,contact,,,,,,,,,,,
1466,duration,poutcome,month,job,marital,,,,,,,,,,,
1467,duration,poutcome,month,job,marital,default,,,,,,,,,,
1468,duration,poutcome,month,job,marital,default,,,,,,,,,,
1469,duration,poutcome,month,job,marital,age,day,,,,,,,,,
1470,duration,poutcome,month,job,marital,age,day,education,,,,,,,,
1471,duration,poutcome,month,job,marital,age,day,education,,,,,,,,
1472,duration,poutcome,month,job,marital,age,day,education,default,balance,,,,,,
1473,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan,contact,campaign,pdays,
1474,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan,contact,campaign,pdays,previous
1475,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan,contact,campaign,pdays,previous
1476,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan,contact,campaign,,
1477,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan,contact,,,
1478,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan,,,,
1479,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,,,,,
1480,duration,poutcome,month,job,marital,age,day,education,default,,,,,,,
1481,duration,poutcome,month,job,marital,age,,,,,,,,,,
1482,duration,poutcome,month,job,campaign,marital,age,,,,,,,,,
1483,duration,poutcome,month,job,campaign,marital,age,education,,,,,,,,
1484,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan,contact,day,pdays,
1485,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan,contact,day,pdays,previous
1486,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan,contact,day,pdays,previous
1487,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan,contact,day,,
1488,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan,contact,,,
1489,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan,,,,
1490,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,,,,,
1491,duration,poutcome,month,job,campaign,marital,age,education,default,balance,,,,,,
1492,duration,poutcome,month,job,campaign,marital,age,education,default,,,,,,,
1493,duration,poutcome,month,job,campaign,marital,age,education,,,,,,,,
1494,duration,poutcome,month,job,campaign,marital,age,,,,,,,,,
1495,duration,poutcome,month,job,campaign,marital,age,,,,,,,,,
1496,duration,poutcome,month,job,campaign,marital,,,,,,,,,,
1497,duration,poutcome,month,job,campaign,marital,,,,,,,,,,
1498,duration,poutcome,month,job,campaign,marital,,,,,,,,,,
1499,duration,poutcome,month,job,campaign,marital,age,balance,education,,,,,,,
1500,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,,,,,
1501,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan,contact,day,pdays,
1502,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan,contact,day,pdays,previous
1503,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan,contact,day,pdays,previous
1504,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan,contact,day,,
1505,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan,contact,,,
1506,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan,,,,
1507,duration,poutcome,month,job,campaign,marital,age,balance,education,default,,,,,,
1508,duration,poutcome,month,job,campaign,marital,age,balance,education,,,,,,,
1509,duration,poutcome,month,job,campaign,marital,age,balance,,,,,,,,
1510,duration,poutcome,month,job,campaign,marital,age,,,,,,,,,
1511,duration,poutcome,month,job,,,,,,,,,,,,
1512,duration,poutcome,month,job,day,marital,,,,,,,,,,
1513,duration,poutcome,month,job,day,marital,campaign,education,,,,,,,,
1514,duration,poutcome,month,job,day,marital,campaign,education,,,,,,,,
1515,duration,poutcome,month,job,day,marital,campaign,education,,,,,,,,
1516,duration,poutcome,month,job,day,marital,campaign,,,,,,,,,
1517,duration,poutcome,month,job,day,marital,balance,,,,,,,,,
1518,duration,poutcome,month,job,day,marital,balance,,,,,,,,,
1519,duration,poutcome,month,job,day,,,,,,,,,,,
1520,duration,poutcome,month,job,marital,,,,,,,,,,,
1521,duration,poutcome,month,job,marital,,,,,,,,,,,
1522,duration,poutcome,month,job,marital,age,,,,,,,,,,
1523,duration,poutcome,month,job,marital,age,,,,,,,,,,
1524,duration,poutcome,month,marital,,,,,,,,,,,,
1525,duration,poutcome,month,marital,day,,,,,,,,,,,
1526,duration,poutcome,month,marital,day,job,,,,,,,,,,
1527,duration,poutcome,month,marital,day,job,,,,,,,,,,
1528,duration,poutcome,month,marital,day,job,,,,,,,,,,
1529,duration,poutcome,month,marital,day,job,,,,,,,,,,
1530,duration,poutcome,month,marital,day,job,,,,,,,,,,
1531,duration,poutcome,month,marital,day,job,,,,,,,,,,
1532,duration,poutcome,month,marital,day,job,,,,,,,,,,
1533,duration,poutcome,month,marital,day,job,,,,,,,,,,
1534,duration,poutcome,month,marital,day,job,,,,,,,,,,
1535,duration,poutcome,month,marital,day,job,,,,,,,,,,
1536,duration,poutcome,month,marital,day,job,,,,,,,,,,
1537,duration,poutcome,month,marital,,,,,,,,,,,,
1538,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1539,duration,poutcome,month,education,campaign,job,day,marital,age,,,,,,,
1540,duration,poutcome,month,education,campaign,job,day,marital,age,loan,,,,,,
1541,duration,poutcome,month,education,campaign,job,day,marital,age,loan,,,,,,
1542,duration,poutcome,month,education,campaign,job,day,marital,balance,,,,,,,
1543,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,,,,,
1544,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,,,
1545,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,pdays,
1546,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,pdays,previous
1547,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,pdays,previous
1548,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,,
1549,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,,,,
1550,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,,,,,
1551,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,,,
1552,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,pdays,
1553,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,pdays,previous
1554,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,pdays,previous
1555,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,housing,contact,,
1556,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default,,,,
1557,duration,poutcome,month,education,campaign,job,day,marital,balance,,,,,,,
1558,duration,poutcome,month,education,campaign,job,day,marital,balance,age,,,,,,
1559,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing,,,,
1560,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing,loan,contact,pdays,
1561,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing,loan,contact,pdays,previous
1562,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing,loan,contact,pdays,previous
1563,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing,loan,contact,,
1564,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing,loan,,,
1565,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,,,,,
1566,duration,poutcome,month,education,campaign,job,day,,,,,,,,,
1567,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1568,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1569,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1570,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1571,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1572,duration,poutcome,month,education,campaign,job,marital,,,,,,,,,
1573,duration,poutcome,month,education,campaign,job,marital,age,,,,,,,,
1574,duration,poutcome,month,education,campaign,job,marital,age,default,balance,,,,,,
1575,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,,,,,
1576,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan,contact,day,pdays,
1577,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan,contact,day,pdays,previous
1578,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan,contact,day,pdays,previous
1579,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan,contact,day,,
1580,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan,contact,,,
1581,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan,,,,
1582,duration,poutcome,month,education,campaign,job,marital,age,default,,,,,,,
1583,duration,poutcome,month,education,campaign,job,marital,,,,,,,,,
1584,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1585,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1586,duration,poutcome,month,education,campaign,job,,,,,,,,,,
1587,duration,poutcome,month,education,campaign,balance,,,,,,,,,,
1588,duration,poutcome,month,education,campaign,balance,age,marital,,,,,,,,
1589,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1590,duration,poutcome,month,education,campaign,balance,age,marital,job,day,,,,,,
1591,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing,,,,
1592,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing,loan,contact,pdays,
1593,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing,loan,contact,pdays,previous
1594,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing,loan,contact,pdays,previous
1595,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing,loan,contact,,
1596,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing,loan,,,
1597,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,,,,,
1598,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1599,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1600,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1601,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1602,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1603,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1604,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1605,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1606,duration,poutcome,month,education,campaign,balance,age,marital,job,,,,,,,
1607,duration,poutcome,month,education,campaign,balance,age,marital,,,,,,,,
1608,duration,poutcome,month,education,campaign,balance,age,day,,,,,,,,
