,0,1,2,3,4,5,6
789,duration,poutcome,month,day,job,loan,
790,duration,poutcome,month,day,job,loan,campaign
791,duration,poutcome,month,day,job,loan,campaign
792,duration,poutcome,month,day,job,contact,education
793,duration,poutcome,month,day,job,contact,education
794,duration,poutcome,month,day,job,contact,education
795,duration,poutcome,month,day,job,contact,
796,duration,poutcome,month,day,job,,
797,duration,poutcome,month,day,job,age,
798,duration,poutcome,month,day,job,age,
799,duration,poutcome,month,day,job,,
800,duration,poutcome,month,day,job,marital,
801,duration,poutcome,month,day,job,marital,
802,duration,poutcome,month,day,job,marital,
803,duration,poutcome,month,day,job,education,
804,duration,poutcome,month,day,job,education,balance
805,duration,poutcome,month,day,job,education,balance
806,duration,poutcome,month,day,job,education,housing
807,duration,poutcome,month,day,job,education,housing
808,duration,poutcome,month,day,job,,
809,duration,poutcome,month,day,job,,
810,duration,poutcome,month,day,job,,
811,duration,poutcome,month,day,job,,
812,duration,poutcome,month,day,job,age,
813,duration,poutcome,month,day,job,age,
814,duration,poutcome,month,day,job,education,
815,duration,poutcome,month,day,job,education,
816,duration,poutcome,month,day,job,education,
817,duration,poutcome,month,day,job,,
818,duration,poutcome,month,day,job,,
819,duration,poutcome,month,day,job,,
820,duration,poutcome,month,day,job,contact,
821,duration,poutcome,month,day,job,contact,
822,duration,poutcome,month,day,job,,
823,duration,poutcome,month,day,job,,
824,duration,poutcome,month,day,job,,
825,duration,poutcome,month,day,job,,
826,duration,poutcome,month,day,job,,
827,duration,poutcome,month,day,job,,
828,duration,poutcome,month,day,job,,
829,duration,poutcome,month,day,job,,
830,duration,poutcome,month,day,job,,
831,duration,poutcome,month,day,job,,
832,duration,poutcome,month,day,job,,
833,duration,poutcome,month,day,job,,
834,duration,poutcome,month,day,job,marital,
835,duration,poutcome,month,day,job,marital,
836,duration,poutcome,month,day,job,marital,contact
837,duration,poutcome,month,day,job,marital,contact
838,duration,poutcome,month,day,job,age,
839,duration,poutcome,month,day,job,age,
840,duration,poutcome,month,day,job,,
841,duration,poutcome,month,day,job,,
842,duration,poutcome,month,day,job,age,
843,duration,poutcome,month,day,job,age,marital
844,duration,poutcome,month,day,job,age,marital
845,duration,poutcome,month,day,job,age,marital
846,duration,poutcome,month,day,job,education,
847,duration,poutcome,month,day,job,education,
848,duration,poutcome,month,day,job,education,
849,duration,poutcome,month,day,job,,
850,duration,poutcome,month,day,job,,
851,duration,poutcome,month,day,job,,
852,duration,poutcome,month,day,job,,
853,duration,poutcome,month,day,job,,
854,duration,poutcome,month,job,contact,marital,day
855,duration,poutcome,month,job,contact,marital,day
856,duration,poutcome,month,job,contact,marital,housing
857,duration,poutcome,month,job,contact,marital,housing
858,duration,poutcome,month,job,contact,marital,age
859,duration,poutcome,month,job,contact,marital,age
860,duration,poutcome,month,job,contact,,
861,duration,poutcome,month,job,contact,loan,age
862,duration,poutcome,month,job,contact,loan,age
863,duration,poutcome,month,job,contact,loan,day
864,duration,poutcome,month,job,contact,loan,day
865,duration,poutcome,month,job,contact,,
866,duration,poutcome,month,job,marital,housing,
867,duration,poutcome,month,job,marital,housing,
868,duration,poutcome,month,job,marital,education,
869,duration,poutcome,month,job,marital,education,
870,duration,poutcome,month,job,marital,education,housing
871,duration,poutcome,month,job,marital,education,housing
872,duration,poutcome,month,job,marital,,
873,duration,poutcome,month,job,balance,,
874,duration,poutcome,month,job,balance,marital,
875,duration,poutcome,month,job,balance,marital,
876,duration,poutcome,month,job,balance,marital,
877,duration,poutcome,month,job,contact,marital,age
878,duration,poutcome,month,job,contact,marital,age
879,duration,poutcome,month,job,contact,marital,balance
880,duration,poutcome,month,job,contact,marital,balance
881,duration,poutcome,month,job,contact,marital,education
882,duration,poutcome,month,job,contact,marital,education
883,duration,poutcome,month,job,contact,marital,education
884,duration,poutcome,month,job,contact,,
885,duration,poutcome,month,job,marital,education,
886,duration,poutcome,month,job,marital,education,
887,duration,poutcome,month,job,marital,education,
888,duration,poutcome,month,job,marital,campaign,housing
889,duration,poutcome,month,job,marital,campaign,housing
890,duration,poutcome,month,job,marital,campaign,
891,duration,poutcome,month,job,marital,,
892,duration,poutcome,month,job,marital,age,
893,duration,poutcome,month,job,marital,age,education
894,duration,poutcome,month,job,marital,age,education
895,duration,poutcome,month,job,marital,age,education
896,duration,poutcome,month,job,marital,education,age
897,duration,poutcome,month,job,marital,education,age
898,duration,poutcome,month,job,marital,education,
899,duration,poutcome,month,job,marital,education,
900,duration,poutcome,month,job,marital,,
901,duration,poutcome,month,job,education,balance,
902,duration,poutcome,month,job,education,balance,
903,duration,poutcome,month,job,education,contact,day
904,duration,poutcome,month,job,education,contact,day
905,duration,poutcome,month,job,education,contact,
906,duration,poutcome,month,job,education,age,
907,duration,poutcome,month,job,education,age,
908,duration,poutcome,month,job,,,
909,duration,poutcome,month,job,marital,,
910,duration,poutcome,month,job,marital,balance,
911,duration,poutcome,month,job,marital,balance,campaign
912,duration,poutcome,month,job,marital,balance,campaign
913,duration,poutcome,month,job,marital,default,contact
914,duration,poutcome,month,job,marital,default,contact
915,duration,poutcome,month,job,marital,default,
916,duration,poutcome,month,job,education,,
917,duration,poutcome,month,job,education,marital,
918,duration,poutcome,month,job,education,marital,day
919,duration,poutcome,month,job,education,marital,day
920,duration,poutcome,month,job,education,marital,
921,duration,poutcome,month,job,education,,
922,duration,poutcome,month,job,balance,age,housing
923,duration,poutcome,month,job,balance,age,housing
924,duration,poutcome,month,job,balance,age,
925,duration,poutcome,month,job,balance,age,
926,duration,poutcome,month,job,balance,age,day
927,duration,poutcome,month,job,balance,age,day
928,duration,poutcome,month,job,campaign,age,balance
929,duration,poutcome,month,job,campaign,age,balance
930,duration,poutcome,month,job,campaign,age,
931,duration,poutcome,month,job,campaign,loan,age
932,duration,poutcome,month,job,campaign,loan,age
933,duration,poutcome,month,job,campaign,loan,
934,duration,poutcome,month,job,marital,,
935,duration,poutcome,month,job,marital,education,
936,duration,poutcome,month,job,marital,education,
937,duration,poutcome,month,job,marital,education,balance
938,duration,poutcome,month,job,marital,education,balance
939,duration,poutcome,month,job,marital,,
940,duration,poutcome,month,job,age,marital,
941,duration,poutcome,month,job,age,marital,
942,duration,poutcome,month,job,age,marital,education
943,duration,poutcome,month,job,age,marital,education
944,duration,poutcome,month,job,age,marital,education
945,duration,poutcome,month,job,age,,
946,duration,poutcome,month,job,education,,
947,duration,poutcome,month,job,education,,
948,duration,poutcome,month,job,education,campaign,marital
949,duration,poutcome,month,job,education,campaign,marital
950,duration,poutcome,month,job,education,campaign,marital
951,duration,poutcome,month,job,education,campaign,housing
952,duration,poutcome,month,job,education,campaign,housing
953,duration,poutcome,month,job,contact,marital,
954,duration,poutcome,month,job,contact,marital,housing
955,duration,poutcome,month,job,contact,marital,housing
956,duration,poutcome,month,job,contact,marital,
957,duration,poutcome,month,job,contact,,
958,duration,poutcome,month,job,marital,,
959,duration,poutcome,month,job,marital,default,
960,duration,poutcome,month,job,marital,default,
961,duration,poutcome,month,job,marital,age,day
962,duration,poutcome,month,job,marital,age,day
963,duration,poutcome,month,job,marital,age,
964,duration,poutcome,month,job,campaign,marital,age
965,duration,poutcome,month,job,campaign,marital,age
966,duration,poutcome,month,job,campaign,marital,age
967,duration,poutcome,month,job,campaign,marital,age
968,duration,poutcome,month,job,campaign,marital,
969,duration,poutcome,month,job,campaign,marital,
970,duration,poutcome,month,job,campaign,marital,
971,duration,poutcome,month,job,campaign,marital,age
972,duration,poutcome,month,job,campaign,marital,age
973,duration,poutcome,month,job,,,
974,duration,poutcome,month,job,day,marital,
975,duration,poutcome,month,job,day,marital,campaign
976,duration,poutcome,month,job,day,marital,campaign
977,duration,poutcome,month,job,day,marital,balance
978,duration,poutcome,month,job,day,marital,balance
979,duration,poutcome,month,job,day,,
980,duration,poutcome,month,job,marital,,
981,duration,poutcome,month,job,marital,,
982,duration,poutcome,month,job,marital,age,
983,duration,poutcome,month,job,marital,age,
984,duration,poutcome,month,marital,,,
985,duration,poutcome,month,marital,day,,
986,duration,poutcome,month,marital,day,job,
987,duration,poutcome,month,marital,day,job,
988,duration,poutcome,month,marital,day,job,
989,duration,poutcome,month,marital,day,job,
990,duration,poutcome,month,marital,day,job,
991,duration,poutcome,month,marital,day,job,
992,duration,poutcome,month,marital,day,job,
993,duration,poutcome,month,marital,day,job,
994,duration,poutcome,month,marital,day,job,
995,duration,poutcome,month,marital,day,job,
996,duration,poutcome,month,marital,day,job,
997,duration,poutcome,month,marital,,,
998,duration,poutcome,month,education,campaign,job,
999,duration,poutcome,month,education,campaign,job,day
1000,duration,poutcome,month,education,campaign,job,day
1001,duration,poutcome,month,education,campaign,job,
1002,duration,poutcome,month,education,campaign,job,
1003,duration,poutcome,month,education,campaign,job,
1004,duration,poutcome,month,education,campaign,job,
1005,duration,poutcome,month,education,campaign,job,
1006,duration,poutcome,month,education,campaign,job,marital
1007,duration,poutcome,month,education,campaign,job,marital
1008,duration,poutcome,month,education,campaign,job,marital
1009,duration,poutcome,month,education,campaign,job,
1010,duration,poutcome,month,education,campaign,job,
1011,duration,poutcome,month,education,campaign,job,
1012,duration,poutcome,month,education,campaign,balance,
1013,duration,poutcome,month,education,campaign,balance,age
1014,duration,poutcome,month,education,campaign,balance,age
1015,duration,poutcome,month,education,job,housing,
1016,duration,poutcome,month,education,job,housing,marital
1017,duration,poutcome,month,education,job,housing,marital
1018,duration,poutcome,month,education,job,housing,marital
1019,duration,poutcome,month,education,job,contact,loan
1020,duration,poutcome,month,education,job,contact,loan
1021,duration,poutcome,month,education,job,contact,
1022,duration,poutcome,month,education,job,marital,age
1023,duration,poutcome,month,education,job,marital,age
1024,duration,poutcome,month,education,job,marital,balance
1025,duration,poutcome,month,education,job,marital,balance
1026,duration,poutcome,month,education,job,marital,
1027,duration,poutcome,month,education,job,,
1028,duration,poutcome,month,education,job,,
1029,duration,poutcome,month,education,job,,
1030,duration,poutcome,month,education,job,,
1031,duration,poutcome,month,education,job,loan,campaign
1032,duration,poutcome,month,education,job,loan,campaign
1033,duration,poutcome,month,education,job,loan,
1034,duration,poutcome,month,education,job,,
1035,duration,poutcome,month,education,job,marital,age
1036,duration,poutcome,month,education,job,marital,age
1037,duration,poutcome,month,education,job,marital,
1038,duration,poutcome,month,education,job,marital,day
1039,duration,poutcome,month,education,job,marital,day
1040,duration,poutcome,month,education,job,contact,
1041,duration,poutcome,month,education,job,contact,
1042,duration,poutcome,month,education,balance,job,marital
1043,duration,poutcome,month,education,balance,job,marital
1044,duration,poutcome,month,education,balance,job,marital
1045,duration,poutcome,month,education,balance,job,
1046,duration,poutcome,month,education,balance,job,
1047,duration,poutcome,month,education,balance,job,
1048,duration,poutcome,month,education,balance,job,age
1049,duration,poutcome,month,education,balance,job,age
1050,duration,poutcome,month,education,balance,job,
1051,duration,poutcome,month,education,balance,job,
1052,duration,poutcome,month,education,balance,job,
1053,duration,poutcome,month,education,balance,job,day
1054,duration,poutcome,month,education,balance,job,day
1055,duration,poutcome,month,education,balance,job,
1056,duration,poutcome,month,education,balance,job,
1057,duration,poutcome,month,education,balance,job,marital
1058,duration,poutcome,month,education,balance,job,marital
1059,duration,poutcome,month,education,balance,job,marital
1060,duration,poutcome,month,education,balance,job,marital
1061,duration,poutcome,month,education,balance,job,marital
1062,duration,poutcome,month,education,balance,job,marital
1063,duration,poutcome,month,education,balance,job,
1064,duration,poutcome,month,education,balance,job,
1065,duration,poutcome,month,education,balance,job,housing
1066,duration,poutcome,month,education,balance,job,housing
1067,duration,poutcome,month,education,balance,job,marital
1068,duration,poutcome,month,education,balance,job,marital
1069,duration,poutcome,month,education,balance,job,marital
1070,duration,poutcome,month,education,balance,job,marital
1071,duration,poutcome,month,education,balance,job,marital
1072,duration,poutcome,month,education,balance,job,marital
1073,duration,poutcome,month,education,balance,job,
1074,duration,poutcome,month,education,balance,job,
1075,duration,poutcome,month,education,balance,job,contact
1076,duration,poutcome,month,education,balance,job,contact
1077,duration,poutcome,month,education,balance,job,
1078,duration,poutcome,month,job,housing,age,
1079,duration,poutcome,month,job,housing,age,contact
1080,duration,poutcome,month,job,housing,age,contact
1081,duration,poutcome,month,job,housing,,
1082,duration,poutcome,month,job,,,
1083,duration,poutcome,month,job,education,,
1084,duration,poutcome,month,job,education,,
1085,duration,poutcome,month,job,education,age,
1086,duration,poutcome,month,job,education,age,marital
1087,duration,poutcome,month,job,education,age,marital
1088,duration,poutcome,month,job,education,age,marital
1089,duration,poutcome,month,job,,,
1090,duration,poutcome,month,job,campaign,day,housing
1091,duration,poutcome,month,job,campaign,day,housing
1092,duration,poutcome,month,job,campaign,day,balance
1093,duration,poutcome,month,job,campaign,day,balance
1094,duration,poutcome,month,job,campaign,education,
1095,duration,poutcome,month,job,campaign,education,marital
1096,duration,poutcome,month,job,campaign,education,marital
1097,duration,poutcome,month,job,campaign,education,marital
1098,duration,poutcome,month,job,campaign,education,marital
1099,duration,poutcome,month,job,campaign,education,marital
1100,duration,poutcome,month,job,campaign,education,marital
1101,duration,poutcome,month,job,education,,
1102,duration,poutcome,month,job,education,,
1103,duration,poutcome,month,job,education,marital,
1104,duration,poutcome,month,job,education,marital,
1105,duration,poutcome,month,job,education,marital,
1106,duration,poutcome,month,job,marital,,
1107,duration,poutcome,month,job,marital,,
1108,duration,poutcome,month,job,marital,education,
1109,duration,poutcome,month,job,marital,education,
1110,duration,poutcome,month,job,marital,education,
1111,duration,poutcome,month,job,balance,,
1112,duration,poutcome,month,job,balance,loan,housing
1113,duration,poutcome,month,job,balance,loan,housing
1114,duration,poutcome,month,job,balance,loan,
1115,duration,poutcome,month,job,,,
1116,duration,poutcome,month,job,marital,,
1117,duration,poutcome,month,job,marital,,
1118,duration,poutcome,month,job,marital,age,day
1119,duration,poutcome,month,job,marital,age,day
1120,duration,poutcome,month,job,marital,age,
1121,duration,poutcome,month,job,,,
1122,duration,poutcome,month,job,age,,
1123,duration,poutcome,month,job,age,,
1124,duration,poutcome,month,job,,,
1125,duration,poutcome,month,job,,,
1126,duration,poutcome,month,job,,,
1127,duration,poutcome,month,job,marital,,
1128,duration,poutcome,month,job,marital,,
1129,duration,poutcome,month,job,marital,balance,
1130,duration,poutcome,month,job,marital,balance,day
1131,duration,poutcome,month,job,marital,balance,day
1132,duration,poutcome,month,job,marital,,
1133,duration,poutcome,month,job,marital,,
1134,duration,poutcome,month,job,marital,,
1135,duration,poutcome,month,job,,,
1136,duration,poutcome,month,job,,,
1137,duration,poutcome,month,job,,,
1138,duration,poutcome,month,job,,,
1139,duration,poutcome,month,job,,,
1140,duration,poutcome,month,job,marital,,
1141,duration,poutcome,month,job,marital,,
1142,duration,poutcome,month,job,marital,day,
1143,duration,poutcome,month,job,marital,day,
1144,duration,poutcome,month,job,,,
1145,duration,poutcome,month,job,,,
1146,duration,poutcome,month,job,,,
1147,duration,poutcome,month,job,age,day,
1148,duration,poutcome,month,job,age,day,
1149,duration,poutcome,month,job,age,,
1150,duration,poutcome,month,job,,,
1151,duration,poutcome,month,job,,,
1152,duration,poutcome,month,job,,,
1153,duration,poutcome,month,job,,,
1154,duration,poutcome,month,job,,,
1155,duration,poutcome,month,job,,,
0,lower,apr,admin.,primary,,,
1,lower,apr,admin.,secondary,,,
2,lower,apr,admin.,tertiary,no,,
3,lower,apr,admin.,tertiary,yes,,
4,lower,apr,blue-collar,failure,,,
5,lower,apr,blue-collar,other,,,
6,lower,apr,blue-collar,success,,,
7,lower,apr,blue-collar,unknown,,,
8,lower,apr,entrepreneur,,,,
9,lower,apr,housemaid,,,,
10,lower,apr,management,no,lower,,
11,lower,apr,management,no,upper,,
12,lower,apr,management,yes,,,
13,lower,apr,retired,,,,
14,lower,apr,self-employed,divorced,,,
15,lower,apr,self-employed,married,,,
16,lower,apr,self-employed,single,,,
17,lower,apr,services,,,,
18,lower,apr,student,lower,,,
19,lower,apr,student,upper,,,
20,lower,apr,technician,divorced,no,,
21,lower,apr,technician,divorced,yes,,
22,lower,apr,technician,married,lower,lower,
23,lower,apr,technician,married,lower,upper,no
24,lower,apr,technician,married,lower,upper,yes
25,lower,apr,technician,married,upper,,
26,lower,apr,technician,single,,,
27,lower,apr,unemployed,,,,
28,lower,aug,failure,admin.,,,
29,lower,aug,failure,blue-collar,,,
30,lower,aug,failure,entrepreneur,,,
31,lower,aug,failure,housemaid,,,
32,lower,aug,failure,management,divorced,,
33,lower,aug,failure,management,married,,
34,lower,aug,failure,management,single,lower,lower
35,lower,aug,failure,management,single,lower,upper
36,lower,aug,failure,management,single,upper,
37,lower,aug,failure,retired,,,
38,lower,aug,failure,self-employed,,,
39,lower,aug,failure,services,,,
40,lower,aug,failure,student,cellular,,
41,lower,aug,failure,student,telephone,,
42,lower,aug,failure,technician,divorced,,
43,lower,aug,failure,technician,married,primary,
44,lower,aug,failure,technician,married,secondary,
45,lower,aug,failure,technician,married,tertiary,
46,lower,aug,failure,technician,single,,
47,lower,aug,failure,unemployed,,,
48,lower,aug,other,lower,,,
49,lower,aug,other,upper,,,
50,lower,aug,success,lower,,,
51,lower,aug,success,upper,,,
52,lower,aug,unknown,admin.,,,
53,lower,aug,unknown,blue-collar,,,
54,lower,aug,unknown,entrepreneur,,,
55,lower,aug,unknown,housemaid,,,
56,lower,aug,unknown,management,,,
57,lower,aug,unknown,retired,,,
58,lower,aug,unknown,self-employed,,,
59,lower,aug,unknown,services,,,
60,lower,aug,unknown,student,,,
61,lower,aug,unknown,technician,primary,,
62,lower,aug,unknown,technician,secondary,,
63,lower,aug,unknown,technician,tertiary,lower,lower
64,lower,aug,unknown,technician,tertiary,lower,upper
65,lower,aug,unknown,technician,tertiary,upper,lower
66,lower,aug,unknown,technician,tertiary,upper,upper
67,lower,aug,unknown,unemployed,lower,,
68,lower,aug,unknown,unemployed,upper,,
69,lower,dec,admin.,,,,
70,lower,dec,blue-collar,,,,
71,lower,dec,entrepreneur,,,,
72,lower,dec,housemaid,,,,
73,lower,dec,management,,,,
74,lower,dec,retired,,,,
75,lower,dec,self-employed,,,,
76,lower,dec,services,,,,
77,lower,dec,student,,,,
78,lower,dec,technician,,,,
79,lower,dec,unemployed,,,,
80,lower,feb,admin.,,,,
81,lower,feb,blue-collar,failure,,,
82,lower,feb,blue-collar,other,,,
83,lower,feb,blue-collar,success,,,
84,lower,feb,blue-collar,unknown,lower,primary,no
85,lower,feb,blue-collar,unknown,lower,primary,yes
86,lower,feb,blue-collar,unknown,lower,secondary,
87,lower,feb,blue-collar,unknown,lower,tertiary,
88,lower,feb,blue-collar,unknown,upper,,
89,lower,feb,entrepreneur,,,,
90,lower,feb,housemaid,,,,
91,lower,feb,management,failure,,,
92,lower,feb,management,other,,,
93,lower,feb,management,success,lower,,
94,lower,feb,management,success,upper,,
95,lower,feb,management,unknown,divorced,primary,
96,lower,feb,management,unknown,divorced,secondary,
97,lower,feb,management,unknown,divorced,tertiary,
98,lower,feb,management,unknown,married,primary,
99,lower,feb,management,unknown,married,secondary,
100,lower,feb,management,unknown,married,tertiary,lower
101,lower,feb,management,unknown,married,tertiary,upper
102,lower,feb,management,unknown,single,,
103,lower,feb,retired,no,,,
104,lower,feb,retired,yes,primary,,
105,lower,feb,retired,yes,secondary,,
106,lower,feb,retired,yes,tertiary,,
107,lower,feb,self-employed,,,,
108,lower,feb,services,,,,
109,lower,feb,student,no,,,
110,lower,feb,student,yes,,,
111,lower,feb,technician,,,,
112,lower,feb,unemployed,lower,,,
113,lower,feb,unemployed,upper,,,
114,lower,jan,admin.,,,,
115,lower,jan,blue-collar,,,,
116,lower,jan,entrepreneur,,,,
117,lower,jan,housemaid,,,,
118,lower,jan,management,divorced,,,
119,lower,jan,management,married,,,
120,lower,jan,management,single,lower,,
121,lower,jan,management,single,upper,,
122,lower,jan,retired,,,,
123,lower,jan,self-employed,,,,
124,lower,jan,services,,,,
125,lower,jan,student,,,,
126,lower,jan,technician,,,,
127,lower,jan,unemployed,,,,
128,lower,jul,lower,admin.,lower,,
129,lower,jul,lower,admin.,upper,no,
130,lower,jul,lower,admin.,upper,yes,
131,lower,jul,lower,blue-collar,cellular,,
132,lower,jul,lower,blue-collar,telephone,lower,lower
133,lower,jul,lower,blue-collar,telephone,lower,upper
134,lower,jul,lower,blue-collar,telephone,upper,
135,lower,jul,lower,entrepreneur,no,,
136,lower,jul,lower,entrepreneur,yes,divorced,
137,lower,jul,lower,entrepreneur,yes,married,
138,lower,jul,lower,entrepreneur,yes,single,
139,lower,jul,lower,housemaid,,,
140,lower,jul,lower,management,lower,,
141,lower,jul,lower,management,upper,no,lower
142,lower,jul,lower,management,upper,no,upper
143,lower,jul,lower,management,upper,yes,
144,lower,jul,lower,retired,,,
145,lower,jul,lower,self-employed,,,
146,lower,jul,lower,services,,,
147,lower,jul,lower,student,,,
148,lower,jul,lower,technician,,,
149,lower,jul,lower,unemployed,,,
150,lower,jul,upper,,,,
151,lower,jun,failure,admin.,,,
152,lower,jun,failure,blue-collar,divorced,,
153,lower,jun,failure,blue-collar,married,,
154,lower,jun,failure,blue-collar,single,,
155,lower,jun,failure,entrepreneur,,,
156,lower,jun,failure,housemaid,,,
157,lower,jun,failure,management,,,
158,lower,jun,failure,retired,,,
159,lower,jun,failure,self-employed,,,
160,lower,jun,failure,services,,,
161,lower,jun,failure,student,,,
162,lower,jun,failure,technician,,,
163,lower,jun,failure,unemployed,,,
164,lower,jun,other,,,,
165,lower,jun,success,admin.,,,
166,lower,jun,success,blue-collar,,,
167,lower,jun,success,entrepreneur,,,
168,lower,jun,success,housemaid,,,
169,lower,jun,success,management,,,
170,lower,jun,success,retired,,,
171,lower,jun,success,self-employed,,,
172,lower,jun,success,services,,,
173,lower,jun,success,student,,,
174,lower,jun,success,technician,,,
175,lower,jun,success,unemployed,,,
176,lower,jun,unknown,primary,,,
177,lower,jun,unknown,secondary,divorced,lower,admin.
178,lower,jun,unknown,secondary,divorced,lower,blue-collar
179,lower,jun,unknown,secondary,divorced,lower,entrepreneur
180,lower,jun,unknown,secondary,divorced,lower,housemaid
181,lower,jun,unknown,secondary,divorced,lower,management
182,lower,jun,unknown,secondary,divorced,lower,retired
183,lower,jun,unknown,secondary,divorced,lower,self-employed
184,lower,jun,unknown,secondary,divorced,lower,services
185,lower,jun,unknown,secondary,divorced,lower,student
186,lower,jun,unknown,secondary,divorced,lower,technician
187,lower,jun,unknown,secondary,divorced,lower,unemployed
188,lower,jun,unknown,secondary,divorced,upper,
189,lower,jun,unknown,secondary,married,,
190,lower,jun,unknown,secondary,single,,
191,lower,jun,unknown,tertiary,admin.,,
192,lower,jun,unknown,tertiary,blue-collar,,
193,lower,jun,unknown,tertiary,entrepreneur,,
194,lower,jun,unknown,tertiary,housemaid,,
195,lower,jun,unknown,tertiary,management,divorced,
196,lower,jun,unknown,tertiary,management,married,
197,lower,jun,unknown,tertiary,management,single,lower
198,lower,jun,unknown,tertiary,management,single,upper
199,lower,jun,unknown,tertiary,retired,,
200,lower,jun,unknown,tertiary,self-employed,,
201,lower,jun,unknown,tertiary,services,,
202,lower,jun,unknown,tertiary,student,,
203,lower,jun,unknown,tertiary,technician,lower,lower
204,lower,jun,unknown,tertiary,technician,lower,upper
205,lower,jun,unknown,tertiary,technician,upper,
206,lower,jun,unknown,tertiary,unemployed,,
207,lower,mar,admin.,,,,
208,lower,mar,blue-collar,,,,
209,lower,mar,entrepreneur,,,,
210,lower,mar,housemaid,,,,
211,lower,mar,management,lower,divorced,,
212,lower,mar,management,lower,married,,
213,lower,mar,management,lower,single,primary,
214,lower,mar,management,lower,single,secondary,
215,lower,mar,management,lower,single,tertiary,no
216,lower,mar,management,lower,single,tertiary,yes
217,lower,mar,management,upper,,,
218,lower,mar,retired,cellular,,,
219,lower,mar,retired,telephone,,,
220,lower,mar,self-employed,,,,
221,lower,mar,services,,,,
222,lower,mar,student,lower,,,
223,lower,mar,student,upper,,,
224,lower,mar,technician,,,,
225,lower,mar,unemployed,divorced,,,
226,lower,mar,unemployed,married,,,
227,lower,mar,unemployed,single,,,
228,lower,may,admin.,primary,,,
229,lower,may,admin.,secondary,,,
230,lower,may,admin.,tertiary,lower,divorced,
231,lower,may,admin.,tertiary,lower,married,
232,lower,may,admin.,tertiary,lower,single,
233,lower,may,admin.,tertiary,upper,,
234,lower,may,blue-collar,,,,
235,lower,may,entrepreneur,,,,
236,lower,may,housemaid,,,,
237,lower,may,management,failure,,,
238,lower,may,management,other,,,
239,lower,may,management,success,no,,
240,lower,may,management,success,yes,,
241,lower,may,management,unknown,,,
242,lower,may,retired,,,,
243,lower,may,self-employed,,,,
244,lower,may,services,divorced,,,
245,lower,may,services,married,,,
246,lower,may,services,single,lower,,
247,lower,may,services,single,upper,lower,lower
248,lower,may,services,single,upper,lower,upper
249,lower,may,services,single,upper,upper,
250,lower,may,student,,,,
251,lower,may,technician,,,,
252,lower,may,unemployed,no,lower,,
253,lower,may,unemployed,no,upper,,
254,lower,may,unemployed,yes,,,
255,lower,nov,lower,admin.,,,
256,lower,nov,lower,blue-collar,lower,,
257,lower,nov,lower,blue-collar,upper,,
258,lower,nov,lower,entrepreneur,,,
259,lower,nov,lower,housemaid,,,
260,lower,nov,lower,management,lower,,
261,lower,nov,lower,management,upper,,
262,lower,nov,lower,retired,,,
263,lower,nov,lower,self-employed,,,
264,lower,nov,lower,services,,,
265,lower,nov,lower,student,,,
266,lower,nov,lower,technician,,,
267,lower,nov,lower,unemployed,,,
268,lower,nov,upper,admin.,,,
269,lower,nov,upper,blue-collar,no,lower,divorced
270,lower,nov,upper,blue-collar,no,lower,married
271,lower,nov,upper,blue-collar,no,lower,single
272,lower,nov,upper,blue-collar,no,upper,
273,lower,nov,upper,blue-collar,yes,,
274,lower,nov,upper,entrepreneur,,,
275,lower,nov,upper,housemaid,,,
276,lower,nov,upper,management,,,
277,lower,nov,upper,retired,,,
278,lower,nov,upper,self-employed,,,
279,lower,nov,upper,services,,,
280,lower,nov,upper,student,,,
281,lower,nov,upper,technician,,,
282,lower,nov,upper,unemployed,,,
283,lower,oct,admin.,lower,,,
284,lower,oct,admin.,upper,,,
285,lower,oct,blue-collar,,,,
286,lower,oct,entrepreneur,,,,
287,lower,oct,housemaid,primary,,,
288,lower,oct,housemaid,secondary,,,
289,lower,oct,housemaid,tertiary,,,
290,lower,oct,management,lower,,,
291,lower,oct,management,upper,lower,,
292,lower,oct,management,upper,upper,,
293,lower,oct,retired,lower,primary,,
294,lower,oct,retired,lower,secondary,,
295,lower,oct,retired,lower,tertiary,,
296,lower,oct,retired,upper,,,
297,lower,oct,self-employed,,,,
298,lower,oct,services,,,,
299,lower,oct,student,,,,
300,lower,oct,technician,divorced,,,
301,lower,oct,technician,married,,,
302,lower,oct,technician,single,,,
303,lower,oct,unemployed,,,,
304,lower,sep,admin.,,,,
305,lower,sep,blue-collar,,,,
306,lower,sep,entrepreneur,,,,
307,lower,sep,housemaid,,,,
308,lower,sep,management,lower,,,
309,lower,sep,management,upper,,,
310,lower,sep,retired,primary,,,
311,lower,sep,retired,secondary,lower,,
312,lower,sep,retired,secondary,upper,,
313,lower,sep,retired,tertiary,,,
314,lower,sep,self-employed,,,,
315,lower,sep,services,,,,
316,lower,sep,student,lower,,,
317,lower,sep,student,upper,lower,,
318,lower,sep,student,upper,upper,,
319,lower,sep,technician,lower,,,
320,lower,sep,technician,upper,,,
321,lower,sep,unemployed,,,,
322,upper,failure,apr,admin.,lower,,
323,upper,failure,apr,admin.,upper,,
324,upper,failure,apr,blue-collar,divorced,,
325,upper,failure,apr,blue-collar,married,,
326,upper,failure,apr,blue-collar,single,lower,
327,upper,failure,apr,blue-collar,single,upper,
328,upper,failure,apr,entrepreneur,,,
329,upper,failure,apr,housemaid,,,
330,upper,failure,apr,management,no,lower,divorced
331,upper,failure,apr,management,no,lower,married
