,0,1,2,3,4
50,lower,aug,unknown,admin.,
51,lower,aug,unknown,blue-collar,
52,lower,aug,unknown,entrepreneur,
53,lower,aug,unknown,housemaid,
54,lower,aug,unknown,management,
55,lower,aug,unknown,retired,
56,lower,aug,unknown,self-employed,
57,lower,aug,unknown,services,
58,lower,aug,unknown,student,
59,lower,aug,unknown,technician,primary
60,lower,aug,unknown,technician,secondary
61,lower,aug,unknown,technician,tertiary
62,lower,aug,unknown,technician,unknown
63,lower,aug,unknown,unemployed,lower
64,lower,aug,unknown,unemployed,upper
65,lower,aug,unknown,unknown,
66,lower,dec,admin.,,
67,lower,dec,blue-collar,,
68,lower,dec,entrepreneur,,
69,lower,dec,housemaid,,
70,lower,dec,management,,
71,lower,dec,retired,,
72,lower,dec,self-employed,,
73,lower,dec,services,,
74,lower,dec,student,,
75,lower,dec,technician,,
76,lower,dec,unemployed,,
77,lower,dec,unknown,,
78,lower,feb,admin.,,
79,lower,feb,blue-collar,failure,
80,lower,feb,blue-collar,other,
81,lower,feb,blue-collar,success,
82,lower,feb,blue-collar,unknown,lower
83,lower,feb,blue-collar,unknown,upper
84,lower,feb,entrepreneur,,
85,lower,feb,housemaid,,
86,lower,feb,management,primary,
87,lower,feb,management,secondary,
88,lower,feb,management,tertiary,failure
89,lower,feb,management,tertiary,other
90,lower,feb,management,tertiary,success
91,lower,feb,management,tertiary,unknown
92,lower,feb,management,unknown,
93,lower,feb,retired,no,
94,lower,feb,retired,yes,primary
95,lower,feb,retired,yes,secondary
96,lower,feb,retired,yes,tertiary
97,lower,feb,retired,yes,unknown
98,lower,feb,self-employed,,
99,lower,feb,services,,
100,lower,feb,student,no,
101,lower,feb,student,yes,
102,lower,feb,technician,,
103,lower,feb,unemployed,lower,
104,lower,feb,unemployed,upper,
105,lower,feb,unknown,,
106,lower,jan,admin.,,
107,lower,jan,blue-collar,,
108,lower,jan,entrepreneur,,
109,lower,jan,housemaid,,
110,lower,jan,management,divorced,
111,lower,jan,management,married,
112,lower,jan,management,single,lower
113,lower,jan,management,single,upper
114,lower,jan,retired,,
115,lower,jan,self-employed,,
116,lower,jan,services,,
117,lower,jan,student,,
118,lower,jan,technician,,
119,lower,jan,unemployed,,
120,lower,jan,unknown,,
121,lower,jul,lower,admin.,cellular
122,lower,jul,lower,admin.,telephone
123,lower,jul,lower,admin.,unknown
124,lower,jul,lower,blue-collar,cellular
125,lower,jul,lower,blue-collar,telephone
126,lower,jul,lower,blue-collar,unknown
127,lower,jul,lower,entrepreneur,no
128,lower,jul,lower,entrepreneur,yes
129,lower,jul,lower,housemaid,
130,lower,jul,lower,management,lower
131,lower,jul,lower,management,upper
132,lower,jul,lower,retired,
133,lower,jul,lower,self-employed,
134,lower,jul,lower,services,
135,lower,jul,lower,student,
136,lower,jul,lower,technician,
137,lower,jul,lower,unemployed,
138,lower,jul,lower,unknown,
139,lower,jul,upper,,
140,lower,jun,cellular,admin.,no
141,lower,jun,cellular,admin.,yes
142,lower,jun,cellular,blue-collar,lower
143,lower,jun,cellular,blue-collar,upper
144,lower,jun,cellular,entrepreneur,
145,lower,jun,cellular,housemaid,
146,lower,jun,cellular,management,lower
147,lower,jun,cellular,management,upper
148,lower,jun,cellular,retired,
149,lower,jun,cellular,self-employed,
150,lower,jun,cellular,services,
151,lower,jun,cellular,student,
152,lower,jun,cellular,technician,lower
153,lower,jun,cellular,technician,upper
154,lower,jun,cellular,unemployed,
155,lower,jun,cellular,unknown,
156,lower,jun,telephone,,
157,lower,jun,unknown,,
158,lower,mar,admin.,,
159,lower,mar,blue-collar,,
160,lower,mar,entrepreneur,,
161,lower,mar,housemaid,,
162,lower,mar,management,lower,divorced
163,lower,mar,management,lower,married
164,lower,mar,management,lower,single
165,lower,mar,management,upper,
166,lower,mar,retired,cellular,
167,lower,mar,retired,telephone,
168,lower,mar,retired,unknown,
169,lower,mar,self-employed,,
170,lower,mar,services,,
171,lower,mar,student,lower,
172,lower,mar,student,upper,
173,lower,mar,technician,,
174,lower,mar,unemployed,divorced,
175,lower,mar,unemployed,married,
176,lower,mar,unemployed,single,
177,lower,mar,unknown,,
178,lower,may,admin.,primary,
179,lower,may,admin.,secondary,
180,lower,may,admin.,tertiary,lower
181,lower,may,admin.,tertiary,upper
182,lower,may,admin.,unknown,
183,lower,may,blue-collar,,
184,lower,may,entrepreneur,,
185,lower,may,housemaid,,
186,lower,may,management,failure,
187,lower,may,management,other,
188,lower,may,management,success,no
189,lower,may,management,success,yes
190,lower,may,management,unknown,
191,lower,may,retired,,
192,lower,may,self-employed,,
193,lower,may,services,divorced,
194,lower,may,services,married,
195,lower,may,services,single,lower
196,lower,may,services,single,upper
197,lower,may,student,,
198,lower,may,technician,,
199,lower,may,unemployed,no,cellular
200,lower,may,unemployed,no,telephone
201,lower,may,unemployed,no,unknown
202,lower,may,unemployed,yes,
203,lower,may,unknown,,
204,lower,nov,lower,admin.,
205,lower,nov,lower,blue-collar,lower
206,lower,nov,lower,blue-collar,upper
207,lower,nov,lower,entrepreneur,
208,lower,nov,lower,housemaid,
209,lower,nov,lower,management,lower
210,lower,nov,lower,management,upper
211,lower,nov,lower,retired,
212,lower,nov,lower,self-employed,
213,lower,nov,lower,services,
214,lower,nov,lower,student,
215,lower,nov,lower,technician,
216,lower,nov,lower,unemployed,
217,lower,nov,lower,unknown,
218,lower,nov,upper,cellular,
219,lower,nov,upper,telephone,
220,lower,nov,upper,unknown,admin.
221,lower,nov,upper,unknown,blue-collar
222,lower,nov,upper,unknown,entrepreneur
223,lower,nov,upper,unknown,housemaid
224,lower,nov,upper,unknown,management
225,lower,nov,upper,unknown,retired
226,lower,nov,upper,unknown,self-employed
227,lower,nov,upper,unknown,services
228,lower,nov,upper,unknown,student
229,lower,nov,upper,unknown,technician
230,lower,nov,upper,unknown,unemployed
231,lower,nov,upper,unknown,unknown
232,lower,oct,primary,,
233,lower,oct,secondary,lower,admin.
234,lower,oct,secondary,lower,blue-collar
235,lower,oct,secondary,lower,entrepreneur
236,lower,oct,secondary,lower,housemaid
237,lower,oct,secondary,lower,management
238,lower,oct,secondary,lower,retired
239,lower,oct,secondary,lower,self-employed
240,lower,oct,secondary,lower,services
241,lower,oct,secondary,lower,student
242,lower,oct,secondary,lower,technician
243,lower,oct,secondary,lower,unemployed
244,lower,oct,secondary,lower,unknown
245,lower,oct,secondary,upper,no
246,lower,oct,secondary,upper,yes
247,lower,oct,tertiary,admin.,
248,lower,oct,tertiary,blue-collar,
249,lower,oct,tertiary,entrepreneur,
250,lower,oct,tertiary,housemaid,
251,lower,oct,tertiary,management,lower
252,lower,oct,tertiary,management,upper
253,lower,oct,tertiary,retired,
254,lower,oct,tertiary,self-employed,
255,lower,oct,tertiary,services,
256,lower,oct,tertiary,student,
257,lower,oct,tertiary,technician,
258,lower,oct,tertiary,unemployed,
259,lower,oct,tertiary,unknown,
260,lower,oct,unknown,,
261,lower,sep,primary,,
262,lower,sep,secondary,admin.,
263,lower,sep,secondary,blue-collar,
264,lower,sep,secondary,entrepreneur,
265,lower,sep,secondary,housemaid,
266,lower,sep,secondary,management,
267,lower,sep,secondary,retired,lower
268,lower,sep,secondary,retired,upper
269,lower,sep,secondary,self-employed,
270,lower,sep,secondary,services,
271,lower,sep,secondary,student,
272,lower,sep,secondary,technician,lower
273,lower,sep,secondary,technician,upper
274,lower,sep,secondary,unemployed,
275,lower,sep,secondary,unknown,
276,lower,sep,tertiary,lower,
277,lower,sep,tertiary,upper,admin.
278,lower,sep,tertiary,upper,blue-collar
279,lower,sep,tertiary,upper,entrepreneur
280,lower,sep,tertiary,upper,housemaid
281,lower,sep,tertiary,upper,management
282,lower,sep,tertiary,upper,retired
283,lower,sep,tertiary,upper,self-employed
284,lower,sep,tertiary,upper,services
285,lower,sep,tertiary,upper,student
286,lower,sep,tertiary,upper,technician
287,lower,sep,tertiary,upper,unemployed
288,lower,sep,tertiary,upper,unknown
289,lower,sep,unknown,,
290,upper,failure,apr,admin.,lower
291,upper,failure,apr,admin.,upper
292,upper,failure,apr,blue-collar,divorced
293,upper,failure,apr,blue-collar,married
294,upper,failure,apr,blue-collar,single
295,upper,failure,apr,entrepreneur,
296,upper,failure,apr,housemaid,
297,upper,failure,apr,management,no
298,upper,failure,apr,management,yes
299,upper,failure,apr,retired,
300,upper,failure,apr,self-employed,divorced
301,upper,failure,apr,self-employed,married
302,upper,failure,apr,self-employed,single
303,upper,failure,apr,services,
304,upper,failure,apr,student,
305,upper,failure,apr,technician,divorced
306,upper,failure,apr,technician,married
307,upper,failure,apr,technician,single
308,upper,failure,apr,unemployed,
309,upper,failure,apr,unknown,
310,upper,failure,aug,admin.,
311,upper,failure,aug,blue-collar,divorced
312,upper,failure,aug,blue-collar,married
313,upper,failure,aug,blue-collar,single
314,upper,failure,aug,entrepreneur,
315,upper,failure,aug,housemaid,primary
316,upper,failure,aug,housemaid,secondary
317,upper,failure,aug,housemaid,tertiary
318,upper,failure,aug,housemaid,unknown
319,upper,failure,aug,management,
320,upper,failure,aug,retired,
321,upper,failure,aug,self-employed,
322,upper,failure,aug,services,
323,upper,failure,aug,student,
324,upper,failure,aug,technician,lower
325,upper,failure,aug,technician,upper
326,upper,failure,aug,unemployed,
327,upper,failure,aug,unknown,
328,upper,failure,dec,admin.,
329,upper,failure,dec,blue-collar,
330,upper,failure,dec,entrepreneur,
331,upper,failure,dec,housemaid,
332,upper,failure,dec,management,
333,upper,failure,dec,retired,
334,upper,failure,dec,self-employed,
335,upper,failure,dec,services,
336,upper,failure,dec,student,
337,upper,failure,dec,technician,
338,upper,failure,dec,unemployed,
339,upper,failure,dec,unknown,
340,upper,failure,feb,admin.,
341,upper,failure,feb,blue-collar,
342,upper,failure,feb,entrepreneur,
343,upper,failure,feb,housemaid,
344,upper,failure,feb,management,
345,upper,failure,feb,retired,
346,upper,failure,feb,self-employed,
347,upper,failure,feb,services,
348,upper,failure,feb,student,
349,upper,failure,feb,technician,
350,upper,failure,feb,unemployed,
351,upper,failure,feb,unknown,
352,upper,failure,jan,,
353,upper,failure,jul,admin.,
354,upper,failure,jul,blue-collar,
355,upper,failure,jul,entrepreneur,
356,upper,failure,jul,housemaid,
357,upper,failure,jul,management,lower
358,upper,failure,jul,management,upper
359,upper,failure,jul,retired,
360,upper,failure,jul,self-employed,
361,upper,failure,jul,services,
362,upper,failure,jul,student,
363,upper,failure,jul,technician,
364,upper,failure,jul,unemployed,
365,upper,failure,jul,unknown,
366,upper,failure,jun,admin.,lower
367,upper,failure,jun,admin.,upper
368,upper,failure,jun,blue-collar,
369,upper,failure,jun,entrepreneur,
370,upper,failure,jun,housemaid,
371,upper,failure,jun,management,no
372,upper,failure,jun,management,yes
373,upper,failure,jun,retired,
374,upper,failure,jun,self-employed,
375,upper,failure,jun,services,
376,upper,failure,jun,student,
377,upper,failure,jun,technician,lower
378,upper,failure,jun,technician,upper
379,upper,failure,jun,unemployed,
380,upper,failure,jun,unknown,
381,upper,failure,mar,primary,
382,upper,failure,mar,secondary,
383,upper,failure,mar,tertiary,
384,upper,failure,mar,unknown,
385,upper,failure,may,admin.,lower
386,upper,failure,may,admin.,upper
387,upper,failure,may,blue-collar,no
388,upper,failure,may,blue-collar,yes
389,upper,failure,may,entrepreneur,divorced
390,upper,failure,may,entrepreneur,married
391,upper,failure,may,entrepreneur,single
392,upper,failure,may,housemaid,
393,upper,failure,may,management,lower
394,upper,failure,may,management,upper
395,upper,failure,may,retired,
396,upper,failure,may,self-employed,
397,upper,failure,may,services,lower
398,upper,failure,may,services,upper
399,upper,failure,may,student,
400,upper,failure,may,technician,no
401,upper,failure,may,technician,yes
402,upper,failure,may,unemployed,
403,upper,failure,may,unknown,
404,upper,failure,nov,admin.,divorced
405,upper,failure,nov,admin.,married
406,upper,failure,nov,admin.,single
407,upper,failure,nov,blue-collar,
408,upper,failure,nov,entrepreneur,
409,upper,failure,nov,housemaid,
410,upper,failure,nov,management,lower
411,upper,failure,nov,management,upper
412,upper,failure,nov,retired,
413,upper,failure,nov,self-employed,
414,upper,failure,nov,services,
415,upper,failure,nov,student,
416,upper,failure,nov,technician,primary
417,upper,failure,nov,technician,secondary
418,upper,failure,nov,technician,tertiary
419,upper,failure,nov,technician,unknown
420,upper,failure,nov,unemployed,
421,upper,failure,nov,unknown,
422,upper,failure,oct,admin.,
423,upper,failure,oct,blue-collar,
424,upper,failure,oct,entrepreneur,
425,upper,failure,oct,housemaid,
426,upper,failure,oct,management,
427,upper,failure,oct,retired,
428,upper,failure,oct,self-employed,
429,upper,failure,oct,services,
430,upper,failure,oct,student,
431,upper,failure,oct,technician,no
432,upper,failure,oct,technician,yes
433,upper,failure,oct,unemployed,
434,upper,failure,oct,unknown,
435,upper,failure,sep,admin.,
436,upper,failure,sep,blue-collar,
437,upper,failure,sep,entrepreneur,
438,upper,failure,sep,housemaid,
439,upper,failure,sep,management,divorced
440,upper,failure,sep,management,married
441,upper,failure,sep,management,single
442,upper,failure,sep,retired,
443,upper,failure,sep,self-employed,
444,upper,failure,sep,services,
445,upper,failure,sep,student,
446,upper,failure,sep,technician,
447,upper,failure,sep,unemployed,lower
448,upper,failure,sep,unemployed,upper
449,upper,failure,sep,unknown,
450,upper,other,admin.,apr,
451,upper,other,admin.,aug,
452,upper,other,admin.,dec,
453,upper,other,admin.,feb,
454,upper,other,admin.,jan,
455,upper,other,admin.,jul,
456,upper,other,admin.,jun,
457,upper,other,admin.,mar,
458,upper,other,admin.,may,
459,upper,other,admin.,nov,
460,upper,other,admin.,oct,
461,upper,other,admin.,sep,
462,upper,other,blue-collar,apr,lower
463,upper,other,blue-collar,apr,upper
464,upper,other,blue-collar,aug,
465,upper,other,blue-collar,dec,
466,upper,other,blue-collar,feb,
467,upper,other,blue-collar,jan,
468,upper,other,blue-collar,jul,
469,upper,other,blue-collar,jun,
470,upper,other,blue-collar,mar,
471,upper,other,blue-collar,may,
472,upper,other,blue-collar,nov,
473,upper,other,blue-collar,oct,
474,upper,other,blue-collar,sep,
475,upper,other,entrepreneur,,
476,upper,other,housemaid,,
477,upper,other,management,apr,lower
478,upper,other,management,apr,upper
479,upper,other,management,aug,lower
480,upper,other,management,aug,upper
481,upper,other,management,dec,
482,upper,other,management,feb,divorced
483,upper,other,management,feb,married
484,upper,other,management,feb,single
485,upper,other,management,jan,
486,upper,other,management,jul,
487,upper,other,management,jun,
488,upper,other,management,mar,
489,upper,other,management,may,lower
490,upper,other,management,may,upper
491,upper,other,management,nov,
492,upper,other,management,oct,
493,upper,other,management,sep,
494,upper,other,retired,apr,
495,upper,other,retired,aug,
496,upper,other,retired,dec,
497,upper,other,retired,feb,
498,upper,other,retired,jan,
499,upper,other,retired,jul,
500,upper,other,retired,jun,
501,upper,other,retired,mar,
502,upper,other,retired,may,
503,upper,other,retired,nov,
504,upper,other,retired,oct,
505,upper,other,retired,sep,
506,upper,other,self-employed,divorced,
507,upper,other,self-employed,married,
508,upper,other,self-employed,single,
509,upper,other,services,lower,
510,upper,other,services,upper,divorced
511,upper,other,services,upper,married
512,upper,other,services,upper,single
513,upper,other,student,,
514,upper,other,technician,apr,
515,upper,other,technician,aug,
516,upper,other,technician,dec,
517,upper,other,technician,feb,
518,upper,other,technician,jan,
519,upper,other,technician,jul,
520,upper,other,technician,jun,
521,upper,other,technician,mar,
522,upper,other,technician,may,no
523,upper,other,technician,may,yes
524,upper,other,technician,nov,divorced
525,upper,other,technician,nov,married
526,upper,other,technician,nov,single
527,upper,other,technician,oct,
528,upper,other,technician,sep,
529,upper,other,unemployed,,
530,upper,other,unknown,,
531,upper,success,apr,lower,lower
532,upper,success,apr,lower,upper
533,upper,success,apr,upper,
534,upper,success,aug,primary,
535,upper,success,aug,secondary,
536,upper,success,aug,tertiary,
537,upper,success,aug,unknown,
538,upper,success,dec,,
539,upper,success,feb,lower,
540,upper,success,feb,upper,primary
541,upper,success,feb,upper,secondary
542,upper,success,feb,upper,tertiary
543,upper,success,feb,upper,unknown
544,upper,success,jan,admin.,
545,upper,success,jan,blue-collar,
546,upper,success,jan,entrepreneur,
547,upper,success,jan,housemaid,
548,upper,success,jan,management,
549,upper,success,jan,retired,
550,upper,success,jan,self-employed,
551,upper,success,jan,services,
552,upper,success,jan,student,
553,upper,success,jan,technician,
554,upper,success,jan,unemployed,
555,upper,success,jan,unknown,
556,upper,success,jul,lower,
557,upper,success,jul,upper,
558,upper,success,jun,admin.,
559,upper,success,jun,blue-collar,
560,upper,success,jun,entrepreneur,
561,upper,success,jun,housemaid,
562,upper,success,jun,management,
563,upper,success,jun,retired,
564,upper,success,jun,self-employed,
565,upper,success,jun,services,
566,upper,success,jun,student,
567,upper,success,jun,technician,
568,upper,success,jun,unemployed,
569,upper,success,jun,unknown,
570,upper,success,mar,,
571,upper,success,may,cellular,admin.
572,upper,success,may,cellular,blue-collar
573,upper,success,may,cellular,entrepreneur
574,upper,success,may,cellular,housemaid
575,upper,success,may,cellular,management
576,upper,success,may,cellular,retired
577,upper,success,may,cellular,self-employed
578,upper,success,may,cellular,services
579,upper,success,may,cellular,student
580,upper,success,may,cellular,technician
581,upper,success,may,cellular,unemployed
582,upper,success,may,cellular,unknown
583,upper,success,may,telephone,
584,upper,success,may,unknown,
585,upper,success,nov,admin.,
586,upper,success,nov,blue-collar,
587,upper,success,nov,entrepreneur,
588,upper,success,nov,housemaid,
589,upper,success,nov,management,lower
590,upper,success,nov,management,upper
591,upper,success,nov,retired,
592,upper,success,nov,self-employed,
593,upper,success,nov,services,
594,upper,success,nov,student,
595,upper,success,nov,technician,
596,upper,success,nov,unemployed,
597,upper,success,nov,unknown,
598,upper,success,oct,admin.,
599,upper,success,oct,blue-collar,
600,upper,success,oct,entrepreneur,
601,upper,success,oct,housemaid,
602,upper,success,oct,management,
603,upper,success,oct,retired,
604,upper,success,oct,self-employed,
605,upper,success,oct,services,
606,upper,success,oct,student,
607,upper,success,oct,technician,lower
608,upper,success,oct,technician,upper
609,upper,success,oct,unemployed,
610,upper,success,oct,unknown,
611,upper,success,sep,,
612,upper,unknown,apr,no,admin.
613,upper,unknown,apr,no,blue-collar
614,upper,unknown,apr,no,entrepreneur
615,upper,unknown,apr,no,housemaid
616,upper,unknown,apr,no,management
617,upper,unknown,apr,no,retired
618,upper,unknown,apr,no,self-employed
619,upper,unknown,apr,no,services
620,upper,unknown,apr,no,student
621,upper,unknown,apr,no,technician
622,upper,unknown,apr,no,unemployed
623,upper,unknown,apr,no,unknown
624,upper,unknown,apr,yes,admin.
625,upper,unknown,apr,yes,blue-collar
626,upper,unknown,apr,yes,entrepreneur
627,upper,unknown,apr,yes,housemaid
628,upper,unknown,apr,yes,management
629,upper,unknown,apr,yes,retired
630,upper,unknown,apr,yes,self-employed
631,upper,unknown,apr,yes,services
632,upper,unknown,apr,yes,student
633,upper,unknown,apr,yes,technician
634,upper,unknown,apr,yes,unemployed
635,upper,unknown,apr,yes,unknown
636,upper,unknown,aug,primary,
637,upper,unknown,aug,secondary,admin.
638,upper,unknown,aug,secondary,blue-collar
639,upper,unknown,aug,secondary,entrepreneur
640,upper,unknown,aug,secondary,housemaid
641,upper,unknown,aug,secondary,management
642,upper,unknown,aug,secondary,retired
643,upper,unknown,aug,secondary,self-employed
644,upper,unknown,aug,secondary,services
645,upper,unknown,aug,secondary,student
646,upper,unknown,aug,secondary,technician
647,upper,unknown,aug,secondary,unemployed
648,upper,unknown,aug,secondary,unknown
649,upper,unknown,aug,tertiary,cellular
650,upper,unknown,aug,tertiary,telephone
651,upper,unknown,aug,tertiary,unknown
652,upper,unknown,aug,unknown,lower
653,upper,unknown,aug,unknown,upper
654,upper,unknown,dec,admin.,
655,upper,unknown,dec,blue-collar,
656,upper,unknown,dec,entrepreneur,
657,upper,unknown,dec,housemaid,
658,upper,unknown,dec,management,
659,upper,unknown,dec,retired,
660,upper,unknown,dec,self-employed,primary
661,upper,unknown,dec,self-employed,secondary
662,upper,unknown,dec,self-employed,tertiary
663,upper,unknown,dec,self-employed,unknown
664,upper,unknown,dec,services,
665,upper,unknown,dec,student,
666,upper,unknown,dec,technician,
667,upper,unknown,dec,unemployed,
668,upper,unknown,dec,unknown,
669,upper,unknown,feb,lower,admin.
670,upper,unknown,feb,lower,blue-collar
671,upper,unknown,feb,lower,entrepreneur
672,upper,unknown,feb,lower,housemaid
673,upper,unknown,feb,lower,management
674,upper,unknown,feb,lower,retired
675,upper,unknown,feb,lower,self-employed
676,upper,unknown,feb,lower,services
677,upper,unknown,feb,lower,student
678,upper,unknown,feb,lower,technician
679,upper,unknown,feb,lower,unemployed
680,upper,unknown,feb,lower,unknown
681,upper,unknown,feb,upper,admin.
682,upper,unknown,feb,upper,blue-collar
683,upper,unknown,feb,upper,entrepreneur
684,upper,unknown,feb,upper,housemaid
685,upper,unknown,feb,upper,management
686,upper,unknown,feb,upper,retired
687,upper,unknown,feb,upper,self-employed
688,upper,unknown,feb,upper,services
689,upper,unknown,feb,upper,student
690,upper,unknown,feb,upper,technician
691,upper,unknown,feb,upper,unemployed
692,upper,unknown,feb,upper,unknown
693,upper,unknown,jan,lower,admin.
694,upper,unknown,jan,lower,blue-collar
695,upper,unknown,jan,lower,entrepreneur
696,upper,unknown,jan,lower,housemaid
697,upper,unknown,jan,lower,management
698,upper,unknown,jan,lower,retired
699,upper,unknown,jan,lower,self-employed
700,upper,unknown,jan,lower,services
701,upper,unknown,jan,lower,student
702,upper,unknown,jan,lower,technician
703,upper,unknown,jan,lower,unemployed
704,upper,unknown,jan,lower,unknown
705,upper,unknown,jan,upper,admin.
706,upper,unknown,jan,upper,blue-collar
707,upper,unknown,jan,upper,entrepreneur
708,upper,unknown,jan,upper,housemaid
709,upper,unknown,jan,upper,management
710,upper,unknown,jan,upper,retired
711,upper,unknown,jan,upper,self-employed
712,upper,unknown,jan,upper,services
713,upper,unknown,jan,upper,student
714,upper,unknown,jan,upper,technician
715,upper,unknown,jan,upper,unemployed
716,upper,unknown,jan,upper,unknown
717,upper,unknown,jul,admin.,cellular
718,upper,unknown,jul,admin.,telephone
719,upper,unknown,jul,admin.,unknown
720,upper,unknown,jul,blue-collar,cellular
721,upper,unknown,jul,blue-collar,telephone
722,upper,unknown,jul,blue-collar,unknown
723,upper,unknown,jul,entrepreneur,divorced
724,upper,unknown,jul,entrepreneur,married
725,upper,unknown,jul,entrepreneur,single
726,upper,unknown,jul,housemaid,lower
727,upper,unknown,jul,housemaid,upper
728,upper,unknown,jul,management,primary
729,upper,unknown,jul,management,secondary
730,upper,unknown,jul,management,tertiary
731,upper,unknown,jul,management,unknown
732,upper,unknown,jul,retired,divorced
733,upper,unknown,jul,retired,married
734,upper,unknown,jul,retired,single
735,upper,unknown,jul,self-employed,divorced
736,upper,unknown,jul,self-employed,married
737,upper,unknown,jul,self-employed,single
738,upper,unknown,jul,services,cellular
739,upper,unknown,jul,services,telephone
740,upper,unknown,jul,services,unknown
741,upper,unknown,jul,student,
742,upper,unknown,jul,technician,divorced
743,upper,unknown,jul,technician,married
744,upper,unknown,jul,technician,single
745,upper,unknown,jul,unemployed,primary
746,upper,unknown,jul,unemployed,secondary
747,upper,unknown,jul,unemployed,tertiary
748,upper,unknown,jul,unemployed,unknown
749,upper,unknown,jul,unknown,
750,upper,unknown,jun,cellular,admin.
751,upper,unknown,jun,cellular,blue-collar
752,upper,unknown,jun,cellular,entrepreneur
753,upper,unknown,jun,cellular,housemaid
754,upper,unknown,jun,cellular,management
755,upper,unknown,jun,cellular,retired
756,upper,unknown,jun,cellular,self-employed
757,upper,unknown,jun,cellular,services
758,upper,unknown,jun,cellular,student
759,upper,unknown,jun,cellular,technician
760,upper,unknown,jun,cellular,unemployed
761,upper,unknown,jun,cellular,unknown
762,upper,unknown,jun,telephone,admin.
763,upper,unknown,jun,telephone,blue-collar
764,upper,unknown,jun,telephone,entrepreneur
765,upper,unknown,jun,telephone,housemaid
766,upper,unknown,jun,telephone,management
767,upper,unknown,jun,telephone,retired
768,upper,unknown,jun,telephone,self-employed
769,upper,unknown,jun,telephone,services
770,upper,unknown,jun,telephone,student
771,upper,unknown,jun,telephone,technician
772,upper,unknown,jun,telephone,unemployed
773,upper,unknown,jun,telephone,unknown
774,upper,unknown,jun,unknown,admin.
775,upper,unknown,jun,unknown,blue-collar
776,upper,unknown,jun,unknown,entrepreneur
777,upper,unknown,jun,unknown,housemaid
778,upper,unknown,jun,unknown,management
779,upper,unknown,jun,unknown,retired
780,upper,unknown,jun,unknown,self-employed
781,upper,unknown,jun,unknown,services
782,upper,unknown,jun,unknown,student
783,upper,unknown,jun,unknown,technician
784,upper,unknown,jun,unknown,unemployed
785,upper,unknown,jun,unknown,unknown
786,upper,unknown,mar,divorced,
787,upper,unknown,mar,married,lower
788,upper,unknown,mar,married,upper
789,upper,unknown,mar,single,
790,upper,unknown,may,cellular,admin.
791,upper,unknown,may,cellular,blue-collar
792,upper,unknown,may,cellular,entrepreneur
793,upper,unknown,may,cellular,housemaid
794,upper,unknown,may,cellular,management
795,upper,unknown,may,cellular,retired
796,upper,unknown,may,cellular,self-employed
797,upper,unknown,may,cellular,services
798,upper,unknown,may,cellular,student
799,upper,unknown,may,cellular,technician
800,upper,unknown,may,cellular,unemployed
801,upper,unknown,may,cellular,unknown
802,upper,unknown,may,telephone,admin.
803,upper,unknown,may,telephone,blue-collar
804,upper,unknown,may,telephone,entrepreneur
805,upper,unknown,may,telephone,housemaid
806,upper,unknown,may,telephone,management
807,upper,unknown,may,telephone,retired
808,upper,unknown,may,telephone,self-employed
809,upper,unknown,may,telephone,services
810,upper,unknown,may,telephone,student
811,upper,unknown,may,telephone,technician
812,upper,unknown,may,telephone,unemployed
813,upper,unknown,may,telephone,unknown
814,upper,unknown,may,unknown,lower
815,upper,unknown,may,unknown,upper
816,upper,unknown,nov,admin.,no
817,upper,unknown,nov,admin.,yes
818,upper,unknown,nov,blue-collar,
819,upper,unknown,nov,entrepreneur,primary
820,upper,unknown,nov,entrepreneur,secondary
821,upper,unknown,nov,entrepreneur,tertiary
822,upper,unknown,nov,entrepreneur,unknown
823,upper,unknown,nov,housemaid,
824,upper,unknown,nov,management,lower
825,upper,unknown,nov,management,upper
826,upper,unknown,nov,retired,primary
827,upper,unknown,nov,retired,secondary
828,upper,unknown,nov,retired,tertiary
829,upper,unknown,nov,retired,unknown
830,upper,unknown,nov,self-employed,divorced
831,upper,unknown,nov,self-employed,married
832,upper,unknown,nov,self-employed,single
833,upper,unknown,nov,services,primary
834,upper,unknown,nov,services,secondary
835,upper,unknown,nov,services,tertiary
836,upper,unknown,nov,services,unknown
837,upper,unknown,nov,student,
838,upper,unknown,nov,technician,divorced
839,upper,unknown,nov,technician,married
840,upper,unknown,nov,technician,single
841,upper,unknown,nov,unemployed,
842,upper,unknown,nov,unknown,
843,upper,unknown,oct,admin.,lower
844,upper,unknown,oct,admin.,upper
845,upper,unknown,oct,blue-collar,
846,upper,unknown,oct,entrepreneur,
847,upper,unknown,oct,housemaid,
848,upper,unknown,oct,management,divorced
849,upper,unknown,oct,management,married
850,upper,unknown,oct,management,single
851,upper,unknown,oct,retired,divorced
852,upper,unknown,oct,retired,married
853,upper,unknown,oct,retired,single
854,upper,unknown,oct,self-employed,
855,upper,unknown,oct,services,
856,upper,unknown,oct,student,
857,upper,unknown,oct,technician,
858,upper,unknown,oct,unemployed,
859,upper,unknown,oct,unknown,
860,upper,unknown,sep,admin.,divorced
861,upper,unknown,sep,admin.,married
862,upper,unknown,sep,admin.,single
863,upper,unknown,sep,blue-collar,
864,upper,unknown,sep,entrepreneur,
865,upper,unknown,sep,housemaid,
866,upper,unknown,sep,management,lower
867,upper,unknown,sep,management,upper
868,upper,unknown,sep,retired,
869,upper,unknown,sep,self-employed,
870,upper,unknown,sep,services,
