,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1149,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,,
1150,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,day
1151,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,day
1152,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,
1153,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,,
1154,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,,,
1155,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,,
1156,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,,
1157,duration,poutcome,month,job,contact,marital,age,balance,campaign,,,,,
1158,duration,poutcome,month,job,contact,marital,age,,,,,,,
1159,duration,poutcome,month,job,contact,,,,,,,,,
1160,duration,poutcome,month,job,contact,,,,,,,,,
1161,duration,poutcome,month,job,contact,education,loan,campaign,,,,,,
1162,duration,poutcome,month,job,contact,education,loan,campaign,age,,,,,
1163,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,,,,
1164,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,,
1165,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,housing,day
1166,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,housing,day
1167,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,housing,day
1168,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,housing,day
1169,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,,,
1170,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,,,,
1171,duration,poutcome,month,job,contact,education,loan,,,,,,,
1172,duration,poutcome,month,job,contact,education,marital,,,,,,,
1173,duration,poutcome,month,job,contact,education,marital,campaign,balance,day,,,,
1174,duration,poutcome,month,job,contact,education,marital,campaign,balance,day,,,,
1175,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,,,,
1176,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,loan,day
1177,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,loan,day
1178,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,loan,
1179,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,,
1180,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,,,
1181,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,day,
1182,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,day,housing
1183,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,day,housing
1184,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,,
1185,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,loan,
1186,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,loan,day
1187,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,loan,day
1188,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,,
1189,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,,,,
1190,duration,poutcome,month,job,contact,education,marital,campaign,balance,,,,,
1191,duration,poutcome,month,job,contact,education,marital,housing,,,,,,
1192,duration,poutcome,month,job,contact,education,marital,housing,balance,,,,,
1193,duration,poutcome,month,job,contact,education,marital,housing,balance,,,,,
1194,duration,poutcome,month,job,contact,education,,,,,,,,
1195,duration,poutcome,month,job,contact,education,,,,,,,,
1196,duration,poutcome,month,job,contact,,,,,,,,,
1197,duration,poutcome,month,job,contact,,,,,,,,,
1198,duration,poutcome,month,job,marital,housing,,,,,,,,
1199,duration,poutcome,month,job,marital,housing,,,,,,,,
1200,duration,poutcome,month,job,marital,education,,,,,,,,
1201,duration,poutcome,month,job,marital,education,,,,,,,,
1202,duration,poutcome,month,job,marital,education,housing,,,,,,,
1203,duration,poutcome,month,job,marital,education,housing,,,,,,,
1204,duration,poutcome,month,job,marital,education,,,,,,,,
1205,duration,poutcome,month,job,marital,,,,,,,,,
1206,duration,poutcome,month,job,balance,,,,,,,,,
1207,duration,poutcome,month,job,balance,marital,,,,,,,,
1208,duration,poutcome,month,job,balance,marital,,,,,,,,
1209,duration,poutcome,month,job,balance,marital,,,,,,,,
1210,duration,poutcome,month,job,education,,,,,,,,,
1211,duration,poutcome,month,job,education,marital,,,,,,,,
1212,duration,poutcome,month,job,education,marital,,,,,,,,
1213,duration,poutcome,month,job,education,marital,loan,,,,,,,
1214,duration,poutcome,month,job,education,marital,loan,,,,,,,
1215,duration,poutcome,month,job,education,marital,age,,,,,,,
1216,duration,poutcome,month,job,education,marital,age,,,,,,,
1217,duration,poutcome,month,job,education,marital,balance,,,,,,,
1218,duration,poutcome,month,job,education,marital,balance,day,campaign,age,,,,
1219,duration,poutcome,month,job,education,marital,balance,day,campaign,age,housing,,,
1220,duration,poutcome,month,job,education,marital,balance,day,campaign,age,housing,,,
1221,duration,poutcome,month,job,education,marital,balance,day,campaign,,,,,
1222,duration,poutcome,month,job,education,marital,balance,day,,,,,,
1223,duration,poutcome,month,job,education,marital,,,,,,,,
1224,duration,poutcome,month,job,education,age,,,,,,,,
1225,duration,poutcome,month,job,education,age,,,,,,,,
1226,duration,poutcome,month,job,marital,education,,,,,,,,
1227,duration,poutcome,month,job,marital,education,,,,,,,,
1228,duration,poutcome,month,job,marital,education,,,,,,,,
1229,duration,poutcome,month,job,marital,education,,,,,,,,
1230,duration,poutcome,month,job,marital,campaign,housing,,,,,,,
1231,duration,poutcome,month,job,marital,campaign,housing,,,,,,,
1232,duration,poutcome,month,job,marital,campaign,,,,,,,,
1233,duration,poutcome,month,job,marital,,,,,,,,,
1234,duration,poutcome,month,job,marital,education,,,,,,,,
1235,duration,poutcome,month,job,marital,education,,,,,,,,
1236,duration,poutcome,month,job,marital,education,,,,,,,,
1237,duration,poutcome,month,job,marital,education,,,,,,,,
1238,duration,poutcome,month,job,marital,education,age,,,,,,,
1239,duration,poutcome,month,job,marital,education,age,balance,loan,,,,,
1240,duration,poutcome,month,job,marital,education,age,balance,loan,,,,,
1241,duration,poutcome,month,job,marital,education,age,balance,,,,,,
1242,duration,poutcome,month,job,marital,education,,,,,,,,
1243,duration,poutcome,month,job,marital,education,,,,,,,,
1244,duration,poutcome,month,job,marital,education,,,,,,,,
1245,duration,poutcome,month,job,marital,,,,,,,,,
1246,duration,poutcome,month,job,contact,marital,education,,,,,,,
1247,duration,poutcome,month,job,contact,marital,education,age,loan,,,,,
1248,duration,poutcome,month,job,contact,marital,education,age,loan,,,,,
1249,duration,poutcome,month,job,contact,marital,education,age,,,,,,
1250,duration,poutcome,month,job,contact,marital,education,,,,,,,
1251,duration,poutcome,month,job,contact,marital,education,,,,,,,
1252,duration,poutcome,month,job,contact,marital,age,day,,,,,,
1253,duration,poutcome,month,job,contact,marital,age,day,education,,,,,
1254,duration,poutcome,month,job,contact,marital,age,day,education,housing,,,,
1255,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,,
1256,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,default,campaign
1257,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,default,campaign
1258,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,default,
1259,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,,,
1260,duration,poutcome,month,job,contact,marital,age,day,education,,,,,
1261,duration,poutcome,month,job,contact,marital,age,day,education,,,,,
1262,duration,poutcome,month,job,contact,marital,age,loan,balance,housing,,,,
1263,duration,poutcome,month,job,contact,marital,age,loan,balance,housing,,,,
1264,duration,poutcome,month,job,contact,marital,age,loan,balance,,,,,
1265,duration,poutcome,month,job,contact,marital,age,loan,,,,,,
1266,duration,poutcome,month,job,contact,marital,loan,,,,,,,
1267,duration,poutcome,month,job,contact,marital,loan,balance,,,,,,
1268,duration,poutcome,month,job,contact,marital,loan,balance,,,,,,
1269,duration,poutcome,month,job,contact,,,,,,,,,
1270,duration,poutcome,month,job,contact,,,,,,,,,
1271,duration,poutcome,month,job,,,,,,,,,,
1272,duration,poutcome,month,job,marital,,,,,,,,,
1273,duration,poutcome,month,job,marital,balance,,,,,,,,
1274,duration,poutcome,month,job,marital,balance,campaign,,,,,,,
1275,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,,,,
1276,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,,,
1277,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,,
1278,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,default,housing
1279,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,default,housing
1280,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,default,
1281,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,,,,
1282,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,,,
1283,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,,,
1284,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,,,
1285,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,,,
1286,duration,poutcome,month,job,marital,balance,campaign,loan,,,,,,
1287,duration,poutcome,month,job,marital,contact,default,loan,education,,,,,
1288,duration,poutcome,month,job,marital,contact,default,loan,education,,,,,
1289,duration,poutcome,month,job,marital,contact,default,loan,education,housing,,,,
1290,duration,poutcome,month,job,marital,contact,default,loan,education,housing,,,,
1291,duration,poutcome,month,job,marital,contact,default,loan,education,,,,,
1292,duration,poutcome,month,job,marital,contact,default,loan,education,,,,,
1293,duration,poutcome,month,job,marital,contact,default,loan,education,,,,,
1294,duration,poutcome,month,job,marital,contact,default,loan,education,campaign,,,,
1295,duration,poutcome,month,job,marital,contact,default,loan,education,campaign,,,,
1296,duration,poutcome,month,job,marital,contact,default,loan,education,,,,,
1297,duration,poutcome,month,job,marital,contact,default,,,,,,,
1298,duration,poutcome,month,job,marital,contact,,,,,,,,
1299,duration,poutcome,month,job,marital,contact,education,,,,,,,
1300,duration,poutcome,month,job,marital,contact,education,,,,,,,
1301,duration,poutcome,month,job,marital,contact,education,,,,,,,
1302,duration,poutcome,month,job,marital,contact,education,,,,,,,
1303,duration,poutcome,month,job,education,,,,,,,,,
1304,duration,poutcome,month,job,education,day,age,,,,,,,
1305,duration,poutcome,month,job,education,day,age,,,,,,,
1306,duration,poutcome,month,job,education,day,,,,,,,,
1307,duration,poutcome,month,job,education,,,,,,,,,
1308,duration,poutcome,month,job,education,balance,,,,,,,,
1309,duration,poutcome,month,job,education,balance,,,,,,,,
1310,duration,poutcome,month,job,,,,,,,,,,
1311,duration,poutcome,month,contact,job,,,,,,,,,
1312,duration,poutcome,month,contact,job,,,,,,,,,
1313,duration,poutcome,month,contact,job,,,,,,,,,
1314,duration,poutcome,month,contact,job,,,,,,,,,
1315,duration,poutcome,month,contact,job,day,marital,,,,,,,
1316,duration,poutcome,month,contact,job,day,marital,age,,,,,,
1317,duration,poutcome,month,contact,job,day,marital,age,housing,education,,,,
1318,duration,poutcome,month,contact,job,day,marital,age,housing,education,,,,
1319,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,,
1320,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,loan,campaign
1321,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,loan,campaign
1322,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,loan,
1323,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,,,
1324,duration,poutcome,month,contact,job,day,marital,age,housing,education,,,,
1325,duration,poutcome,month,contact,job,day,marital,age,housing,,,,,
1326,duration,poutcome,month,contact,job,day,marital,loan,,,,,,
1327,duration,poutcome,month,contact,job,day,marital,loan,,,,,,
1328,duration,poutcome,month,contact,job,day,,,,,,,,
1329,duration,poutcome,month,contact,job,education,balance,,,,,,,
1330,duration,poutcome,month,contact,job,education,balance,,,,,,,
1331,duration,poutcome,month,contact,job,education,,,,,,,,
1332,duration,poutcome,month,contact,job,education,,,,,,,,
1333,duration,poutcome,month,contact,job,education,,,,,,,,
1334,duration,poutcome,month,contact,job,,,,,,,,,
1335,duration,poutcome,month,contact,job,marital,,,,,,,,
1336,duration,poutcome,month,contact,job,marital,,,,,,,,
1337,duration,poutcome,month,contact,job,marital,,,,,,,,
1338,duration,poutcome,month,contact,job,,,,,,,,,
1339,duration,poutcome,month,contact,job,balance,,,,,,,,
1340,duration,poutcome,month,contact,job,balance,,,,,,,,
1341,duration,poutcome,month,contact,job,marital,,,,,,,,
1342,duration,poutcome,month,contact,job,marital,,,,,,,,
1343,duration,poutcome,month,contact,job,marital,,,,,,,,
1344,duration,poutcome,month,contact,job,,,,,,,,,
1345,duration,poutcome,month,contact,job,,,,,,,,,
1346,duration,poutcome,month,contact,job,,,,,,,,,
1347,duration,poutcome,month,contact,job,,,,,,,,,
1348,duration,poutcome,month,contact,job,,,,,,,,,
1349,duration,poutcome,month,contact,job,,,,,,,,,
1350,duration,poutcome,month,contact,job,,,,,,,,,
1351,duration,poutcome,month,contact,job,,,,,,,,,
1352,duration,poutcome,month,contact,job,,,,,,,,,
1353,duration,poutcome,month,contact,job,,,,,,,,,
1354,duration,poutcome,month,contact,job,,,,,,,,,
1355,duration,poutcome,month,contact,job,,,,,,,,,
1356,duration,poutcome,month,contact,job,,,,,,,,,
1357,duration,poutcome,month,contact,job,campaign,,,,,,,,
1358,duration,poutcome,month,contact,job,campaign,age,balance,marital,,,,,
1359,duration,poutcome,month,contact,job,campaign,age,balance,marital,loan,,,,
1360,duration,poutcome,month,contact,job,campaign,age,balance,marital,loan,,,,
1361,duration,poutcome,month,contact,job,campaign,age,balance,marital,housing,,,,
1362,duration,poutcome,month,contact,job,campaign,age,balance,marital,housing,,,,
1363,duration,poutcome,month,contact,job,campaign,age,balance,,,,,,
1364,duration,poutcome,month,contact,job,campaign,age,balance,,,,,,
1365,duration,poutcome,month,contact,job,campaign,age,balance,day,,,,,
1366,duration,poutcome,month,contact,job,campaign,age,balance,day,,,,,
1367,duration,poutcome,month,contact,job,campaign,,,,,,,,
1368,duration,poutcome,month,contact,job,campaign,marital,education,default,,,,,
1369,duration,poutcome,month,contact,job,campaign,marital,education,default,,,,,
1370,duration,poutcome,month,contact,job,campaign,marital,education,,,,,,
1371,duration,poutcome,month,contact,job,campaign,marital,education,,,,,,
1372,duration,poutcome,month,contact,job,campaign,marital,education,,,,,,
1373,duration,poutcome,month,contact,job,campaign,marital,housing,,,,,,
1374,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,,,
1375,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,,
1376,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default,day
1377,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default,day
1378,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default,
1379,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,,
1380,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,,
1381,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,,,
1382,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default,day
1383,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default,day
1384,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default,
1385,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,,
1386,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,,
1387,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,,
1388,duration,poutcome,month,contact,job,campaign,marital,housing,loan,,,,,
1389,duration,poutcome,month,contact,job,campaign,marital,default,age,education,day,,,
1390,duration,poutcome,month,contact,job,campaign,marital,default,age,education,day,,,
1391,duration,poutcome,month,contact,job,campaign,marital,default,age,education,,,,
1392,duration,poutcome,month,contact,job,campaign,marital,default,age,education,,,,
1393,duration,poutcome,month,contact,job,campaign,marital,default,age,education,,,,
1394,duration,poutcome,month,contact,job,campaign,marital,default,age,,,,,
1395,duration,poutcome,month,contact,job,campaign,marital,default,,,,,,
1396,duration,poutcome,month,contact,job,marital,,,,,,,,
1397,duration,poutcome,month,contact,job,marital,education,,,,,,,
1398,duration,poutcome,month,contact,job,marital,education,,,,,,,
1399,duration,poutcome,month,contact,job,marital,education,balance,,,,,,
1400,duration,poutcome,month,contact,job,marital,education,balance,,,,,,
1401,duration,poutcome,month,contact,job,marital,education,,,,,,,
1402,duration,poutcome,month,contact,job,marital,,,,,,,,
1403,duration,poutcome,month,contact,job,,,,,,,,,
1404,duration,poutcome,month,contact,job,marital,,,,,,,,
1405,duration,poutcome,month,contact,job,marital,balance,age,,,,,,
1406,duration,poutcome,month,contact,job,marital,balance,age,education,,,,,
1407,duration,poutcome,month,contact,job,marital,balance,age,education,,,,,
1408,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,loan,day
1409,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,loan,day
1410,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,loan,
1411,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,,
1412,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,,,
1413,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,day,
1414,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,day,campaign
1415,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,day,campaign
1416,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,,
1417,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,,,
1418,duration,poutcome,month,contact,job,marital,balance,age,education,,,,,
1419,duration,poutcome,month,contact,job,marital,balance,campaign,housing,,,,,
1420,duration,poutcome,month,contact,job,marital,balance,campaign,housing,,,,,
1421,duration,poutcome,month,contact,job,marital,balance,campaign,,,,,,
1422,duration,poutcome,month,contact,job,marital,,,,,,,,
1423,duration,poutcome,month,contact,job,campaign,day,age,,,,,,
1424,duration,poutcome,month,contact,job,campaign,day,age,marital,,,,,
1425,duration,poutcome,month,contact,job,campaign,day,age,marital,education,,,,
1426,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing,loan
1427,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing,loan
1428,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing,
1429,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing,loan
1430,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing,loan
1431,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing,
1432,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,,,
1433,duration,poutcome,month,contact,job,campaign,day,age,marital,education,,,,
1434,duration,poutcome,month,contact,job,campaign,day,age,marital,education,,,,
1435,duration,poutcome,month,contact,job,campaign,day,age,marital,,,,,
1436,duration,poutcome,month,contact,job,campaign,day,,,,,,,
1437,duration,poutcome,month,contact,job,campaign,,,,,,,,
1438,duration,poutcome,month,contact,job,default,,,,,,,,
1439,duration,poutcome,month,contact,job,default,marital,,,,,,,
1440,duration,poutcome,month,contact,job,default,marital,,,,,,,
1441,duration,poutcome,month,contact,job,default,marital,,,,,,,
1442,duration,poutcome,month,contact,job,campaign,age,,,,,,,
1443,duration,poutcome,month,contact,job,campaign,age,marital,education,,,,,
1444,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,loan,day
1445,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,loan,day
1446,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,loan,
1447,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,,
1448,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,,,
1449,duration,poutcome,month,contact,job,campaign,age,marital,education,default,,,,
1450,duration,poutcome,month,contact,job,campaign,age,marital,education,,,,,
1451,duration,poutcome,month,contact,job,campaign,age,marital,education,,,,,
1452,duration,poutcome,month,contact,job,campaign,age,marital,,,,,,
1453,duration,poutcome,month,contact,job,campaign,age,marital,,,,,,
1454,duration,poutcome,month,contact,job,campaign,marital,,,,,,,
1455,duration,poutcome,month,contact,job,campaign,marital,,,,,,,
1456,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,,,,
1457,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,,
1458,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,loan,day
1459,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,loan,day
1460,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,loan,
1461,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,,,
1462,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,,,,
1463,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,,,,
1464,duration,poutcome,month,contact,job,campaign,marital,age,balance,,,,,
1465,duration,poutcome,month,contact,job,campaign,marital,age,,,,,,
1466,duration,poutcome,month,contact,job,,,,,,,,,
1467,duration,poutcome,month,contact,job,marital,education,,,,,,,
1468,duration,poutcome,month,contact,job,marital,education,,,,,,,
1469,duration,poutcome,month,contact,job,marital,education,,,,,,,
1470,duration,poutcome,month,contact,job,marital,education,,,,,,,
1471,duration,poutcome,month,contact,job,marital,,,,,,,,
1472,duration,poutcome,month,contact,job,marital,balance,,,,,,,
1473,duration,poutcome,month,contact,job,marital,balance,,,,,,,
1474,duration,poutcome,month,contact,job,,,,,,,,,
1475,duration,poutcome,month,contact,job,,,,,,,,,
1476,duration,poutcome,month,marital,,,,,,,,,,
1477,duration,poutcome,month,marital,day,,,,,,,,,
1478,duration,poutcome,month,marital,day,job,,,,,,,,
1479,duration,poutcome,month,marital,day,job,,,,,,,,
1480,duration,poutcome,month,marital,day,job,,,,,,,,
1481,duration,poutcome,month,marital,day,job,,,,,,,,
1482,duration,poutcome,month,marital,day,job,,,,,,,,
1483,duration,poutcome,month,marital,day,job,,,,,,,,
1484,duration,poutcome,month,marital,day,job,,,,,,,,
1485,duration,poutcome,month,marital,day,job,,,,,,,,
1486,duration,poutcome,month,marital,day,job,,,,,,,,
1487,duration,poutcome,month,marital,day,job,,,,,,,,
1488,duration,poutcome,month,marital,day,job,,,,,,,,
1489,duration,poutcome,month,marital,day,job,,,,,,,,
1490,duration,poutcome,month,marital,,,,,,,,,,
1491,duration,poutcome,month,contact,job,education,,,,,,,,
1492,duration,poutcome,month,contact,job,education,age,marital,,,,,,
1493,duration,poutcome,month,contact,job,education,age,marital,,,,,,
1494,duration,poutcome,month,contact,job,education,age,marital,campaign,,,,,
1495,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance,loan,,
1496,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance,loan,,
1497,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance,,,
1498,duration,poutcome,month,contact,job,education,age,marital,campaign,day,,,,
1499,duration,poutcome,month,contact,job,education,age,marital,,,,,,
1500,duration,poutcome,month,contact,job,education,age,marital,loan,,,,,
1501,duration,poutcome,month,contact,job,education,age,marital,loan,campaign,,,,
1502,duration,poutcome,month,contact,job,education,age,marital,loan,campaign,,,,
1503,duration,poutcome,month,contact,job,education,age,marital,balance,,,,,
1504,duration,poutcome,month,contact,job,education,age,marital,balance,,,,,
1505,duration,poutcome,month,contact,job,education,,,,,,,,
1506,duration,poutcome,month,contact,job,education,,,,,,,,
1507,duration,poutcome,month,contact,job,marital,campaign,age,,,,,,
1508,duration,poutcome,month,contact,job,marital,campaign,age,education,loan,,,,
1509,duration,poutcome,month,contact,job,marital,campaign,age,education,loan,,,,
1510,duration,poutcome,month,contact,job,marital,campaign,age,education,,,,,
1511,duration,poutcome,month,contact,job,marital,campaign,age,education,,,,,
1512,duration,poutcome,month,contact,job,marital,campaign,age,education,,,,,
1513,duration,poutcome,month,contact,job,marital,campaign,,,,,,,
1514,duration,poutcome,month,contact,job,marital,balance,,,,,,,
1515,duration,poutcome,month,contact,job,marital,balance,age,,,,,,
1516,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,housing,
1517,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,housing,day
1518,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,housing,day
1519,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,,
1520,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,,,
1521,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,,,
1522,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,,,
1523,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,,,,
1524,duration,poutcome,month,contact,job,marital,balance,age,campaign,,,,,
1525,duration,poutcome,month,contact,job,marital,education,balance,,,,,,
1526,duration,poutcome,month,contact,job,marital,education,balance,,,,,,
1527,duration,poutcome,month,contact,job,marital,education,day,,,,,,
1528,duration,poutcome,month,contact,job,marital,education,day,balance,,,,,
1529,duration,poutcome,month,contact,job,marital,education,day,balance,,,,,
1530,duration,poutcome,month,contact,job,marital,education,,,,,,,
1531,duration,poutcome,month,contact,job,marital,education,,,,,,,
1532,duration,poutcome,month,contact,job,,,,,,,,,
1533,duration,poutcome,month,contact,job,,,,,,,,,
1534,duration,poutcome,month,contact,job,housing,balance,age,,,,,,
1535,duration,poutcome,month,contact,job,housing,balance,age,,,,,,
1536,duration,poutcome,month,contact,job,housing,balance,,,,,,,
1537,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,,,,
1538,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,,,,
1539,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,balance,,,
1540,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,balance,,,
1541,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,,,,
1542,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,,
1543,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,,
1544,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,,
1545,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,,
1546,duration,poutcome,month,contact,job,housing,day,,,,,,,
1547,duration,poutcome,month,contact,job,education,,,,,,,,
1548,duration,poutcome,month,contact,job,education,,,,,,,,
1549,duration,poutcome,month,contact,job,education,balance,,,,,,,
1550,duration,poutcome,month,contact,job,education,balance,,,,,,,
1551,duration,poutcome,month,contact,job,education,,,,,,,,
1552,duration,poutcome,month,contact,job,marital,,,,,,,,
1553,duration,poutcome,month,contact,job,marital,,,,,,,,
1554,duration,poutcome,month,contact,job,marital,balance,,,,,,,
1555,duration,poutcome,month,contact,job,marital,balance,,,,,,,
1556,duration,poutcome,month,contact,job,campaign,education,,,,,,,
1557,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,,,,
1558,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,,,,
1559,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan,day,,
1560,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan,day,,
1561,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan,,,
1562,duration,poutcome,month,contact,job,campaign,education,age,balance,,,,,
1563,duration,poutcome,month,contact,job,campaign,education,age,,,,,,
1564,duration,poutcome,month,contact,job,campaign,education,,,,,,,
1565,duration,poutcome,month,contact,job,campaign,education,,,,,,,
1566,duration,poutcome,month,contact,job,campaign,balance,,,,,,,
1567,duration,poutcome,month,contact,job,campaign,balance,age,,,,,,
1568,duration,poutcome,month,contact,job,campaign,balance,age,education,,,,,
