,0,1,2,3,4,5,6,7,8
711,duration,poutcome,month,housing,job,campaign,education,age,balance
712,duration,poutcome,month,housing,job,campaign,education,age,
713,duration,poutcome,month,housing,job,campaign,education,,
714,duration,poutcome,month,housing,job,campaign,,,
715,duration,poutcome,month,housing,job,loan,default,,
716,duration,poutcome,month,housing,job,loan,default,,
717,duration,poutcome,month,housing,job,loan,,,
718,duration,poutcome,month,housing,job,,,,
719,duration,poutcome,month,housing,job,education,,,
720,duration,poutcome,month,housing,job,education,,,
721,duration,poutcome,month,housing,job,education,loan,day,
722,duration,poutcome,month,housing,job,education,loan,day,contact
723,duration,poutcome,month,housing,job,education,loan,day,contact
724,duration,poutcome,month,housing,job,education,loan,,
725,duration,poutcome,month,housing,job,,,,
726,duration,poutcome,month,housing,job,,,,
727,duration,poutcome,month,housing,job,marital,,,
728,duration,poutcome,month,housing,job,marital,,,
729,duration,poutcome,month,housing,job,marital,campaign,,
730,duration,poutcome,month,housing,job,marital,campaign,,
731,duration,poutcome,month,housing,job,,,,
732,duration,poutcome,month,housing,job,balance,,,
733,duration,poutcome,month,housing,job,balance,day,,
734,duration,poutcome,month,housing,job,balance,day,,
735,duration,poutcome,month,housing,job,,,,
736,duration,poutcome,month,job,day,,,,
737,duration,poutcome,month,job,day,age,,,
738,duration,poutcome,month,job,day,age,education,,
739,duration,poutcome,month,job,day,age,education,campaign,
740,duration,poutcome,month,job,day,age,education,campaign,marital
741,duration,poutcome,month,job,day,age,education,campaign,marital
742,duration,poutcome,month,job,day,age,education,campaign,marital
743,duration,poutcome,month,job,day,age,education,,
744,duration,poutcome,month,job,education,,,,
745,duration,poutcome,month,job,education,default,balance,,
746,duration,poutcome,month,job,education,default,balance,contact,campaign
747,duration,poutcome,month,job,education,default,balance,contact,campaign
748,duration,poutcome,month,job,education,default,balance,contact,
749,duration,poutcome,month,job,education,default,,,
750,duration,poutcome,month,job,education,,,,
751,duration,poutcome,month,job,age,,,,
752,duration,poutcome,month,job,age,,,,
753,duration,poutcome,month,job,,,,,
754,duration,poutcome,month,job,education,,,,
755,duration,poutcome,month,job,education,,,,
756,duration,poutcome,month,job,education,marital,housing,day,age
757,duration,poutcome,month,job,education,marital,housing,day,age
758,duration,poutcome,month,job,education,marital,housing,day,
759,duration,poutcome,month,job,education,marital,housing,,
760,duration,poutcome,month,job,education,marital,loan,campaign,balance
761,duration,poutcome,month,job,education,marital,loan,campaign,balance
762,duration,poutcome,month,job,education,marital,loan,campaign,age
763,duration,poutcome,month,job,education,marital,loan,campaign,age
764,duration,poutcome,month,job,education,marital,loan,,
765,duration,poutcome,month,job,education,marital,balance,day,campaign
766,duration,poutcome,month,job,education,marital,balance,day,campaign
767,duration,poutcome,month,job,education,marital,balance,day,
768,duration,poutcome,month,job,education,marital,balance,housing,day
769,duration,poutcome,month,job,education,marital,balance,housing,day
770,duration,poutcome,month,job,education,marital,balance,housing,
771,duration,poutcome,month,job,marital,,,,
772,duration,poutcome,month,job,marital,day,,,
773,duration,poutcome,month,job,marital,day,education,,
774,duration,poutcome,month,job,marital,day,education,age,
775,duration,poutcome,month,job,marital,day,education,age,default
776,duration,poutcome,month,job,marital,day,education,age,default
777,duration,poutcome,month,job,marital,day,education,,
778,duration,poutcome,month,job,marital,,,,
779,duration,poutcome,month,job,marital,,,,
780,duration,poutcome,month,job,marital,education,,,
781,duration,poutcome,month,job,marital,education,,,
782,duration,poutcome,month,job,marital,education,,,
783,duration,poutcome,month,job,marital,,,,
784,duration,poutcome,month,job,day,,,,
785,duration,poutcome,month,job,day,age,,,
786,duration,poutcome,month,job,day,age,contact,marital,
787,duration,poutcome,month,job,day,age,contact,marital,education
788,duration,poutcome,month,job,day,age,contact,marital,education
789,duration,poutcome,month,job,day,age,contact,marital,education
790,duration,poutcome,month,job,day,age,contact,marital,
791,duration,poutcome,month,job,day,age,contact,,
792,duration,poutcome,month,job,,,,,
793,duration,poutcome,month,job,day,marital,housing,,
794,duration,poutcome,month,job,day,marital,housing,age,
795,duration,poutcome,month,job,day,marital,housing,age,
796,duration,poutcome,month,job,day,marital,housing,campaign,
797,duration,poutcome,month,job,day,marital,housing,campaign,contact
798,duration,poutcome,month,job,day,marital,housing,campaign,contact
799,duration,poutcome,month,job,day,marital,housing,,
800,duration,poutcome,month,job,day,marital,default,education,
801,duration,poutcome,month,job,day,marital,default,education,housing
802,duration,poutcome,month,job,day,marital,default,education,housing
803,duration,poutcome,month,job,day,marital,default,education,
804,duration,poutcome,month,job,day,marital,default,,
805,duration,poutcome,month,job,day,marital,,,
806,duration,poutcome,month,job,day,marital,education,,
807,duration,poutcome,month,job,day,marital,education,,
808,duration,poutcome,month,job,day,marital,education,age,
809,duration,poutcome,month,job,day,marital,education,age,default
810,duration,poutcome,month,job,day,marital,education,age,default
811,duration,poutcome,month,job,day,marital,balance,age,education
812,duration,poutcome,month,job,day,marital,balance,age,education
813,duration,poutcome,month,job,day,marital,balance,age,education
814,duration,poutcome,month,job,day,marital,balance,age,campaign
815,duration,poutcome,month,job,day,marital,balance,age,campaign
816,duration,poutcome,month,job,day,marital,balance,education,
817,duration,poutcome,month,job,day,marital,balance,education,age
818,duration,poutcome,month,job,day,marital,balance,education,age
819,duration,poutcome,month,job,day,marital,balance,education,age
820,duration,poutcome,month,job,day,marital,balance,education,age
821,duration,poutcome,month,job,age,,,,
822,duration,poutcome,month,job,age,,,,
823,duration,poutcome,month,job,,,,,
824,duration,poutcome,month,job,,,,,
825,duration,poutcome,month,job,,,,,
826,duration,poutcome,month,job,,,,,
827,duration,poutcome,month,job,,,,,
828,duration,poutcome,month,job,,,,,
829,duration,poutcome,month,job,education,,,,
830,duration,poutcome,month,job,education,,,,
831,duration,poutcome,month,job,education,,,,
832,duration,poutcome,month,job,,,,,
833,duration,poutcome,month,job,,,,,
834,duration,poutcome,month,job,,,,,
835,duration,poutcome,month,job,,,,,
836,duration,poutcome,month,day,job,balance,contact,marital,
837,duration,poutcome,month,day,job,balance,contact,marital,
838,duration,poutcome,month,day,job,balance,contact,marital,housing
839,duration,poutcome,month,day,job,balance,contact,marital,housing
840,duration,poutcome,month,day,job,balance,contact,,
841,duration,poutcome,month,day,job,balance,,,
842,duration,poutcome,month,day,job,education,marital,,
843,duration,poutcome,month,day,job,education,marital,age,
844,duration,poutcome,month,day,job,education,marital,age,
845,duration,poutcome,month,day,job,education,marital,,
846,duration,poutcome,month,day,job,education,,,
847,duration,poutcome,month,day,job,education,,,
848,duration,poutcome,month,day,job,education,,,
849,duration,poutcome,month,day,job,education,,,
850,duration,poutcome,month,day,job,education,,,
851,duration,poutcome,month,day,job,marital,,,
852,duration,poutcome,month,day,job,marital,,,
853,duration,poutcome,month,day,job,marital,,,
854,duration,poutcome,month,day,job,loan,,,
855,duration,poutcome,month,day,job,loan,campaign,,
856,duration,poutcome,month,day,job,loan,campaign,,
857,duration,poutcome,month,day,job,contact,education,,
858,duration,poutcome,month,day,job,contact,education,,
859,duration,poutcome,month,day,job,contact,education,,
860,duration,poutcome,month,day,job,contact,,,
861,duration,poutcome,month,day,job,,,,
862,duration,poutcome,month,day,job,age,,,
863,duration,poutcome,month,day,job,age,,,
864,duration,poutcome,month,day,job,,,,
865,duration,poutcome,month,day,job,marital,,,
866,duration,poutcome,month,day,job,marital,,,
867,duration,poutcome,month,day,job,marital,,,
868,duration,poutcome,month,day,job,education,,,
869,duration,poutcome,month,day,job,education,balance,,
870,duration,poutcome,month,day,job,education,balance,,
871,duration,poutcome,month,day,job,education,housing,,
872,duration,poutcome,month,day,job,education,housing,,
873,duration,poutcome,month,day,job,,,,
874,duration,poutcome,month,day,job,,,,
875,duration,poutcome,month,day,job,,,,
876,duration,poutcome,month,day,job,,,,
877,duration,poutcome,month,day,job,age,,,
878,duration,poutcome,month,day,job,age,,,
879,duration,poutcome,month,day,job,education,,,
880,duration,poutcome,month,day,job,education,,,
881,duration,poutcome,month,day,job,education,,,
882,duration,poutcome,month,day,job,,,,
883,duration,poutcome,month,day,job,,,,
884,duration,poutcome,month,day,job,,,,
885,duration,poutcome,month,day,job,contact,,,
886,duration,poutcome,month,day,job,contact,,,
887,duration,poutcome,month,day,job,,,,
888,duration,poutcome,month,day,job,,,,
889,duration,poutcome,month,day,job,,,,
890,duration,poutcome,month,day,job,,,,
891,duration,poutcome,month,day,job,,,,
892,duration,poutcome,month,day,job,,,,
893,duration,poutcome,month,day,job,,,,
894,duration,poutcome,month,day,job,,,,
895,duration,poutcome,month,day,job,,,,
896,duration,poutcome,month,day,job,,,,
897,duration,poutcome,month,day,job,,,,
898,duration,poutcome,month,day,job,,,,
899,duration,poutcome,month,day,job,marital,,,
900,duration,poutcome,month,day,job,marital,,,
901,duration,poutcome,month,day,job,marital,contact,,
902,duration,poutcome,month,day,job,marital,contact,,
903,duration,poutcome,month,day,job,age,,,
904,duration,poutcome,month,day,job,age,,,
905,duration,poutcome,month,day,job,,,,
906,duration,poutcome,month,day,job,,,,
907,duration,poutcome,month,day,job,age,,,
908,duration,poutcome,month,day,job,age,marital,,
909,duration,poutcome,month,day,job,age,marital,,
910,duration,poutcome,month,day,job,age,marital,,
911,duration,poutcome,month,day,job,education,,,
912,duration,poutcome,month,day,job,education,,,
913,duration,poutcome,month,day,job,education,,,
914,duration,poutcome,month,day,job,,,,
915,duration,poutcome,month,day,job,,,,
916,duration,poutcome,month,day,job,,,,
917,duration,poutcome,month,day,job,,,,
918,duration,poutcome,month,day,job,,,,
919,duration,poutcome,month,job,contact,marital,day,,
920,duration,poutcome,month,job,contact,marital,day,,
921,duration,poutcome,month,job,contact,marital,housing,day,
922,duration,poutcome,month,job,contact,marital,housing,day,age
923,duration,poutcome,month,job,contact,marital,housing,day,age
924,duration,poutcome,month,job,contact,marital,housing,,
925,duration,poutcome,month,job,contact,marital,age,balance,housing
926,duration,poutcome,month,job,contact,marital,age,balance,housing
927,duration,poutcome,month,job,contact,marital,age,balance,campaign
928,duration,poutcome,month,job,contact,marital,age,balance,campaign
929,duration,poutcome,month,job,contact,marital,age,,
930,duration,poutcome,month,job,contact,,,,
931,duration,poutcome,month,job,contact,loan,age,housing,
932,duration,poutcome,month,job,contact,loan,age,housing,marital
933,duration,poutcome,month,job,contact,loan,age,housing,marital
934,duration,poutcome,month,job,contact,loan,age,housing,marital
935,duration,poutcome,month,job,contact,loan,age,marital,housing
936,duration,poutcome,month,job,contact,loan,age,marital,housing
937,duration,poutcome,month,job,contact,loan,age,marital,default
938,duration,poutcome,month,job,contact,loan,age,marital,default
939,duration,poutcome,month,job,contact,loan,age,marital,
940,duration,poutcome,month,job,contact,loan,day,,
941,duration,poutcome,month,job,contact,loan,day,campaign,
942,duration,poutcome,month,job,contact,loan,day,campaign,housing
943,duration,poutcome,month,job,contact,loan,day,campaign,housing
944,duration,poutcome,month,job,contact,,,,
945,duration,poutcome,month,job,marital,housing,,,
946,duration,poutcome,month,job,marital,housing,,,
947,duration,poutcome,month,job,marital,education,,,
948,duration,poutcome,month,job,marital,education,,,
949,duration,poutcome,month,job,marital,education,housing,,
950,duration,poutcome,month,job,marital,education,housing,,
951,duration,poutcome,month,job,marital,,,,
952,duration,poutcome,month,job,balance,,,,
953,duration,poutcome,month,job,balance,marital,,,
954,duration,poutcome,month,job,balance,marital,,,
955,duration,poutcome,month,job,balance,marital,,,
956,duration,poutcome,month,job,contact,marital,age,,
957,duration,poutcome,month,job,contact,marital,age,,
958,duration,poutcome,month,job,contact,marital,balance,,
959,duration,poutcome,month,job,contact,marital,balance,age,
960,duration,poutcome,month,job,contact,marital,balance,age,day
961,duration,poutcome,month,job,contact,marital,balance,age,day
962,duration,poutcome,month,job,contact,marital,education,,
963,duration,poutcome,month,job,contact,marital,education,balance,
964,duration,poutcome,month,job,contact,marital,education,balance,
965,duration,poutcome,month,job,contact,marital,education,,
966,duration,poutcome,month,job,contact,,,,
967,duration,poutcome,month,job,marital,education,,,
968,duration,poutcome,month,job,marital,education,,,
969,duration,poutcome,month,job,marital,education,,,
970,duration,poutcome,month,job,marital,campaign,housing,,
971,duration,poutcome,month,job,marital,campaign,housing,,
972,duration,poutcome,month,job,marital,campaign,,,
973,duration,poutcome,month,job,marital,,,,
974,duration,poutcome,month,job,marital,age,,,
975,duration,poutcome,month,job,marital,age,education,,
976,duration,poutcome,month,job,marital,age,education,,
977,duration,poutcome,month,job,marital,age,education,,
978,duration,poutcome,month,job,marital,education,age,,
979,duration,poutcome,month,job,marital,education,age,balance,loan
980,duration,poutcome,month,job,marital,education,age,balance,loan
981,duration,poutcome,month,job,marital,education,age,balance,
982,duration,poutcome,month,job,marital,education,,,
983,duration,poutcome,month,job,marital,education,,,
984,duration,poutcome,month,job,marital,,,,
985,duration,poutcome,month,job,education,balance,,,
986,duration,poutcome,month,job,education,balance,,,
987,duration,poutcome,month,job,education,contact,day,age,
988,duration,poutcome,month,job,education,contact,day,age,loan
989,duration,poutcome,month,job,education,contact,day,age,loan
990,duration,poutcome,month,job,education,contact,day,age,marital
991,duration,poutcome,month,job,education,contact,day,age,marital
992,duration,poutcome,month,job,education,contact,day,age,marital
993,duration,poutcome,month,job,education,contact,day,age,
994,duration,poutcome,month,job,education,contact,,,
995,duration,poutcome,month,job,education,age,,,
996,duration,poutcome,month,job,education,age,,,
997,duration,poutcome,month,job,,,,,
998,duration,poutcome,month,job,marital,,,,
999,duration,poutcome,month,job,marital,balance,,,
1000,duration,poutcome,month,job,marital,balance,campaign,,
1001,duration,poutcome,month,job,marital,balance,campaign,loan,contact
1002,duration,poutcome,month,job,marital,balance,campaign,loan,contact
1003,duration,poutcome,month,job,marital,balance,campaign,loan,
1004,duration,poutcome,month,job,marital,default,contact,loan,education
1005,duration,poutcome,month,job,marital,default,contact,loan,education
1006,duration,poutcome,month,job,marital,default,contact,loan,education
1007,duration,poutcome,month,job,marital,default,contact,loan,age
1008,duration,poutcome,month,job,marital,default,contact,loan,age
1009,duration,poutcome,month,job,marital,default,contact,,
1010,duration,poutcome,month,job,marital,default,,,
1011,duration,poutcome,month,job,education,,,,
1012,duration,poutcome,month,job,education,marital,,,
1013,duration,poutcome,month,job,education,marital,day,,
1014,duration,poutcome,month,job,education,marital,day,contact,
1015,duration,poutcome,month,job,education,marital,day,contact,balance
1016,duration,poutcome,month,job,education,marital,day,contact,balance
1017,duration,poutcome,month,job,education,marital,,,
1018,duration,poutcome,month,job,education,,,,
1019,duration,poutcome,month,job,balance,age,housing,,
1020,duration,poutcome,month,job,balance,age,housing,marital,
1021,duration,poutcome,month,job,balance,age,housing,marital,loan
1022,duration,poutcome,month,job,balance,age,housing,marital,loan
1023,duration,poutcome,month,job,balance,age,housing,marital,
1024,duration,poutcome,month,job,balance,age,,,
1025,duration,poutcome,month,job,balance,age,,,
1026,duration,poutcome,month,job,balance,age,day,,
1027,duration,poutcome,month,job,balance,age,day,campaign,
1028,duration,poutcome,month,job,balance,age,day,campaign,
1029,duration,poutcome,month,job,campaign,age,balance,,
1030,duration,poutcome,month,job,campaign,age,balance,housing,marital
1031,duration,poutcome,month,job,campaign,age,balance,housing,marital
1032,duration,poutcome,month,job,campaign,age,balance,housing,marital
1033,duration,poutcome,month,job,campaign,age,balance,housing,
1034,duration,poutcome,month,job,campaign,age,,,
1035,duration,poutcome,month,job,campaign,loan,age,balance,education
1036,duration,poutcome,month,job,campaign,loan,age,balance,education
1037,duration,poutcome,month,job,campaign,loan,age,balance,education
1038,duration,poutcome,month,job,campaign,loan,age,balance,day
1039,duration,poutcome,month,job,campaign,loan,age,balance,day
1040,duration,poutcome,month,job,campaign,loan,age,day,marital
1041,duration,poutcome,month,job,campaign,loan,age,day,marital
1042,duration,poutcome,month,job,campaign,loan,age,day,marital
1043,duration,poutcome,month,job,campaign,loan,age,day,
1044,duration,poutcome,month,job,campaign,loan,,,
1045,duration,poutcome,month,job,marital,,,,
1046,duration,poutcome,month,job,marital,education,,,
1047,duration,poutcome,month,job,marital,education,,,
1048,duration,poutcome,month,job,marital,education,balance,,
1049,duration,poutcome,month,job,marital,education,balance,,
1050,duration,poutcome,month,job,marital,,,,
1051,duration,poutcome,month,job,age,marital,,,
1052,duration,poutcome,month,job,age,marital,,,
1053,duration,poutcome,month,job,age,marital,education,,
1054,duration,poutcome,month,job,age,marital,education,,
1055,duration,poutcome,month,job,age,marital,education,,
1056,duration,poutcome,month,job,age,,,,
1057,duration,poutcome,month,job,education,,,,
1058,duration,poutcome,month,job,education,,,,
1059,duration,poutcome,month,job,education,campaign,marital,,
1060,duration,poutcome,month,job,education,campaign,marital,age,
1061,duration,poutcome,month,job,education,campaign,marital,age,loan
1062,duration,poutcome,month,job,education,campaign,marital,age,loan
1063,duration,poutcome,month,job,education,campaign,marital,balance,
1064,duration,poutcome,month,job,education,campaign,marital,balance,age
1065,duration,poutcome,month,job,education,campaign,marital,balance,age
1066,duration,poutcome,month,job,education,campaign,housing,marital,loan
1067,duration,poutcome,month,job,education,campaign,housing,marital,loan
1068,duration,poutcome,month,job,education,campaign,housing,marital,balance
1069,duration,poutcome,month,job,education,campaign,housing,marital,balance
1070,duration,poutcome,month,job,education,campaign,housing,marital,age
1071,duration,poutcome,month,job,education,campaign,housing,marital,age
1072,duration,poutcome,month,job,education,campaign,housing,balance,age
1073,duration,poutcome,month,job,education,campaign,housing,balance,age
1074,duration,poutcome,month,job,education,campaign,housing,balance,
1075,duration,poutcome,month,job,contact,marital,,,
1076,duration,poutcome,month,job,contact,marital,housing,education,balance
1077,duration,poutcome,month,job,contact,marital,housing,education,balance
1078,duration,poutcome,month,job,contact,marital,housing,education,day
1079,duration,poutcome,month,job,contact,marital,housing,education,day
1080,duration,poutcome,month,job,contact,marital,housing,education,
1081,duration,poutcome,month,job,contact,marital,housing,,
1082,duration,poutcome,month,job,contact,marital,,,
1083,duration,poutcome,month,job,contact,,,,
1084,duration,poutcome,month,job,marital,,,,
1085,duration,poutcome,month,job,marital,default,,,
1086,duration,poutcome,month,job,marital,default,,,
1087,duration,poutcome,month,job,marital,age,day,,
1088,duration,poutcome,month,job,marital,age,day,education,
1089,duration,poutcome,month,job,marital,age,day,education,
1090,duration,poutcome,month,job,marital,age,day,education,default
1091,duration,poutcome,month,job,marital,age,day,education,default
1092,duration,poutcome,month,job,marital,age,,,
1093,duration,poutcome,month,job,campaign,marital,age,,
1094,duration,poutcome,month,job,campaign,marital,age,education,
1095,duration,poutcome,month,job,campaign,marital,age,education,default
1096,duration,poutcome,month,job,campaign,marital,age,education,default
1097,duration,poutcome,month,job,campaign,marital,age,education,
1098,duration,poutcome,month,job,campaign,marital,age,,
1099,duration,poutcome,month,job,campaign,marital,age,,
1100,duration,poutcome,month,job,campaign,marital,,,
1101,duration,poutcome,month,job,campaign,marital,,,
1102,duration,poutcome,month,job,campaign,marital,,,
1103,duration,poutcome,month,job,campaign,marital,age,balance,education
1104,duration,poutcome,month,job,campaign,marital,age,balance,education
1105,duration,poutcome,month,job,campaign,marital,age,balance,education
1106,duration,poutcome,month,job,campaign,marital,age,balance,
1107,duration,poutcome,month,job,campaign,marital,age,,
1108,duration,poutcome,month,job,,,,,
1109,duration,poutcome,month,job,day,marital,,,
1110,duration,poutcome,month,job,day,marital,campaign,education,
1111,duration,poutcome,month,job,day,marital,campaign,education,
1112,duration,poutcome,month,job,day,marital,campaign,education,
1113,duration,poutcome,month,job,day,marital,campaign,,
1114,duration,poutcome,month,job,day,marital,balance,,
1115,duration,poutcome,month,job,day,marital,balance,,
1116,duration,poutcome,month,job,day,,,,
1117,duration,poutcome,month,job,marital,,,,
1118,duration,poutcome,month,job,marital,,,,
1119,duration,poutcome,month,job,marital,age,,,
1120,duration,poutcome,month,job,marital,age,,,
1121,duration,poutcome,month,marital,,,,,
1122,duration,poutcome,month,marital,day,,,,
1123,duration,poutcome,month,marital,day,job,,,
1124,duration,poutcome,month,marital,day,job,,,
1125,duration,poutcome,month,marital,day,job,,,
1126,duration,poutcome,month,marital,day,job,,,
1127,duration,poutcome,month,marital,day,job,,,
1128,duration,poutcome,month,marital,day,job,,,
1129,duration,poutcome,month,marital,day,job,,,
1130,duration,poutcome,month,marital,day,job,,,
1131,duration,poutcome,month,marital,day,job,,,
1132,duration,poutcome,month,marital,day,job,,,
1133,duration,poutcome,month,marital,day,job,,,
1134,duration,poutcome,month,marital,,,,,
1135,duration,poutcome,month,education,campaign,job,,,
1136,duration,poutcome,month,education,campaign,job,day,marital,age
1137,duration,poutcome,month,education,campaign,job,day,marital,age
1138,duration,poutcome,month,education,campaign,job,day,marital,balance
1139,duration,poutcome,month,education,campaign,job,day,marital,balance
1140,duration,poutcome,month,education,campaign,job,day,marital,balance
1141,duration,poutcome,month,education,campaign,job,day,marital,balance
1142,duration,poutcome,month,education,campaign,job,day,,
1143,duration,poutcome,month,education,campaign,job,,,
1144,duration,poutcome,month,education,campaign,job,,,
1145,duration,poutcome,month,education,campaign,job,,,
1146,duration,poutcome,month,education,campaign,job,,,
1147,duration,poutcome,month,education,campaign,job,,,
1148,duration,poutcome,month,education,campaign,job,marital,,
1149,duration,poutcome,month,education,campaign,job,marital,age,
1150,duration,poutcome,month,education,campaign,job,marital,age,default
1151,duration,poutcome,month,education,campaign,job,marital,age,default
1152,duration,poutcome,month,education,campaign,job,marital,,
1153,duration,poutcome,month,education,campaign,job,,,
1154,duration,poutcome,month,education,campaign,job,,,
1155,duration,poutcome,month,education,campaign,job,,,
1156,duration,poutcome,month,education,campaign,balance,,,
1157,duration,poutcome,month,education,campaign,balance,age,marital,
1158,duration,poutcome,month,education,campaign,balance,age,marital,job
1159,duration,poutcome,month,education,campaign,balance,age,marital,job
1160,duration,poutcome,month,education,campaign,balance,age,marital,job
1161,duration,poutcome,month,education,campaign,balance,age,marital,job
1162,duration,poutcome,month,education,campaign,balance,age,marital,job
1163,duration,poutcome,month,education,campaign,balance,age,marital,job
1164,duration,poutcome,month,education,campaign,balance,age,marital,job
1165,duration,poutcome,month,education,campaign,balance,age,marital,job
1166,duration,poutcome,month,education,campaign,balance,age,marital,job
1167,duration,poutcome,month,education,campaign,balance,age,marital,job
1168,duration,poutcome,month,education,campaign,balance,age,marital,job
1169,duration,poutcome,month,education,campaign,balance,age,marital,
1170,duration,poutcome,month,education,campaign,balance,age,day,
1171,duration,poutcome,month,education,campaign,balance,age,day,job
1172,duration,poutcome,month,education,campaign,balance,age,day,job
1173,duration,poutcome,month,education,campaign,balance,age,day,job
1174,duration,poutcome,month,education,campaign,balance,age,day,job
1175,duration,poutcome,month,education,campaign,balance,age,day,job
1176,duration,poutcome,month,education,campaign,balance,age,day,job
1177,duration,poutcome,month,education,campaign,balance,age,day,job
1178,duration,poutcome,month,education,campaign,balance,age,day,job
1179,duration,poutcome,month,education,campaign,balance,age,day,job
1180,duration,poutcome,month,education,campaign,balance,age,day,job
1181,duration,poutcome,month,education,campaign,balance,age,day,job
1182,duration,poutcome,month,education,job,housing,,,
1183,duration,poutcome,month,education,job,housing,marital,age,
1184,duration,poutcome,month,education,job,housing,marital,age,campaign
1185,duration,poutcome,month,education,job,housing,marital,age,campaign
1186,duration,poutcome,month,education,job,housing,marital,balance,
1187,duration,poutcome,month,education,job,housing,marital,balance,day
1188,duration,poutcome,month,education,job,housing,marital,balance,day
1189,duration,poutcome,month,education,job,housing,marital,loan,balance
1190,duration,poutcome,month,education,job,housing,marital,loan,balance
1191,duration,poutcome,month,education,job,housing,marital,loan,balance
1192,duration,poutcome,month,education,job,housing,marital,loan,balance
1193,duration,poutcome,month,education,job,contact,loan,day,marital
1194,duration,poutcome,month,education,job,contact,loan,day,marital
1195,duration,poutcome,month,education,job,contact,loan,day,marital
1196,duration,poutcome,month,education,job,contact,loan,day,age
1197,duration,poutcome,month,education,job,contact,loan,day,age
1198,duration,poutcome,month,education,job,contact,loan,,
1199,duration,poutcome,month,education,job,contact,,,
1200,duration,poutcome,month,education,job,marital,age,,
1201,duration,poutcome,month,education,job,marital,age,,
1202,duration,poutcome,month,education,job,marital,balance,,
1203,duration,poutcome,month,education,job,marital,balance,,
1204,duration,poutcome,month,education,job,marital,,,
1205,duration,poutcome,month,education,job,,,,
1206,duration,poutcome,month,education,job,,,,
1207,duration,poutcome,month,education,job,,,,
1208,duration,poutcome,month,education,job,,,,
1209,duration,poutcome,month,education,job,loan,campaign,age,balance
1210,duration,poutcome,month,education,job,loan,campaign,age,balance
1211,duration,poutcome,month,education,job,loan,campaign,age,
1212,duration,poutcome,month,education,job,loan,campaign,balance,
1213,duration,poutcome,month,education,job,loan,campaign,balance,age
1214,duration,poutcome,month,education,job,loan,campaign,balance,age
1215,duration,poutcome,month,education,job,loan,,,
1216,duration,poutcome,month,education,job,,,,
1217,duration,poutcome,month,education,job,marital,age,,
1218,duration,poutcome,month,education,job,marital,age,,
1219,duration,poutcome,month,education,job,marital,,,
1220,duration,poutcome,month,education,job,marital,day,,
1221,duration,poutcome,month,education,job,marital,day,balance,
1222,duration,poutcome,month,education,job,marital,day,balance,
1223,duration,poutcome,month,education,job,contact,,,
1224,duration,poutcome,month,education,job,contact,,,
1225,duration,poutcome,month,education,balance,job,marital,,
1226,duration,poutcome,month,education,balance,job,marital,,
1227,duration,poutcome,month,education,balance,job,marital,day,
1228,duration,poutcome,month,education,balance,job,marital,day,
1229,duration,poutcome,month,education,balance,job,,,
1230,duration,poutcome,month,education,balance,job,,,
1231,duration,poutcome,month,education,balance,job,,,
1232,duration,poutcome,month,education,balance,job,age,,
1233,duration,poutcome,month,education,balance,job,age,marital,day
1234,duration,poutcome,month,education,balance,job,age,marital,day
1235,duration,poutcome,month,education,balance,job,age,marital,housing
1236,duration,poutcome,month,education,balance,job,age,marital,housing
1237,duration,poutcome,month,education,balance,job,age,marital,
1238,duration,poutcome,month,education,balance,job,,,
1239,duration,poutcome,month,education,balance,job,,,
1240,duration,poutcome,month,education,balance,job,,,
1241,duration,poutcome,month,education,balance,job,day,,
1242,duration,poutcome,month,education,balance,job,day,,
1243,duration,poutcome,month,education,balance,job,,,
1244,duration,poutcome,month,education,balance,job,,,
1245,duration,poutcome,month,education,balance,job,marital,,
1246,duration,poutcome,month,education,balance,job,marital,,
1247,duration,poutcome,month,education,balance,job,marital,,
1248,duration,poutcome,month,education,balance,job,marital,,
1249,duration,poutcome,month,education,balance,job,marital,,
1250,duration,poutcome,month,education,balance,job,marital,age,campaign
1251,duration,poutcome,month,education,balance,job,marital,age,campaign
1252,duration,poutcome,month,education,balance,job,marital,age,
1253,duration,poutcome,month,education,balance,job,,,
1254,duration,poutcome,month,education,balance,job,,,
1255,duration,poutcome,month,education,balance,job,housing,marital,
1256,duration,poutcome,month,education,balance,job,housing,marital,
1257,duration,poutcome,month,education,balance,job,housing,marital,
1258,duration,poutcome,month,education,balance,job,housing,campaign,loan
1259,duration,poutcome,month,education,balance,job,housing,campaign,loan
1260,duration,poutcome,month,education,balance,job,housing,campaign,marital
1261,duration,poutcome,month,education,balance,job,housing,campaign,marital
1262,duration,poutcome,month,education,balance,job,housing,campaign,marital
1263,duration,poutcome,month,education,balance,job,marital,,
1264,duration,poutcome,month,education,balance,job,marital,,
1265,duration,poutcome,month,education,balance,job,marital,,
1266,duration,poutcome,month,education,balance,job,marital,age,
1267,duration,poutcome,month,education,balance,job,marital,age,default
1268,duration,poutcome,month,education,balance,job,marital,age,default
1269,duration,poutcome,month,education,balance,job,marital,,
1270,duration,poutcome,month,education,balance,job,marital,campaign,housing
1271,duration,poutcome,month,education,balance,job,marital,campaign,housing
1272,duration,poutcome,month,education,balance,job,marital,campaign,
1273,duration,poutcome,month,education,balance,job,,,
1274,duration,poutcome,month,education,balance,job,,,
1275,duration,poutcome,month,education,balance,job,contact,marital,
1276,duration,poutcome,month,education,balance,job,contact,marital,
1277,duration,poutcome,month,education,balance,job,contact,marital,loan
