,0,1,2,3,4,5
843,duration,poutcome,month,job,marital,education
844,duration,poutcome,month,job,marital,
845,duration,poutcome,month,job,age,marital
846,duration,poutcome,month,job,age,marital
847,duration,poutcome,month,job,age,marital
848,duration,poutcome,month,job,age,
849,duration,poutcome,month,job,education,
850,duration,poutcome,month,job,education,
851,duration,poutcome,month,job,education,campaign
852,duration,poutcome,month,job,education,campaign
853,duration,poutcome,month,job,contact,marital
854,duration,poutcome,month,job,contact,marital
855,duration,poutcome,month,job,contact,marital
856,duration,poutcome,month,job,contact,
857,duration,poutcome,month,job,marital,
858,duration,poutcome,month,job,marital,default
859,duration,poutcome,month,job,marital,default
860,duration,poutcome,month,job,marital,age
861,duration,poutcome,month,job,marital,age
862,duration,poutcome,month,job,campaign,marital
863,duration,poutcome,month,job,campaign,marital
864,duration,poutcome,month,job,campaign,marital
865,duration,poutcome,month,job,campaign,marital
866,duration,poutcome,month,job,campaign,marital
867,duration,poutcome,month,job,campaign,marital
868,duration,poutcome,month,job,,
869,duration,poutcome,month,job,day,marital
870,duration,poutcome,month,job,day,marital
871,duration,poutcome,month,job,day,marital
872,duration,poutcome,month,job,day,
873,duration,poutcome,month,job,marital,
874,duration,poutcome,month,job,marital,
875,duration,poutcome,month,job,marital,age
876,duration,poutcome,month,job,marital,age
877,duration,poutcome,month,marital,,
878,duration,poutcome,month,marital,day,
879,duration,poutcome,month,marital,day,job
880,duration,poutcome,month,marital,day,job
881,duration,poutcome,month,marital,day,job
882,duration,poutcome,month,marital,day,job
883,duration,poutcome,month,marital,day,job
884,duration,poutcome,month,marital,day,job
885,duration,poutcome,month,marital,day,job
886,duration,poutcome,month,marital,day,job
887,duration,poutcome,month,marital,day,job
888,duration,poutcome,month,marital,day,job
889,duration,poutcome,month,marital,day,job
890,duration,poutcome,month,marital,,
891,duration,poutcome,month,education,campaign,job
892,duration,poutcome,month,education,campaign,job
893,duration,poutcome,month,education,campaign,job
894,duration,poutcome,month,education,campaign,job
895,duration,poutcome,month,education,campaign,job
896,duration,poutcome,month,education,campaign,job
897,duration,poutcome,month,education,campaign,job
898,duration,poutcome,month,education,campaign,job
899,duration,poutcome,month,education,campaign,job
900,duration,poutcome,month,education,campaign,job
901,duration,poutcome,month,education,campaign,job
902,duration,poutcome,month,education,campaign,balance
903,duration,poutcome,month,education,campaign,balance
904,duration,poutcome,month,education,job,housing
905,duration,poutcome,month,education,job,housing
906,duration,poutcome,month,education,job,contact
907,duration,poutcome,month,education,job,contact
908,duration,poutcome,month,education,job,marital
909,duration,poutcome,month,education,job,marital
910,duration,poutcome,month,education,job,marital
911,duration,poutcome,month,education,job,
912,duration,poutcome,month,education,job,
913,duration,poutcome,month,education,job,
914,duration,poutcome,month,education,job,
915,duration,poutcome,month,education,job,loan
916,duration,poutcome,month,education,job,loan
917,duration,poutcome,month,education,job,
918,duration,poutcome,month,education,job,marital
919,duration,poutcome,month,education,job,marital
920,duration,poutcome,month,education,job,marital
921,duration,poutcome,month,education,job,contact
922,duration,poutcome,month,education,job,contact
923,duration,poutcome,month,education,balance,job
924,duration,poutcome,month,education,balance,job
925,duration,poutcome,month,education,balance,job
926,duration,poutcome,month,education,balance,job
927,duration,poutcome,month,education,balance,job
928,duration,poutcome,month,education,balance,job
929,duration,poutcome,month,education,balance,job
930,duration,poutcome,month,education,balance,job
931,duration,poutcome,month,education,balance,job
932,duration,poutcome,month,education,balance,job
933,duration,poutcome,month,education,balance,job
934,duration,poutcome,month,education,balance,job
935,duration,poutcome,month,education,balance,job
936,duration,poutcome,month,education,balance,job
937,duration,poutcome,month,education,balance,job
938,duration,poutcome,month,education,balance,job
939,duration,poutcome,month,education,balance,job
940,duration,poutcome,month,education,balance,job
941,duration,poutcome,month,education,balance,job
942,duration,poutcome,month,education,balance,job
943,duration,poutcome,month,education,balance,job
944,duration,poutcome,month,education,balance,job
945,duration,poutcome,month,job,housing,age
946,duration,poutcome,month,job,housing,age
947,duration,poutcome,month,job,housing,
948,duration,poutcome,month,job,,
949,duration,poutcome,month,job,education,
950,duration,poutcome,month,job,education,
951,duration,poutcome,month,job,education,age
952,duration,poutcome,month,job,education,age
953,duration,poutcome,month,job,,
954,duration,poutcome,month,job,campaign,day
955,duration,poutcome,month,job,campaign,day
956,duration,poutcome,month,job,campaign,education
957,duration,poutcome,month,job,campaign,education
958,duration,poutcome,month,job,campaign,education
959,duration,poutcome,month,job,education,
960,duration,poutcome,month,job,education,
961,duration,poutcome,month,job,education,marital
962,duration,poutcome,month,job,education,marital
963,duration,poutcome,month,job,education,marital
964,duration,poutcome,month,job,marital,
965,duration,poutcome,month,job,marital,
966,duration,poutcome,month,job,marital,education
967,duration,poutcome,month,job,marital,education
968,duration,poutcome,month,job,marital,education
969,duration,poutcome,month,job,balance,
970,duration,poutcome,month,job,balance,loan
971,duration,poutcome,month,job,balance,loan
972,duration,poutcome,month,job,,
973,duration,poutcome,month,job,marital,
974,duration,poutcome,month,job,marital,
975,duration,poutcome,month,job,marital,age
976,duration,poutcome,month,job,marital,age
977,duration,poutcome,month,job,,
978,duration,poutcome,month,job,age,
979,duration,poutcome,month,job,age,
980,duration,poutcome,month,job,,
981,duration,poutcome,month,job,,
982,duration,poutcome,month,job,,
983,duration,poutcome,month,job,marital,
984,duration,poutcome,month,job,marital,
985,duration,poutcome,month,job,marital,balance
986,duration,poutcome,month,job,marital,balance
987,duration,poutcome,month,job,marital,
988,duration,poutcome,month,job,marital,
989,duration,poutcome,month,job,marital,
990,duration,poutcome,month,job,,
991,duration,poutcome,month,job,,
992,duration,poutcome,month,job,,
993,duration,poutcome,month,job,,
994,duration,poutcome,month,job,,
995,duration,poutcome,month,job,marital,
996,duration,poutcome,month,job,marital,
997,duration,poutcome,month,job,marital,day
998,duration,poutcome,month,job,marital,day
999,duration,poutcome,month,job,,
1000,duration,poutcome,month,job,,
1001,duration,poutcome,month,job,,
1002,duration,poutcome,month,job,age,day
1003,duration,poutcome,month,job,age,day
1004,duration,poutcome,month,job,age,
1005,duration,poutcome,month,job,,
1006,duration,poutcome,month,job,,
1007,duration,poutcome,month,job,,
1008,duration,poutcome,month,job,,
1009,duration,poutcome,month,job,,
1010,duration,poutcome,month,job,,
0,lower,apr,admin.,primary,,
1,lower,apr,admin.,secondary,,
2,lower,apr,admin.,tertiary,no,
3,lower,apr,admin.,tertiary,yes,
4,lower,apr,blue-collar,failure,,
5,lower,apr,blue-collar,other,,
6,lower,apr,blue-collar,success,,
7,lower,apr,blue-collar,unknown,,
8,lower,apr,entrepreneur,,,
9,lower,apr,housemaid,,,
10,lower,apr,management,no,lower,
11,lower,apr,management,no,upper,
12,lower,apr,management,yes,,
13,lower,apr,retired,,,
14,lower,apr,self-employed,divorced,,
15,lower,apr,self-employed,married,,
16,lower,apr,self-employed,single,,
17,lower,apr,services,,,
18,lower,apr,student,lower,,
19,lower,apr,student,upper,,
20,lower,apr,technician,divorced,no,
21,lower,apr,technician,divorced,yes,
22,lower,apr,technician,married,lower,lower
23,lower,apr,technician,married,lower,upper
24,lower,apr,technician,married,upper,
25,lower,apr,technician,single,,
26,lower,apr,unemployed,,,
27,lower,aug,failure,admin.,,
28,lower,aug,failure,blue-collar,,
29,lower,aug,failure,entrepreneur,,
30,lower,aug,failure,housemaid,,
31,lower,aug,failure,management,divorced,
32,lower,aug,failure,management,married,
33,lower,aug,failure,management,single,lower
34,lower,aug,failure,management,single,upper
35,lower,aug,failure,retired,,
36,lower,aug,failure,self-employed,,
37,lower,aug,failure,services,,
38,lower,aug,failure,student,cellular,
39,lower,aug,failure,student,telephone,
40,lower,aug,failure,technician,divorced,
41,lower,aug,failure,technician,married,primary
42,lower,aug,failure,technician,married,secondary
43,lower,aug,failure,technician,married,tertiary
44,lower,aug,failure,technician,single,
45,lower,aug,failure,unemployed,,
46,lower,aug,other,lower,,
47,lower,aug,other,upper,,
48,lower,aug,success,lower,,
49,lower,aug,success,upper,,
50,lower,aug,unknown,admin.,,
51,lower,aug,unknown,blue-collar,,
52,lower,aug,unknown,entrepreneur,,
53,lower,aug,unknown,housemaid,,
54,lower,aug,unknown,management,,
55,lower,aug,unknown,retired,,
56,lower,aug,unknown,self-employed,,
57,lower,aug,unknown,services,,
58,lower,aug,unknown,student,,
59,lower,aug,unknown,technician,primary,
60,lower,aug,unknown,technician,secondary,
61,lower,aug,unknown,technician,tertiary,lower
62,lower,aug,unknown,technician,tertiary,upper
63,lower,aug,unknown,unemployed,lower,
64,lower,aug,unknown,unemployed,upper,
65,lower,dec,admin.,,,
66,lower,dec,blue-collar,,,
67,lower,dec,entrepreneur,,,
68,lower,dec,housemaid,,,
69,lower,dec,management,,,
70,lower,dec,retired,,,
71,lower,dec,self-employed,,,
72,lower,dec,services,,,
73,lower,dec,student,,,
74,lower,dec,technician,,,
75,lower,dec,unemployed,,,
76,lower,feb,admin.,,,
77,lower,feb,blue-collar,failure,,
78,lower,feb,blue-collar,other,,
79,lower,feb,blue-collar,success,,
80,lower,feb,blue-collar,unknown,lower,primary
81,lower,feb,blue-collar,unknown,lower,secondary
82,lower,feb,blue-collar,unknown,lower,tertiary
83,lower,feb,blue-collar,unknown,upper,
84,lower,feb,entrepreneur,,,
85,lower,feb,housemaid,,,
86,lower,feb,management,failure,,
87,lower,feb,management,other,,
88,lower,feb,management,success,lower,
89,lower,feb,management,success,upper,
90,lower,feb,management,unknown,divorced,primary
91,lower,feb,management,unknown,divorced,secondary
92,lower,feb,management,unknown,divorced,tertiary
93,lower,feb,management,unknown,married,primary
94,lower,feb,management,unknown,married,secondary
95,lower,feb,management,unknown,married,tertiary
96,lower,feb,management,unknown,single,
97,lower,feb,retired,no,,
98,lower,feb,retired,yes,primary,
99,lower,feb,retired,yes,secondary,
100,lower,feb,retired,yes,tertiary,
101,lower,feb,self-employed,,,
102,lower,feb,services,,,
103,lower,feb,student,no,,
104,lower,feb,student,yes,,
105,lower,feb,technician,,,
106,lower,feb,unemployed,lower,,
107,lower,feb,unemployed,upper,,
108,lower,jan,admin.,,,
109,lower,jan,blue-collar,,,
110,lower,jan,entrepreneur,,,
111,lower,jan,housemaid,,,
112,lower,jan,management,divorced,,
113,lower,jan,management,married,,
114,lower,jan,management,single,lower,
115,lower,jan,management,single,upper,
116,lower,jan,retired,,,
117,lower,jan,self-employed,,,
118,lower,jan,services,,,
119,lower,jan,student,,,
120,lower,jan,technician,,,
121,lower,jan,unemployed,,,
122,lower,jul,lower,admin.,lower,
123,lower,jul,lower,admin.,upper,no
124,lower,jul,lower,admin.,upper,yes
125,lower,jul,lower,blue-collar,cellular,
126,lower,jul,lower,blue-collar,telephone,lower
127,lower,jul,lower,blue-collar,telephone,upper
128,lower,jul,lower,entrepreneur,no,
129,lower,jul,lower,entrepreneur,yes,divorced
130,lower,jul,lower,entrepreneur,yes,married
131,lower,jul,lower,entrepreneur,yes,single
132,lower,jul,lower,housemaid,,
133,lower,jul,lower,management,lower,
134,lower,jul,lower,management,upper,no
135,lower,jul,lower,management,upper,yes
136,lower,jul,lower,retired,,
137,lower,jul,lower,self-employed,,
138,lower,jul,lower,services,,
139,lower,jul,lower,student,,
140,lower,jul,lower,technician,,
141,lower,jul,lower,unemployed,,
142,lower,jul,upper,,,
143,lower,jun,failure,admin.,,
144,lower,jun,failure,blue-collar,divorced,
145,lower,jun,failure,blue-collar,married,
146,lower,jun,failure,blue-collar,single,
147,lower,jun,failure,entrepreneur,,
148,lower,jun,failure,housemaid,,
149,lower,jun,failure,management,,
150,lower,jun,failure,retired,,
151,lower,jun,failure,self-employed,,
152,lower,jun,failure,services,,
153,lower,jun,failure,student,,
154,lower,jun,failure,technician,,
155,lower,jun,failure,unemployed,,
156,lower,jun,other,,,
157,lower,jun,success,admin.,,
158,lower,jun,success,blue-collar,,
159,lower,jun,success,entrepreneur,,
160,lower,jun,success,housemaid,,
161,lower,jun,success,management,,
162,lower,jun,success,retired,,
163,lower,jun,success,self-employed,,
164,lower,jun,success,services,,
165,lower,jun,success,student,,
166,lower,jun,success,technician,,
167,lower,jun,success,unemployed,,
168,lower,jun,unknown,primary,,
169,lower,jun,unknown,secondary,divorced,lower
170,lower,jun,unknown,secondary,divorced,upper
171,lower,jun,unknown,secondary,married,
172,lower,jun,unknown,secondary,single,
173,lower,jun,unknown,tertiary,admin.,
174,lower,jun,unknown,tertiary,blue-collar,
175,lower,jun,unknown,tertiary,entrepreneur,
176,lower,jun,unknown,tertiary,housemaid,
177,lower,jun,unknown,tertiary,management,divorced
178,lower,jun,unknown,tertiary,management,married
179,lower,jun,unknown,tertiary,management,single
180,lower,jun,unknown,tertiary,retired,
181,lower,jun,unknown,tertiary,self-employed,
182,lower,jun,unknown,tertiary,services,
183,lower,jun,unknown,tertiary,student,
184,lower,jun,unknown,tertiary,technician,lower
185,lower,jun,unknown,tertiary,technician,upper
186,lower,jun,unknown,tertiary,unemployed,
187,lower,mar,admin.,,,
188,lower,mar,blue-collar,,,
189,lower,mar,entrepreneur,,,
190,lower,mar,housemaid,,,
191,lower,mar,management,lower,divorced,
192,lower,mar,management,lower,married,
193,lower,mar,management,lower,single,primary
194,lower,mar,management,lower,single,secondary
195,lower,mar,management,lower,single,tertiary
196,lower,mar,management,upper,,
197,lower,mar,retired,cellular,,
198,lower,mar,retired,telephone,,
199,lower,mar,self-employed,,,
200,lower,mar,services,,,
201,lower,mar,student,lower,,
202,lower,mar,student,upper,,
203,lower,mar,technician,,,
204,lower,mar,unemployed,divorced,,
205,lower,mar,unemployed,married,,
206,lower,mar,unemployed,single,,
207,lower,may,admin.,primary,,
208,lower,may,admin.,secondary,,
209,lower,may,admin.,tertiary,lower,divorced
210,lower,may,admin.,tertiary,lower,married
211,lower,may,admin.,tertiary,lower,single
212,lower,may,admin.,tertiary,upper,
213,lower,may,blue-collar,,,
214,lower,may,entrepreneur,,,
215,lower,may,housemaid,,,
216,lower,may,management,failure,,
217,lower,may,management,other,,
218,lower,may,management,success,no,
219,lower,may,management,success,yes,
220,lower,may,management,unknown,,
221,lower,may,retired,,,
222,lower,may,self-employed,,,
223,lower,may,services,divorced,,
224,lower,may,services,married,,
225,lower,may,services,single,lower,
226,lower,may,services,single,upper,lower
227,lower,may,services,single,upper,upper
228,lower,may,student,,,
229,lower,may,technician,,,
230,lower,may,unemployed,no,lower,
231,lower,may,unemployed,no,upper,
232,lower,may,unemployed,yes,,
233,lower,nov,lower,admin.,,
234,lower,nov,lower,blue-collar,lower,
235,lower,nov,lower,blue-collar,upper,
236,lower,nov,lower,entrepreneur,,
237,lower,nov,lower,housemaid,,
238,lower,nov,lower,management,lower,
239,lower,nov,lower,management,upper,
240,lower,nov,lower,retired,,
241,lower,nov,lower,self-employed,,
242,lower,nov,lower,services,,
243,lower,nov,lower,student,,
244,lower,nov,lower,technician,,
245,lower,nov,lower,unemployed,,
246,lower,nov,upper,admin.,,
247,lower,nov,upper,blue-collar,no,lower
248,lower,nov,upper,blue-collar,no,upper
249,lower,nov,upper,blue-collar,yes,
250,lower,nov,upper,entrepreneur,,
251,lower,nov,upper,housemaid,,
252,lower,nov,upper,management,,
253,lower,nov,upper,retired,,
254,lower,nov,upper,self-employed,,
255,lower,nov,upper,services,,
256,lower,nov,upper,student,,
257,lower,nov,upper,technician,,
258,lower,nov,upper,unemployed,,
259,lower,oct,admin.,lower,,
260,lower,oct,admin.,upper,,
261,lower,oct,blue-collar,,,
262,lower,oct,entrepreneur,,,
263,lower,oct,housemaid,primary,,
264,lower,oct,housemaid,secondary,,
265,lower,oct,housemaid,tertiary,,
266,lower,oct,management,lower,,
267,lower,oct,management,upper,lower,
268,lower,oct,management,upper,upper,
269,lower,oct,retired,lower,primary,
270,lower,oct,retired,lower,secondary,
271,lower,oct,retired,lower,tertiary,
272,lower,oct,retired,upper,,
273,lower,oct,self-employed,,,
274,lower,oct,services,,,
275,lower,oct,student,,,
276,lower,oct,technician,divorced,,
277,lower,oct,technician,married,,
278,lower,oct,technician,single,,
279,lower,oct,unemployed,,,
280,lower,sep,admin.,,,
281,lower,sep,blue-collar,,,
282,lower,sep,entrepreneur,,,
283,lower,sep,housemaid,,,
284,lower,sep,management,lower,,
285,lower,sep,management,upper,,
286,lower,sep,retired,primary,,
287,lower,sep,retired,secondary,lower,
288,lower,sep,retired,secondary,upper,
289,lower,sep,retired,tertiary,,
290,lower,sep,self-employed,,,
291,lower,sep,services,,,
292,lower,sep,student,lower,,
293,lower,sep,student,upper,lower,
294,lower,sep,student,upper,upper,
295,lower,sep,technician,lower,,
296,lower,sep,technician,upper,,
297,lower,sep,unemployed,,,
298,upper,failure,apr,admin.,lower,
299,upper,failure,apr,admin.,upper,
300,upper,failure,apr,blue-collar,divorced,
301,upper,failure,apr,blue-collar,married,
302,upper,failure,apr,blue-collar,single,lower
303,upper,failure,apr,blue-collar,single,upper
304,upper,failure,apr,entrepreneur,,
305,upper,failure,apr,housemaid,,
306,upper,failure,apr,management,no,lower
307,upper,failure,apr,management,no,upper
308,upper,failure,apr,management,yes,
309,upper,failure,apr,retired,,
310,upper,failure,apr,self-employed,divorced,
311,upper,failure,apr,self-employed,married,
312,upper,failure,apr,self-employed,single,
313,upper,failure,apr,services,,
314,upper,failure,apr,student,,
315,upper,failure,apr,technician,divorced,
316,upper,failure,apr,technician,married,
317,upper,failure,apr,technician,single,lower
318,upper,failure,apr,technician,single,upper
319,upper,failure,apr,unemployed,,
320,upper,failure,aug,admin.,,
321,upper,failure,aug,blue-collar,divorced,
322,upper,failure,aug,blue-collar,married,
323,upper,failure,aug,blue-collar,single,
324,upper,failure,aug,entrepreneur,,
325,upper,failure,aug,housemaid,primary,
326,upper,failure,aug,housemaid,secondary,
327,upper,failure,aug,housemaid,tertiary,
328,upper,failure,aug,management,,
329,upper,failure,aug,retired,,
330,upper,failure,aug,self-employed,,
331,upper,failure,aug,services,,
332,upper,failure,aug,student,,
333,upper,failure,aug,technician,lower,
334,upper,failure,aug,technician,upper,
335,upper,failure,aug,unemployed,,
336,upper,failure,dec,admin.,,
337,upper,failure,dec,blue-collar,,
338,upper,failure,dec,entrepreneur,,
339,upper,failure,dec,housemaid,,
340,upper,failure,dec,management,,
341,upper,failure,dec,retired,,
342,upper,failure,dec,self-employed,,
343,upper,failure,dec,services,,
344,upper,failure,dec,student,,
345,upper,failure,dec,technician,,
346,upper,failure,dec,unemployed,,
347,upper,failure,feb,admin.,,
348,upper,failure,feb,blue-collar,,
349,upper,failure,feb,entrepreneur,,
350,upper,failure,feb,housemaid,,
351,upper,failure,feb,management,,
352,upper,failure,feb,retired,,
353,upper,failure,feb,self-employed,,
354,upper,failure,feb,services,,
355,upper,failure,feb,student,,
356,upper,failure,feb,technician,,
357,upper,failure,feb,unemployed,,
358,upper,failure,jan,,,
359,upper,failure,jul,admin.,,
360,upper,failure,jul,blue-collar,,
361,upper,failure,jul,entrepreneur,,
362,upper,failure,jul,housemaid,,
363,upper,failure,jul,management,lower,
364,upper,failure,jul,management,upper,
365,upper,failure,jul,retired,,
366,upper,failure,jul,self-employed,,
367,upper,failure,jul,services,,
368,upper,failure,jul,student,,
369,upper,failure,jul,technician,,
370,upper,failure,jul,unemployed,,
371,upper,failure,jun,admin.,lower,
372,upper,failure,jun,admin.,upper,
373,upper,failure,jun,blue-collar,,
374,upper,failure,jun,entrepreneur,,
375,upper,failure,jun,housemaid,,
376,upper,failure,jun,management,no,lower
377,upper,failure,jun,management,no,upper
378,upper,failure,jun,management,yes,
379,upper,failure,jun,retired,,
380,upper,failure,jun,self-employed,,
381,upper,failure,jun,services,,
382,upper,failure,jun,student,,
383,upper,failure,jun,technician,lower,
384,upper,failure,jun,technician,upper,
385,upper,failure,jun,unemployed,,
386,upper,failure,mar,primary,,
387,upper,failure,mar,secondary,,
388,upper,failure,mar,tertiary,,
389,upper,failure,may,admin.,lower,divorced
390,upper,failure,may,admin.,lower,married
391,upper,failure,may,admin.,lower,single
392,upper,failure,may,admin.,upper,
393,upper,failure,may,blue-collar,no,divorced
394,upper,failure,may,blue-collar,no,married
395,upper,failure,may,blue-collar,no,single
396,upper,failure,may,blue-collar,yes,
397,upper,failure,may,entrepreneur,divorced,
398,upper,failure,may,entrepreneur,married,
399,upper,failure,may,entrepreneur,single,
400,upper,failure,may,housemaid,,
401,upper,failure,may,management,lower,lower
402,upper,failure,may,management,lower,upper
403,upper,failure,may,management,upper,
404,upper,failure,may,retired,,
405,upper,failure,may,self-employed,,
406,upper,failure,may,services,lower,lower
407,upper,failure,may,services,lower,upper
408,upper,failure,may,services,upper,
409,upper,failure,may,student,,
410,upper,failure,may,technician,no,
411,upper,failure,may,technician,yes,
412,upper,failure,may,unemployed,,
413,upper,failure,nov,admin.,divorced,
414,upper,failure,nov,admin.,married,
415,upper,failure,nov,admin.,single,
416,upper,failure,nov,blue-collar,,
417,upper,failure,nov,entrepreneur,,
418,upper,failure,nov,housemaid,,
419,upper,failure,nov,management,lower,
420,upper,failure,nov,management,upper,lower
421,upper,failure,nov,management,upper,upper
422,upper,failure,nov,retired,,
423,upper,failure,nov,self-employed,,
424,upper,failure,nov,services,,
425,upper,failure,nov,student,,
426,upper,failure,nov,technician,primary,
427,upper,failure,nov,technician,secondary,
428,upper,failure,nov,technician,tertiary,
429,upper,failure,nov,unemployed,,
430,upper,failure,oct,admin.,,
431,upper,failure,oct,blue-collar,,
432,upper,failure,oct,entrepreneur,,
433,upper,failure,oct,housemaid,,
434,upper,failure,oct,management,,
435,upper,failure,oct,retired,,
436,upper,failure,oct,self-employed,,
437,upper,failure,oct,services,,
438,upper,failure,oct,student,,
439,upper,failure,oct,technician,no,
440,upper,failure,oct,technician,yes,
441,upper,failure,oct,unemployed,,
442,upper,failure,sep,admin.,,
443,upper,failure,sep,blue-collar,,
444,upper,failure,sep,entrepreneur,,
445,upper,failure,sep,housemaid,,
446,upper,failure,sep,management,divorced,
447,upper,failure,sep,management,married,
448,upper,failure,sep,management,single,lower
449,upper,failure,sep,management,single,upper
450,upper,failure,sep,retired,,
451,upper,failure,sep,self-employed,,
452,upper,failure,sep,services,,
453,upper,failure,sep,student,,
454,upper,failure,sep,technician,,
455,upper,failure,sep,unemployed,lower,
456,upper,failure,sep,unemployed,upper,
457,upper,other,admin.,apr,,
458,upper,other,admin.,aug,,
459,upper,other,admin.,dec,,
460,upper,other,admin.,feb,,
461,upper,other,admin.,jan,,
462,upper,other,admin.,jul,,
463,upper,other,admin.,jun,,
464,upper,other,admin.,mar,,
465,upper,other,admin.,may,,
466,upper,other,admin.,nov,,
467,upper,other,admin.,oct,,
468,upper,other,admin.,sep,,
469,upper,other,blue-collar,apr,lower,
470,upper,other,blue-collar,apr,upper,
471,upper,other,blue-collar,aug,,
472,upper,other,blue-collar,dec,,
473,upper,other,blue-collar,feb,,
474,upper,other,blue-collar,jan,,
475,upper,other,blue-collar,jul,,
476,upper,other,blue-collar,jun,,
477,upper,other,blue-collar,mar,,
478,upper,other,blue-collar,may,,
479,upper,other,blue-collar,nov,,
480,upper,other,blue-collar,oct,,
481,upper,other,blue-collar,sep,,
482,upper,other,entrepreneur,,,
483,upper,other,housemaid,,,
484,upper,other,management,apr,lower,
485,upper,other,management,apr,upper,
486,upper,other,management,aug,lower,
487,upper,other,management,aug,upper,
488,upper,other,management,dec,,
489,upper,other,management,feb,divorced,
490,upper,other,management,feb,married,
491,upper,other,management,feb,single,
492,upper,other,management,jan,,
493,upper,other,management,jul,,
494,upper,other,management,jun,,
495,upper,other,management,mar,,
496,upper,other,management,may,lower,
497,upper,other,management,may,upper,lower
498,upper,other,management,may,upper,upper
499,upper,other,management,nov,,
500,upper,other,management,oct,,
501,upper,other,management,sep,,
502,upper,other,retired,apr,,
503,upper,other,retired,aug,,
504,upper,other,retired,dec,,
505,upper,other,retired,feb,,
506,upper,other,retired,jan,,
507,upper,other,retired,jul,,
508,upper,other,retired,jun,,
509,upper,other,retired,mar,,
510,upper,other,retired,may,,
511,upper,other,retired,nov,,
512,upper,other,retired,oct,,
513,upper,other,retired,sep,,
514,upper,other,self-employed,divorced,,
515,upper,other,self-employed,married,,
516,upper,other,self-employed,single,,
517,upper,other,services,lower,,
518,upper,other,services,upper,divorced,
519,upper,other,services,upper,married,
520,upper,other,services,upper,single,primary
521,upper,other,services,upper,single,secondary
522,upper,other,services,upper,single,tertiary
523,upper,other,student,,,
524,upper,other,technician,apr,,
525,upper,other,technician,aug,,
526,upper,other,technician,dec,,
527,upper,other,technician,feb,,
528,upper,other,technician,jan,,
529,upper,other,technician,jul,,
530,upper,other,technician,jun,,
531,upper,other,technician,mar,,
532,upper,other,technician,may,no,
533,upper,other,technician,may,yes,
534,upper,other,technician,nov,divorced,
535,upper,other,technician,nov,married,
536,upper,other,technician,nov,single,
537,upper,other,technician,oct,,
538,upper,other,technician,sep,,
539,upper,other,unemployed,,,
540,upper,success,apr,lower,lower,lower
541,upper,success,apr,lower,lower,upper
542,upper,success,apr,lower,upper,
543,upper,success,apr,upper,,
544,upper,success,aug,primary,,
545,upper,success,aug,secondary,,
546,upper,success,aug,tertiary,,
547,upper,success,dec,,,
548,upper,success,feb,lower,,
549,upper,success,feb,upper,admin.,
550,upper,success,feb,upper,blue-collar,
551,upper,success,feb,upper,entrepreneur,
552,upper,success,feb,upper,housemaid,
553,upper,success,feb,upper,management,primary
554,upper,success,feb,upper,management,secondary
555,upper,success,feb,upper,management,tertiary
556,upper,success,feb,upper,retired,
557,upper,success,feb,upper,self-employed,
558,upper,success,feb,upper,services,
559,upper,success,feb,upper,student,
560,upper,success,feb,upper,technician,
561,upper,success,feb,upper,unemployed,
562,upper,success,jan,admin.,,
563,upper,success,jan,blue-collar,,
564,upper,success,jan,entrepreneur,,
565,upper,success,jan,housemaid,,
566,upper,success,jan,management,,
567,upper,success,jan,retired,,
568,upper,success,jan,self-employed,,
569,upper,success,jan,services,,
570,upper,success,jan,student,,
571,upper,success,jan,technician,,
572,upper,success,jan,unemployed,,
573,upper,success,jul,lower,,
574,upper,success,jul,upper,,
575,upper,success,jun,admin.,,
576,upper,success,jun,blue-collar,,
577,upper,success,jun,entrepreneur,,
578,upper,success,jun,housemaid,,
579,upper,success,jun,management,,
580,upper,success,jun,retired,,
581,upper,success,jun,self-employed,,
582,upper,success,jun,services,,
583,upper,success,jun,student,,
584,upper,success,jun,technician,,
585,upper,success,jun,unemployed,,
586,upper,success,mar,,,
587,upper,success,may,cellular,admin.,
588,upper,success,may,cellular,blue-collar,lower
589,upper,success,may,cellular,blue-collar,upper
590,upper,success,may,cellular,entrepreneur,
591,upper,success,may,cellular,housemaid,
592,upper,success,may,cellular,management,
593,upper,success,may,cellular,retired,
594,upper,success,may,cellular,self-employed,
595,upper,success,may,cellular,services,
596,upper,success,may,cellular,student,
597,upper,success,may,cellular,technician,lower
598,upper,success,may,cellular,technician,upper
599,upper,success,may,cellular,unemployed,
600,upper,success,may,telephone,,
601,upper,success,nov,admin.,,
602,upper,success,nov,blue-collar,,
603,upper,success,nov,entrepreneur,,
604,upper,success,nov,housemaid,,
605,upper,success,nov,management,lower,
606,upper,success,nov,management,upper,
607,upper,success,nov,retired,,
608,upper,success,nov,self-employed,,
609,upper,success,nov,services,,
610,upper,success,nov,student,,
611,upper,success,nov,technician,,
612,upper,success,nov,unemployed,,
613,upper,success,oct,admin.,,
614,upper,success,oct,blue-collar,,
615,upper,success,oct,entrepreneur,,
616,upper,success,oct,housemaid,,
617,upper,success,oct,management,,
618,upper,success,oct,retired,,
619,upper,success,oct,self-employed,,
620,upper,success,oct,services,,
621,upper,success,oct,student,,
622,upper,success,oct,technician,lower,
623,upper,success,oct,technician,upper,
624,upper,success,oct,unemployed,,
625,upper,success,sep,,,
626,upper,unknown,apr,no,admin.,divorced
627,upper,unknown,apr,no,admin.,married
