,0,1,2,3
448,unknown,jan,lower,technician
449,unknown,jan,lower,unemployed
450,unknown,jan,lower,unknown
451,unknown,jan,upper,admin.
452,unknown,jan,upper,blue-collar
453,unknown,jan,upper,entrepreneur
454,unknown,jan,upper,housemaid
455,unknown,jan,upper,management
456,unknown,jan,upper,retired
457,unknown,jan,upper,self-employed
458,unknown,jan,upper,services
459,unknown,jan,upper,student
460,unknown,jan,upper,technician
461,unknown,jan,upper,unemployed
462,unknown,jan,upper,unknown
463,unknown,jul,lower,lower
464,unknown,jul,lower,upper
465,unknown,jul,upper,admin.
466,unknown,jul,upper,blue-collar
467,unknown,jul,upper,entrepreneur
468,unknown,jul,upper,housemaid
469,unknown,jul,upper,management
470,unknown,jul,upper,retired
471,unknown,jul,upper,self-employed
472,unknown,jul,upper,services
473,unknown,jul,upper,student
474,unknown,jul,upper,technician
475,unknown,jul,upper,unemployed
476,unknown,jul,upper,unknown
477,unknown,jun,cellular,lower
478,unknown,jun,cellular,upper
479,unknown,jun,telephone,admin.
480,unknown,jun,telephone,blue-collar
481,unknown,jun,telephone,entrepreneur
482,unknown,jun,telephone,housemaid
483,unknown,jun,telephone,management
484,unknown,jun,telephone,retired
485,unknown,jun,telephone,self-employed
486,unknown,jun,telephone,services
487,unknown,jun,telephone,student
488,unknown,jun,telephone,technician
489,unknown,jun,telephone,unemployed
490,unknown,jun,telephone,unknown
491,unknown,jun,unknown,lower
492,unknown,jun,unknown,upper
493,unknown,mar,admin.,divorced
494,unknown,mar,admin.,married
495,unknown,mar,admin.,single
496,unknown,mar,blue-collar,
497,unknown,mar,entrepreneur,
498,unknown,mar,housemaid,
499,unknown,mar,management,no
500,unknown,mar,management,yes
501,unknown,mar,retired,cellular
502,unknown,mar,retired,telephone
503,unknown,mar,retired,unknown
504,unknown,mar,self-employed,lower
505,unknown,mar,self-employed,upper
506,unknown,mar,services,no
507,unknown,mar,services,yes
508,unknown,mar,student,lower
509,unknown,mar,student,upper
510,unknown,mar,technician,divorced
511,unknown,mar,technician,married
512,unknown,mar,technician,single
513,unknown,mar,unemployed,divorced
514,unknown,mar,unemployed,married
515,unknown,mar,unemployed,single
516,unknown,mar,unknown,
517,unknown,may,lower,admin.
518,unknown,may,lower,blue-collar
519,unknown,may,lower,entrepreneur
520,unknown,may,lower,housemaid
521,unknown,may,lower,management
522,unknown,may,lower,retired
523,unknown,may,lower,self-employed
524,unknown,may,lower,services
525,unknown,may,lower,student
526,unknown,may,lower,technician
527,unknown,may,lower,unemployed
528,unknown,may,lower,unknown
529,unknown,may,upper,cellular
530,unknown,may,upper,telephone
531,unknown,may,upper,unknown
532,unknown,nov,lower,lower
533,unknown,nov,lower,upper
534,unknown,nov,upper,admin.
535,unknown,nov,upper,blue-collar
536,unknown,nov,upper,entrepreneur
537,unknown,nov,upper,housemaid
538,unknown,nov,upper,management
539,unknown,nov,upper,retired
540,unknown,nov,upper,self-employed
541,unknown,nov,upper,services
542,unknown,nov,upper,student
543,unknown,nov,upper,technician
544,unknown,nov,upper,unemployed
545,unknown,nov,upper,unknown
546,unknown,oct,divorced,admin.
547,unknown,oct,divorced,blue-collar
548,unknown,oct,divorced,entrepreneur
549,unknown,oct,divorced,housemaid
550,unknown,oct,divorced,management
551,unknown,oct,divorced,retired
552,unknown,oct,divorced,self-employed
553,unknown,oct,divorced,services
554,unknown,oct,divorced,student
555,unknown,oct,divorced,technician
556,unknown,oct,divorced,unemployed
557,unknown,oct,divorced,unknown
558,unknown,oct,married,lower
559,unknown,oct,married,upper
560,unknown,oct,single,lower
561,unknown,oct,single,upper
562,unknown,sep,admin.,divorced
563,unknown,sep,admin.,married
564,unknown,sep,admin.,single
565,unknown,sep,blue-collar,cellular
566,unknown,sep,blue-collar,telephone
567,unknown,sep,blue-collar,unknown
568,unknown,sep,entrepreneur,lower
569,unknown,sep,entrepreneur,upper
570,unknown,sep,housemaid,
571,unknown,sep,management,cellular
572,unknown,sep,management,telephone
573,unknown,sep,management,unknown
574,unknown,sep,retired,divorced
575,unknown,sep,retired,married
576,unknown,sep,retired,single
577,unknown,sep,self-employed,
578,unknown,sep,services,
579,unknown,sep,student,primary
580,unknown,sep,student,secondary
581,unknown,sep,student,tertiary
582,unknown,sep,student,unknown
583,unknown,sep,technician,lower
584,unknown,sep,technician,upper
585,unknown,sep,unemployed,
586,unknown,sep,unknown,
0,no,,,
1,no,,,
2,no,,,
3,no,,,
4,yes,,,
5,,,,
6,,,,
7,yes,,,
8,no,,,
9,,,,
10,no,,,
11,yes,,,
12,,,,
13,no,,,
14,yes,,,
15,yes,,,
16,no,,,
17,yes,,,
18,no,,,
19,yes,,,
20,no,,,
21,,,,
22,,,,
23,yes,,,
24,no,,,
25,,,,
26,no,,,
27,,,,
28,yes,,,
29,no,,,
30,no,,,
31,no,,,
32,no,,,
33,no,,,
34,no,,,
35,no,,,
36,no,,,
37,no,,,
38,yes,,,
39,no,,,
40,yes,,,
41,no,,,
42,no,,,
43,,,,
44,no,,,
45,no,,,
46,,,,
47,,,,
48,,,,
49,no,,,
50,yes,,,
51,no,,,
52,,,,
53,,,,
54,no,,,
55,no,,,
56,yes,,,
57,,,,
58,,,,
59,no,,,
60,yes,,,
61,,,,
62,no,,,
63,no,,,
64,,,,
65,,,,
66,no,,,
67,no,,,
68,no,,,
69,,,,
70,no,,,
71,no,,,
72,,,,
73,,,,
74,yes,,,
75,yes,,,
76,,,,
77,no,,,
78,yes,,,
79,no,,,
80,,,,
81,,,,
82,no,,,
83,yes,,,
84,no,,,
85,no,,,
86,yes,,,
87,no,,,
88,no,,,
89,no,,,
90,no,,,
91,no,,,
92,no,,,
93,no,,,
94,no,,,
95,no,,,
96,no,,,
97,no,,,
98,no,,,
99,no,,,
100,no,,,
101,yes,,,
102,,,,
103,yes,,,
104,no,,,
105,,,,
106,no,,,
107,,,,
108,no,,,
109,no,,,
110,yes,,,
111,no,,,
112,yes,,,
113,no,,,
114,,,,
115,,,,
116,yes,,,
117,no,,,
118,yes,,,
119,,,,
120,no,,,
121,yes,,,
122,,,,
123,no,,,
124,no,,,
125,yes,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,no,,,
131,yes,,,
132,no,,,
133,,,,
134,,,,
135,no,,,
136,,,,
137,,,,
138,no,,,
139,,,,
140,no,,,
141,no,,,
142,,,,
143,yes,,,
144,,,,
145,,,,
146,no,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,yes,,,
152,,,,
153,,,,
154,,,,
155,no,,,
156,,,,
157,,,,
158,,,,
159,no,,,
160,yes,,,
161,,,,
162,,,,
163,,,,
164,yes,,,
165,yes,,,
166,,,,
167,,,,
168,no,,,
169,,,,
170,,,,
171,,,,
172,no,,,
173,no,,,
174,,,,
175,,,,
176,no,,,
177,no,,,
178,,,,
179,,,,
180,no,,,
181,no,,,
182,no,,,
183,no,,,
184,,,,
185,no,,,
186,no,,,
187,,,,
188,,,,
189,,,,
190,yes,,,
191,,,,
192,,,,
193,,,,
194,no,,,
195,yes,,,
196,,,,
197,,,,
198,,,,
199,yes,,,
200,,,,
201,,,,
202,no,,,
203,no,,,
204,,,,
205,,,,
206,,,,
207,no,,,
208,,,,
209,,,,
210,no,,,
211,no,,,
212,no,,,
213,no,,,
214,no,,,
215,no,,,
216,no,,,
217,yes,,,
218,,,,
219,no,,,
220,yes,,,
221,no,,,
222,no,,,
223,no,,,
224,no,,,
225,yes,,,
226,no,,,
227,no,,,
228,,,,
229,no,,,
230,no,,,
231,no,,,
232,no,,,
233,no,,,
234,no,,,
235,no,,,
236,no,,,
237,no,,,
238,,,,
239,yes,,,
240,no,,,
241,no,,,
242,,,,
243,,,,
244,yes,,,
245,,,,
246,,,,
247,yes,,,
248,no,,,
249,no,,,
250,,,,
251,,,,
252,no,,,
253,yes,,,
254,no,,,
255,,,,
256,no,,,
257,,,,
258,yes,,,
259,,,,
260,no,,,
261,no,,,
262,,,,
263,no,,,
264,,,,
265,no,,,
266,no,,,
267,no,,,
268,,,,
269,yes,,,
270,no,,,
271,,,,
272,,,,
273,no,,,
274,yes,,,
275,no,,,
276,yes,,,
277,no,,,
278,no,,,
279,no,,,
280,yes,,,
281,yes,,,
282,yes,,,
283,no,,,
284,no,,,
285,no,,,
286,,,,
287,no,,,
288,,,,
289,,,,
290,no,,,
291,,,,
292,,,,
293,,,,
294,,,,
295,yes,,,
296,no,,,
297,,,,
298,yes,,,
299,no,,,
300,no,,,
301,yes,,,
302,no,,,
303,yes,,,
304,yes,,,
305,yes,,,
306,no,,,
307,,,,
308,,,,
309,,,,
310,,,,
311,yes,,,
312,yes,,,
313,no,,,
314,yes,,,
315,yes,,,
316,yes,,,
317,,,,
318,,,,
319,no,,,
320,yes,,,
321,yes,,,
322,,,,
323,,,,
324,,,,
325,,,,
326,no,,,
327,,,,
328,,,,
329,,,,
330,yes,,,
331,,,,
332,,,,
333,yes,,,
334,yes,,,
335,no,,,
336,,,,
337,,,,
338,yes,,,
339,,,,
340,,,,
341,no,,,
342,,,,
343,,,,
344,yes,,,
345,yes,,,
346,no,,,
347,yes,,,
348,,,,
349,yes,,,
350,yes,,,
351,,,,
352,,,,
353,yes,,,
354,yes,,,
355,,,,
356,,,,
357,no,,,
358,yes,,,
359,,,,
360,,,,
361,yes,,,
362,yes,,,
363,no,,,
364,yes,,,
365,no,,,
366,no,,,
367,no,,,
368,no,,,
369,no,,,
370,yes,,,
371,yes,,,
372,no,,,
373,,,,
374,no,,,
375,no,,,
376,no,,,
377,no,,,
378,no,,,
379,no,,,
380,no,,,
381,no,,,
382,no,,,
383,no,,,
384,no,,,
385,,,,
386,no,,,
387,no,,,
388,no,,,
389,no,,,
390,no,,,
391,no,,,
392,no,,,
393,no,,,
394,no,,,
395,no,,,
396,no,,,
397,no,,,
398,no,,,
399,no,,,
400,no,,,
401,no,,,
402,no,,,
403,no,,,
404,no,,,
405,no,,,
406,no,,,
407,no,,,
408,no,,,
409,no,,,
410,,,,
411,yes,,,
412,,,,
413,no,,,
414,yes,,,
415,yes,,,
416,,,,
417,no,,,
418,yes,,,
419,,,,
420,no,,,
421,,,,
422,no,,,
423,,,,
424,,,,
425,no,,,
426,no,,,
427,yes,,,
428,no,,,
429,,,,
430,,,,
431,yes,,,
432,yes,,,
433,yes,,,
434,,,,
435,,,,
436,no,,,
437,no,,,
438,,,,
439,no,,,
440,no,,,
441,,,,
442,,,,
443,yes,,,
444,yes,,,
445,,,,
446,,,,
447,,,,
448,yes,,,
449,,,,
450,,,,
451,no,,,
452,no,,,
453,no,,,
454,no,,,
455,no,,,
456,no,,,
457,no,,,
458,no,,,
459,no,,,
460,no,,,
461,no,,,
462,no,,,
463,no,,,
464,no,,,
465,no,,,
466,no,,,
467,no,,,
468,no,,,
469,no,,,
470,no,,,
471,no,,,
472,no,,,
473,yes,,,
474,no,,,
475,no,,,
476,no,,,
477,no,,,
478,yes,,,
479,,,,
480,,,,
481,no,,,
482,,,,
483,no,,,
484,yes,,,
485,,,,
486,,,,
487,,,,
488,no,,,
489,,,,
490,,,,
491,no,,,
492,no,,,
493,,,,
494,yes,,,
495,no,,,
496,no,,,
497,yes,,,
498,no,,,
499,yes,,,
500,no,,,
501,yes,,,
502,no,,,
503,,,,
504,yes,,,
505,no,,,
506,yes,,,
507,no,,,
508,yes,,,
509,no,,,
510,,,,
511,no,,,
512,yes,,,
513,,,,
514,yes,,,
515,no,,,
516,no,,,
517,no,,,
518,no,,,
519,no,,,
520,no,,,
521,no,,,
522,no,,,
523,no,,,
524,no,,,
525,no,,,
526,no,,,
527,no,,,
528,no,,,
529,no,,,
530,no,,,
531,no,,,
532,no,,,
533,no,,,
534,no,,,
535,no,,,
536,no,,,
537,no,,,
538,no,,,
539,no,,,
540,no,,,
541,no,,,
542,no,,,
543,no,,,
544,no,,,
545,,,,
546,no,,,
547,,,,
548,,,,
549,,,,
550,yes,,,
551,no,,,
552,,,,
553,,,,
554,,,,
555,,,,
556,,,,
557,,,,
558,no,,,
559,no,,,
560,no,,,
561,yes,,,
562,,,,
563,no,,,
564,no,,,
565,,,,
566,yes,,,
567,no,,,
568,no,,,
569,yes,,,
570,,,,
571,yes,,,
572,,,,
573,no,,,
574,no,,,
575,yes,,,
576,,,,
577,no,,,
578,no,,,
579,,,,
580,no,,,
581,,,,
582,no,,,
583,no,,,
584,yes,,,
585,no,,,
586,,,,
