,0,1,2,3,4,5,6,7,8,9,10
1008,duration,poutcome,month,day,job,marital,,,,,
1009,duration,poutcome,month,day,job,marital,,,,,
1010,duration,poutcome,month,day,job,marital,contact,,,,
1011,duration,poutcome,month,day,job,marital,contact,,,,
1012,duration,poutcome,month,day,job,marital,contact,,,,
1013,duration,poutcome,month,day,job,age,,,,,
1014,duration,poutcome,month,day,job,age,,,,,
1015,duration,poutcome,month,day,job,,,,,,
1016,duration,poutcome,month,day,job,,,,,,
1017,duration,poutcome,month,day,job,age,,,,,
1018,duration,poutcome,month,day,job,age,marital,,,,
1019,duration,poutcome,month,day,job,age,marital,,,,
1020,duration,poutcome,month,day,job,age,marital,,,,
1021,duration,poutcome,month,day,job,education,,,,,
1022,duration,poutcome,month,day,job,education,,,,,
1023,duration,poutcome,month,day,job,education,,,,,
1024,duration,poutcome,month,day,job,education,,,,,
1025,duration,poutcome,month,day,job,,,,,,
1026,duration,poutcome,month,day,job,,,,,,
1027,duration,poutcome,month,day,job,,,,,,
1028,duration,poutcome,month,day,job,,,,,,
1029,duration,poutcome,month,day,job,,,,,,
1030,duration,poutcome,month,day,job,,,,,,
1031,duration,poutcome,month,job,contact,marital,day,,,,
1032,duration,poutcome,month,job,contact,marital,day,,,,
1033,duration,poutcome,month,job,contact,marital,housing,day,,,
1034,duration,poutcome,month,job,contact,marital,housing,day,age,,
1035,duration,poutcome,month,job,contact,marital,housing,day,age,education,
1036,duration,poutcome,month,job,contact,marital,housing,day,age,education,default
1037,duration,poutcome,month,job,contact,marital,housing,day,age,education,default
1038,duration,poutcome,month,job,contact,marital,housing,day,age,education,
1039,duration,poutcome,month,job,contact,marital,housing,day,age,education,
1040,duration,poutcome,month,job,contact,marital,housing,,,,
1041,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan
1042,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan
1043,duration,poutcome,month,job,contact,marital,age,balance,housing,day,
1044,duration,poutcome,month,job,contact,marital,age,balance,housing,,
1045,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,
1046,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default
1047,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default
1048,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,
1049,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,
1050,duration,poutcome,month,job,contact,marital,age,balance,campaign,,
1051,duration,poutcome,month,job,contact,marital,age,,,,
1052,duration,poutcome,month,job,contact,,,,,,
1053,duration,poutcome,month,job,contact,,,,,,
1054,duration,poutcome,month,job,contact,education,loan,campaign,,,
1055,duration,poutcome,month,job,contact,education,loan,campaign,age,,
1056,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,
1057,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default
1058,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default
1059,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,
1060,duration,poutcome,month,job,contact,education,loan,,,,
1061,duration,poutcome,month,job,contact,education,marital,,,,
1062,duration,poutcome,month,job,contact,education,marital,campaign,balance,day,
1063,duration,poutcome,month,job,contact,education,marital,campaign,balance,day,
1064,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,
1065,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing
1066,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing
1067,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age
1068,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age
1069,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,
1070,duration,poutcome,month,job,contact,education,marital,campaign,balance,,
1071,duration,poutcome,month,job,contact,education,marital,housing,,,
1072,duration,poutcome,month,job,contact,education,marital,housing,balance,,
1073,duration,poutcome,month,job,contact,education,marital,housing,balance,,
1074,duration,poutcome,month,job,contact,education,,,,,
1075,duration,poutcome,month,job,contact,education,,,,,
1076,duration,poutcome,month,job,contact,,,,,,
1077,duration,poutcome,month,job,contact,,,,,,
1078,duration,poutcome,month,job,marital,housing,,,,,
1079,duration,poutcome,month,job,marital,housing,,,,,
1080,duration,poutcome,month,job,marital,education,,,,,
1081,duration,poutcome,month,job,marital,education,,,,,
1082,duration,poutcome,month,job,marital,education,housing,,,,
1083,duration,poutcome,month,job,marital,education,housing,,,,
1084,duration,poutcome,month,job,marital,education,,,,,
1085,duration,poutcome,month,job,marital,,,,,,
1086,duration,poutcome,month,job,balance,,,,,,
1087,duration,poutcome,month,job,balance,marital,,,,,
1088,duration,poutcome,month,job,balance,marital,,,,,
1089,duration,poutcome,month,job,balance,marital,,,,,
1090,duration,poutcome,month,job,education,,,,,,
1091,duration,poutcome,month,job,education,marital,,,,,
1092,duration,poutcome,month,job,education,marital,,,,,
1093,duration,poutcome,month,job,education,marital,loan,,,,
1094,duration,poutcome,month,job,education,marital,loan,,,,
1095,duration,poutcome,month,job,education,marital,age,,,,
1096,duration,poutcome,month,job,education,marital,age,,,,
1097,duration,poutcome,month,job,education,marital,balance,,,,
1098,duration,poutcome,month,job,education,marital,balance,day,campaign,age,
1099,duration,poutcome,month,job,education,marital,balance,day,campaign,age,housing
1100,duration,poutcome,month,job,education,marital,balance,day,campaign,age,housing
1101,duration,poutcome,month,job,education,marital,balance,day,campaign,,
1102,duration,poutcome,month,job,education,marital,balance,day,,,
1103,duration,poutcome,month,job,education,marital,,,,,
1104,duration,poutcome,month,job,education,age,,,,,
1105,duration,poutcome,month,job,education,age,,,,,
1106,duration,poutcome,month,job,marital,education,,,,,
1107,duration,poutcome,month,job,marital,education,,,,,
1108,duration,poutcome,month,job,marital,education,,,,,
1109,duration,poutcome,month,job,marital,education,,,,,
1110,duration,poutcome,month,job,marital,campaign,housing,,,,
1111,duration,poutcome,month,job,marital,campaign,housing,,,,
1112,duration,poutcome,month,job,marital,campaign,,,,,
1113,duration,poutcome,month,job,marital,,,,,,
1114,duration,poutcome,month,job,marital,education,,,,,
1115,duration,poutcome,month,job,marital,education,,,,,
1116,duration,poutcome,month,job,marital,education,,,,,
1117,duration,poutcome,month,job,marital,education,,,,,
1118,duration,poutcome,month,job,marital,education,age,,,,
1119,duration,poutcome,month,job,marital,education,age,balance,loan,,
1120,duration,poutcome,month,job,marital,education,age,balance,loan,,
1121,duration,poutcome,month,job,marital,education,age,balance,,,
1122,duration,poutcome,month,job,marital,education,,,,,
1123,duration,poutcome,month,job,marital,education,,,,,
1124,duration,poutcome,month,job,marital,education,,,,,
1125,duration,poutcome,month,job,marital,,,,,,
1126,duration,poutcome,month,job,contact,marital,education,,,,
1127,duration,poutcome,month,job,contact,marital,education,age,loan,,
1128,duration,poutcome,month,job,contact,marital,education,age,loan,,
1129,duration,poutcome,month,job,contact,marital,education,age,,,
1130,duration,poutcome,month,job,contact,marital,education,,,,
1131,duration,poutcome,month,job,contact,marital,education,,,,
1132,duration,poutcome,month,job,contact,marital,age,day,,,
1133,duration,poutcome,month,job,contact,marital,age,day,education,,
1134,duration,poutcome,month,job,contact,marital,age,day,education,housing,
1135,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance
1136,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance
1137,duration,poutcome,month,job,contact,marital,age,day,education,,
1138,duration,poutcome,month,job,contact,marital,age,day,education,,
1139,duration,poutcome,month,job,contact,marital,age,loan,balance,housing,
1140,duration,poutcome,month,job,contact,marital,age,loan,balance,housing,
1141,duration,poutcome,month,job,contact,marital,age,loan,balance,,
1142,duration,poutcome,month,job,contact,marital,age,loan,,,
1143,duration,poutcome,month,job,contact,marital,loan,,,,
1144,duration,poutcome,month,job,contact,marital,loan,balance,,,
1145,duration,poutcome,month,job,contact,marital,loan,balance,,,
1146,duration,poutcome,month,job,contact,,,,,,
1147,duration,poutcome,month,job,contact,,,,,,
1148,duration,poutcome,month,job,,,,,,,
1149,duration,poutcome,month,job,marital,,,,,,
1150,duration,poutcome,month,job,marital,balance,,,,,
1151,duration,poutcome,month,job,marital,balance,campaign,,,,
1152,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,
1153,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day
1154,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day
1155,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,
1156,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day
1157,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day
1158,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,
1159,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,
1160,duration,poutcome,month,job,marital,balance,campaign,loan,,,
1161,duration,poutcome,month,job,marital,contact,default,loan,education,,
1162,duration,poutcome,month,job,marital,contact,default,loan,education,,
1163,duration,poutcome,month,job,marital,contact,default,loan,education,housing,
1164,duration,poutcome,month,job,marital,contact,default,loan,education,housing,
1165,duration,poutcome,month,job,marital,contact,default,loan,education,,
1166,duration,poutcome,month,job,marital,contact,default,loan,education,,
1167,duration,poutcome,month,job,marital,contact,default,loan,education,,
1168,duration,poutcome,month,job,marital,contact,default,loan,education,campaign,
1169,duration,poutcome,month,job,marital,contact,default,loan,education,campaign,
1170,duration,poutcome,month,job,marital,contact,default,loan,education,,
1171,duration,poutcome,month,job,marital,contact,default,,,,
1172,duration,poutcome,month,job,marital,contact,,,,,
1173,duration,poutcome,month,job,marital,contact,education,,,,
1174,duration,poutcome,month,job,marital,contact,education,,,,
1175,duration,poutcome,month,job,marital,contact,education,,,,
1176,duration,poutcome,month,job,marital,contact,education,,,,
1177,duration,poutcome,month,job,education,,,,,,
1178,duration,poutcome,month,job,education,day,age,,,,
1179,duration,poutcome,month,job,education,day,age,,,,
1180,duration,poutcome,month,job,education,day,,,,,
1181,duration,poutcome,month,job,education,,,,,,
1182,duration,poutcome,month,job,education,balance,,,,,
1183,duration,poutcome,month,job,education,balance,,,,,
1184,duration,poutcome,month,job,,,,,,,
1185,duration,poutcome,month,contact,job,,,,,,
1186,duration,poutcome,month,contact,job,,,,,,
1187,duration,poutcome,month,contact,job,,,,,,
1188,duration,poutcome,month,contact,job,,,,,,
1189,duration,poutcome,month,contact,job,day,marital,,,,
1190,duration,poutcome,month,contact,job,day,marital,age,,,
1191,duration,poutcome,month,contact,job,day,marital,age,housing,education,
1192,duration,poutcome,month,contact,job,day,marital,age,housing,education,
1193,duration,poutcome,month,contact,job,day,marital,age,housing,education,default
1194,duration,poutcome,month,contact,job,day,marital,age,housing,education,default
1195,duration,poutcome,month,contact,job,day,marital,age,housing,education,
1196,duration,poutcome,month,contact,job,day,marital,age,housing,,
1197,duration,poutcome,month,contact,job,day,marital,loan,,,
1198,duration,poutcome,month,contact,job,day,marital,loan,,,
1199,duration,poutcome,month,contact,job,day,,,,,
1200,duration,poutcome,month,contact,job,education,balance,,,,
1201,duration,poutcome,month,contact,job,education,balance,,,,
1202,duration,poutcome,month,contact,job,education,,,,,
1203,duration,poutcome,month,contact,job,education,,,,,
1204,duration,poutcome,month,contact,job,education,,,,,
1205,duration,poutcome,month,contact,job,,,,,,
1206,duration,poutcome,month,contact,job,marital,,,,,
1207,duration,poutcome,month,contact,job,marital,,,,,
1208,duration,poutcome,month,contact,job,marital,,,,,
1209,duration,poutcome,month,contact,job,,,,,,
1210,duration,poutcome,month,contact,job,balance,,,,,
1211,duration,poutcome,month,contact,job,balance,,,,,
1212,duration,poutcome,month,contact,job,marital,,,,,
1213,duration,poutcome,month,contact,job,marital,,,,,
1214,duration,poutcome,month,contact,job,marital,,,,,
1215,duration,poutcome,month,contact,job,,,,,,
1216,duration,poutcome,month,contact,job,,,,,,
1217,duration,poutcome,month,contact,job,,,,,,
1218,duration,poutcome,month,contact,job,,,,,,
1219,duration,poutcome,month,contact,job,,,,,,
1220,duration,poutcome,month,contact,job,,,,,,
1221,duration,poutcome,month,contact,job,,,,,,
1222,duration,poutcome,month,contact,job,,,,,,
1223,duration,poutcome,month,contact,job,,,,,,
1224,duration,poutcome,month,contact,job,,,,,,
1225,duration,poutcome,month,contact,job,,,,,,
1226,duration,poutcome,month,contact,job,,,,,,
1227,duration,poutcome,month,contact,job,,,,,,
1228,duration,poutcome,month,contact,job,campaign,,,,,
1229,duration,poutcome,month,contact,job,campaign,age,balance,marital,,
1230,duration,poutcome,month,contact,job,campaign,age,balance,marital,loan,
1231,duration,poutcome,month,contact,job,campaign,age,balance,marital,loan,
1232,duration,poutcome,month,contact,job,campaign,age,balance,marital,housing,
1233,duration,poutcome,month,contact,job,campaign,age,balance,marital,housing,
1234,duration,poutcome,month,contact,job,campaign,age,balance,,,
1235,duration,poutcome,month,contact,job,campaign,age,balance,,,
1236,duration,poutcome,month,contact,job,campaign,age,balance,day,,
1237,duration,poutcome,month,contact,job,campaign,age,balance,day,,
1238,duration,poutcome,month,contact,job,campaign,,,,,
1239,duration,poutcome,month,contact,job,campaign,marital,education,default,,
1240,duration,poutcome,month,contact,job,campaign,marital,education,default,,
1241,duration,poutcome,month,contact,job,campaign,marital,education,,,
1242,duration,poutcome,month,contact,job,campaign,marital,education,,,
1243,duration,poutcome,month,contact,job,campaign,marital,education,,,
1244,duration,poutcome,month,contact,job,campaign,marital,housing,,,
1245,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance
1246,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance
1247,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance
1248,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance
1249,duration,poutcome,month,contact,job,campaign,marital,housing,loan,,
1250,duration,poutcome,month,contact,job,campaign,marital,default,age,education,day
1251,duration,poutcome,month,contact,job,campaign,marital,default,age,education,day
1252,duration,poutcome,month,contact,job,campaign,marital,default,age,education,
1253,duration,poutcome,month,contact,job,campaign,marital,default,age,education,
1254,duration,poutcome,month,contact,job,campaign,marital,default,age,education,
1255,duration,poutcome,month,contact,job,campaign,marital,default,age,,
1256,duration,poutcome,month,contact,job,campaign,marital,default,,,
1257,duration,poutcome,month,contact,job,marital,,,,,
1258,duration,poutcome,month,contact,job,marital,education,,,,
1259,duration,poutcome,month,contact,job,marital,education,,,,
1260,duration,poutcome,month,contact,job,marital,education,balance,,,
1261,duration,poutcome,month,contact,job,marital,education,balance,,,
1262,duration,poutcome,month,contact,job,marital,education,,,,
1263,duration,poutcome,month,contact,job,marital,,,,,
1264,duration,poutcome,month,contact,job,,,,,,
1265,duration,poutcome,month,contact,job,marital,,,,,
1266,duration,poutcome,month,contact,job,marital,balance,age,,,
1267,duration,poutcome,month,contact,job,marital,balance,age,education,,
1268,duration,poutcome,month,contact,job,marital,balance,age,education,,
1269,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign
1270,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign
1271,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default
1272,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default
1273,duration,poutcome,month,contact,job,marital,balance,age,education,,
1274,duration,poutcome,month,contact,job,marital,balance,campaign,housing,,
1275,duration,poutcome,month,contact,job,marital,balance,campaign,housing,,
1276,duration,poutcome,month,contact,job,marital,balance,campaign,,,
1277,duration,poutcome,month,contact,job,marital,,,,,
1278,duration,poutcome,month,contact,job,campaign,day,age,,,
1279,duration,poutcome,month,contact,job,campaign,day,age,marital,,
1280,duration,poutcome,month,contact,job,campaign,day,age,marital,education,
1281,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default
1282,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default
1283,duration,poutcome,month,contact,job,campaign,day,age,marital,education,
1284,duration,poutcome,month,contact,job,campaign,day,age,marital,education,
1285,duration,poutcome,month,contact,job,campaign,day,age,marital,,
1286,duration,poutcome,month,contact,job,campaign,day,,,,
1287,duration,poutcome,month,contact,job,campaign,,,,,
1288,duration,poutcome,month,contact,job,default,,,,,
1289,duration,poutcome,month,contact,job,default,marital,,,,
1290,duration,poutcome,month,contact,job,default,marital,,,,
1291,duration,poutcome,month,contact,job,default,marital,,,,
1292,duration,poutcome,month,contact,job,campaign,age,,,,
1293,duration,poutcome,month,contact,job,campaign,age,marital,education,,
1294,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance
1295,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance
1296,duration,poutcome,month,contact,job,campaign,age,marital,education,default,
1297,duration,poutcome,month,contact,job,campaign,age,marital,education,,
1298,duration,poutcome,month,contact,job,campaign,age,marital,education,,
1299,duration,poutcome,month,contact,job,campaign,age,marital,,,
1300,duration,poutcome,month,contact,job,campaign,age,marital,,,
1301,duration,poutcome,month,contact,job,campaign,marital,,,,
1302,duration,poutcome,month,contact,job,campaign,marital,,,,
1303,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,
1304,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default
1305,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default
1306,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,
1307,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,
1308,duration,poutcome,month,contact,job,campaign,marital,age,balance,,
1309,duration,poutcome,month,contact,job,campaign,marital,age,,,
1310,duration,poutcome,month,contact,job,,,,,,
1311,duration,poutcome,month,contact,job,marital,education,,,,
1312,duration,poutcome,month,contact,job,marital,education,,,,
1313,duration,poutcome,month,contact,job,marital,education,,,,
1314,duration,poutcome,month,contact,job,marital,education,,,,
1315,duration,poutcome,month,contact,job,marital,,,,,
1316,duration,poutcome,month,contact,job,marital,balance,,,,
1317,duration,poutcome,month,contact,job,marital,balance,,,,
1318,duration,poutcome,month,contact,job,,,,,,
1319,duration,poutcome,month,contact,job,,,,,,
1320,duration,poutcome,month,marital,,,,,,,
1321,duration,poutcome,month,marital,day,,,,,,
1322,duration,poutcome,month,marital,day,job,,,,,
1323,duration,poutcome,month,marital,day,job,,,,,
1324,duration,poutcome,month,marital,day,job,,,,,
1325,duration,poutcome,month,marital,day,job,,,,,
1326,duration,poutcome,month,marital,day,job,,,,,
1327,duration,poutcome,month,marital,day,job,,,,,
1328,duration,poutcome,month,marital,day,job,,,,,
1329,duration,poutcome,month,marital,day,job,,,,,
1330,duration,poutcome,month,marital,day,job,,,,,
1331,duration,poutcome,month,marital,day,job,,,,,
1332,duration,poutcome,month,marital,day,job,,,,,
1333,duration,poutcome,month,marital,day,job,,,,,
1334,duration,poutcome,month,marital,,,,,,,
1335,duration,poutcome,month,contact,job,education,,,,,
1336,duration,poutcome,month,contact,job,education,age,marital,,,
1337,duration,poutcome,month,contact,job,education,age,marital,,,
1338,duration,poutcome,month,contact,job,education,age,marital,campaign,,
1339,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance
1340,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance
1341,duration,poutcome,month,contact,job,education,age,marital,campaign,day,
1342,duration,poutcome,month,contact,job,education,age,marital,,,
1343,duration,poutcome,month,contact,job,education,age,marital,loan,,
1344,duration,poutcome,month,contact,job,education,age,marital,loan,campaign,
1345,duration,poutcome,month,contact,job,education,age,marital,loan,campaign,
1346,duration,poutcome,month,contact,job,education,age,marital,balance,,
1347,duration,poutcome,month,contact,job,education,age,marital,balance,,
1348,duration,poutcome,month,contact,job,education,,,,,
1349,duration,poutcome,month,contact,job,education,,,,,
1350,duration,poutcome,month,contact,job,marital,campaign,age,,,
1351,duration,poutcome,month,contact,job,marital,campaign,age,education,loan,
1352,duration,poutcome,month,contact,job,marital,campaign,age,education,loan,
1353,duration,poutcome,month,contact,job,marital,campaign,age,education,,
1354,duration,poutcome,month,contact,job,marital,campaign,age,education,,
1355,duration,poutcome,month,contact,job,marital,campaign,age,education,,
1356,duration,poutcome,month,contact,job,marital,campaign,,,,
1357,duration,poutcome,month,contact,job,marital,balance,,,,
1358,duration,poutcome,month,contact,job,marital,balance,age,,,
1359,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education
1360,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education
1361,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education
1362,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education
1363,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,
1364,duration,poutcome,month,contact,job,marital,balance,age,campaign,,
1365,duration,poutcome,month,contact,job,marital,education,balance,,,
1366,duration,poutcome,month,contact,job,marital,education,balance,,,
1367,duration,poutcome,month,contact,job,marital,education,day,,,
1368,duration,poutcome,month,contact,job,marital,education,day,balance,,
1369,duration,poutcome,month,contact,job,marital,education,day,balance,,
1370,duration,poutcome,month,contact,job,marital,education,,,,
1371,duration,poutcome,month,contact,job,marital,education,,,,
1372,duration,poutcome,month,contact,job,,,,,,
1373,duration,poutcome,month,contact,job,,,,,,
1374,duration,poutcome,month,contact,job,housing,balance,age,,,
1375,duration,poutcome,month,contact,job,housing,balance,age,,,
1376,duration,poutcome,month,contact,job,housing,balance,,,,
1377,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,
1378,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,
1379,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,balance
1380,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,balance
1381,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,
1382,duration,poutcome,month,contact,job,housing,day,campaign,marital,,
1383,duration,poutcome,month,contact,job,housing,day,campaign,marital,,
1384,duration,poutcome,month,contact,job,housing,day,campaign,marital,,
1385,duration,poutcome,month,contact,job,housing,day,campaign,marital,,
1386,duration,poutcome,month,contact,job,housing,day,,,,
1387,duration,poutcome,month,contact,job,education,,,,,
1388,duration,poutcome,month,contact,job,education,,,,,
1389,duration,poutcome,month,contact,job,education,balance,,,,
1390,duration,poutcome,month,contact,job,education,balance,,,,
1391,duration,poutcome,month,contact,job,education,,,,,
1392,duration,poutcome,month,contact,job,marital,,,,,
1393,duration,poutcome,month,contact,job,marital,,,,,
1394,duration,poutcome,month,contact,job,marital,balance,,,,
1395,duration,poutcome,month,contact,job,marital,balance,,,,
1396,duration,poutcome,month,contact,job,campaign,education,,,,
1397,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,
1398,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,
1399,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan
1400,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan
1401,duration,poutcome,month,contact,job,campaign,education,age,balance,,
1402,duration,poutcome,month,contact,job,campaign,education,age,,,
1403,duration,poutcome,month,contact,job,campaign,education,,,,
1404,duration,poutcome,month,contact,job,campaign,education,,,,
1405,duration,poutcome,month,contact,job,campaign,balance,,,,
1406,duration,poutcome,month,contact,job,campaign,balance,age,,,
1407,duration,poutcome,month,contact,job,campaign,balance,age,education,,
1408,duration,poutcome,month,contact,job,campaign,balance,age,education,marital,
1409,duration,poutcome,month,contact,job,campaign,balance,age,education,marital,default
1410,duration,poutcome,month,contact,job,campaign,balance,age,education,marital,default
1411,duration,poutcome,month,contact,job,campaign,balance,age,education,marital,
1412,duration,poutcome,month,contact,job,campaign,balance,age,education,,
1413,duration,poutcome,month,contact,job,campaign,balance,age,education,,
1414,duration,poutcome,month,contact,job,education,,,,,
1415,duration,poutcome,month,contact,job,education,,,,,
1416,duration,poutcome,month,contact,job,education,,,,,
1417,duration,poutcome,month,contact,job,education,,,,,
1418,duration,poutcome,month,contact,job,marital,age,,,,
1419,duration,poutcome,month,contact,job,marital,age,,,,
1420,duration,poutcome,month,contact,job,marital,,,,,
1421,duration,poutcome,month,contact,job,marital,education,,,,
1422,duration,poutcome,month,contact,job,marital,education,,,,
1423,duration,poutcome,month,contact,job,marital,education,age,day,,
1424,duration,poutcome,month,contact,job,marital,education,age,day,,
1425,duration,poutcome,month,contact,job,marital,education,age,,,
1426,duration,poutcome,month,contact,job,marital,education,,,,
1427,duration,poutcome,month,contact,job,,,,,,
1428,duration,poutcome,month,contact,job,,,,,,
1429,duration,poutcome,month,contact,job,,,,,,
1430,duration,poutcome,month,contact,job,,,,,,
1431,duration,poutcome,month,contact,job,,,,,,
1432,duration,poutcome,month,contact,job,,,,,,
1433,duration,poutcome,month,contact,job,,,,,,
1434,duration,poutcome,month,contact,job,,,,,,
1435,duration,poutcome,month,contact,job,,,,,,
1436,duration,poutcome,month,contact,job,,,,,,
1437,duration,poutcome,month,contact,job,,,,,,
1438,duration,poutcome,month,contact,job,age,,,,,
1439,duration,poutcome,month,contact,job,age,,,,,
1440,duration,poutcome,month,contact,job,,,,,,
1441,duration,poutcome,month,contact,job,,,,,,
1442,duration,poutcome,month,contact,balance,job,day,,,,
1443,duration,poutcome,month,contact,balance,job,day,housing,,,
1444,duration,poutcome,month,contact,balance,job,day,housing,loan,age,
1445,duration,poutcome,month,contact,balance,job,day,housing,loan,age,marital
1446,duration,poutcome,month,contact,balance,job,day,housing,loan,age,marital
1447,duration,poutcome,month,contact,balance,job,day,housing,loan,age,marital
1448,duration,poutcome,month,contact,balance,job,day,housing,loan,marital,
1449,duration,poutcome,month,contact,balance,job,day,housing,loan,marital,
1450,duration,poutcome,month,contact,balance,job,day,housing,loan,marital,
1451,duration,poutcome,month,contact,balance,job,education,,,,
1452,duration,poutcome,month,contact,balance,job,education,loan,day,marital,
1453,duration,poutcome,month,contact,balance,job,education,loan,day,marital,
1454,duration,poutcome,month,contact,balance,job,education,loan,day,marital,age
1455,duration,poutcome,month,contact,balance,job,education,loan,day,marital,age
1456,duration,poutcome,month,contact,balance,job,education,loan,day,marital,age
1457,duration,poutcome,month,contact,balance,job,education,loan,day,marital,age
1458,duration,poutcome,month,contact,balance,job,education,loan,day,marital,campaign
1459,duration,poutcome,month,contact,balance,job,education,loan,day,marital,campaign
1460,duration,poutcome,month,contact,balance,job,education,loan,day,marital,
1461,duration,poutcome,month,contact,balance,job,education,loan,,,
1462,duration,poutcome,month,contact,balance,job,education,,,,
1463,duration,poutcome,month,contact,balance,job,education,,,,
1464,duration,poutcome,month,contact,balance,job,marital,age,,,
1465,duration,poutcome,month,contact,balance,job,marital,age,,,
1466,duration,poutcome,month,contact,balance,job,marital,,,,
1467,duration,poutcome,month,contact,balance,job,marital,,,,
1468,duration,poutcome,month,contact,balance,job,,,,,
1469,duration,poutcome,month,contact,balance,job,,,,,
1470,duration,poutcome,month,contact,balance,job,,,,,
1471,duration,poutcome,month,contact,balance,job,,,,,
1472,duration,poutcome,month,contact,balance,job,education,,,,
1473,duration,poutcome,month,contact,balance,job,education,,,,
1474,duration,poutcome,month,contact,balance,job,education,,,,
1475,duration,poutcome,month,contact,balance,job,education,age,,,
1476,duration,poutcome,month,contact,balance,job,education,age,,,
1477,duration,poutcome,month,contact,balance,job,,,,,
1478,duration,poutcome,month,contact,balance,job,,,,,
1479,duration,poutcome,month,contact,balance,job,,,,,
1480,duration,poutcome,month,contact,balance,job,,,,,
1481,duration,poutcome,month,contact,balance,job,marital,,,,
1482,duration,poutcome,month,contact,balance,job,marital,age,campaign,,
1483,duration,poutcome,month,contact,balance,job,marital,age,campaign,,
1484,duration,poutcome,month,contact,balance,job,marital,age,,,
1485,duration,poutcome,month,contact,balance,job,marital,,,,
1486,duration,poutcome,month,contact,balance,job,education,marital,,,
1487,duration,poutcome,month,contact,balance,job,education,marital,loan,day,
1488,duration,poutcome,month,contact,balance,job,education,marital,loan,day,campaign
1489,duration,poutcome,month,contact,balance,job,education,marital,loan,day,campaign
1490,duration,poutcome,month,contact,balance,job,education,marital,loan,,
1491,duration,poutcome,month,contact,balance,job,education,marital,age,campaign,
1492,duration,poutcome,month,contact,balance,job,education,marital,age,campaign,
1493,duration,poutcome,month,contact,balance,job,education,marital,age,,
1494,duration,poutcome,month,contact,balance,job,education,age,loan,housing,
