,0,1,2,3,4,5,6,7,8,9,10,11,12
1079,duration,poutcome,month,day,job,age,,,,,,,
1080,duration,poutcome,month,day,job,age,,,,,,,
1081,duration,poutcome,month,day,job,,,,,,,,
1082,duration,poutcome,month,day,job,,,,,,,,
1083,duration,poutcome,month,day,job,age,,,,,,,
1084,duration,poutcome,month,day,job,age,marital,,,,,,
1085,duration,poutcome,month,day,job,age,marital,,,,,,
1086,duration,poutcome,month,day,job,age,marital,,,,,,
1087,duration,poutcome,month,day,job,education,,,,,,,
1088,duration,poutcome,month,day,job,education,,,,,,,
1089,duration,poutcome,month,day,job,education,,,,,,,
1090,duration,poutcome,month,day,job,education,,,,,,,
1091,duration,poutcome,month,day,job,,,,,,,,
1092,duration,poutcome,month,day,job,,,,,,,,
1093,duration,poutcome,month,day,job,,,,,,,,
1094,duration,poutcome,month,day,job,,,,,,,,
1095,duration,poutcome,month,day,job,,,,,,,,
1096,duration,poutcome,month,day,job,,,,,,,,
1097,duration,poutcome,month,job,contact,marital,day,,,,,,
1098,duration,poutcome,month,job,contact,marital,day,,,,,,
1099,duration,poutcome,month,job,contact,marital,housing,day,,,,,
1100,duration,poutcome,month,job,contact,marital,housing,day,age,,,,
1101,duration,poutcome,month,job,contact,marital,housing,day,age,education,,,
1102,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan
1103,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan
1104,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan
1105,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan
1106,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,,
1107,duration,poutcome,month,job,contact,marital,housing,day,age,education,,,
1108,duration,poutcome,month,job,contact,marital,housing,day,age,education,,,
1109,duration,poutcome,month,job,contact,marital,housing,,,,,,
1110,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,,
1111,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,
1112,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,default
1113,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,default
1114,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,
1115,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,
1116,duration,poutcome,month,job,contact,marital,age,balance,housing,day,,,
1117,duration,poutcome,month,job,contact,marital,age,balance,housing,,,,
1118,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,
1119,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan
1120,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan
1121,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,
1122,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,,
1123,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,
1124,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,
1125,duration,poutcome,month,job,contact,marital,age,balance,campaign,,,,
1126,duration,poutcome,month,job,contact,marital,age,,,,,,
1127,duration,poutcome,month,job,contact,,,,,,,,
1128,duration,poutcome,month,job,contact,,,,,,,,
1129,duration,poutcome,month,job,contact,education,loan,campaign,,,,,
1130,duration,poutcome,month,job,contact,education,loan,campaign,age,,,,
1131,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,,,
1132,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,
1133,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,housing
1134,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,balance,housing
1135,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,default,,
1136,duration,poutcome,month,job,contact,education,loan,campaign,age,marital,,,
1137,duration,poutcome,month,job,contact,education,loan,,,,,,
1138,duration,poutcome,month,job,contact,education,marital,,,,,,
1139,duration,poutcome,month,job,contact,education,marital,campaign,balance,day,,,
1140,duration,poutcome,month,job,contact,education,marital,campaign,balance,day,,,
1141,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,,,
1142,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,loan
1143,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,loan
1144,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,default,
1145,duration,poutcome,month,job,contact,education,marital,campaign,balance,age,housing,,
1146,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,day
1147,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,day
1148,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,loan,
1149,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,loan
1150,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,loan
1151,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,age,housing,
1152,duration,poutcome,month,job,contact,education,marital,campaign,balance,default,,,
1153,duration,poutcome,month,job,contact,education,marital,campaign,balance,,,,
1154,duration,poutcome,month,job,contact,education,marital,housing,,,,,
1155,duration,poutcome,month,job,contact,education,marital,housing,balance,,,,
1156,duration,poutcome,month,job,contact,education,marital,housing,balance,,,,
1157,duration,poutcome,month,job,contact,education,,,,,,,
1158,duration,poutcome,month,job,contact,education,,,,,,,
1159,duration,poutcome,month,job,contact,,,,,,,,
1160,duration,poutcome,month,job,contact,,,,,,,,
1161,duration,poutcome,month,job,marital,housing,,,,,,,
1162,duration,poutcome,month,job,marital,housing,,,,,,,
1163,duration,poutcome,month,job,marital,education,,,,,,,
1164,duration,poutcome,month,job,marital,education,,,,,,,
1165,duration,poutcome,month,job,marital,education,housing,,,,,,
1166,duration,poutcome,month,job,marital,education,housing,,,,,,
1167,duration,poutcome,month,job,marital,education,,,,,,,
1168,duration,poutcome,month,job,marital,,,,,,,,
1169,duration,poutcome,month,job,balance,,,,,,,,
1170,duration,poutcome,month,job,balance,marital,,,,,,,
1171,duration,poutcome,month,job,balance,marital,,,,,,,
1172,duration,poutcome,month,job,balance,marital,,,,,,,
1173,duration,poutcome,month,job,education,,,,,,,,
1174,duration,poutcome,month,job,education,marital,,,,,,,
1175,duration,poutcome,month,job,education,marital,,,,,,,
1176,duration,poutcome,month,job,education,marital,loan,,,,,,
1177,duration,poutcome,month,job,education,marital,loan,,,,,,
1178,duration,poutcome,month,job,education,marital,age,,,,,,
1179,duration,poutcome,month,job,education,marital,age,,,,,,
1180,duration,poutcome,month,job,education,marital,balance,,,,,,
1181,duration,poutcome,month,job,education,marital,balance,day,campaign,age,,,
1182,duration,poutcome,month,job,education,marital,balance,day,campaign,age,housing,,
1183,duration,poutcome,month,job,education,marital,balance,day,campaign,age,housing,,
1184,duration,poutcome,month,job,education,marital,balance,day,campaign,,,,
1185,duration,poutcome,month,job,education,marital,balance,day,,,,,
1186,duration,poutcome,month,job,education,marital,,,,,,,
1187,duration,poutcome,month,job,education,age,,,,,,,
1188,duration,poutcome,month,job,education,age,,,,,,,
1189,duration,poutcome,month,job,marital,education,,,,,,,
1190,duration,poutcome,month,job,marital,education,,,,,,,
1191,duration,poutcome,month,job,marital,education,,,,,,,
1192,duration,poutcome,month,job,marital,education,,,,,,,
1193,duration,poutcome,month,job,marital,campaign,housing,,,,,,
1194,duration,poutcome,month,job,marital,campaign,housing,,,,,,
1195,duration,poutcome,month,job,marital,campaign,,,,,,,
1196,duration,poutcome,month,job,marital,,,,,,,,
1197,duration,poutcome,month,job,marital,education,,,,,,,
1198,duration,poutcome,month,job,marital,education,,,,,,,
1199,duration,poutcome,month,job,marital,education,,,,,,,
1200,duration,poutcome,month,job,marital,education,,,,,,,
1201,duration,poutcome,month,job,marital,education,age,,,,,,
1202,duration,poutcome,month,job,marital,education,age,balance,loan,,,,
1203,duration,poutcome,month,job,marital,education,age,balance,loan,,,,
1204,duration,poutcome,month,job,marital,education,age,balance,,,,,
1205,duration,poutcome,month,job,marital,education,,,,,,,
1206,duration,poutcome,month,job,marital,education,,,,,,,
1207,duration,poutcome,month,job,marital,education,,,,,,,
1208,duration,poutcome,month,job,marital,,,,,,,,
1209,duration,poutcome,month,job,contact,marital,education,,,,,,
1210,duration,poutcome,month,job,contact,marital,education,age,loan,,,,
1211,duration,poutcome,month,job,contact,marital,education,age,loan,,,,
1212,duration,poutcome,month,job,contact,marital,education,age,,,,,
1213,duration,poutcome,month,job,contact,marital,education,,,,,,
1214,duration,poutcome,month,job,contact,marital,education,,,,,,
1215,duration,poutcome,month,job,contact,marital,age,day,,,,,
1216,duration,poutcome,month,job,contact,marital,age,day,education,,,,
1217,duration,poutcome,month,job,contact,marital,age,day,education,housing,,,
1218,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,
1219,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,default
1220,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,loan,default
1221,duration,poutcome,month,job,contact,marital,age,day,education,housing,balance,,
1222,duration,poutcome,month,job,contact,marital,age,day,education,,,,
1223,duration,poutcome,month,job,contact,marital,age,day,education,,,,
1224,duration,poutcome,month,job,contact,marital,age,loan,balance,housing,,,
1225,duration,poutcome,month,job,contact,marital,age,loan,balance,housing,,,
1226,duration,poutcome,month,job,contact,marital,age,loan,balance,,,,
1227,duration,poutcome,month,job,contact,marital,age,loan,,,,,
1228,duration,poutcome,month,job,contact,marital,loan,,,,,,
1229,duration,poutcome,month,job,contact,marital,loan,balance,,,,,
1230,duration,poutcome,month,job,contact,marital,loan,balance,,,,,
1231,duration,poutcome,month,job,contact,,,,,,,,
1232,duration,poutcome,month,job,contact,,,,,,,,
1233,duration,poutcome,month,job,,,,,,,,,
1234,duration,poutcome,month,job,marital,,,,,,,,
1235,duration,poutcome,month,job,marital,balance,,,,,,,
1236,duration,poutcome,month,job,marital,balance,campaign,,,,,,
1237,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,,,
1238,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,,
1239,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,
1240,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,default
1241,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,age,default
1242,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,,,
1243,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,,
1244,duration,poutcome,month,job,marital,balance,campaign,loan,contact,education,day,,
1245,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,,
1246,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,,
1247,duration,poutcome,month,job,marital,balance,campaign,loan,,,,,
1248,duration,poutcome,month,job,marital,contact,default,loan,education,,,,
1249,duration,poutcome,month,job,marital,contact,default,loan,education,,,,
1250,duration,poutcome,month,job,marital,contact,default,loan,education,housing,,,
1251,duration,poutcome,month,job,marital,contact,default,loan,education,housing,,,
1252,duration,poutcome,month,job,marital,contact,default,loan,education,,,,
1253,duration,poutcome,month,job,marital,contact,default,loan,education,,,,
1254,duration,poutcome,month,job,marital,contact,default,loan,education,,,,
1255,duration,poutcome,month,job,marital,contact,default,loan,education,campaign,,,
1256,duration,poutcome,month,job,marital,contact,default,loan,education,campaign,,,
1257,duration,poutcome,month,job,marital,contact,default,loan,education,,,,
1258,duration,poutcome,month,job,marital,contact,default,,,,,,
1259,duration,poutcome,month,job,marital,contact,,,,,,,
1260,duration,poutcome,month,job,marital,contact,education,,,,,,
1261,duration,poutcome,month,job,marital,contact,education,,,,,,
1262,duration,poutcome,month,job,marital,contact,education,,,,,,
1263,duration,poutcome,month,job,marital,contact,education,,,,,,
1264,duration,poutcome,month,job,education,,,,,,,,
1265,duration,poutcome,month,job,education,day,age,,,,,,
1266,duration,poutcome,month,job,education,day,age,,,,,,
1267,duration,poutcome,month,job,education,day,,,,,,,
1268,duration,poutcome,month,job,education,,,,,,,,
1269,duration,poutcome,month,job,education,balance,,,,,,,
1270,duration,poutcome,month,job,education,balance,,,,,,,
1271,duration,poutcome,month,job,,,,,,,,,
1272,duration,poutcome,month,contact,job,,,,,,,,
1273,duration,poutcome,month,contact,job,,,,,,,,
1274,duration,poutcome,month,contact,job,,,,,,,,
1275,duration,poutcome,month,contact,job,,,,,,,,
1276,duration,poutcome,month,contact,job,day,marital,,,,,,
1277,duration,poutcome,month,contact,job,day,marital,age,,,,,
1278,duration,poutcome,month,contact,job,day,marital,age,housing,education,,,
1279,duration,poutcome,month,contact,job,day,marital,age,housing,education,,,
1280,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,
1281,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,loan
1282,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,balance,loan
1283,duration,poutcome,month,contact,job,day,marital,age,housing,education,default,,
1284,duration,poutcome,month,contact,job,day,marital,age,housing,education,,,
1285,duration,poutcome,month,contact,job,day,marital,age,housing,,,,
1286,duration,poutcome,month,contact,job,day,marital,loan,,,,,
1287,duration,poutcome,month,contact,job,day,marital,loan,,,,,
1288,duration,poutcome,month,contact,job,day,,,,,,,
1289,duration,poutcome,month,contact,job,education,balance,,,,,,
1290,duration,poutcome,month,contact,job,education,balance,,,,,,
1291,duration,poutcome,month,contact,job,education,,,,,,,
1292,duration,poutcome,month,contact,job,education,,,,,,,
1293,duration,poutcome,month,contact,job,education,,,,,,,
1294,duration,poutcome,month,contact,job,,,,,,,,
1295,duration,poutcome,month,contact,job,marital,,,,,,,
1296,duration,poutcome,month,contact,job,marital,,,,,,,
1297,duration,poutcome,month,contact,job,marital,,,,,,,
1298,duration,poutcome,month,contact,job,,,,,,,,
1299,duration,poutcome,month,contact,job,balance,,,,,,,
1300,duration,poutcome,month,contact,job,balance,,,,,,,
1301,duration,poutcome,month,contact,job,marital,,,,,,,
1302,duration,poutcome,month,contact,job,marital,,,,,,,
1303,duration,poutcome,month,contact,job,marital,,,,,,,
1304,duration,poutcome,month,contact,job,,,,,,,,
1305,duration,poutcome,month,contact,job,,,,,,,,
1306,duration,poutcome,month,contact,job,,,,,,,,
1307,duration,poutcome,month,contact,job,,,,,,,,
1308,duration,poutcome,month,contact,job,,,,,,,,
1309,duration,poutcome,month,contact,job,,,,,,,,
1310,duration,poutcome,month,contact,job,,,,,,,,
1311,duration,poutcome,month,contact,job,,,,,,,,
1312,duration,poutcome,month,contact,job,,,,,,,,
1313,duration,poutcome,month,contact,job,,,,,,,,
1314,duration,poutcome,month,contact,job,,,,,,,,
1315,duration,poutcome,month,contact,job,,,,,,,,
1316,duration,poutcome,month,contact,job,,,,,,,,
1317,duration,poutcome,month,contact,job,campaign,,,,,,,
1318,duration,poutcome,month,contact,job,campaign,age,balance,marital,,,,
1319,duration,poutcome,month,contact,job,campaign,age,balance,marital,loan,,,
1320,duration,poutcome,month,contact,job,campaign,age,balance,marital,loan,,,
1321,duration,poutcome,month,contact,job,campaign,age,balance,marital,housing,,,
1322,duration,poutcome,month,contact,job,campaign,age,balance,marital,housing,,,
1323,duration,poutcome,month,contact,job,campaign,age,balance,,,,,
1324,duration,poutcome,month,contact,job,campaign,age,balance,,,,,
1325,duration,poutcome,month,contact,job,campaign,age,balance,day,,,,
1326,duration,poutcome,month,contact,job,campaign,age,balance,day,,,,
1327,duration,poutcome,month,contact,job,campaign,,,,,,,
1328,duration,poutcome,month,contact,job,campaign,marital,education,default,,,,
1329,duration,poutcome,month,contact,job,campaign,marital,education,default,,,,
1330,duration,poutcome,month,contact,job,campaign,marital,education,,,,,
1331,duration,poutcome,month,contact,job,campaign,marital,education,,,,,
1332,duration,poutcome,month,contact,job,campaign,marital,education,,,,,
1333,duration,poutcome,month,contact,job,campaign,marital,housing,,,,,
1334,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,,
1335,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,
1336,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default
1337,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default
1338,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,
1339,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,
1340,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,,
1341,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default
1342,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,default
1343,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,
1344,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,
1345,duration,poutcome,month,contact,job,campaign,marital,housing,loan,age,balance,education,
1346,duration,poutcome,month,contact,job,campaign,marital,housing,loan,,,,
1347,duration,poutcome,month,contact,job,campaign,marital,default,age,education,day,,
1348,duration,poutcome,month,contact,job,campaign,marital,default,age,education,day,,
1349,duration,poutcome,month,contact,job,campaign,marital,default,age,education,,,
1350,duration,poutcome,month,contact,job,campaign,marital,default,age,education,,,
1351,duration,poutcome,month,contact,job,campaign,marital,default,age,education,,,
1352,duration,poutcome,month,contact,job,campaign,marital,default,age,,,,
1353,duration,poutcome,month,contact,job,campaign,marital,default,,,,,
1354,duration,poutcome,month,contact,job,marital,,,,,,,
1355,duration,poutcome,month,contact,job,marital,education,,,,,,
1356,duration,poutcome,month,contact,job,marital,education,,,,,,
1357,duration,poutcome,month,contact,job,marital,education,balance,,,,,
1358,duration,poutcome,month,contact,job,marital,education,balance,,,,,
1359,duration,poutcome,month,contact,job,marital,education,,,,,,
1360,duration,poutcome,month,contact,job,marital,,,,,,,
1361,duration,poutcome,month,contact,job,,,,,,,,
1362,duration,poutcome,month,contact,job,marital,,,,,,,
1363,duration,poutcome,month,contact,job,marital,balance,age,,,,,
1364,duration,poutcome,month,contact,job,marital,balance,age,education,,,,
1365,duration,poutcome,month,contact,job,marital,balance,age,education,,,,
1366,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,loan
1367,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,loan
1368,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,default,
1369,duration,poutcome,month,contact,job,marital,balance,age,education,housing,campaign,,
1370,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,day
1371,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,day
1372,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,loan,
1373,duration,poutcome,month,contact,job,marital,balance,age,education,housing,default,,
1374,duration,poutcome,month,contact,job,marital,balance,age,education,,,,
1375,duration,poutcome,month,contact,job,marital,balance,campaign,housing,,,,
1376,duration,poutcome,month,contact,job,marital,balance,campaign,housing,,,,
1377,duration,poutcome,month,contact,job,marital,balance,campaign,,,,,
1378,duration,poutcome,month,contact,job,marital,,,,,,,
1379,duration,poutcome,month,contact,job,campaign,day,age,,,,,
1380,duration,poutcome,month,contact,job,campaign,day,age,marital,,,,
1381,duration,poutcome,month,contact,job,campaign,day,age,marital,education,,,
1382,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing
1383,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing
1384,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing
1385,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,balance,housing
1386,duration,poutcome,month,contact,job,campaign,day,age,marital,education,default,,
1387,duration,poutcome,month,contact,job,campaign,day,age,marital,education,,,
1388,duration,poutcome,month,contact,job,campaign,day,age,marital,education,,,
1389,duration,poutcome,month,contact,job,campaign,day,age,marital,,,,
1390,duration,poutcome,month,contact,job,campaign,day,,,,,,
1391,duration,poutcome,month,contact,job,campaign,,,,,,,
1392,duration,poutcome,month,contact,job,default,,,,,,,
1393,duration,poutcome,month,contact,job,default,marital,,,,,,
1394,duration,poutcome,month,contact,job,default,marital,,,,,,
1395,duration,poutcome,month,contact,job,default,marital,,,,,,
1396,duration,poutcome,month,contact,job,campaign,age,,,,,,
1397,duration,poutcome,month,contact,job,campaign,age,marital,education,,,,
1398,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,loan
1399,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,loan
1400,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,housing,
1401,duration,poutcome,month,contact,job,campaign,age,marital,education,default,balance,,
1402,duration,poutcome,month,contact,job,campaign,age,marital,education,default,,,
1403,duration,poutcome,month,contact,job,campaign,age,marital,education,,,,
1404,duration,poutcome,month,contact,job,campaign,age,marital,education,,,,
1405,duration,poutcome,month,contact,job,campaign,age,marital,,,,,
1406,duration,poutcome,month,contact,job,campaign,age,marital,,,,,
1407,duration,poutcome,month,contact,job,campaign,marital,,,,,,
1408,duration,poutcome,month,contact,job,campaign,marital,,,,,,
1409,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,,,
1410,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,
1411,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,loan
1412,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,housing,loan
1413,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,default,,
1414,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,,,
1415,duration,poutcome,month,contact,job,campaign,marital,age,balance,education,,,
1416,duration,poutcome,month,contact,job,campaign,marital,age,balance,,,,
1417,duration,poutcome,month,contact,job,campaign,marital,age,,,,,
1418,duration,poutcome,month,contact,job,,,,,,,,
1419,duration,poutcome,month,contact,job,marital,education,,,,,,
1420,duration,poutcome,month,contact,job,marital,education,,,,,,
1421,duration,poutcome,month,contact,job,marital,education,,,,,,
1422,duration,poutcome,month,contact,job,marital,education,,,,,,
1423,duration,poutcome,month,contact,job,marital,,,,,,,
1424,duration,poutcome,month,contact,job,marital,balance,,,,,,
1425,duration,poutcome,month,contact,job,marital,balance,,,,,,
1426,duration,poutcome,month,contact,job,,,,,,,,
1427,duration,poutcome,month,contact,job,,,,,,,,
1428,duration,poutcome,month,marital,,,,,,,,,
1429,duration,poutcome,month,marital,day,,,,,,,,
1430,duration,poutcome,month,marital,day,job,,,,,,,
1431,duration,poutcome,month,marital,day,job,,,,,,,
1432,duration,poutcome,month,marital,day,job,,,,,,,
1433,duration,poutcome,month,marital,day,job,,,,,,,
1434,duration,poutcome,month,marital,day,job,,,,,,,
1435,duration,poutcome,month,marital,day,job,,,,,,,
1436,duration,poutcome,month,marital,day,job,,,,,,,
1437,duration,poutcome,month,marital,day,job,,,,,,,
1438,duration,poutcome,month,marital,day,job,,,,,,,
1439,duration,poutcome,month,marital,day,job,,,,,,,
1440,duration,poutcome,month,marital,day,job,,,,,,,
1441,duration,poutcome,month,marital,day,job,,,,,,,
1442,duration,poutcome,month,marital,,,,,,,,,
1443,duration,poutcome,month,contact,job,education,,,,,,,
1444,duration,poutcome,month,contact,job,education,age,marital,,,,,
1445,duration,poutcome,month,contact,job,education,age,marital,,,,,
1446,duration,poutcome,month,contact,job,education,age,marital,campaign,,,,
1447,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance,loan,
1448,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance,loan,
1449,duration,poutcome,month,contact,job,education,age,marital,campaign,day,balance,,
1450,duration,poutcome,month,contact,job,education,age,marital,campaign,day,,,
1451,duration,poutcome,month,contact,job,education,age,marital,,,,,
1452,duration,poutcome,month,contact,job,education,age,marital,loan,,,,
1453,duration,poutcome,month,contact,job,education,age,marital,loan,campaign,,,
1454,duration,poutcome,month,contact,job,education,age,marital,loan,campaign,,,
1455,duration,poutcome,month,contact,job,education,age,marital,balance,,,,
1456,duration,poutcome,month,contact,job,education,age,marital,balance,,,,
1457,duration,poutcome,month,contact,job,education,,,,,,,
1458,duration,poutcome,month,contact,job,education,,,,,,,
1459,duration,poutcome,month,contact,job,marital,campaign,age,,,,,
1460,duration,poutcome,month,contact,job,marital,campaign,age,education,loan,,,
1461,duration,poutcome,month,contact,job,marital,campaign,age,education,loan,,,
1462,duration,poutcome,month,contact,job,marital,campaign,age,education,,,,
1463,duration,poutcome,month,contact,job,marital,campaign,age,education,,,,
1464,duration,poutcome,month,contact,job,marital,campaign,age,education,,,,
1465,duration,poutcome,month,contact,job,marital,campaign,,,,,,
1466,duration,poutcome,month,contact,job,marital,balance,,,,,,
1467,duration,poutcome,month,contact,job,marital,balance,age,,,,,
1468,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,housing
1469,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,housing
1470,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,default,
1471,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,,
1472,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,,
1473,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,education,,
1474,duration,poutcome,month,contact,job,marital,balance,age,campaign,loan,,,
1475,duration,poutcome,month,contact,job,marital,balance,age,campaign,,,,
1476,duration,poutcome,month,contact,job,marital,education,balance,,,,,
1477,duration,poutcome,month,contact,job,marital,education,balance,,,,,
1478,duration,poutcome,month,contact,job,marital,education,day,,,,,
1479,duration,poutcome,month,contact,job,marital,education,day,balance,,,,
1480,duration,poutcome,month,contact,job,marital,education,day,balance,,,,
1481,duration,poutcome,month,contact,job,marital,education,,,,,,
1482,duration,poutcome,month,contact,job,marital,education,,,,,,
1483,duration,poutcome,month,contact,job,,,,,,,,
1484,duration,poutcome,month,contact,job,,,,,,,,
1485,duration,poutcome,month,contact,job,housing,balance,age,,,,,
1486,duration,poutcome,month,contact,job,housing,balance,age,,,,,
1487,duration,poutcome,month,contact,job,housing,balance,,,,,,
1488,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,,,
1489,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,,,
1490,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,balance,,
1491,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,balance,,
1492,duration,poutcome,month,contact,job,housing,day,campaign,marital,age,,,
1493,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,
1494,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,
1495,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,
1496,duration,poutcome,month,contact,job,housing,day,campaign,marital,,,,
1497,duration,poutcome,month,contact,job,housing,day,,,,,,
1498,duration,poutcome,month,contact,job,education,,,,,,,
1499,duration,poutcome,month,contact,job,education,,,,,,,
1500,duration,poutcome,month,contact,job,education,balance,,,,,,
1501,duration,poutcome,month,contact,job,education,balance,,,,,,
1502,duration,poutcome,month,contact,job,education,,,,,,,
1503,duration,poutcome,month,contact,job,marital,,,,,,,
1504,duration,poutcome,month,contact,job,marital,,,,,,,
1505,duration,poutcome,month,contact,job,marital,balance,,,,,,
1506,duration,poutcome,month,contact,job,marital,balance,,,,,,
1507,duration,poutcome,month,contact,job,campaign,education,,,,,,
1508,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,,,
1509,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,,,
1510,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan,day,
1511,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan,day,
1512,duration,poutcome,month,contact,job,campaign,education,age,balance,marital,loan,,
1513,duration,poutcome,month,contact,job,campaign,education,age,balance,,,,
1514,duration,poutcome,month,contact,job,campaign,education,age,,,,,
1515,duration,poutcome,month,contact,job,campaign,education,,,,,,
1516,duration,poutcome,month,contact,job,campaign,education,,,,,,
1517,duration,poutcome,month,contact,job,campaign,balance,,,,,,
1518,duration,poutcome,month,contact,job,campaign,balance,age,,,,,
1519,duration,poutcome,month,contact,job,campaign,balance,age,education,,,,
