,0,1,2,3,4,5
837,poutcome,month,contact,duration,job,housing
838,poutcome,month,contact,duration,job,housing
839,poutcome,month,contact,duration,job,education
840,poutcome,month,contact,duration,job,education
841,poutcome,month,contact,duration,job,education
842,poutcome,month,contact,duration,job,education
843,poutcome,month,contact,duration,job,
844,poutcome,month,contact,duration,job,marital
845,poutcome,month,contact,duration,job,marital
846,poutcome,month,contact,duration,job,marital
847,poutcome,month,contact,duration,job,
848,poutcome,month,contact,duration,job,balance
849,poutcome,month,contact,duration,job,balance
850,poutcome,month,contact,duration,job,marital
851,poutcome,month,contact,duration,job,marital
852,poutcome,month,contact,duration,job,marital
853,poutcome,month,contact,duration,job,
854,poutcome,month,contact,job,,
855,poutcome,month,contact,job,,
856,poutcome,month,contact,job,,
857,poutcome,month,contact,job,,
858,poutcome,month,contact,job,,
859,poutcome,month,contact,job,,
860,poutcome,month,contact,job,,
861,poutcome,month,contact,job,,
862,poutcome,month,contact,job,,
863,poutcome,month,contact,job,,
864,poutcome,month,contact,job,,
865,poutcome,month,contact,job,,
866,poutcome,month,contact,duration,,
867,poutcome,month,contact,duration,job,marital
868,poutcome,month,contact,duration,job,marital
869,poutcome,month,contact,duration,job,marital
870,poutcome,month,contact,duration,job,campaign
871,poutcome,month,contact,duration,job,campaign
872,poutcome,month,contact,duration,job,marital
873,poutcome,month,contact,duration,job,marital
874,poutcome,month,contact,duration,job,marital
875,poutcome,month,contact,duration,job,
876,poutcome,month,contact,duration,job,campaign
877,poutcome,month,contact,duration,job,campaign
878,poutcome,month,contact,duration,job,campaign
879,poutcome,month,contact,duration,job,campaign
880,poutcome,month,contact,duration,job,default
881,poutcome,month,contact,duration,job,default
882,poutcome,month,contact,duration,job,campaign
883,poutcome,month,contact,duration,job,campaign
884,poutcome,month,contact,duration,job,
885,poutcome,month,contact,duration,job,marital
886,poutcome,month,contact,duration,job,marital
887,poutcome,month,contact,duration,job,marital
888,poutcome,month,contact,duration,job,
889,poutcome,month,contact,duration,job,
890,poutcome,month,job,marital,,
891,poutcome,month,job,marital,,
892,poutcome,month,job,marital,,
893,poutcome,month,job,,,
894,poutcome,month,job,,,
895,poutcome,month,job,,,
896,poutcome,month,job,loan,marital,
897,poutcome,month,job,loan,marital,balance
898,poutcome,month,job,loan,marital,balance
899,poutcome,month,job,loan,marital,housing
900,poutcome,month,job,loan,marital,housing
901,poutcome,month,job,loan,,
902,poutcome,month,job,contact,,
903,poutcome,month,job,contact,marital,
904,poutcome,month,job,contact,marital,
905,poutcome,month,job,contact,marital,
906,poutcome,month,job,contact,,
907,poutcome,month,job,age,,
908,poutcome,month,job,age,,
909,poutcome,month,job,housing,,
910,poutcome,month,job,housing,,
911,poutcome,month,job,balance,,
912,poutcome,month,job,balance,,
913,poutcome,month,job,marital,,
914,poutcome,month,job,marital,,
915,poutcome,month,job,marital,,
916,poutcome,month,job,marital,,
917,poutcome,month,job,marital,,
918,poutcome,month,job,marital,,
919,poutcome,month,job,,,
920,poutcome,month,duration,job,education,
921,poutcome,month,duration,job,education,
922,poutcome,month,duration,job,education,marital
923,poutcome,month,duration,job,education,marital
924,poutcome,month,duration,job,education,marital
925,poutcome,month,duration,job,education,
926,poutcome,month,duration,job,,
927,poutcome,month,duration,job,,
928,poutcome,month,duration,job,,
929,poutcome,month,duration,job,,
930,poutcome,month,duration,job,,
931,poutcome,month,duration,job,,
932,poutcome,month,duration,job,education,
933,poutcome,month,duration,job,education,marital
934,poutcome,month,duration,job,education,marital
935,poutcome,month,duration,job,education,marital
936,poutcome,month,duration,job,education,
937,poutcome,month,duration,job,education,balance
938,poutcome,month,duration,job,education,balance
939,poutcome,month,duration,job,,
940,poutcome,month,duration,job,,
941,poutcome,month,duration,job,balance,
942,poutcome,month,duration,job,balance,marital
943,poutcome,month,duration,job,balance,marital
944,poutcome,month,duration,job,balance,marital
945,poutcome,month,duration,job,,
946,poutcome,month,duration,contact,job,education
947,poutcome,month,duration,contact,job,education
948,poutcome,month,duration,contact,job,education
949,poutcome,month,duration,contact,job,education
950,poutcome,month,duration,contact,job,education
951,poutcome,month,duration,contact,job,education
952,poutcome,month,duration,contact,job,education
953,poutcome,month,duration,contact,job,education
954,poutcome,month,duration,contact,job,
955,poutcome,month,duration,contact,job,
956,poutcome,month,duration,contact,job,housing
957,poutcome,month,duration,contact,job,housing
958,poutcome,month,duration,contact,job,education
959,poutcome,month,duration,contact,job,education
960,poutcome,month,duration,contact,job,education
961,poutcome,month,duration,contact,job,education
962,poutcome,month,duration,contact,job,marital
963,poutcome,month,duration,contact,job,marital
964,poutcome,month,duration,contact,job,marital
965,poutcome,month,duration,contact,job,campaign
966,poutcome,month,duration,contact,job,campaign
967,poutcome,month,duration,contact,job,education
968,poutcome,month,duration,contact,job,education
969,poutcome,month,duration,contact,job,education
970,poutcome,month,duration,contact,job,education
971,poutcome,month,duration,contact,job,marital
972,poutcome,month,duration,contact,job,marital
973,poutcome,month,duration,contact,job,marital
974,poutcome,month,duration,contact,job,
975,poutcome,month,duration,contact,job,
976,poutcome,month,duration,contact,job,
977,poutcome,month,duration,contact,job,
978,poutcome,month,duration,contact,job,
979,poutcome,month,duration,contact,job,
980,poutcome,month,duration,contact,job,
981,poutcome,month,duration,contact,job,
982,poutcome,month,duration,contact,job,
983,poutcome,month,duration,contact,job,
984,poutcome,month,duration,contact,job,
985,poutcome,month,duration,contact,job,age
986,poutcome,month,duration,contact,job,age
987,poutcome,month,duration,contact,job,
988,poutcome,month,duration,contact,job,
989,poutcome,month,duration,contact,balance,job
990,poutcome,month,duration,contact,balance,job
991,poutcome,month,duration,contact,balance,job
992,poutcome,month,duration,contact,balance,job
993,poutcome,month,duration,contact,balance,job
994,poutcome,month,duration,contact,balance,job
995,poutcome,month,duration,contact,balance,job
996,poutcome,month,duration,contact,balance,job
997,poutcome,month,duration,contact,balance,job
998,poutcome,month,duration,contact,balance,job
999,poutcome,month,duration,contact,balance,job
1000,poutcome,month,duration,contact,balance,job
1001,poutcome,month,duration,contact,balance,education
1002,poutcome,month,duration,contact,balance,education
1003,poutcome,month,duration,contact,balance,education
1004,poutcome,month,duration,contact,balance,education
1005,poutcome,month,duration,day,job,
1006,poutcome,month,duration,day,job,
1007,poutcome,month,duration,day,job,
1008,poutcome,month,duration,day,job,
1009,poutcome,month,duration,day,job,
1010,poutcome,month,duration,day,job,
1011,poutcome,month,duration,day,job,
1012,poutcome,month,duration,day,job,
1013,poutcome,month,duration,day,job,
1014,poutcome,month,duration,day,job,
1015,poutcome,month,duration,day,job,
1016,poutcome,month,duration,day,job,
1017,poutcome,month,duration,day,contact,
1018,poutcome,month,duration,day,contact,
1019,poutcome,month,duration,day,contact,job
1020,poutcome,month,duration,day,contact,job
1021,poutcome,month,duration,day,contact,job
1022,poutcome,month,duration,day,contact,job
1023,poutcome,month,duration,day,contact,job
1024,poutcome,month,duration,day,contact,job
1025,poutcome,month,duration,day,contact,job
1026,poutcome,month,duration,day,contact,job
1027,poutcome,month,duration,day,contact,job
1028,poutcome,month,duration,day,contact,job
1029,poutcome,month,duration,day,contact,job
1030,poutcome,month,duration,day,contact,job
1031,poutcome,month,duration,job,housing,age
1032,poutcome,month,duration,job,housing,age
1033,poutcome,month,duration,job,housing,
1034,poutcome,month,duration,job,,
1035,poutcome,month,duration,job,education,
1036,poutcome,month,duration,job,education,
1037,poutcome,month,duration,job,education,age
1038,poutcome,month,duration,job,education,age
1039,poutcome,month,duration,job,education,
1040,poutcome,month,duration,job,,
1041,poutcome,month,duration,job,campaign,day
1042,poutcome,month,duration,job,campaign,day
1043,poutcome,month,duration,job,campaign,education
1044,poutcome,month,duration,job,campaign,education
1045,poutcome,month,duration,job,campaign,education
1046,poutcome,month,duration,job,campaign,education
1047,poutcome,month,duration,job,education,
1048,poutcome,month,duration,job,education,
1049,poutcome,month,duration,job,education,marital
1050,poutcome,month,duration,job,education,marital
1051,poutcome,month,duration,job,education,marital
1052,poutcome,month,duration,job,education,
1053,poutcome,month,duration,job,marital,
1054,poutcome,month,duration,job,marital,
1055,poutcome,month,duration,job,marital,education
1056,poutcome,month,duration,job,marital,education
1057,poutcome,month,duration,job,marital,education
1058,poutcome,month,duration,job,marital,education
1059,poutcome,month,duration,job,education,
1060,poutcome,month,duration,job,education,campaign
1061,poutcome,month,duration,job,education,campaign
1062,poutcome,month,duration,job,education,
1063,poutcome,month,duration,job,education,
1064,poutcome,month,duration,job,,
1065,poutcome,month,duration,job,marital,
1066,poutcome,month,duration,job,marital,
1067,poutcome,month,duration,job,marital,age
1068,poutcome,month,duration,job,marital,age
1069,poutcome,month,duration,job,,
1070,poutcome,month,duration,job,,
1071,poutcome,month,marital,job,,
1072,poutcome,month,marital,job,,
1073,poutcome,month,marital,job,,
1074,poutcome,month,marital,job,,
1075,poutcome,month,marital,job,,
1076,poutcome,month,marital,job,,
1077,poutcome,month,marital,job,,
1078,poutcome,month,marital,job,,
1079,poutcome,month,marital,job,,
1080,poutcome,month,marital,job,,
1081,poutcome,month,marital,job,,
1082,poutcome,month,marital,job,,
1083,poutcome,month,marital,day,,
1084,poutcome,month,marital,day,job,age
1085,poutcome,month,marital,day,job,age
1086,poutcome,month,marital,day,job,
1087,poutcome,month,marital,day,job,
1088,poutcome,month,marital,day,job,
1089,poutcome,month,marital,day,job,age
1090,poutcome,month,marital,day,job,age
1091,poutcome,month,marital,day,job,balance
1092,poutcome,month,marital,day,job,balance
1093,poutcome,month,marital,day,job,
1094,poutcome,month,marital,day,job,
1095,poutcome,month,marital,day,job,
1096,poutcome,month,marital,day,job,balance
1097,poutcome,month,marital,day,job,balance
1098,poutcome,month,marital,day,job,
1099,poutcome,month,marital,day,job,
1100,poutcome,month,marital,duration,job,
1101,poutcome,month,marital,duration,job,
1102,poutcome,month,marital,duration,job,
1103,poutcome,month,marital,duration,job,
1104,poutcome,month,marital,duration,job,
1105,poutcome,month,marital,duration,job,
1106,poutcome,month,marital,duration,job,
1107,poutcome,month,marital,duration,job,
1108,poutcome,month,marital,duration,job,
1109,poutcome,month,marital,duration,job,
1110,poutcome,month,marital,duration,job,
1111,poutcome,month,marital,duration,job,
1112,poutcome,month,marital,duration,job,
1113,poutcome,month,marital,duration,job,
1114,poutcome,month,marital,duration,job,
1115,poutcome,month,marital,duration,job,
1116,poutcome,month,marital,duration,job,balance
1117,poutcome,month,marital,duration,job,balance
1118,poutcome,month,marital,duration,job,
1119,poutcome,month,marital,duration,job,
1120,poutcome,month,marital,duration,job,
1121,poutcome,month,marital,duration,job,
1122,poutcome,month,marital,duration,job,
1123,poutcome,month,marital,duration,job,
1124,poutcome,month,marital,duration,job,
1125,poutcome,month,job,marital,,
1126,poutcome,month,job,marital,,
1127,poutcome,month,job,marital,education,
1128,poutcome,month,job,marital,education,
1129,poutcome,month,job,marital,education,
1130,poutcome,month,job,marital,education,
1131,poutcome,month,job,contact,,
1132,poutcome,month,job,contact,,
1133,poutcome,month,job,contact,,
1134,poutcome,month,job,age,,
1135,poutcome,month,job,age,,
1136,poutcome,month,job,,,
1137,poutcome,month,job,contact,age,day
1138,poutcome,month,job,contact,age,day
1139,poutcome,month,job,contact,age,
1140,poutcome,month,job,contact,,
1141,poutcome,month,job,contact,,
1142,poutcome,month,job,marital,,
1143,poutcome,month,job,marital,balance,
1144,poutcome,month,job,marital,balance,
1145,poutcome,month,job,marital,,
1146,poutcome,month,job,,,
1147,poutcome,month,job,,,
1148,poutcome,month,job,education,,
1149,poutcome,month,job,education,,
1150,poutcome,month,job,education,,
1151,poutcome,month,job,education,duration,
1152,poutcome,month,job,education,duration,
1153,poutcome,month,job,duration,,
1154,poutcome,month,job,duration,,
1155,poutcome,month,job,,,
1156,poutcome,month,job,,,
0,failure,apr,lower,divorced,admin.,
1,failure,apr,lower,divorced,blue-collar,
2,failure,apr,lower,divorced,entrepreneur,
3,failure,apr,lower,divorced,housemaid,
4,failure,apr,lower,divorced,management,
5,failure,apr,lower,divorced,retired,
6,failure,apr,lower,divorced,self-employed,
7,failure,apr,lower,divorced,services,
8,failure,apr,lower,divorced,student,
9,failure,apr,lower,divorced,technician,
10,failure,apr,lower,divorced,unemployed,
11,failure,apr,lower,divorced,unknown,
12,failure,apr,lower,married,admin.,
13,failure,apr,lower,married,blue-collar,
14,failure,apr,lower,married,entrepreneur,
15,failure,apr,lower,married,housemaid,
16,failure,apr,lower,married,management,lower
17,failure,apr,lower,married,management,upper
18,failure,apr,lower,married,retired,
19,failure,apr,lower,married,self-employed,
20,failure,apr,lower,married,services,
21,failure,apr,lower,married,student,
22,failure,apr,lower,married,technician,lower
23,failure,apr,lower,married,technician,upper
24,failure,apr,lower,married,unemployed,
25,failure,apr,lower,married,unknown,
26,failure,apr,lower,single,admin.,
27,failure,apr,lower,single,blue-collar,lower
28,failure,apr,lower,single,blue-collar,upper
29,failure,apr,lower,single,entrepreneur,
30,failure,apr,lower,single,housemaid,
31,failure,apr,lower,single,management,
32,failure,apr,lower,single,retired,
33,failure,apr,lower,single,self-employed,
34,failure,apr,lower,single,services,
35,failure,apr,lower,single,student,
36,failure,apr,lower,single,technician,lower
37,failure,apr,lower,single,technician,upper
38,failure,apr,lower,single,unemployed,
39,failure,apr,lower,single,unknown,
40,failure,apr,upper,no,,
41,failure,apr,upper,yes,,
42,failure,aug,admin.,,,
43,failure,aug,blue-collar,divorced,,
44,failure,aug,blue-collar,married,,
45,failure,aug,blue-collar,single,,
46,failure,aug,entrepreneur,,,
47,failure,aug,housemaid,cellular,,
48,failure,aug,housemaid,telephone,,
49,failure,aug,housemaid,unknown,,
50,failure,aug,management,divorced,,
51,failure,aug,management,married,,
52,failure,aug,management,single,lower,lower
53,failure,aug,management,single,lower,upper
54,failure,aug,management,single,upper,
55,failure,aug,retired,,,
56,failure,aug,self-employed,,,
57,failure,aug,services,,,
58,failure,aug,student,cellular,,
59,failure,aug,student,telephone,,
60,failure,aug,student,unknown,,
61,failure,aug,technician,primary,,
62,failure,aug,technician,secondary,divorced,
63,failure,aug,technician,secondary,married,
64,failure,aug,technician,secondary,single,
65,failure,aug,technician,tertiary,,
66,failure,aug,technician,unknown,,
67,failure,aug,unemployed,,,
68,failure,aug,unknown,,,
69,failure,dec,divorced,,,
70,failure,dec,married,,,
71,failure,dec,single,,,
72,failure,feb,admin.,,,
73,failure,feb,blue-collar,,,
74,failure,feb,entrepreneur,,,
75,failure,feb,housemaid,,,
76,failure,feb,management,,,
77,failure,feb,retired,,,
78,failure,feb,self-employed,,,
79,failure,feb,services,no,,
80,failure,feb,services,yes,,
81,failure,feb,student,,,
82,failure,feb,technician,,,
83,failure,feb,unemployed,,,
84,failure,feb,unknown,,,
85,failure,jan,,,,
86,failure,jul,admin.,,,
87,failure,jul,blue-collar,,,
88,failure,jul,entrepreneur,,,
89,failure,jul,housemaid,,,
90,failure,jul,management,no,,
91,failure,jul,management,yes,,
92,failure,jul,retired,,,
93,failure,jul,self-employed,,,
94,failure,jul,services,,,
95,failure,jul,student,,,
96,failure,jul,technician,,,
97,failure,jul,unemployed,,,
98,failure,jul,unknown,,,
99,failure,jun,lower,admin.,,
100,failure,jun,lower,blue-collar,divorced,
101,failure,jun,lower,blue-collar,married,
102,failure,jun,lower,blue-collar,single,
103,failure,jun,lower,entrepreneur,,
104,failure,jun,lower,housemaid,,
105,failure,jun,lower,management,,
106,failure,jun,lower,retired,,
107,failure,jun,lower,self-employed,,
108,failure,jun,lower,services,,
109,failure,jun,lower,student,,
110,failure,jun,lower,technician,,
111,failure,jun,lower,unemployed,,
112,failure,jun,lower,unknown,,
113,failure,jun,upper,admin.,lower,
114,failure,jun,upper,admin.,upper,
115,failure,jun,upper,blue-collar,,
116,failure,jun,upper,entrepreneur,,
117,failure,jun,upper,housemaid,,
118,failure,jun,upper,management,no,lower
119,failure,jun,upper,management,no,upper
120,failure,jun,upper,management,yes,
121,failure,jun,upper,retired,,
122,failure,jun,upper,self-employed,,
123,failure,jun,upper,services,,
124,failure,jun,upper,student,,
125,failure,jun,upper,technician,lower,
126,failure,jun,upper,technician,upper,
127,failure,jun,upper,unemployed,,
128,failure,jun,upper,unknown,,
129,failure,mar,no,,,
130,failure,mar,yes,,,
131,failure,may,lower,,,
132,failure,may,upper,lower,admin.,divorced
133,failure,may,upper,lower,admin.,married
134,failure,may,upper,lower,admin.,single
135,failure,may,upper,lower,blue-collar,no
136,failure,may,upper,lower,blue-collar,yes
137,failure,may,upper,lower,entrepreneur,divorced
138,failure,may,upper,lower,entrepreneur,married
139,failure,may,upper,lower,entrepreneur,single
140,failure,may,upper,lower,housemaid,
141,failure,may,upper,lower,management,lower
142,failure,may,upper,lower,management,upper
143,failure,may,upper,lower,retired,
144,failure,may,upper,lower,self-employed,
145,failure,may,upper,lower,services,lower
146,failure,may,upper,lower,services,upper
147,failure,may,upper,lower,student,
148,failure,may,upper,lower,technician,
149,failure,may,upper,lower,unemployed,
150,failure,may,upper,lower,unknown,
151,failure,may,upper,upper,admin.,
152,failure,may,upper,upper,blue-collar,
153,failure,may,upper,upper,entrepreneur,
154,failure,may,upper,upper,housemaid,
155,failure,may,upper,upper,management,
156,failure,may,upper,upper,retired,
157,failure,may,upper,upper,self-employed,
158,failure,may,upper,upper,services,
159,failure,may,upper,upper,student,
160,failure,may,upper,upper,technician,divorced
161,failure,may,upper,upper,technician,married
162,failure,may,upper,upper,technician,single
163,failure,may,upper,upper,unemployed,
164,failure,may,upper,upper,unknown,
165,failure,nov,admin.,divorced,,
166,failure,nov,admin.,married,,
167,failure,nov,admin.,single,primary,
168,failure,nov,admin.,single,secondary,
169,failure,nov,admin.,single,tertiary,
170,failure,nov,admin.,single,unknown,
171,failure,nov,blue-collar,,,
172,failure,nov,entrepreneur,,,
173,failure,nov,housemaid,,,
174,failure,nov,management,lower,,
175,failure,nov,management,upper,lower,
176,failure,nov,management,upper,upper,lower
177,failure,nov,management,upper,upper,upper
178,failure,nov,retired,,,
179,failure,nov,self-employed,,,
180,failure,nov,services,,,
181,failure,nov,student,,,
182,failure,nov,technician,primary,,
183,failure,nov,technician,secondary,,
184,failure,nov,technician,tertiary,,
185,failure,nov,technician,unknown,,
186,failure,nov,unemployed,lower,,
187,failure,nov,unemployed,upper,,
188,failure,nov,unknown,,,
189,failure,oct,admin.,,,
190,failure,oct,blue-collar,,,
191,failure,oct,entrepreneur,,,
192,failure,oct,housemaid,,,
193,failure,oct,management,,,
194,failure,oct,retired,lower,,
195,failure,oct,retired,upper,,
196,failure,oct,self-employed,,,
197,failure,oct,services,,,
198,failure,oct,student,,,
199,failure,oct,technician,no,,
200,failure,oct,technician,yes,,
201,failure,oct,unemployed,,,
202,failure,oct,unknown,,,
203,failure,sep,admin.,,,
204,failure,sep,blue-collar,,,
205,failure,sep,entrepreneur,,,
206,failure,sep,housemaid,,,
207,failure,sep,management,lower,divorced,
208,failure,sep,management,lower,married,
209,failure,sep,management,lower,single,
210,failure,sep,management,upper,,
211,failure,sep,retired,,,
212,failure,sep,self-employed,,,
213,failure,sep,services,,,
214,failure,sep,student,,,
215,failure,sep,technician,,,
216,failure,sep,unemployed,lower,,
217,failure,sep,unemployed,upper,,
218,failure,sep,unknown,,,
219,other,apr,lower,admin.,,
220,other,apr,lower,blue-collar,lower,
221,other,apr,lower,blue-collar,upper,
222,other,apr,lower,entrepreneur,,
223,other,apr,lower,housemaid,,
224,other,apr,lower,management,divorced,
225,other,apr,lower,management,married,
226,other,apr,lower,management,single,
227,other,apr,lower,retired,,
228,other,apr,lower,self-employed,,
229,other,apr,lower,services,,
230,other,apr,lower,student,,
231,other,apr,lower,technician,,
232,other,apr,lower,unemployed,,
233,other,apr,lower,unknown,,
234,other,apr,upper,,,
235,other,aug,lower,admin.,,
236,other,aug,lower,blue-collar,,
237,other,aug,lower,entrepreneur,,
238,other,aug,lower,housemaid,,
239,other,aug,lower,management,no,
240,other,aug,lower,management,yes,
241,other,aug,lower,retired,,
242,other,aug,lower,self-employed,,
243,other,aug,lower,services,,
244,other,aug,lower,student,,
245,other,aug,lower,technician,,
246,other,aug,lower,unemployed,,
247,other,aug,lower,unknown,,
248,other,aug,upper,,,
249,other,dec,admin.,,,
250,other,dec,blue-collar,,,
251,other,dec,entrepreneur,,,
252,other,dec,housemaid,,,
253,other,dec,management,,,
254,other,dec,retired,,,
255,other,dec,self-employed,,,
256,other,dec,services,,,
257,other,dec,student,,,
258,other,dec,technician,,,
259,other,dec,unemployed,,,
260,other,dec,unknown,,,
261,other,feb,admin.,,,
262,other,feb,blue-collar,,,
263,other,feb,entrepreneur,,,
264,other,feb,housemaid,,,
265,other,feb,management,lower,,
266,other,feb,management,upper,divorced,
267,other,feb,management,upper,married,
268,other,feb,management,upper,single,
269,other,feb,retired,,,
270,other,feb,self-employed,,,
271,other,feb,services,,,
272,other,feb,student,,,
273,other,feb,technician,,,
274,other,feb,unemployed,,,
275,other,feb,unknown,,,
276,other,jan,,,,
277,other,jul,admin.,,,
278,other,jul,blue-collar,,,
279,other,jul,entrepreneur,,,
280,other,jul,housemaid,,,
281,other,jul,management,,,
282,other,jul,retired,,,
283,other,jul,self-employed,,,
284,other,jul,services,,,
285,other,jul,student,,,
286,other,jul,technician,,,
287,other,jul,unemployed,,,
288,other,jul,unknown,,,
289,other,jun,admin.,,,
290,other,jun,blue-collar,,,
291,other,jun,entrepreneur,,,
292,other,jun,housemaid,,,
293,other,jun,management,,,
294,other,jun,retired,,,
295,other,jun,self-employed,,,
296,other,jun,services,,,
297,other,jun,student,,,
298,other,jun,technician,,,
299,other,jun,unemployed,,,
300,other,jun,unknown,,,
301,other,mar,,,,
302,other,may,admin.,,,
303,other,may,blue-collar,,,
304,other,may,entrepreneur,,,
305,other,may,housemaid,,,
306,other,may,management,lower,,
307,other,may,management,upper,divorced,
308,other,may,management,upper,married,lower
309,other,may,management,upper,married,upper
310,other,may,management,upper,single,
311,other,may,retired,,,
312,other,may,self-employed,divorced,,
313,other,may,self-employed,married,,
314,other,may,self-employed,single,,
315,other,may,services,divorced,,
316,other,may,services,married,,
317,other,may,services,single,lower,
318,other,may,services,single,upper,lower
319,other,may,services,single,upper,upper
320,other,may,student,,,
321,other,may,technician,no,,
322,other,may,technician,yes,,
323,other,may,unemployed,,,
324,other,may,unknown,,,
325,other,nov,admin.,,,
326,other,nov,blue-collar,,,
327,other,nov,entrepreneur,,,
328,other,nov,housemaid,,,
329,other,nov,management,,,
330,other,nov,retired,,,
331,other,nov,self-employed,,,
332,other,nov,services,,,
333,other,nov,student,,,
334,other,nov,technician,divorced,,
335,other,nov,technician,married,,
336,other,nov,technician,single,,
337,other,nov,unemployed,,,
338,other,nov,unknown,,,
339,other,oct,admin.,,,
340,other,oct,blue-collar,,,
341,other,oct,entrepreneur,,,
342,other,oct,housemaid,,,
343,other,oct,management,,,
344,other,oct,retired,,,
345,other,oct,self-employed,,,
346,other,oct,services,,,
347,other,oct,student,,,
348,other,oct,technician,lower,,
349,other,oct,technician,upper,,
350,other,oct,unemployed,,,
351,other,oct,unknown,,,
352,other,sep,,,,
353,success,lower,admin.,apr,,
354,success,lower,admin.,aug,,
355,success,lower,admin.,dec,,
356,success,lower,admin.,feb,,
357,success,lower,admin.,jan,,
358,success,lower,admin.,jul,,
359,success,lower,admin.,jun,,
360,success,lower,admin.,mar,,
361,success,lower,admin.,may,,
362,success,lower,admin.,nov,,
363,success,lower,admin.,oct,,
364,success,lower,admin.,sep,,
365,success,lower,blue-collar,no,,
366,success,lower,blue-collar,yes,,
367,success,lower,entrepreneur,,,
368,success,lower,housemaid,primary,,
369,success,lower,housemaid,secondary,,
370,success,lower,housemaid,tertiary,,
371,success,lower,housemaid,unknown,,
372,success,lower,management,lower,,
373,success,lower,management,upper,apr,
374,success,lower,management,upper,aug,
375,success,lower,management,upper,dec,
376,success,lower,management,upper,feb,
377,success,lower,management,upper,jan,
378,success,lower,management,upper,jul,
379,success,lower,management,upper,jun,
380,success,lower,management,upper,mar,
381,success,lower,management,upper,may,no
382,success,lower,management,upper,may,yes
383,success,lower,management,upper,nov,
384,success,lower,management,upper,oct,
385,success,lower,management,upper,sep,
386,success,lower,retired,,,
387,success,lower,self-employed,lower,,
388,success,lower,self-employed,upper,,
389,success,lower,services,,,
390,success,lower,student,lower,,
391,success,lower,student,upper,,
392,success,lower,technician,apr,,
393,success,lower,technician,aug,,
394,success,lower,technician,dec,,
395,success,lower,technician,feb,,
396,success,lower,technician,jan,,
397,success,lower,technician,jul,,
398,success,lower,technician,jun,,
399,success,lower,technician,mar,,
400,success,lower,technician,may,,
401,success,lower,technician,nov,,
402,success,lower,technician,oct,,
403,success,lower,technician,sep,,
404,success,lower,unemployed,,,
405,success,lower,unknown,,,
406,success,upper,apr,lower,lower,lower
407,success,upper,apr,lower,lower,upper
408,success,upper,apr,lower,upper,
409,success,upper,apr,upper,,
410,success,upper,aug,primary,,
411,success,upper,aug,secondary,,
412,success,upper,aug,tertiary,,
413,success,upper,aug,unknown,,
414,success,upper,dec,,,
415,success,upper,feb,lower,,
416,success,upper,feb,upper,primary,
417,success,upper,feb,upper,secondary,
418,success,upper,feb,upper,tertiary,
419,success,upper,feb,upper,unknown,
420,success,upper,jan,admin.,,
421,success,upper,jan,blue-collar,,
422,success,upper,jan,entrepreneur,,
423,success,upper,jan,housemaid,,
424,success,upper,jan,management,,
425,success,upper,jan,retired,,
426,success,upper,jan,self-employed,,
427,success,upper,jan,services,,
428,success,upper,jan,student,,
429,success,upper,jan,technician,,
430,success,upper,jan,unemployed,,
431,success,upper,jan,unknown,,
432,success,upper,jul,lower,,
433,success,upper,jul,upper,,
434,success,upper,jun,admin.,,
435,success,upper,jun,blue-collar,,
436,success,upper,jun,entrepreneur,,
437,success,upper,jun,housemaid,,
438,success,upper,jun,management,,
439,success,upper,jun,retired,,
440,success,upper,jun,self-employed,,
441,success,upper,jun,services,,
442,success,upper,jun,student,,
443,success,upper,jun,technician,,
444,success,upper,jun,unemployed,,
445,success,upper,jun,unknown,,
446,success,upper,mar,,,
447,success,upper,may,cellular,admin.,
448,success,upper,may,cellular,blue-collar,lower
449,success,upper,may,cellular,blue-collar,upper
450,success,upper,may,cellular,entrepreneur,
451,success,upper,may,cellular,housemaid,
452,success,upper,may,cellular,management,
453,success,upper,may,cellular,retired,
454,success,upper,may,cellular,self-employed,
455,success,upper,may,cellular,services,
456,success,upper,may,cellular,student,
457,success,upper,may,cellular,technician,lower
458,success,upper,may,cellular,technician,upper
459,success,upper,may,cellular,unemployed,
460,success,upper,may,cellular,unknown,
461,success,upper,may,telephone,,
462,success,upper,may,unknown,,
463,success,upper,nov,admin.,,
464,success,upper,nov,blue-collar,,
465,success,upper,nov,entrepreneur,,
466,success,upper,nov,housemaid,,
467,success,upper,nov,management,lower,
468,success,upper,nov,management,upper,
469,success,upper,nov,retired,,
470,success,upper,nov,self-employed,,
471,success,upper,nov,services,,
472,success,upper,nov,student,,
473,success,upper,nov,technician,,
474,success,upper,nov,unemployed,,
475,success,upper,nov,unknown,,
476,success,upper,oct,admin.,,
477,success,upper,oct,blue-collar,,
478,success,upper,oct,entrepreneur,,
479,success,upper,oct,housemaid,,
480,success,upper,oct,management,,
481,success,upper,oct,retired,,
482,success,upper,oct,self-employed,,
483,success,upper,oct,services,,
484,success,upper,oct,student,,
485,success,upper,oct,technician,lower,
486,success,upper,oct,technician,upper,
487,success,upper,oct,unemployed,,
488,success,upper,oct,unknown,,
489,success,upper,sep,,,
490,unknown,apr,no,admin.,primary,
491,unknown,apr,no,admin.,secondary,lower
492,unknown,apr,no,admin.,secondary,upper
493,unknown,apr,no,admin.,tertiary,
494,unknown,apr,no,admin.,unknown,
495,unknown,apr,no,blue-collar,primary,lower
496,unknown,apr,no,blue-collar,primary,upper
