,0,1,2,3,4,5,6,7,8
691,poutcome,month,duration,job,day,marital,default,housing,education
692,poutcome,month,duration,job,day,marital,default,housing,education
693,poutcome,month,duration,job,day,marital,default,,
694,poutcome,month,duration,job,day,marital,,,
695,poutcome,month,duration,job,day,marital,education,,
696,poutcome,month,duration,job,day,marital,education,,
697,poutcome,month,duration,job,day,marital,education,age,
698,poutcome,month,duration,job,day,marital,education,age,default
699,poutcome,month,duration,job,day,marital,education,age,default
700,poutcome,month,duration,job,day,marital,education,,
701,poutcome,month,duration,job,day,marital,balance,age,education
702,poutcome,month,duration,job,day,marital,balance,age,education
703,poutcome,month,duration,job,day,marital,balance,age,education
704,poutcome,month,duration,job,day,marital,balance,age,education
705,poutcome,month,duration,job,day,marital,balance,age,campaign
706,poutcome,month,duration,job,day,marital,balance,age,campaign
707,poutcome,month,duration,job,day,marital,balance,education,
708,poutcome,month,duration,job,day,marital,balance,education,age
709,poutcome,month,duration,job,day,marital,balance,education,age
710,poutcome,month,duration,job,day,marital,balance,education,age
711,poutcome,month,duration,job,day,marital,balance,education,age
712,poutcome,month,duration,job,day,marital,balance,education,
713,poutcome,month,duration,job,age,,,,
714,poutcome,month,duration,job,age,,,,
715,poutcome,month,duration,job,,,,,
716,poutcome,month,job,,,,,,
717,poutcome,month,job,,,,,,
718,poutcome,month,job,,,,,,
719,poutcome,month,job,,,,,,
720,poutcome,month,job,,,,,,
721,poutcome,month,job,,,,,,
722,poutcome,month,job,education,,,,,
723,poutcome,month,job,education,,,,,
724,poutcome,month,job,education,,,,,
725,poutcome,month,job,education,,,,,
726,poutcome,month,job,,,,,,
727,poutcome,month,job,,,,,,
728,poutcome,month,job,,,,,,
729,poutcome,month,job,,,,,,
730,poutcome,month,job,,,,,,
731,poutcome,month,day,duration,job,,,,
732,poutcome,month,day,duration,job,campaign,education,housing,
733,poutcome,month,day,duration,job,campaign,education,housing,
734,poutcome,month,day,duration,job,campaign,education,,
735,poutcome,month,day,duration,job,campaign,education,,
736,poutcome,month,day,duration,job,campaign,education,,
737,poutcome,month,day,duration,job,campaign,,,
738,poutcome,month,day,duration,job,,,,
739,poutcome,month,day,duration,job,,,,
740,poutcome,month,day,duration,job,marital,,,
741,poutcome,month,day,duration,job,marital,housing,age,
742,poutcome,month,day,duration,job,marital,housing,age,balance
743,poutcome,month,day,duration,job,marital,housing,age,balance
744,poutcome,month,day,duration,job,marital,housing,age,education
745,poutcome,month,day,duration,job,marital,housing,age,education
746,poutcome,month,day,duration,job,marital,housing,age,education
747,poutcome,month,day,duration,job,marital,housing,age,education
748,poutcome,month,day,duration,job,marital,housing,age,
749,poutcome,month,day,duration,job,marital,,,
750,poutcome,month,day,duration,job,marital,,,
751,poutcome,month,day,duration,job,marital,,,
752,poutcome,month,day,duration,job,marital,,,
753,poutcome,month,day,duration,job,,,,
754,poutcome,month,day,duration,job,,,,
755,poutcome,month,day,duration,job,,,,
756,poutcome,month,day,duration,job,,,,
757,poutcome,month,day,duration,job,,,,
758,poutcome,month,day,duration,job,,,,
759,poutcome,month,day,duration,job,balance,contact,marital,
760,poutcome,month,day,duration,job,balance,contact,marital,
761,poutcome,month,day,duration,job,balance,contact,marital,housing
762,poutcome,month,day,duration,job,balance,contact,marital,housing
763,poutcome,month,day,duration,job,balance,contact,,
764,poutcome,month,day,duration,job,balance,contact,,
765,poutcome,month,day,duration,job,balance,,,
766,poutcome,month,day,duration,job,education,marital,,
767,poutcome,month,day,duration,job,education,marital,age,
768,poutcome,month,day,duration,job,education,marital,age,
769,poutcome,month,day,duration,job,education,marital,,
770,poutcome,month,day,duration,job,education,,,
771,poutcome,month,day,duration,job,education,,,
772,poutcome,month,day,duration,job,education,,,
773,poutcome,month,day,duration,job,education,,,
774,poutcome,month,day,duration,job,education,,,
775,poutcome,month,day,duration,job,education,,,
776,poutcome,month,day,duration,job,education,,,
777,poutcome,month,day,duration,job,marital,,,
778,poutcome,month,day,duration,job,marital,,,
779,poutcome,month,day,duration,job,marital,,,
780,poutcome,month,day,duration,job,loan,,,
781,poutcome,month,day,duration,job,loan,campaign,,
782,poutcome,month,day,duration,job,loan,campaign,,
783,poutcome,month,day,duration,job,contact,education,,
784,poutcome,month,day,duration,job,contact,education,,
785,poutcome,month,day,duration,job,contact,education,,
786,poutcome,month,day,duration,job,contact,education,,
787,poutcome,month,day,duration,job,contact,,,
788,poutcome,month,day,duration,job,contact,,,
789,poutcome,month,day,duration,job,,,,
790,poutcome,month,day,duration,job,age,,,
791,poutcome,month,day,duration,job,age,,,
792,poutcome,month,day,duration,job,,,,
793,poutcome,month,day,duration,job,marital,,,
794,poutcome,month,day,duration,job,marital,,,
795,poutcome,month,day,duration,job,marital,,,
796,poutcome,month,day,duration,job,education,,,
797,poutcome,month,day,duration,job,education,balance,,
798,poutcome,month,day,duration,job,education,balance,,
799,poutcome,month,day,duration,job,education,housing,,
800,poutcome,month,day,duration,job,education,housing,,
801,poutcome,month,day,duration,job,education,,,
802,poutcome,month,day,duration,job,,,,
803,poutcome,month,day,job,,,,,
804,poutcome,month,day,job,,,,,
805,poutcome,month,day,job,,,,,
806,poutcome,month,day,job,,,,,
807,poutcome,month,day,job,age,,,,
808,poutcome,month,day,job,age,marital,,,
809,poutcome,month,day,job,age,marital,,,
810,poutcome,month,day,job,age,marital,,,
811,poutcome,month,day,job,education,,,,
812,poutcome,month,day,job,education,,,,
813,poutcome,month,day,job,education,,,,
814,poutcome,month,day,job,education,,,,
815,poutcome,month,day,job,,,,,
816,poutcome,month,day,job,,,,,
817,poutcome,month,day,job,,,,,
818,poutcome,month,day,job,contact,,,,
819,poutcome,month,day,job,contact,,,,
820,poutcome,month,day,job,contact,,,,
821,poutcome,month,day,job,age,,,,
822,poutcome,month,day,job,age,,,,
823,poutcome,month,day,job,,,,,
824,poutcome,month,day,job,marital,,,,
825,poutcome,month,day,job,marital,,,,
826,poutcome,month,day,job,marital,,,,
827,poutcome,month,day,job,,,,,
828,poutcome,month,day,job,,,,,
829,poutcome,month,day,job,,,,,
830,poutcome,month,day,job,,,,,
831,poutcome,month,day,job,,,,,
832,poutcome,month,day,job,,,,,
833,poutcome,month,day,job,,,,,
834,poutcome,month,day,job,,,,,
835,poutcome,month,day,job,,,,,
836,poutcome,month,day,job,,,,,
837,poutcome,month,day,job,,,,,
838,poutcome,month,day,job,marital,,,,
839,poutcome,month,day,job,marital,,,,
840,poutcome,month,day,job,marital,contact,,,
841,poutcome,month,day,job,marital,contact,age,,
842,poutcome,month,day,job,marital,contact,age,,
843,poutcome,month,day,job,marital,contact,,,
844,poutcome,month,day,job,housing,marital,,,
845,poutcome,month,day,job,housing,marital,,,
846,poutcome,month,day,job,housing,marital,,,
847,poutcome,month,day,job,housing,,,,
848,poutcome,month,day,job,,,,,
849,poutcome,month,day,job,,,,,
850,poutcome,month,day,job,age,,,,
851,poutcome,month,day,job,age,marital,,,
852,poutcome,month,day,job,age,marital,,,
853,poutcome,month,day,job,age,marital,,,
854,poutcome,month,day,job,education,,,,
855,poutcome,month,day,job,education,,,,
856,poutcome,month,day,job,education,,,,
857,poutcome,month,day,job,education,,,,
858,poutcome,month,day,job,,,,,
859,poutcome,month,day,job,,,,,
860,poutcome,month,day,job,,,,,
861,poutcome,month,day,job,,,,,
862,poutcome,month,day,job,,,,,
863,poutcome,month,day,job,,,,,
864,poutcome,month,duration,day,job,contact,,,
865,poutcome,month,duration,day,job,contact,,,
866,poutcome,month,duration,day,job,contact,age,,
867,poutcome,month,duration,day,job,contact,age,,
868,poutcome,month,duration,day,job,contact,,,
869,poutcome,month,duration,day,job,contact,campaign,age,
870,poutcome,month,duration,day,job,contact,campaign,age,loan
871,poutcome,month,duration,day,job,contact,campaign,age,loan
872,poutcome,month,duration,day,job,contact,campaign,,
873,poutcome,month,duration,day,job,contact,,,
874,poutcome,month,duration,day,job,loan,,,
875,poutcome,month,duration,day,job,loan,marital,,
876,poutcome,month,duration,day,job,loan,marital,,
877,poutcome,month,duration,day,job,loan,marital,,
878,poutcome,month,duration,day,job,,,,
879,poutcome,month,duration,day,job,balance,,,
880,poutcome,month,duration,day,job,balance,housing,loan,age
881,poutcome,month,duration,day,job,balance,housing,loan,age
882,poutcome,month,duration,day,job,balance,housing,loan,
883,poutcome,month,duration,day,job,balance,housing,,
884,poutcome,month,duration,day,job,,,,
885,poutcome,month,duration,day,job,,,,
886,poutcome,month,duration,day,job,,,,
887,poutcome,month,duration,day,job,,,,
888,poutcome,month,duration,day,job,,,,
889,poutcome,month,duration,day,job,,,,
890,poutcome,month,duration,day,job,,,,
891,poutcome,month,duration,day,,,,,
892,poutcome,month,duration,job,contact,marital,day,,
893,poutcome,month,duration,job,contact,marital,day,,
894,poutcome,month,duration,job,contact,marital,housing,day,
895,poutcome,month,duration,job,contact,marital,housing,day,age
896,poutcome,month,duration,job,contact,marital,housing,day,age
897,poutcome,month,duration,job,contact,marital,housing,,
898,poutcome,month,duration,job,contact,marital,age,balance,housing
899,poutcome,month,duration,job,contact,marital,age,balance,housing
900,poutcome,month,duration,job,contact,marital,age,balance,campaign
901,poutcome,month,duration,job,contact,marital,age,balance,campaign
902,poutcome,month,duration,job,contact,marital,age,,
903,poutcome,month,duration,job,contact,,,,
904,poutcome,month,duration,job,contact,,,,
905,poutcome,month,duration,job,contact,housing,age,,
906,poutcome,month,duration,job,contact,housing,age,education,balance
907,poutcome,month,duration,job,contact,housing,age,education,balance
908,poutcome,month,duration,job,contact,housing,age,education,default
909,poutcome,month,duration,job,contact,housing,age,education,default
910,poutcome,month,duration,job,contact,housing,age,education,
911,poutcome,month,duration,job,contact,housing,age,education,
912,poutcome,month,duration,job,contact,housing,marital,age,
913,poutcome,month,duration,job,contact,housing,marital,age,education
914,poutcome,month,duration,job,contact,housing,marital,age,education
915,poutcome,month,duration,job,contact,housing,marital,age,education
916,poutcome,month,duration,job,contact,housing,marital,age,education
917,poutcome,month,duration,job,contact,housing,marital,education,campaign
918,poutcome,month,duration,job,contact,housing,marital,education,campaign
919,poutcome,month,duration,job,contact,housing,marital,education,campaign
920,poutcome,month,duration,job,contact,housing,marital,education,campaign
921,poutcome,month,duration,job,contact,housing,marital,education,
922,poutcome,month,duration,job,contact,housing,marital,education,
923,poutcome,month,duration,job,contact,housing,marital,education,age
924,poutcome,month,duration,job,contact,housing,marital,education,age
925,poutcome,month,duration,job,contact,housing,marital,education,balance
926,poutcome,month,duration,job,contact,housing,marital,education,balance
927,poutcome,month,duration,job,contact,housing,marital,education,
928,poutcome,month,duration,job,contact,housing,marital,education,
929,poutcome,month,duration,job,contact,,,,
930,poutcome,month,duration,job,contact,,,,
931,poutcome,month,duration,job,marital,housing,,,
932,poutcome,month,duration,job,marital,housing,,,
933,poutcome,month,duration,job,marital,education,,,
934,poutcome,month,duration,job,marital,education,,,
935,poutcome,month,duration,job,marital,education,housing,,
936,poutcome,month,duration,job,marital,education,housing,,
937,poutcome,month,duration,job,marital,education,,,
938,poutcome,month,duration,job,marital,,,,
939,poutcome,month,duration,job,balance,,,,
940,poutcome,month,duration,job,balance,marital,,,
941,poutcome,month,duration,job,balance,marital,,,
942,poutcome,month,duration,job,balance,marital,,,
943,poutcome,month,duration,job,education,,,,
944,poutcome,month,duration,job,education,marital,,,
945,poutcome,month,duration,job,education,marital,,,
946,poutcome,month,duration,job,education,marital,loan,,
947,poutcome,month,duration,job,education,marital,loan,,
948,poutcome,month,duration,job,education,day,balance,,
949,poutcome,month,duration,job,education,day,balance,age,
950,poutcome,month,duration,job,education,day,balance,age,loan
951,poutcome,month,duration,job,education,day,balance,age,loan
952,poutcome,month,duration,job,education,day,marital,age,
953,poutcome,month,duration,job,education,day,marital,age,
954,poutcome,month,duration,job,education,day,marital,,
955,poutcome,month,duration,job,education,day,marital,,
956,poutcome,month,duration,job,education,age,,,
957,poutcome,month,duration,job,education,age,,,
958,poutcome,month,duration,job,marital,education,,,
959,poutcome,month,duration,job,marital,education,,,
960,poutcome,month,duration,job,marital,education,,,
961,poutcome,month,duration,job,marital,education,,,
962,poutcome,month,duration,job,marital,campaign,housing,,
963,poutcome,month,duration,job,marital,campaign,housing,,
964,poutcome,month,duration,job,marital,campaign,,,
965,poutcome,month,duration,job,marital,,,,
966,poutcome,month,duration,job,marital,education,,,
967,poutcome,month,duration,job,marital,education,,,
968,poutcome,month,duration,job,marital,education,,,
969,poutcome,month,duration,job,marital,education,,,
970,poutcome,month,duration,job,marital,education,age,,
971,poutcome,month,duration,job,marital,education,age,balance,loan
972,poutcome,month,duration,job,marital,education,age,balance,loan
973,poutcome,month,duration,job,marital,education,age,balance,
974,poutcome,month,duration,job,marital,education,,,
975,poutcome,month,duration,job,marital,education,,,
976,poutcome,month,duration,job,marital,education,,,
977,poutcome,month,duration,job,marital,,,,
978,poutcome,month,duration,job,contact,marital,education,,
979,poutcome,month,duration,job,contact,marital,education,age,loan
980,poutcome,month,duration,job,contact,marital,education,age,loan
981,poutcome,month,duration,job,contact,marital,education,age,
982,poutcome,month,duration,job,contact,marital,education,,
983,poutcome,month,duration,job,contact,marital,education,,
984,poutcome,month,duration,job,contact,marital,age,day,
985,poutcome,month,duration,job,contact,marital,age,day,education
986,poutcome,month,duration,job,contact,marital,age,day,education
987,poutcome,month,duration,job,contact,marital,age,day,education
988,poutcome,month,duration,job,contact,marital,age,day,education
989,poutcome,month,duration,job,contact,marital,age,loan,balance
990,poutcome,month,duration,job,contact,marital,age,loan,balance
991,poutcome,month,duration,job,contact,marital,age,loan,
992,poutcome,month,duration,job,contact,marital,loan,,
993,poutcome,month,duration,job,contact,marital,loan,balance,
994,poutcome,month,duration,job,contact,marital,loan,balance,
995,poutcome,month,duration,job,contact,,,,
996,poutcome,month,duration,job,contact,,,,
997,poutcome,month,duration,job,,,,,
998,poutcome,month,duration,job,education,,,,
999,poutcome,month,duration,job,education,balance,housing,,
1000,poutcome,month,duration,job,education,balance,housing,marital,
1001,poutcome,month,duration,job,education,balance,housing,marital,
1002,poutcome,month,duration,job,education,balance,housing,marital,
1003,poutcome,month,duration,job,education,balance,contact,housing,loan
1004,poutcome,month,duration,job,education,balance,contact,housing,loan
1005,poutcome,month,duration,job,education,balance,contact,housing,day
1006,poutcome,month,duration,job,education,balance,contact,housing,day
1007,poutcome,month,duration,job,education,balance,contact,,
1008,poutcome,month,duration,job,education,balance,contact,,
1009,poutcome,month,duration,job,education,housing,loan,,
1010,poutcome,month,duration,job,education,housing,loan,campaign,
1011,poutcome,month,duration,job,education,housing,loan,campaign,
1012,poutcome,month,duration,job,education,housing,,,
1013,poutcome,month,duration,job,education,day,,,
1014,poutcome,month,duration,job,education,day,,,
1015,poutcome,month,duration,job,education,,,,
1016,poutcome,month,duration,job,education,day,age,,
1017,poutcome,month,duration,job,education,day,age,,
1018,poutcome,month,duration,job,education,day,,,
1019,poutcome,month,duration,job,education,,,,
1020,poutcome,month,duration,job,education,balance,,,
1021,poutcome,month,duration,job,education,balance,,,
1022,poutcome,month,duration,job,,,,,
1023,poutcome,month,contact,duration,age,marital,,,
1024,poutcome,month,contact,duration,age,marital,,,
1025,poutcome,month,contact,duration,age,marital,day,,
1026,poutcome,month,contact,duration,age,marital,day,,
1027,poutcome,month,contact,duration,age,job,,,
1028,poutcome,month,contact,duration,age,job,,,
1029,poutcome,month,contact,duration,age,job,,,
1030,poutcome,month,contact,duration,age,job,,,
1031,poutcome,month,contact,duration,age,job,,,
1032,poutcome,month,contact,duration,age,job,,,
1033,poutcome,month,contact,duration,age,job,,,
1034,poutcome,month,contact,duration,age,job,,,
1035,poutcome,month,contact,duration,age,job,,,
1036,poutcome,month,contact,duration,age,job,education,,
1037,poutcome,month,contact,duration,age,job,education,,
1038,poutcome,month,contact,duration,age,job,education,,
1039,poutcome,month,contact,duration,age,job,education,,
1040,poutcome,month,contact,duration,age,job,,,
1041,poutcome,month,contact,duration,age,job,,,
1042,poutcome,month,contact,duration,job,,,,
1043,poutcome,month,contact,duration,job,,,,
1044,poutcome,month,contact,duration,job,,,,
1045,poutcome,month,contact,duration,job,,,,
1046,poutcome,month,contact,duration,job,housing,day,marital,
1047,poutcome,month,contact,duration,job,housing,day,marital,age
1048,poutcome,month,contact,duration,job,housing,day,marital,age
1049,poutcome,month,contact,duration,job,housing,day,marital,loan
1050,poutcome,month,contact,duration,job,housing,day,marital,loan
1051,poutcome,month,contact,duration,job,housing,day,,
1052,poutcome,month,contact,duration,job,housing,,,
1053,poutcome,month,contact,duration,job,education,balance,,
1054,poutcome,month,contact,duration,job,education,balance,,
1055,poutcome,month,contact,duration,job,education,,,
1056,poutcome,month,contact,duration,job,education,,,
1057,poutcome,month,contact,duration,job,education,,,
1058,poutcome,month,contact,duration,job,,,,
1059,poutcome,month,contact,duration,job,marital,,,
1060,poutcome,month,contact,duration,job,marital,,,
1061,poutcome,month,contact,duration,job,marital,,,
1062,poutcome,month,contact,duration,job,,,,
1063,poutcome,month,contact,duration,job,balance,,,
1064,poutcome,month,contact,duration,job,balance,,,
1065,poutcome,month,contact,duration,job,marital,,,
1066,poutcome,month,contact,duration,job,marital,,,
1067,poutcome,month,contact,duration,job,marital,,,
1068,poutcome,month,contact,duration,job,,,,
1069,poutcome,month,contact,job,,,,,
1070,poutcome,month,contact,job,,,,,
1071,poutcome,month,contact,job,,,,,
1072,poutcome,month,contact,job,,,,,
1073,poutcome,month,contact,job,,,,,
1074,poutcome,month,contact,job,,,,,
1075,poutcome,month,contact,job,,,,,
1076,poutcome,month,contact,job,,,,,
1077,poutcome,month,contact,job,,,,,
1078,poutcome,month,contact,job,,,,,
1079,poutcome,month,contact,job,,,,,
1080,poutcome,month,contact,job,,,,,
1081,poutcome,month,contact,duration,,,,,
1082,poutcome,month,contact,duration,job,marital,age,,
1083,poutcome,month,contact,duration,job,marital,age,,
1084,poutcome,month,contact,duration,job,marital,loan,campaign,
1085,poutcome,month,contact,duration,job,marital,loan,campaign,housing
1086,poutcome,month,contact,duration,job,marital,loan,campaign,housing
1087,poutcome,month,contact,duration,job,marital,loan,,
1088,poutcome,month,contact,duration,job,marital,housing,age,
1089,poutcome,month,contact,duration,job,marital,housing,age,
1090,poutcome,month,contact,duration,job,marital,housing,,
1091,poutcome,month,contact,duration,job,campaign,,,
1092,poutcome,month,contact,duration,job,campaign,marital,education,default
1093,poutcome,month,contact,duration,job,campaign,marital,education,default
1094,poutcome,month,contact,duration,job,campaign,marital,education,
1095,poutcome,month,contact,duration,job,campaign,marital,education,
1096,poutcome,month,contact,duration,job,campaign,marital,education,
1097,poutcome,month,contact,duration,job,campaign,marital,housing,
1098,poutcome,month,contact,duration,job,campaign,marital,housing,loan
1099,poutcome,month,contact,duration,job,campaign,marital,housing,loan
1100,poutcome,month,contact,duration,job,campaign,marital,default,age
1101,poutcome,month,contact,duration,job,campaign,marital,default,age
1102,poutcome,month,contact,duration,job,campaign,marital,default,
1103,poutcome,month,contact,duration,job,marital,,,
1104,poutcome,month,contact,duration,job,marital,education,,
1105,poutcome,month,contact,duration,job,marital,education,,
1106,poutcome,month,contact,duration,job,marital,education,balance,
1107,poutcome,month,contact,duration,job,marital,education,balance,
1108,poutcome,month,contact,duration,job,marital,education,,
1109,poutcome,month,contact,duration,job,marital,,,
1110,poutcome,month,contact,duration,job,,,,
1111,poutcome,month,contact,duration,job,campaign,marital,,
1112,poutcome,month,contact,duration,job,campaign,marital,housing,balance
1113,poutcome,month,contact,duration,job,campaign,marital,housing,balance
1114,poutcome,month,contact,duration,job,campaign,marital,housing,
1115,poutcome,month,contact,duration,job,campaign,marital,,
1116,poutcome,month,contact,duration,job,campaign,balance,housing,
1117,poutcome,month,contact,duration,job,campaign,balance,housing,age
1118,poutcome,month,contact,duration,job,campaign,balance,housing,age
1119,poutcome,month,contact,duration,job,campaign,balance,,
1120,poutcome,month,contact,duration,job,campaign,day,age,
1121,poutcome,month,contact,duration,job,campaign,day,age,marital
1122,poutcome,month,contact,duration,job,campaign,day,age,marital
1123,poutcome,month,contact,duration,job,campaign,day,age,marital
1124,poutcome,month,contact,duration,job,campaign,day,,
1125,poutcome,month,contact,duration,job,campaign,,,
1126,poutcome,month,contact,duration,job,default,,,
1127,poutcome,month,contact,duration,job,default,marital,,
1128,poutcome,month,contact,duration,job,default,marital,,
1129,poutcome,month,contact,duration,job,default,marital,,
1130,poutcome,month,contact,duration,job,campaign,age,,
1131,poutcome,month,contact,duration,job,campaign,age,marital,education
1132,poutcome,month,contact,duration,job,campaign,age,marital,education
1133,poutcome,month,contact,duration,job,campaign,age,marital,education
1134,poutcome,month,contact,duration,job,campaign,age,marital,education
1135,poutcome,month,contact,duration,job,campaign,age,marital,
1136,poutcome,month,contact,duration,job,campaign,age,marital,
1137,poutcome,month,contact,duration,job,campaign,marital,,
1138,poutcome,month,contact,duration,job,campaign,marital,,
1139,poutcome,month,contact,duration,job,campaign,marital,age,balance
1140,poutcome,month,contact,duration,job,campaign,marital,age,balance
1141,poutcome,month,contact,duration,job,campaign,marital,age,
1142,poutcome,month,contact,duration,job,,,,
1143,poutcome,month,contact,duration,job,marital,education,,
1144,poutcome,month,contact,duration,job,marital,education,,
1145,poutcome,month,contact,duration,job,marital,education,,
1146,poutcome,month,contact,duration,job,marital,education,,
1147,poutcome,month,contact,duration,job,marital,,,
1148,poutcome,month,contact,duration,job,marital,balance,,
1149,poutcome,month,contact,duration,job,marital,balance,,
1150,poutcome,month,contact,duration,job,,,,
1151,poutcome,month,contact,duration,job,,,,
1152,poutcome,month,job,marital,,,,,
1153,poutcome,month,job,marital,,,,,
1154,poutcome,month,job,marital,,,,,
1155,poutcome,month,job,,,,,,
1156,poutcome,month,job,,,,,,
1157,poutcome,month,job,,,,,,
1158,poutcome,month,job,loan,marital,,,,
1159,poutcome,month,job,loan,marital,balance,,,
1160,poutcome,month,job,loan,marital,balance,,,
1161,poutcome,month,job,loan,marital,housing,,,
1162,poutcome,month,job,loan,marital,housing,,,
1163,poutcome,month,job,loan,,,,,
1164,poutcome,month,job,contact,,,,,
1165,poutcome,month,job,contact,marital,,,,
1166,poutcome,month,job,contact,marital,,,,
1167,poutcome,month,job,contact,marital,,,,
1168,poutcome,month,job,contact,,,,,
1169,poutcome,month,job,age,,,,,
1170,poutcome,month,job,age,,,,,
1171,poutcome,month,job,housing,,,,,
1172,poutcome,month,job,housing,,,,,
1173,poutcome,month,job,balance,,,,,
1174,poutcome,month,job,balance,,,,,
1175,poutcome,month,job,marital,,,,,
1176,poutcome,month,job,marital,,,,,
1177,poutcome,month,job,marital,,,,,
1178,poutcome,month,job,marital,,,,,
1179,poutcome,month,job,marital,,,,,
1180,poutcome,month,job,marital,,,,,
1181,poutcome,month,job,,,,,,
1182,poutcome,month,duration,job,education,,,,
1183,poutcome,month,duration,job,education,,,,
1184,poutcome,month,duration,job,education,marital,,,
1185,poutcome,month,duration,job,education,marital,,,
1186,poutcome,month,duration,job,education,marital,balance,,
1187,poutcome,month,duration,job,education,marital,balance,,
1188,poutcome,month,duration,job,education,,,,
1189,poutcome,month,duration,job,,,,,
1190,poutcome,month,duration,job,,,,,
1191,poutcome,month,duration,job,,,,,
1192,poutcome,month,duration,job,,,,,
1193,poutcome,month,duration,job,,,,,
1194,poutcome,month,duration,job,,,,,
1195,poutcome,month,duration,job,education,,,,
1196,poutcome,month,duration,job,education,marital,,,
1197,poutcome,month,duration,job,education,marital,,,
1198,poutcome,month,duration,job,education,marital,day,,
1199,poutcome,month,duration,job,education,marital,day,campaign,
1200,poutcome,month,duration,job,education,marital,day,campaign,
1201,poutcome,month,duration,job,education,,,,
1202,poutcome,month,duration,job,education,balance,,,
1203,poutcome,month,duration,job,education,balance,,,
1204,poutcome,month,duration,job,,,,,
1205,poutcome,month,duration,job,,,,,
1206,poutcome,month,duration,job,balance,,,,
1207,poutcome,month,duration,job,balance,marital,,,
1208,poutcome,month,duration,job,balance,marital,contact,,
1209,poutcome,month,duration,job,balance,marital,contact,,
1210,poutcome,month,duration,job,balance,marital,contact,,
1211,poutcome,month,duration,job,balance,marital,,,
1212,poutcome,month,duration,job,,,,,
1213,poutcome,month,duration,contact,job,education,,,
1214,poutcome,month,duration,contact,job,education,age,marital,
1215,poutcome,month,duration,contact,job,education,age,marital,
1216,poutcome,month,duration,contact,job,education,age,marital,campaign
1217,poutcome,month,duration,contact,job,education,age,marital,campaign
1218,poutcome,month,duration,contact,job,education,age,marital,
1219,poutcome,month,duration,contact,job,education,age,marital,loan
1220,poutcome,month,duration,contact,job,education,age,marital,loan
1221,poutcome,month,duration,contact,job,education,age,marital,balance
1222,poutcome,month,duration,contact,job,education,age,marital,balance
1223,poutcome,month,duration,contact,job,education,,,
1224,poutcome,month,duration,contact,job,education,,,
1225,poutcome,month,duration,contact,job,education,marital,campaign,age
1226,poutcome,month,duration,contact,job,education,marital,campaign,age
1227,poutcome,month,duration,contact,job,education,marital,campaign,
1228,poutcome,month,duration,contact,job,education,marital,balance,
1229,poutcome,month,duration,contact,job,education,marital,balance,campaign
1230,poutcome,month,duration,contact,job,education,marital,balance,campaign
1231,poutcome,month,duration,contact,job,education,marital,balance,
1232,poutcome,month,duration,contact,job,education,marital,balance,
1233,poutcome,month,duration,contact,job,education,day,,
1234,poutcome,month,duration,contact,job,education,day,balance,
1235,poutcome,month,duration,contact,job,education,day,balance,
1236,poutcome,month,duration,contact,job,education,age,,
1237,poutcome,month,duration,contact,job,education,age,,
1238,poutcome,month,duration,contact,job,education,,,
1239,poutcome,month,duration,contact,job,,,,
1240,poutcome,month,duration,contact,job,,,,
1241,poutcome,month,duration,contact,job,housing,balance,age,
1242,poutcome,month,duration,contact,job,housing,balance,age,
1243,poutcome,month,duration,contact,job,housing,balance,,
1244,poutcome,month,duration,contact,job,housing,day,campaign,marital
1245,poutcome,month,duration,contact,job,housing,day,campaign,marital
1246,poutcome,month,duration,contact,job,housing,day,campaign,marital
1247,poutcome,month,duration,contact,job,housing,day,campaign,marital
1248,poutcome,month,duration,contact,job,housing,day,campaign,marital
1249,poutcome,month,duration,contact,job,housing,day,campaign,marital
1250,poutcome,month,duration,contact,job,housing,day,,
1251,poutcome,month,duration,contact,job,education,,,
1252,poutcome,month,duration,contact,job,education,,,
1253,poutcome,month,duration,contact,job,education,balance,,
1254,poutcome,month,duration,contact,job,education,balance,,
1255,poutcome,month,duration,contact,job,education,,,
1256,poutcome,month,duration,contact,job,marital,,,
1257,poutcome,month,duration,contact,job,marital,,,
1258,poutcome,month,duration,contact,job,marital,balance,,
1259,poutcome,month,duration,contact,job,marital,balance,,
1260,poutcome,month,duration,contact,job,campaign,education,,
1261,poutcome,month,duration,contact,job,campaign,education,age,balance
1262,poutcome,month,duration,contact,job,campaign,education,age,balance
1263,poutcome,month,duration,contact,job,campaign,education,age,
1264,poutcome,month,duration,contact,job,campaign,education,,
1265,poutcome,month,duration,contact,job,campaign,education,,
1266,poutcome,month,duration,contact,job,campaign,balance,,
1267,poutcome,month,duration,contact,job,campaign,balance,age,
1268,poutcome,month,duration,contact,job,campaign,balance,age,education
1269,poutcome,month,duration,contact,job,campaign,balance,age,education
1270,poutcome,month,duration,contact,job,campaign,balance,age,education
1271,poutcome,month,duration,contact,job,campaign,balance,age,education
1272,poutcome,month,duration,contact,job,education,,,
1273,poutcome,month,duration,contact,job,education,,,
1274,poutcome,month,duration,contact,job,education,,,
1275,poutcome,month,duration,contact,job,education,,,
1276,poutcome,month,duration,contact,job,marital,age,,
1277,poutcome,month,duration,contact,job,marital,age,,
1278,poutcome,month,duration,contact,job,marital,,,
1279,poutcome,month,duration,contact,job,marital,education,,
1280,poutcome,month,duration,contact,job,marital,education,,
1281,poutcome,month,duration,contact,job,marital,education,age,day
1282,poutcome,month,duration,contact,job,marital,education,age,day
