,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1192,poutcome,month,duration,job,contact,housing,marital,education,campaign,age,balance,loan,day,default,,
1193,poutcome,month,duration,job,contact,housing,marital,education,campaign,age,balance,loan,,,,
1194,poutcome,month,duration,job,contact,housing,marital,education,campaign,age,balance,,,,,
1195,poutcome,month,duration,job,contact,housing,marital,education,campaign,age,,,,,,
1196,poutcome,month,duration,job,contact,housing,marital,education,,,,,,,,
1197,poutcome,month,duration,job,contact,housing,marital,education,,,,,,,,
1198,poutcome,month,duration,job,contact,housing,marital,education,age,,,,,,,
1199,poutcome,month,duration,job,contact,housing,marital,education,age,,,,,,,
1200,poutcome,month,duration,job,contact,housing,marital,education,balance,,,,,,,
1201,poutcome,month,duration,job,contact,housing,marital,education,balance,,,,,,,
1202,poutcome,month,duration,job,contact,housing,marital,education,,,,,,,,
1203,poutcome,month,duration,job,contact,housing,marital,education,,,,,,,,
1204,poutcome,month,duration,job,contact,,,,,,,,,,,
1205,poutcome,month,duration,job,contact,,,,,,,,,,,
1206,poutcome,month,duration,job,marital,housing,,,,,,,,,,
1207,poutcome,month,duration,job,marital,housing,,,,,,,,,,
1208,poutcome,month,duration,job,marital,education,,,,,,,,,,
1209,poutcome,month,duration,job,marital,education,,,,,,,,,,
1210,poutcome,month,duration,job,marital,education,housing,,,,,,,,,
1211,poutcome,month,duration,job,marital,education,housing,,,,,,,,,
1212,poutcome,month,duration,job,marital,education,,,,,,,,,,
1213,poutcome,month,duration,job,marital,,,,,,,,,,,
1214,poutcome,month,duration,job,balance,,,,,,,,,,,
1215,poutcome,month,duration,job,balance,marital,,,,,,,,,,
1216,poutcome,month,duration,job,balance,marital,,,,,,,,,,
1217,poutcome,month,duration,job,balance,marital,,,,,,,,,,
1218,poutcome,month,duration,job,education,,,,,,,,,,,
1219,poutcome,month,duration,job,education,marital,,,,,,,,,,
1220,poutcome,month,duration,job,education,marital,,,,,,,,,,
1221,poutcome,month,duration,job,education,marital,loan,,,,,,,,,
1222,poutcome,month,duration,job,education,marital,loan,,,,,,,,,
1223,poutcome,month,duration,job,education,day,balance,,,,,,,,,
1224,poutcome,month,duration,job,education,day,balance,age,,,,,,,,
1225,poutcome,month,duration,job,education,day,balance,age,loan,,,,,,,
1226,poutcome,month,duration,job,education,day,balance,age,loan,,,,,,,
1227,poutcome,month,duration,job,education,day,marital,age,,,,,,,,
1228,poutcome,month,duration,job,education,day,marital,age,,,,,,,,
1229,poutcome,month,duration,job,education,day,marital,,,,,,,,,
1230,poutcome,month,duration,job,education,day,marital,,,,,,,,,
1231,poutcome,month,duration,job,education,age,,,,,,,,,,
1232,poutcome,month,duration,job,education,age,,,,,,,,,,
1233,poutcome,month,duration,job,marital,education,,,,,,,,,,
1234,poutcome,month,duration,job,marital,education,,,,,,,,,,
1235,poutcome,month,duration,job,marital,education,,,,,,,,,,
1236,poutcome,month,duration,job,marital,education,,,,,,,,,,
1237,poutcome,month,duration,job,marital,campaign,housing,,,,,,,,,
1238,poutcome,month,duration,job,marital,campaign,housing,,,,,,,,,
1239,poutcome,month,duration,job,marital,campaign,,,,,,,,,,
1240,poutcome,month,duration,job,marital,,,,,,,,,,,
1241,poutcome,month,duration,job,marital,education,,,,,,,,,,
1242,poutcome,month,duration,job,marital,education,,,,,,,,,,
1243,poutcome,month,duration,job,marital,education,,,,,,,,,,
1244,poutcome,month,duration,job,marital,education,,,,,,,,,,
1245,poutcome,month,duration,job,marital,education,age,,,,,,,,,
1246,poutcome,month,duration,job,marital,education,age,balance,loan,,,,,,,
1247,poutcome,month,duration,job,marital,education,age,balance,loan,,,,,,,
1248,poutcome,month,duration,job,marital,education,age,balance,,,,,,,,
1249,poutcome,month,duration,job,marital,education,,,,,,,,,,
1250,poutcome,month,duration,job,marital,education,,,,,,,,,,
1251,poutcome,month,duration,job,marital,education,,,,,,,,,,
1252,poutcome,month,duration,job,marital,,,,,,,,,,,
1253,poutcome,month,duration,job,contact,marital,education,,,,,,,,,
1254,poutcome,month,duration,job,contact,marital,education,age,loan,,,,,,,
1255,poutcome,month,duration,job,contact,marital,education,age,loan,,,,,,,
1256,poutcome,month,duration,job,contact,marital,education,age,,,,,,,,
1257,poutcome,month,duration,job,contact,marital,education,,,,,,,,,
1258,poutcome,month,duration,job,contact,marital,education,,,,,,,,,
1259,poutcome,month,duration,job,contact,marital,age,day,,,,,,,,
1260,poutcome,month,duration,job,contact,marital,age,day,education,,,,,,,
1261,poutcome,month,duration,job,contact,marital,age,day,education,housing,,,,,,
1262,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,loan,,,,
1263,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,loan,default,campaign,,
1264,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,loan,default,campaign,pdays,
1265,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,loan,default,campaign,pdays,previous
1266,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,loan,default,campaign,pdays,previous
1267,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,loan,default,,,
1268,poutcome,month,duration,job,contact,marital,age,day,education,housing,balance,,,,,
1269,poutcome,month,duration,job,contact,marital,age,day,education,,,,,,,
1270,poutcome,month,duration,job,contact,marital,age,day,education,,,,,,,
1271,poutcome,month,duration,job,contact,marital,age,loan,balance,housing,,,,,,
1272,poutcome,month,duration,job,contact,marital,age,loan,balance,housing,,,,,,
1273,poutcome,month,duration,job,contact,marital,age,loan,balance,,,,,,,
1274,poutcome,month,duration,job,contact,marital,age,loan,,,,,,,,
1275,poutcome,month,duration,job,contact,marital,loan,,,,,,,,,
1276,poutcome,month,duration,job,contact,marital,loan,balance,,,,,,,,
1277,poutcome,month,duration,job,contact,marital,loan,balance,,,,,,,,
1278,poutcome,month,duration,job,contact,,,,,,,,,,,
1279,poutcome,month,duration,job,contact,,,,,,,,,,,
1280,poutcome,month,duration,job,,,,,,,,,,,,
1281,poutcome,month,duration,job,education,,,,,,,,,,,
1282,poutcome,month,duration,job,education,balance,housing,,,,,,,,,
1283,poutcome,month,duration,job,education,balance,housing,marital,,,,,,,,
1284,poutcome,month,duration,job,education,balance,housing,marital,,,,,,,,
1285,poutcome,month,duration,job,education,balance,housing,marital,,,,,,,,
1286,poutcome,month,duration,job,education,balance,contact,housing,loan,,,,,,,
1287,poutcome,month,duration,job,education,balance,contact,housing,loan,,,,,,,
1288,poutcome,month,duration,job,education,balance,contact,housing,day,loan,,,,,,
1289,poutcome,month,duration,job,education,balance,contact,housing,day,loan,,,,,,
1290,poutcome,month,duration,job,education,balance,contact,housing,day,age,,,,,,
1291,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,,,,,
1292,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,default,loan,campaign,,
1293,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,default,loan,campaign,pdays,
1294,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,default,loan,campaign,pdays,previous
1295,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,default,loan,campaign,pdays,previous
1296,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,default,loan,,,
1297,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,default,,,,
1298,poutcome,month,duration,job,education,balance,contact,housing,day,age,marital,,,,,
1299,poutcome,month,duration,job,education,balance,contact,,,,,,,,,
1300,poutcome,month,duration,job,education,balance,contact,,,,,,,,,
1301,poutcome,month,duration,job,education,housing,loan,,,,,,,,,
1302,poutcome,month,duration,job,education,housing,loan,campaign,,,,,,,,
1303,poutcome,month,duration,job,education,housing,loan,campaign,,,,,,,,
1304,poutcome,month,duration,job,education,housing,,,,,,,,,,
1305,poutcome,month,duration,job,education,day,,,,,,,,,,
1306,poutcome,month,duration,job,education,day,,,,,,,,,,
1307,poutcome,month,duration,job,education,,,,,,,,,,,
1308,poutcome,month,duration,job,education,day,age,,,,,,,,,
1309,poutcome,month,duration,job,education,day,age,,,,,,,,,
1310,poutcome,month,duration,job,education,day,,,,,,,,,,
1311,poutcome,month,duration,job,education,,,,,,,,,,,
1312,poutcome,month,duration,job,education,balance,,,,,,,,,,
1313,poutcome,month,duration,job,education,balance,,,,,,,,,,
1314,poutcome,month,duration,job,,,,,,,,,,,,
1315,poutcome,month,contact,duration,age,marital,,,,,,,,,,
1316,poutcome,month,contact,duration,age,marital,,,,,,,,,,
1317,poutcome,month,contact,duration,age,marital,day,,,,,,,,,
1318,poutcome,month,contact,duration,age,marital,day,,,,,,,,,
1319,poutcome,month,contact,duration,age,job,,,,,,,,,,
1320,poutcome,month,contact,duration,age,job,,,,,,,,,,
1321,poutcome,month,contact,duration,age,job,,,,,,,,,,
1322,poutcome,month,contact,duration,age,job,,,,,,,,,,
1323,poutcome,month,contact,duration,age,job,,,,,,,,,,
1324,poutcome,month,contact,duration,age,job,,,,,,,,,,
1325,poutcome,month,contact,duration,age,job,,,,,,,,,,
1326,poutcome,month,contact,duration,age,job,,,,,,,,,,
1327,poutcome,month,contact,duration,age,job,,,,,,,,,,
1328,poutcome,month,contact,duration,age,job,education,,,,,,,,,
1329,poutcome,month,contact,duration,age,job,education,,,,,,,,,
1330,poutcome,month,contact,duration,age,job,education,,,,,,,,,
1331,poutcome,month,contact,duration,age,job,education,,,,,,,,,
1332,poutcome,month,contact,duration,age,job,,,,,,,,,,
1333,poutcome,month,contact,duration,age,job,,,,,,,,,,
1334,poutcome,month,contact,duration,job,,,,,,,,,,,
1335,poutcome,month,contact,duration,job,,,,,,,,,,,
1336,poutcome,month,contact,duration,job,,,,,,,,,,,
1337,poutcome,month,contact,duration,job,,,,,,,,,,,
1338,poutcome,month,contact,duration,job,housing,day,marital,,,,,,,,
1339,poutcome,month,contact,duration,job,housing,day,marital,age,,,,,,,
1340,poutcome,month,contact,duration,job,housing,day,marital,age,education,,,,,,
1341,poutcome,month,contact,duration,job,housing,day,marital,age,education,,,,,,
1342,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance,,,,
1343,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance,loan,campaign,pdays,
1344,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance,loan,campaign,pdays,previous
1345,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance,loan,campaign,pdays,previous
1346,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance,loan,campaign,,
1347,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance,loan,,,
1348,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,,,,,
1349,poutcome,month,contact,duration,job,housing,day,marital,age,education,,,,,,
1350,poutcome,month,contact,duration,job,housing,day,marital,loan,,,,,,,
1351,poutcome,month,contact,duration,job,housing,day,marital,loan,,,,,,,
1352,poutcome,month,contact,duration,job,housing,day,,,,,,,,,
1353,poutcome,month,contact,duration,job,housing,,,,,,,,,,
1354,poutcome,month,contact,duration,job,education,balance,,,,,,,,,
1355,poutcome,month,contact,duration,job,education,balance,,,,,,,,,
1356,poutcome,month,contact,duration,job,education,,,,,,,,,,
1357,poutcome,month,contact,duration,job,education,,,,,,,,,,
1358,poutcome,month,contact,duration,job,education,,,,,,,,,,
1359,poutcome,month,contact,duration,job,,,,,,,,,,,
1360,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1361,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1362,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1363,poutcome,month,contact,duration,job,,,,,,,,,,,
1364,poutcome,month,contact,duration,job,balance,,,,,,,,,,
1365,poutcome,month,contact,duration,job,balance,,,,,,,,,,
1366,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1367,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1368,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1369,poutcome,month,contact,duration,job,,,,,,,,,,,
1370,poutcome,month,contact,job,,,,,,,,,,,,
1371,poutcome,month,contact,job,,,,,,,,,,,,
1372,poutcome,month,contact,job,,,,,,,,,,,,
1373,poutcome,month,contact,job,,,,,,,,,,,,
1374,poutcome,month,contact,job,,,,,,,,,,,,
1375,poutcome,month,contact,job,,,,,,,,,,,,
1376,poutcome,month,contact,job,,,,,,,,,,,,
1377,poutcome,month,contact,job,,,,,,,,,,,,
1378,poutcome,month,contact,job,,,,,,,,,,,,
1379,poutcome,month,contact,job,,,,,,,,,,,,
1380,poutcome,month,contact,job,,,,,,,,,,,,
1381,poutcome,month,contact,job,,,,,,,,,,,,
1382,poutcome,month,contact,duration,,,,,,,,,,,,
1383,poutcome,month,contact,duration,job,marital,age,,,,,,,,,
1384,poutcome,month,contact,duration,job,marital,age,,,,,,,,,
1385,poutcome,month,contact,duration,job,marital,loan,campaign,,,,,,,,
1386,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,,,,,,
1387,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,age,,,,,
1388,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,age,,,,,
1389,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,,,,,,
1390,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,,,,,,
1391,poutcome,month,contact,duration,job,marital,loan,,,,,,,,,
1392,poutcome,month,contact,duration,job,marital,housing,age,,,,,,,,
1393,poutcome,month,contact,duration,job,marital,housing,age,,,,,,,,
1394,poutcome,month,contact,duration,job,marital,housing,,,,,,,,,
1395,poutcome,month,contact,duration,job,campaign,,,,,,,,,,
1396,poutcome,month,contact,duration,job,campaign,marital,education,default,,,,,,,
1397,poutcome,month,contact,duration,job,campaign,marital,education,default,,,,,,,
1398,poutcome,month,contact,duration,job,campaign,marital,education,,,,,,,,
1399,poutcome,month,contact,duration,job,campaign,marital,education,,,,,,,,
1400,poutcome,month,contact,duration,job,campaign,marital,education,,,,,,,,
1401,poutcome,month,contact,duration,job,campaign,marital,housing,,,,,,,,
1402,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,,,,,
1403,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,,,,
1404,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,pdays,
1405,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,pdays,previous
1406,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,pdays,previous
1407,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,,
1408,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,,,
1409,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,,,,
1410,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,,,,
1411,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,,,,,
1412,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,pdays,
1413,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,pdays,previous
1414,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,pdays,previous
1415,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,day,,
1416,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,default,,,
1417,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,,,,
1418,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,,,,
1419,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education,,,,
1420,poutcome,month,contact,duration,job,campaign,marital,housing,loan,,,,,,,
1421,poutcome,month,contact,duration,job,campaign,marital,default,age,education,day,,,,,
1422,poutcome,month,contact,duration,job,campaign,marital,default,age,education,day,,,,,
1423,poutcome,month,contact,duration,job,campaign,marital,default,age,education,,,,,,
1424,poutcome,month,contact,duration,job,campaign,marital,default,age,education,,,,,,
1425,poutcome,month,contact,duration,job,campaign,marital,default,age,education,,,,,,
1426,poutcome,month,contact,duration,job,campaign,marital,default,age,,,,,,,
1427,poutcome,month,contact,duration,job,campaign,marital,default,,,,,,,,
1428,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1429,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1430,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1431,poutcome,month,contact,duration,job,marital,education,balance,,,,,,,,
1432,poutcome,month,contact,duration,job,marital,education,balance,,,,,,,,
1433,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1434,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1435,poutcome,month,contact,duration,job,,,,,,,,,,,
1436,poutcome,month,contact,duration,job,campaign,marital,,,,,,,,,
1437,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,,,,,,
1438,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,,,,,
1439,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,,,,,
1440,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default,loan,day,pdays,
1441,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default,loan,day,pdays,previous
1442,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default,loan,day,pdays,previous
1443,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default,loan,day,,
1444,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default,loan,,,
1445,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default,,,,
1446,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,,,,,
1447,poutcome,month,contact,duration,job,campaign,marital,housing,balance,,,,,,,
1448,poutcome,month,contact,duration,job,campaign,marital,housing,,,,,,,,
1449,poutcome,month,contact,duration,job,campaign,marital,,,,,,,,,
1450,poutcome,month,contact,duration,job,campaign,balance,housing,,,,,,,,
1451,poutcome,month,contact,duration,job,campaign,balance,housing,age,,,,,,,
1452,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,,,,,,
1453,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,,,,,
1454,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,,,,,
1455,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default,loan,day,,
1456,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default,loan,day,pdays,
1457,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default,loan,day,pdays,previous
1458,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default,loan,day,pdays,previous
1459,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default,loan,,,
1460,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default,,,,
1461,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,,,,,
1462,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,,,,,,
1463,poutcome,month,contact,duration,job,campaign,balance,,,,,,,,,
1464,poutcome,month,contact,duration,job,campaign,day,age,,,,,,,,
1465,poutcome,month,contact,duration,job,campaign,day,age,marital,,,,,,,
1466,poutcome,month,contact,duration,job,campaign,day,age,marital,education,,,,,,
1467,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,pdays,
1468,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,pdays,previous
1469,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,pdays,previous
1470,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,,
1471,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,,,
1472,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,pdays,
1473,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,pdays,previous
1474,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,pdays,previous
1475,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,loan,,
1476,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance,housing,,,
1477,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,,,,,
1478,poutcome,month,contact,duration,job,campaign,day,age,marital,education,,,,,,
1479,poutcome,month,contact,duration,job,campaign,day,age,marital,education,,,,,,
1480,poutcome,month,contact,duration,job,campaign,day,age,marital,,,,,,,
1481,poutcome,month,contact,duration,job,campaign,day,,,,,,,,,
1482,poutcome,month,contact,duration,job,campaign,,,,,,,,,,
1483,poutcome,month,contact,duration,job,default,,,,,,,,,,
1484,poutcome,month,contact,duration,job,default,marital,,,,,,,,,
1485,poutcome,month,contact,duration,job,default,marital,,,,,,,,,
1486,poutcome,month,contact,duration,job,default,marital,,,,,,,,,
1487,poutcome,month,contact,duration,job,campaign,age,,,,,,,,,
1488,poutcome,month,contact,duration,job,campaign,age,marital,education,,,,,,,
1489,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing,loan,day,pdays,
1490,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing,loan,day,pdays,previous
1491,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing,loan,day,pdays,previous
1492,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing,loan,day,,
1493,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing,loan,,,
1494,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing,,,,
1495,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,,,,,
1496,poutcome,month,contact,duration,job,campaign,age,marital,education,default,,,,,,
1497,poutcome,month,contact,duration,job,campaign,age,marital,education,,,,,,,
1498,poutcome,month,contact,duration,job,campaign,age,marital,education,,,,,,,
1499,poutcome,month,contact,duration,job,campaign,age,marital,,,,,,,,
1500,poutcome,month,contact,duration,job,campaign,age,marital,,,,,,,,
1501,poutcome,month,contact,duration,job,campaign,marital,,,,,,,,,
1502,poutcome,month,contact,duration,job,campaign,marital,,,,,,,,,
1503,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,,,,,,
1504,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing,,,,
1505,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing,loan,day,pdays,
1506,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing,loan,day,pdays,previous
1507,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing,loan,day,pdays,previous
1508,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing,loan,day,,
1509,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing,loan,,,
1510,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,,,,,
1511,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,,,,,,
1512,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,,,,,,
1513,poutcome,month,contact,duration,job,campaign,marital,age,balance,,,,,,,
1514,poutcome,month,contact,duration,job,campaign,marital,age,,,,,,,,
1515,poutcome,month,contact,duration,job,,,,,,,,,,,
1516,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1517,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1518,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1519,poutcome,month,contact,duration,job,marital,education,,,,,,,,,
1520,poutcome,month,contact,duration,job,marital,,,,,,,,,,
1521,poutcome,month,contact,duration,job,marital,balance,,,,,,,,,
1522,poutcome,month,contact,duration,job,marital,balance,,,,,,,,,
1523,poutcome,month,contact,duration,job,,,,,,,,,,,
1524,poutcome,month,contact,duration,job,,,,,,,,,,,
1525,poutcome,month,job,marital,,,,,,,,,,,,
1526,poutcome,month,job,marital,,,,,,,,,,,,
1527,poutcome,month,job,marital,,,,,,,,,,,,
1528,poutcome,month,job,,,,,,,,,,,,,
1529,poutcome,month,job,,,,,,,,,,,,,
1530,poutcome,month,job,,,,,,,,,,,,,
1531,poutcome,month,job,loan,marital,,,,,,,,,,,
1532,poutcome,month,job,loan,marital,balance,,,,,,,,,,
1533,poutcome,month,job,loan,marital,balance,,,,,,,,,,
1534,poutcome,month,job,loan,marital,housing,,,,,,,,,,
1535,poutcome,month,job,loan,marital,housing,,,,,,,,,,
1536,poutcome,month,job,loan,,,,,,,,,,,,
1537,poutcome,month,job,contact,,,,,,,,,,,,
1538,poutcome,month,job,contact,marital,,,,,,,,,,,
1539,poutcome,month,job,contact,marital,,,,,,,,,,,
1540,poutcome,month,job,contact,marital,,,,,,,,,,,
1541,poutcome,month,job,contact,,,,,,,,,,,,
1542,poutcome,month,job,age,,,,,,,,,,,,
1543,poutcome,month,job,age,,,,,,,,,,,,
1544,poutcome,month,job,housing,,,,,,,,,,,,
1545,poutcome,month,job,housing,,,,,,,,,,,,
1546,poutcome,month,job,balance,,,,,,,,,,,,
1547,poutcome,month,job,balance,,,,,,,,,,,,
1548,poutcome,month,job,marital,,,,,,,,,,,,
1549,poutcome,month,job,marital,,,,,,,,,,,,
1550,poutcome,month,job,marital,,,,,,,,,,,,
1551,poutcome,month,job,marital,,,,,,,,,,,,
1552,poutcome,month,job,marital,,,,,,,,,,,,
1553,poutcome,month,job,marital,,,,,,,,,,,,
1554,poutcome,month,job,,,,,,,,,,,,,
1555,poutcome,month,duration,job,education,,,,,,,,,,,
1556,poutcome,month,duration,job,education,,,,,,,,,,,
1557,poutcome,month,duration,job,education,marital,,,,,,,,,,
1558,poutcome,month,duration,job,education,marital,,,,,,,,,,
1559,poutcome,month,duration,job,education,marital,balance,,,,,,,,,
1560,poutcome,month,duration,job,education,marital,balance,,,,,,,,,
1561,poutcome,month,duration,job,education,,,,,,,,,,,
1562,poutcome,month,duration,job,,,,,,,,,,,,
1563,poutcome,month,duration,job,,,,,,,,,,,,
1564,poutcome,month,duration,job,,,,,,,,,,,,
1565,poutcome,month,duration,job,,,,,,,,,,,,
1566,poutcome,month,duration,job,,,,,,,,,,,,
1567,poutcome,month,duration,job,,,,,,,,,,,,
1568,poutcome,month,duration,job,education,,,,,,,,,,,
1569,poutcome,month,duration,job,education,marital,,,,,,,,,,
1570,poutcome,month,duration,job,education,marital,,,,,,,,,,
1571,poutcome,month,duration,job,education,marital,day,,,,,,,,,
1572,poutcome,month,duration,job,education,marital,day,campaign,,,,,,,,
1573,poutcome,month,duration,job,education,marital,day,campaign,,,,,,,,
1574,poutcome,month,duration,job,education,,,,,,,,,,,
1575,poutcome,month,duration,job,education,balance,,,,,,,,,,
1576,poutcome,month,duration,job,education,balance,,,,,,,,,,
1577,poutcome,month,duration,job,,,,,,,,,,,,
1578,poutcome,month,duration,job,,,,,,,,,,,,
1579,poutcome,month,duration,job,balance,,,,,,,,,,,
1580,poutcome,month,duration,job,balance,marital,,,,,,,,,,
1581,poutcome,month,duration,job,balance,marital,contact,,,,,,,,,
1582,poutcome,month,duration,job,balance,marital,contact,,,,,,,,,
1583,poutcome,month,duration,job,balance,marital,contact,,,,,,,,,
1584,poutcome,month,duration,job,balance,marital,,,,,,,,,,
1585,poutcome,month,duration,job,,,,,,,,,,,,
1586,poutcome,month,duration,contact,job,education,,,,,,,,,,
1587,poutcome,month,duration,contact,job,education,age,marital,,,,,,,,
1588,poutcome,month,duration,contact,job,education,age,marital,,,,,,,,
1589,poutcome,month,duration,contact,job,education,age,marital,campaign,,,,,,,
1590,poutcome,month,duration,contact,job,education,age,marital,campaign,day,balance,loan,,,,
1591,poutcome,month,duration,contact,job,education,age,marital,campaign,day,balance,loan,,,,
1592,poutcome,month,duration,contact,job,education,age,marital,campaign,day,balance,,,,,
1593,poutcome,month,duration,contact,job,education,age,marital,campaign,day,,,,,,
1594,poutcome,month,duration,contact,job,education,age,marital,,,,,,,,
1595,poutcome,month,duration,contact,job,education,age,marital,loan,,,,,,,
1596,poutcome,month,duration,contact,job,education,age,marital,loan,campaign,,,,,,
