,0,1,2,3,4,5,6,7
731,poutcome,month,day,duration,job,balance,contact,marital
732,poutcome,month,day,duration,job,balance,contact,marital
733,poutcome,month,day,duration,job,balance,contact,
734,poutcome,month,day,duration,job,balance,contact,
735,poutcome,month,day,duration,job,balance,,
736,poutcome,month,day,duration,job,education,marital,
737,poutcome,month,day,duration,job,education,marital,age
738,poutcome,month,day,duration,job,education,marital,age
739,poutcome,month,day,duration,job,education,marital,
740,poutcome,month,day,duration,job,education,,
741,poutcome,month,day,duration,job,education,,
742,poutcome,month,day,duration,job,education,,
743,poutcome,month,day,duration,job,education,,
744,poutcome,month,day,duration,job,education,,
745,poutcome,month,day,duration,job,education,,
746,poutcome,month,day,duration,job,education,,
747,poutcome,month,day,duration,job,marital,,
748,poutcome,month,day,duration,job,marital,,
749,poutcome,month,day,duration,job,marital,,
750,poutcome,month,day,duration,job,loan,,
751,poutcome,month,day,duration,job,loan,campaign,
752,poutcome,month,day,duration,job,loan,campaign,
753,poutcome,month,day,duration,job,contact,education,
754,poutcome,month,day,duration,job,contact,education,
755,poutcome,month,day,duration,job,contact,education,
756,poutcome,month,day,duration,job,contact,education,
757,poutcome,month,day,duration,job,contact,,
758,poutcome,month,day,duration,job,contact,,
759,poutcome,month,day,duration,job,,,
760,poutcome,month,day,duration,job,age,,
761,poutcome,month,day,duration,job,age,,
762,poutcome,month,day,duration,job,,,
763,poutcome,month,day,duration,job,marital,,
764,poutcome,month,day,duration,job,marital,,
765,poutcome,month,day,duration,job,marital,,
766,poutcome,month,day,duration,job,education,,
767,poutcome,month,day,duration,job,education,balance,
768,poutcome,month,day,duration,job,education,balance,
769,poutcome,month,day,duration,job,education,housing,
770,poutcome,month,day,duration,job,education,housing,
771,poutcome,month,day,duration,job,education,,
772,poutcome,month,day,duration,job,,,
773,poutcome,month,day,job,,,,
774,poutcome,month,day,job,,,,
775,poutcome,month,day,job,,,,
776,poutcome,month,day,job,,,,
777,poutcome,month,day,job,age,,,
778,poutcome,month,day,job,age,marital,,
779,poutcome,month,day,job,age,marital,,
780,poutcome,month,day,job,age,marital,,
781,poutcome,month,day,job,education,,,
782,poutcome,month,day,job,education,,,
783,poutcome,month,day,job,education,,,
784,poutcome,month,day,job,education,,,
785,poutcome,month,day,job,,,,
786,poutcome,month,day,job,,,,
787,poutcome,month,day,job,,,,
788,poutcome,month,day,job,contact,,,
789,poutcome,month,day,job,contact,,,
790,poutcome,month,day,job,contact,,,
791,poutcome,month,day,job,age,,,
792,poutcome,month,day,job,age,,,
793,poutcome,month,day,job,,,,
794,poutcome,month,day,job,marital,,,
795,poutcome,month,day,job,marital,,,
796,poutcome,month,day,job,marital,,,
797,poutcome,month,day,job,,,,
798,poutcome,month,day,job,,,,
799,poutcome,month,day,job,,,,
800,poutcome,month,day,job,,,,
801,poutcome,month,day,job,,,,
802,poutcome,month,day,job,,,,
803,poutcome,month,day,job,,,,
804,poutcome,month,day,job,,,,
805,poutcome,month,day,job,,,,
806,poutcome,month,day,job,,,,
807,poutcome,month,day,job,,,,
808,poutcome,month,day,job,marital,,,
809,poutcome,month,day,job,marital,,,
810,poutcome,month,day,job,marital,contact,,
811,poutcome,month,day,job,marital,contact,age,
812,poutcome,month,day,job,marital,contact,age,
813,poutcome,month,day,job,marital,contact,,
814,poutcome,month,day,job,housing,marital,,
815,poutcome,month,day,job,housing,marital,,
816,poutcome,month,day,job,housing,marital,,
817,poutcome,month,day,job,housing,,,
818,poutcome,month,day,job,,,,
819,poutcome,month,day,job,,,,
820,poutcome,month,day,job,age,,,
821,poutcome,month,day,job,age,marital,,
822,poutcome,month,day,job,age,marital,,
823,poutcome,month,day,job,age,marital,,
824,poutcome,month,day,job,education,,,
825,poutcome,month,day,job,education,,,
826,poutcome,month,day,job,education,,,
827,poutcome,month,day,job,education,,,
828,poutcome,month,day,job,,,,
829,poutcome,month,day,job,,,,
830,poutcome,month,day,job,,,,
831,poutcome,month,day,job,,,,
832,poutcome,month,day,job,,,,
833,poutcome,month,day,job,,,,
834,poutcome,month,duration,day,job,contact,,
835,poutcome,month,duration,day,job,contact,,
836,poutcome,month,duration,day,job,contact,age,
837,poutcome,month,duration,day,job,contact,age,
838,poutcome,month,duration,day,job,contact,,
839,poutcome,month,duration,day,job,contact,campaign,age
840,poutcome,month,duration,day,job,contact,campaign,age
841,poutcome,month,duration,day,job,contact,campaign,
842,poutcome,month,duration,day,job,contact,,
843,poutcome,month,duration,day,job,loan,,
844,poutcome,month,duration,day,job,loan,marital,
845,poutcome,month,duration,day,job,loan,marital,
846,poutcome,month,duration,day,job,loan,marital,
847,poutcome,month,duration,day,job,,,
848,poutcome,month,duration,day,job,balance,,
849,poutcome,month,duration,day,job,balance,housing,loan
850,poutcome,month,duration,day,job,balance,housing,loan
851,poutcome,month,duration,day,job,balance,housing,
852,poutcome,month,duration,day,job,,,
853,poutcome,month,duration,day,job,,,
854,poutcome,month,duration,day,job,,,
855,poutcome,month,duration,day,job,,,
856,poutcome,month,duration,day,job,,,
857,poutcome,month,duration,day,job,,,
858,poutcome,month,duration,day,job,,,
859,poutcome,month,duration,day,,,,
860,poutcome,month,duration,job,contact,marital,day,
861,poutcome,month,duration,job,contact,marital,day,
862,poutcome,month,duration,job,contact,marital,housing,day
863,poutcome,month,duration,job,contact,marital,housing,day
864,poutcome,month,duration,job,contact,marital,housing,
865,poutcome,month,duration,job,contact,marital,age,balance
866,poutcome,month,duration,job,contact,marital,age,balance
867,poutcome,month,duration,job,contact,marital,age,
868,poutcome,month,duration,job,contact,,,
869,poutcome,month,duration,job,contact,,,
870,poutcome,month,duration,job,contact,housing,age,
871,poutcome,month,duration,job,contact,housing,age,education
872,poutcome,month,duration,job,contact,housing,age,education
873,poutcome,month,duration,job,contact,housing,age,education
874,poutcome,month,duration,job,contact,housing,age,education
875,poutcome,month,duration,job,contact,housing,marital,age
876,poutcome,month,duration,job,contact,housing,marital,age
877,poutcome,month,duration,job,contact,housing,marital,education
878,poutcome,month,duration,job,contact,housing,marital,education
879,poutcome,month,duration,job,contact,housing,marital,education
880,poutcome,month,duration,job,contact,housing,marital,education
881,poutcome,month,duration,job,contact,housing,marital,education
882,poutcome,month,duration,job,contact,housing,marital,education
883,poutcome,month,duration,job,contact,housing,marital,education
884,poutcome,month,duration,job,contact,housing,marital,education
885,poutcome,month,duration,job,contact,,,
886,poutcome,month,duration,job,contact,,,
887,poutcome,month,duration,job,marital,housing,,
888,poutcome,month,duration,job,marital,housing,,
889,poutcome,month,duration,job,marital,education,,
890,poutcome,month,duration,job,marital,education,,
891,poutcome,month,duration,job,marital,education,housing,
892,poutcome,month,duration,job,marital,education,housing,
893,poutcome,month,duration,job,marital,education,,
894,poutcome,month,duration,job,marital,,,
895,poutcome,month,duration,job,balance,,,
896,poutcome,month,duration,job,balance,marital,,
897,poutcome,month,duration,job,balance,marital,,
898,poutcome,month,duration,job,balance,marital,,
899,poutcome,month,duration,job,education,,,
900,poutcome,month,duration,job,education,marital,,
901,poutcome,month,duration,job,education,marital,,
902,poutcome,month,duration,job,education,marital,loan,
903,poutcome,month,duration,job,education,marital,loan,
904,poutcome,month,duration,job,education,day,balance,
905,poutcome,month,duration,job,education,day,balance,age
906,poutcome,month,duration,job,education,day,balance,age
907,poutcome,month,duration,job,education,day,marital,age
908,poutcome,month,duration,job,education,day,marital,age
909,poutcome,month,duration,job,education,day,marital,
910,poutcome,month,duration,job,education,day,marital,
911,poutcome,month,duration,job,education,age,,
912,poutcome,month,duration,job,education,age,,
913,poutcome,month,duration,job,marital,education,,
914,poutcome,month,duration,job,marital,education,,
915,poutcome,month,duration,job,marital,education,,
916,poutcome,month,duration,job,marital,education,,
917,poutcome,month,duration,job,marital,campaign,housing,
918,poutcome,month,duration,job,marital,campaign,housing,
919,poutcome,month,duration,job,marital,campaign,,
920,poutcome,month,duration,job,marital,,,
921,poutcome,month,duration,job,marital,education,,
922,poutcome,month,duration,job,marital,education,,
923,poutcome,month,duration,job,marital,education,,
924,poutcome,month,duration,job,marital,education,,
925,poutcome,month,duration,job,marital,education,age,
926,poutcome,month,duration,job,marital,education,age,balance
927,poutcome,month,duration,job,marital,education,age,balance
928,poutcome,month,duration,job,marital,education,,
929,poutcome,month,duration,job,marital,education,,
930,poutcome,month,duration,job,marital,education,,
931,poutcome,month,duration,job,marital,,,
932,poutcome,month,duration,job,contact,marital,education,
933,poutcome,month,duration,job,contact,marital,education,age
934,poutcome,month,duration,job,contact,marital,education,age
935,poutcome,month,duration,job,contact,marital,education,
936,poutcome,month,duration,job,contact,marital,education,
937,poutcome,month,duration,job,contact,marital,age,day
938,poutcome,month,duration,job,contact,marital,age,day
939,poutcome,month,duration,job,contact,marital,age,loan
940,poutcome,month,duration,job,contact,marital,age,loan
941,poutcome,month,duration,job,contact,marital,loan,
942,poutcome,month,duration,job,contact,marital,loan,balance
943,poutcome,month,duration,job,contact,marital,loan,balance
944,poutcome,month,duration,job,contact,,,
945,poutcome,month,duration,job,contact,,,
946,poutcome,month,duration,job,,,,
947,poutcome,month,duration,job,education,,,
948,poutcome,month,duration,job,education,balance,housing,
949,poutcome,month,duration,job,education,balance,housing,marital
950,poutcome,month,duration,job,education,balance,housing,marital
951,poutcome,month,duration,job,education,balance,housing,marital
952,poutcome,month,duration,job,education,balance,contact,housing
953,poutcome,month,duration,job,education,balance,contact,housing
954,poutcome,month,duration,job,education,balance,contact,
955,poutcome,month,duration,job,education,balance,contact,
956,poutcome,month,duration,job,education,housing,loan,
957,poutcome,month,duration,job,education,housing,loan,campaign
958,poutcome,month,duration,job,education,housing,loan,campaign
959,poutcome,month,duration,job,education,housing,,
960,poutcome,month,duration,job,education,day,,
961,poutcome,month,duration,job,education,day,,
962,poutcome,month,duration,job,education,,,
963,poutcome,month,duration,job,education,day,age,
964,poutcome,month,duration,job,education,day,age,
965,poutcome,month,duration,job,education,day,,
966,poutcome,month,duration,job,education,,,
967,poutcome,month,duration,job,education,balance,,
968,poutcome,month,duration,job,education,balance,,
969,poutcome,month,duration,job,,,,
970,poutcome,month,contact,duration,age,marital,,
971,poutcome,month,contact,duration,age,marital,,
972,poutcome,month,contact,duration,age,marital,day,
973,poutcome,month,contact,duration,age,marital,day,
974,poutcome,month,contact,duration,age,job,,
975,poutcome,month,contact,duration,age,job,,
976,poutcome,month,contact,duration,age,job,,
977,poutcome,month,contact,duration,age,job,,
978,poutcome,month,contact,duration,age,job,,
979,poutcome,month,contact,duration,age,job,,
980,poutcome,month,contact,duration,age,job,,
981,poutcome,month,contact,duration,age,job,,
982,poutcome,month,contact,duration,age,job,,
983,poutcome,month,contact,duration,age,job,education,
984,poutcome,month,contact,duration,age,job,education,
985,poutcome,month,contact,duration,age,job,education,
986,poutcome,month,contact,duration,age,job,education,
987,poutcome,month,contact,duration,age,job,,
988,poutcome,month,contact,duration,age,job,,
989,poutcome,month,contact,duration,job,,,
990,poutcome,month,contact,duration,job,,,
991,poutcome,month,contact,duration,job,,,
992,poutcome,month,contact,duration,job,,,
993,poutcome,month,contact,duration,job,housing,day,marital
994,poutcome,month,contact,duration,job,housing,day,marital
995,poutcome,month,contact,duration,job,housing,day,marital
996,poutcome,month,contact,duration,job,housing,day,
997,poutcome,month,contact,duration,job,housing,,
998,poutcome,month,contact,duration,job,education,balance,
999,poutcome,month,contact,duration,job,education,balance,
1000,poutcome,month,contact,duration,job,education,,
1001,poutcome,month,contact,duration,job,education,,
1002,poutcome,month,contact,duration,job,education,,
1003,poutcome,month,contact,duration,job,,,
1004,poutcome,month,contact,duration,job,marital,,
1005,poutcome,month,contact,duration,job,marital,,
1006,poutcome,month,contact,duration,job,marital,,
1007,poutcome,month,contact,duration,job,,,
1008,poutcome,month,contact,duration,job,balance,,
1009,poutcome,month,contact,duration,job,balance,,
1010,poutcome,month,contact,duration,job,marital,,
1011,poutcome,month,contact,duration,job,marital,,
1012,poutcome,month,contact,duration,job,marital,,
1013,poutcome,month,contact,duration,job,,,
1014,poutcome,month,contact,job,,,,
1015,poutcome,month,contact,job,,,,
1016,poutcome,month,contact,job,,,,
1017,poutcome,month,contact,job,,,,
1018,poutcome,month,contact,job,,,,
1019,poutcome,month,contact,job,,,,
1020,poutcome,month,contact,job,,,,
1021,poutcome,month,contact,job,,,,
1022,poutcome,month,contact,job,,,,
1023,poutcome,month,contact,job,,,,
1024,poutcome,month,contact,job,,,,
1025,poutcome,month,contact,job,,,,
1026,poutcome,month,contact,duration,,,,
1027,poutcome,month,contact,duration,job,marital,age,
1028,poutcome,month,contact,duration,job,marital,age,
1029,poutcome,month,contact,duration,job,marital,loan,campaign
1030,poutcome,month,contact,duration,job,marital,loan,campaign
1031,poutcome,month,contact,duration,job,marital,loan,
1032,poutcome,month,contact,duration,job,marital,housing,age
1033,poutcome,month,contact,duration,job,marital,housing,age
1034,poutcome,month,contact,duration,job,marital,housing,
1035,poutcome,month,contact,duration,job,campaign,,
1036,poutcome,month,contact,duration,job,campaign,marital,education
1037,poutcome,month,contact,duration,job,campaign,marital,education
1038,poutcome,month,contact,duration,job,campaign,marital,education
1039,poutcome,month,contact,duration,job,campaign,marital,education
1040,poutcome,month,contact,duration,job,campaign,marital,housing
1041,poutcome,month,contact,duration,job,campaign,marital,housing
1042,poutcome,month,contact,duration,job,campaign,marital,default
1043,poutcome,month,contact,duration,job,campaign,marital,default
1044,poutcome,month,contact,duration,job,marital,,
1045,poutcome,month,contact,duration,job,marital,education,
1046,poutcome,month,contact,duration,job,marital,education,
1047,poutcome,month,contact,duration,job,marital,education,balance
1048,poutcome,month,contact,duration,job,marital,education,balance
1049,poutcome,month,contact,duration,job,marital,education,
1050,poutcome,month,contact,duration,job,marital,,
1051,poutcome,month,contact,duration,job,,,
1052,poutcome,month,contact,duration,job,campaign,marital,
1053,poutcome,month,contact,duration,job,campaign,marital,housing
1054,poutcome,month,contact,duration,job,campaign,marital,housing
1055,poutcome,month,contact,duration,job,campaign,marital,
1056,poutcome,month,contact,duration,job,campaign,balance,housing
1057,poutcome,month,contact,duration,job,campaign,balance,housing
1058,poutcome,month,contact,duration,job,campaign,balance,
1059,poutcome,month,contact,duration,job,campaign,day,age
1060,poutcome,month,contact,duration,job,campaign,day,age
1061,poutcome,month,contact,duration,job,campaign,day,
1062,poutcome,month,contact,duration,job,campaign,,
1063,poutcome,month,contact,duration,job,default,,
1064,poutcome,month,contact,duration,job,default,marital,
1065,poutcome,month,contact,duration,job,default,marital,
1066,poutcome,month,contact,duration,job,default,marital,
1067,poutcome,month,contact,duration,job,campaign,age,
1068,poutcome,month,contact,duration,job,campaign,age,marital
1069,poutcome,month,contact,duration,job,campaign,age,marital
1070,poutcome,month,contact,duration,job,campaign,age,marital
1071,poutcome,month,contact,duration,job,campaign,marital,
1072,poutcome,month,contact,duration,job,campaign,marital,
1073,poutcome,month,contact,duration,job,campaign,marital,age
1074,poutcome,month,contact,duration,job,campaign,marital,age
1075,poutcome,month,contact,duration,job,,,
1076,poutcome,month,contact,duration,job,marital,education,
1077,poutcome,month,contact,duration,job,marital,education,
1078,poutcome,month,contact,duration,job,marital,education,
1079,poutcome,month,contact,duration,job,marital,education,
1080,poutcome,month,contact,duration,job,marital,,
1081,poutcome,month,contact,duration,job,marital,balance,
1082,poutcome,month,contact,duration,job,marital,balance,
1083,poutcome,month,contact,duration,job,,,
1084,poutcome,month,contact,duration,job,,,
1085,poutcome,month,job,marital,,,,
1086,poutcome,month,job,marital,,,,
1087,poutcome,month,job,marital,,,,
1088,poutcome,month,job,,,,,
1089,poutcome,month,job,,,,,
1090,poutcome,month,job,,,,,
1091,poutcome,month,job,loan,marital,,,
1092,poutcome,month,job,loan,marital,balance,,
1093,poutcome,month,job,loan,marital,balance,,
1094,poutcome,month,job,loan,marital,housing,,
1095,poutcome,month,job,loan,marital,housing,,
1096,poutcome,month,job,loan,,,,
1097,poutcome,month,job,contact,,,,
1098,poutcome,month,job,contact,marital,,,
1099,poutcome,month,job,contact,marital,,,
1100,poutcome,month,job,contact,marital,,,
1101,poutcome,month,job,contact,,,,
1102,poutcome,month,job,age,,,,
1103,poutcome,month,job,age,,,,
1104,poutcome,month,job,housing,,,,
1105,poutcome,month,job,housing,,,,
1106,poutcome,month,job,balance,,,,
1107,poutcome,month,job,balance,,,,
1108,poutcome,month,job,marital,,,,
1109,poutcome,month,job,marital,,,,
1110,poutcome,month,job,marital,,,,
1111,poutcome,month,job,marital,,,,
1112,poutcome,month,job,marital,,,,
1113,poutcome,month,job,marital,,,,
1114,poutcome,month,job,,,,,
1115,poutcome,month,duration,job,education,,,
1116,poutcome,month,duration,job,education,,,
1117,poutcome,month,duration,job,education,marital,,
1118,poutcome,month,duration,job,education,marital,,
1119,poutcome,month,duration,job,education,marital,balance,
1120,poutcome,month,duration,job,education,marital,balance,
1121,poutcome,month,duration,job,education,,,
1122,poutcome,month,duration,job,,,,
1123,poutcome,month,duration,job,,,,
1124,poutcome,month,duration,job,,,,
1125,poutcome,month,duration,job,,,,
1126,poutcome,month,duration,job,,,,
1127,poutcome,month,duration,job,,,,
1128,poutcome,month,duration,job,education,,,
1129,poutcome,month,duration,job,education,marital,,
1130,poutcome,month,duration,job,education,marital,,
1131,poutcome,month,duration,job,education,marital,day,
1132,poutcome,month,duration,job,education,marital,day,campaign
1133,poutcome,month,duration,job,education,marital,day,campaign
1134,poutcome,month,duration,job,education,,,
1135,poutcome,month,duration,job,education,balance,,
1136,poutcome,month,duration,job,education,balance,,
1137,poutcome,month,duration,job,,,,
1138,poutcome,month,duration,job,,,,
1139,poutcome,month,duration,job,balance,,,
1140,poutcome,month,duration,job,balance,marital,,
1141,poutcome,month,duration,job,balance,marital,contact,
1142,poutcome,month,duration,job,balance,marital,contact,
1143,poutcome,month,duration,job,balance,marital,contact,
1144,poutcome,month,duration,job,balance,marital,,
1145,poutcome,month,duration,job,,,,
1146,poutcome,month,duration,contact,job,education,,
1147,poutcome,month,duration,contact,job,education,age,marital
1148,poutcome,month,duration,contact,job,education,age,marital
1149,poutcome,month,duration,contact,job,education,age,marital
1150,poutcome,month,duration,contact,job,education,age,marital
1151,poutcome,month,duration,contact,job,education,age,marital
1152,poutcome,month,duration,contact,job,education,age,marital
1153,poutcome,month,duration,contact,job,education,,
1154,poutcome,month,duration,contact,job,education,,
1155,poutcome,month,duration,contact,job,education,marital,campaign
1156,poutcome,month,duration,contact,job,education,marital,campaign
1157,poutcome,month,duration,contact,job,education,marital,balance
1158,poutcome,month,duration,contact,job,education,marital,balance
1159,poutcome,month,duration,contact,job,education,marital,balance
1160,poutcome,month,duration,contact,job,education,marital,balance
1161,poutcome,month,duration,contact,job,education,day,
1162,poutcome,month,duration,contact,job,education,day,balance
1163,poutcome,month,duration,contact,job,education,day,balance
1164,poutcome,month,duration,contact,job,education,age,
1165,poutcome,month,duration,contact,job,education,age,
1166,poutcome,month,duration,contact,job,education,,
1167,poutcome,month,duration,contact,job,,,
1168,poutcome,month,duration,contact,job,,,
1169,poutcome,month,duration,contact,job,housing,balance,age
1170,poutcome,month,duration,contact,job,housing,balance,age
1171,poutcome,month,duration,contact,job,housing,balance,
1172,poutcome,month,duration,contact,job,housing,day,campaign
1173,poutcome,month,duration,contact,job,housing,day,campaign
1174,poutcome,month,duration,contact,job,housing,day,
1175,poutcome,month,duration,contact,job,education,,
1176,poutcome,month,duration,contact,job,education,,
1177,poutcome,month,duration,contact,job,education,balance,
1178,poutcome,month,duration,contact,job,education,balance,
1179,poutcome,month,duration,contact,job,education,,
1180,poutcome,month,duration,contact,job,marital,,
1181,poutcome,month,duration,contact,job,marital,,
1182,poutcome,month,duration,contact,job,marital,balance,
1183,poutcome,month,duration,contact,job,marital,balance,
1184,poutcome,month,duration,contact,job,campaign,education,
1185,poutcome,month,duration,contact,job,campaign,education,age
1186,poutcome,month,duration,contact,job,campaign,education,age
1187,poutcome,month,duration,contact,job,campaign,education,
1188,poutcome,month,duration,contact,job,campaign,education,
1189,poutcome,month,duration,contact,job,campaign,balance,
1190,poutcome,month,duration,contact,job,campaign,balance,age
1191,poutcome,month,duration,contact,job,campaign,balance,age
1192,poutcome,month,duration,contact,job,education,,
1193,poutcome,month,duration,contact,job,education,,
1194,poutcome,month,duration,contact,job,education,,
1195,poutcome,month,duration,contact,job,education,,
1196,poutcome,month,duration,contact,job,marital,age,
1197,poutcome,month,duration,contact,job,marital,age,
1198,poutcome,month,duration,contact,job,marital,,
1199,poutcome,month,duration,contact,job,marital,education,
1200,poutcome,month,duration,contact,job,marital,education,
1201,poutcome,month,duration,contact,job,marital,education,age
1202,poutcome,month,duration,contact,job,marital,education,age
1203,poutcome,month,duration,contact,job,marital,education,
1204,poutcome,month,duration,contact,job,,,
1205,poutcome,month,duration,contact,job,,,
1206,poutcome,month,duration,contact,job,,,
1207,poutcome,month,duration,contact,job,,,
1208,poutcome,month,duration,contact,job,,,
1209,poutcome,month,duration,contact,job,,,
1210,poutcome,month,duration,contact,job,,,
1211,poutcome,month,duration,contact,job,,,
1212,poutcome,month,duration,contact,job,,,
1213,poutcome,month,duration,contact,job,,,
1214,poutcome,month,duration,contact,job,,,
1215,poutcome,month,duration,contact,job,age,,
1216,poutcome,month,duration,contact,job,age,,
1217,poutcome,month,duration,contact,job,,,
1218,poutcome,month,duration,contact,job,,,
1219,poutcome,month,duration,contact,balance,job,day,
1220,poutcome,month,duration,contact,balance,job,day,loan
1221,poutcome,month,duration,contact,balance,job,day,loan
1222,poutcome,month,duration,contact,balance,job,education,
1223,poutcome,month,duration,contact,balance,job,education,day
1224,poutcome,month,duration,contact,balance,job,education,day
1225,poutcome,month,duration,contact,balance,job,education,
1226,poutcome,month,duration,contact,balance,job,education,
1227,poutcome,month,duration,contact,balance,job,marital,age
1228,poutcome,month,duration,contact,balance,job,marital,age
1229,poutcome,month,duration,contact,balance,job,marital,
1230,poutcome,month,duration,contact,balance,job,marital,
1231,poutcome,month,duration,contact,balance,job,,
1232,poutcome,month,duration,contact,balance,job,,
1233,poutcome,month,duration,contact,balance,job,,
1234,poutcome,month,duration,contact,balance,job,,
1235,poutcome,month,duration,contact,balance,job,education,
1236,poutcome,month,duration,contact,balance,job,education,
1237,poutcome,month,duration,contact,balance,job,education,
1238,poutcome,month,duration,contact,balance,job,education,age
1239,poutcome,month,duration,contact,balance,job,education,age
1240,poutcome,month,duration,contact,balance,job,,
1241,poutcome,month,duration,contact,balance,job,,
1242,poutcome,month,duration,contact,balance,job,,
1243,poutcome,month,duration,contact,balance,job,,
1244,poutcome,month,duration,contact,balance,education,marital,job
1245,poutcome,month,duration,contact,balance,education,marital,job
1246,poutcome,month,duration,contact,balance,education,marital,job
1247,poutcome,month,duration,contact,balance,education,marital,job
1248,poutcome,month,duration,contact,balance,education,marital,job
1249,poutcome,month,duration,contact,balance,education,marital,job
1250,poutcome,month,duration,contact,balance,education,marital,job
1251,poutcome,month,duration,contact,balance,education,marital,job
1252,poutcome,month,duration,contact,balance,education,marital,job
1253,poutcome,month,duration,contact,balance,education,marital,job
1254,poutcome,month,duration,contact,balance,education,marital,job
1255,poutcome,month,duration,contact,balance,education,marital,job
1256,poutcome,month,duration,contact,balance,education,marital,loan
1257,poutcome,month,duration,contact,balance,education,marital,loan
1258,poutcome,month,duration,contact,balance,education,marital,job
1259,poutcome,month,duration,contact,balance,education,marital,job
1260,poutcome,month,duration,contact,balance,education,marital,job
1261,poutcome,month,duration,contact,balance,education,marital,job
1262,poutcome,month,duration,contact,balance,education,marital,job
1263,poutcome,month,duration,contact,balance,education,marital,job
1264,poutcome,month,duration,contact,balance,education,marital,job
1265,poutcome,month,duration,contact,balance,education,marital,job
1266,poutcome,month,duration,contact,balance,education,marital,job
1267,poutcome,month,duration,contact,balance,education,marital,job
1268,poutcome,month,duration,contact,balance,education,marital,job
1269,poutcome,month,duration,contact,balance,education,marital,job
1270,poutcome,month,duration,contact,balance,education,age,job
1271,poutcome,month,duration,contact,balance,education,age,job
1272,poutcome,month,duration,contact,balance,education,age,job
1273,poutcome,month,duration,contact,balance,education,age,job
1274,poutcome,month,duration,contact,balance,education,age,job
1275,poutcome,month,duration,contact,balance,education,age,job
1276,poutcome,month,duration,contact,balance,education,age,job
1277,poutcome,month,duration,contact,balance,education,age,job
1278,poutcome,month,duration,contact,balance,education,age,job
1279,poutcome,month,duration,contact,balance,education,age,job
1280,poutcome,month,duration,contact,balance,education,age,job
1281,poutcome,month,duration,contact,balance,education,age,job
1282,poutcome,month,duration,contact,balance,education,age,
1283,poutcome,month,duration,contact,balance,education,marital,loan
1284,poutcome,month,duration,contact,balance,education,marital,loan
1285,poutcome,month,duration,contact,balance,education,marital,
1286,poutcome,month,duration,contact,balance,education,marital,age
1287,poutcome,month,duration,contact,balance,education,marital,age
1288,poutcome,month,duration,contact,balance,education,job,
1289,poutcome,month,duration,contact,balance,education,job,
1290,poutcome,month,duration,contact,balance,education,job,
1291,poutcome,month,duration,contact,balance,education,job,
1292,poutcome,month,duration,contact,balance,education,job,
1293,poutcome,month,duration,contact,balance,education,job,
1294,poutcome,month,duration,contact,balance,education,job,
1295,poutcome,month,duration,contact,balance,education,job,
1296,poutcome,month,duration,contact,balance,education,job,
1297,poutcome,month,duration,contact,balance,education,job,
1298,poutcome,month,duration,contact,balance,education,job,
1299,poutcome,month,duration,contact,balance,education,job,
1300,poutcome,month,duration,day,job,,,
1301,poutcome,month,duration,day,job,,,
1302,poutcome,month,duration,day,job,,,
1303,poutcome,month,duration,day,job,,,
1304,poutcome,month,duration,day,job,,,
1305,poutcome,month,duration,day,job,,,
1306,poutcome,month,duration,day,job,,,
1307,poutcome,month,duration,day,job,,,
1308,poutcome,month,duration,day,job,,,
1309,poutcome,month,duration,day,job,,,
1310,poutcome,month,duration,day,job,,,
1311,poutcome,month,duration,day,job,,,
1312,poutcome,month,duration,day,contact,,,
1313,poutcome,month,duration,day,contact,,,
1314,poutcome,month,duration,day,contact,job,,
1315,poutcome,month,duration,day,contact,job,,
1316,poutcome,month,duration,day,contact,job,,
1317,poutcome,month,duration,day,contact,job,,
1318,poutcome,month,duration,day,contact,job,,
1319,poutcome,month,duration,day,contact,job,,
1320,poutcome,month,duration,day,contact,job,,
1321,poutcome,month,duration,day,contact,job,,
1322,poutcome,month,duration,day,contact,job,,
1323,poutcome,month,duration,day,contact,job,,
1324,poutcome,month,duration,day,contact,job,,
1325,poutcome,month,duration,day,contact,job,,
1326,poutcome,month,duration,job,housing,age,,
1327,poutcome,month,duration,job,housing,age,contact,
1328,poutcome,month,duration,job,housing,age,contact,
1329,poutcome,month,duration,job,housing,age,contact,
1330,poutcome,month,duration,job,housing,,,
1331,poutcome,month,duration,job,,,,
1332,poutcome,month,duration,job,education,,,
1333,poutcome,month,duration,job,education,,,
1334,poutcome,month,duration,job,education,age,,
1335,poutcome,month,duration,job,education,age,marital,
1336,poutcome,month,duration,job,education,age,marital,
1337,poutcome,month,duration,job,education,age,marital,
1338,poutcome,month,duration,job,education,,,
1339,poutcome,month,duration,job,,,,
1340,poutcome,month,duration,job,campaign,day,housing,
1341,poutcome,month,duration,job,campaign,day,housing,
1342,poutcome,month,duration,job,campaign,day,balance,marital
1343,poutcome,month,duration,job,campaign,day,balance,marital
1344,poutcome,month,duration,job,campaign,day,balance,marital
1345,poutcome,month,duration,job,campaign,day,balance,
1346,poutcome,month,duration,job,campaign,education,,
1347,poutcome,month,duration,job,campaign,education,marital,
1348,poutcome,month,duration,job,campaign,education,marital,
1349,poutcome,month,duration,job,campaign,education,marital,
1350,poutcome,month,duration,job,campaign,education,marital,
1351,poutcome,month,duration,job,campaign,education,marital,housing
1352,poutcome,month,duration,job,campaign,education,marital,housing
1353,poutcome,month,duration,job,campaign,education,marital,
1354,poutcome,month,duration,job,campaign,education,,
