,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
871,duration,poutcome,month,job,education,marital,balance,day,campaign,loan,age,default,housing,,
872,duration,poutcome,month,job,education,marital,balance,day,campaign,loan,age,default,,,
873,duration,poutcome,month,job,education,marital,balance,day,campaign,loan,age,,,,
874,duration,poutcome,month,job,education,marital,balance,day,campaign,loan,,,,,
875,duration,poutcome,month,job,education,marital,balance,day,,,,,,,
876,duration,poutcome,month,job,education,marital,balance,housing,day,age,campaign,,,,
877,duration,poutcome,month,job,education,marital,balance,housing,day,age,campaign,default,loan,contact,pdays
878,duration,poutcome,month,job,education,marital,balance,housing,day,age,campaign,default,loan,contact,pdays
879,duration,poutcome,month,job,education,marital,balance,housing,day,age,campaign,default,loan,contact,
880,duration,poutcome,month,job,education,marital,balance,housing,day,age,campaign,default,loan,,
881,duration,poutcome,month,job,education,marital,balance,housing,day,age,campaign,default,,,
882,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,campaign,
883,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,campaign,pdays
884,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,campaign,pdays
885,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,,
886,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,,,
887,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,,,,
888,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,campaign,
889,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,campaign,pdays
890,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,campaign,pdays
891,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,contact,,
892,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,loan,,,
893,duration,poutcome,month,job,education,marital,balance,housing,day,age,default,,,,
894,duration,poutcome,month,job,education,marital,balance,housing,day,age,,,,,
895,duration,poutcome,month,job,education,marital,balance,housing,,,,,,,
896,duration,poutcome,month,job,marital,,,,,,,,,,
897,duration,poutcome,month,job,marital,day,,,,,,,,,
898,duration,poutcome,month,job,marital,day,education,,,,,,,,
899,duration,poutcome,month,job,marital,day,education,age,,,,,,,
900,duration,poutcome,month,job,marital,day,education,age,default,balance,housing,loan,contact,campaign,
901,duration,poutcome,month,job,marital,day,education,age,default,balance,housing,loan,contact,campaign,pdays
902,duration,poutcome,month,job,marital,day,education,age,default,balance,housing,loan,contact,campaign,pdays
903,duration,poutcome,month,job,marital,day,education,age,default,balance,housing,loan,contact,,
904,duration,poutcome,month,job,marital,day,education,age,default,balance,housing,loan,,,
905,duration,poutcome,month,job,marital,day,education,age,default,balance,housing,,,,
906,duration,poutcome,month,job,marital,day,education,age,default,balance,,,,,
907,duration,poutcome,month,job,marital,day,education,age,default,,,,,,
908,duration,poutcome,month,job,marital,day,education,,,,,,,,
909,duration,poutcome,month,job,marital,,,,,,,,,,
910,duration,poutcome,month,job,marital,,,,,,,,,,
911,duration,poutcome,month,job,marital,education,,,,,,,,,
912,duration,poutcome,month,job,marital,education,,,,,,,,,
913,duration,poutcome,month,job,marital,education,,,,,,,,,
914,duration,poutcome,month,job,marital,,,,,,,,,,
915,duration,poutcome,month,job,day,,,,,,,,,,
916,duration,poutcome,month,job,day,age,,,,,,,,,
917,duration,poutcome,month,job,day,age,contact,marital,,,,,,,
918,duration,poutcome,month,job,day,age,contact,marital,education,,,,,,
919,duration,poutcome,month,job,day,age,contact,marital,education,default,balance,,,,
920,duration,poutcome,month,job,day,age,contact,marital,education,default,balance,housing,loan,campaign,
921,duration,poutcome,month,job,day,age,contact,marital,education,default,balance,housing,loan,campaign,pdays
922,duration,poutcome,month,job,day,age,contact,marital,education,default,balance,housing,loan,campaign,pdays
923,duration,poutcome,month,job,day,age,contact,marital,education,default,balance,housing,loan,,
924,duration,poutcome,month,job,day,age,contact,marital,education,default,balance,housing,,,
925,duration,poutcome,month,job,day,age,contact,marital,education,default,,,,,
926,duration,poutcome,month,job,day,age,contact,marital,education,,,,,,
927,duration,poutcome,month,job,day,age,contact,marital,,,,,,,
928,duration,poutcome,month,job,day,age,contact,,,,,,,,
929,duration,poutcome,month,job,,,,,,,,,,,
930,duration,poutcome,month,job,day,marital,housing,,,,,,,,
931,duration,poutcome,month,job,day,marital,housing,age,,,,,,,
932,duration,poutcome,month,job,day,marital,housing,age,,,,,,,
933,duration,poutcome,month,job,day,marital,housing,campaign,,,,,,,
934,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,,,,
935,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,age,default,balance,
936,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,age,default,balance,pdays
937,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,age,default,balance,pdays
938,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,age,default,,
939,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,age,,,
940,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,balance,,,
941,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,balance,age,,
942,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,balance,age,default,pdays
943,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,balance,age,default,pdays
944,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,balance,age,default,
945,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,,,,
946,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,,,,
947,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan,education,,,,
948,duration,poutcome,month,job,day,marital,housing,campaign,contact,,,,,,
949,duration,poutcome,month,job,day,marital,housing,,,,,,,,
950,duration,poutcome,month,job,day,marital,default,education,,,,,,,
951,duration,poutcome,month,job,day,marital,default,education,housing,campaign,balance,loan,age,contact,pdays
952,duration,poutcome,month,job,day,marital,default,education,housing,campaign,balance,loan,age,contact,pdays
953,duration,poutcome,month,job,day,marital,default,education,housing,campaign,balance,loan,age,contact,
954,duration,poutcome,month,job,day,marital,default,education,housing,campaign,balance,loan,age,,
955,duration,poutcome,month,job,day,marital,default,education,housing,campaign,balance,loan,,,
956,duration,poutcome,month,job,day,marital,default,education,housing,campaign,balance,,,,
957,duration,poutcome,month,job,day,marital,default,education,housing,campaign,,,,,
958,duration,poutcome,month,job,day,marital,default,education,housing,,,,,,
959,duration,poutcome,month,job,day,marital,default,education,,,,,,,
960,duration,poutcome,month,job,day,marital,default,,,,,,,,
961,duration,poutcome,month,job,day,marital,,,,,,,,,
962,duration,poutcome,month,job,day,marital,education,,,,,,,,
963,duration,poutcome,month,job,day,marital,education,,,,,,,,
964,duration,poutcome,month,job,day,marital,education,age,,,,,,,
965,duration,poutcome,month,job,day,marital,education,age,default,balance,housing,loan,contact,campaign,
966,duration,poutcome,month,job,day,marital,education,age,default,balance,housing,loan,contact,campaign,pdays
967,duration,poutcome,month,job,day,marital,education,age,default,balance,housing,loan,contact,campaign,pdays
968,duration,poutcome,month,job,day,marital,education,age,default,balance,housing,loan,contact,,
969,duration,poutcome,month,job,day,marital,education,age,default,balance,housing,loan,,,
970,duration,poutcome,month,job,day,marital,education,age,default,balance,housing,,,,
971,duration,poutcome,month,job,day,marital,education,age,default,balance,,,,,
972,duration,poutcome,month,job,day,marital,education,age,default,,,,,,
973,duration,poutcome,month,job,day,marital,balance,age,education,,,,,,
974,duration,poutcome,month,job,day,marital,balance,age,education,housing,default,loan,contact,campaign,
975,duration,poutcome,month,job,day,marital,balance,age,education,housing,default,loan,contact,campaign,pdays
976,duration,poutcome,month,job,day,marital,balance,age,education,housing,default,loan,contact,campaign,pdays
977,duration,poutcome,month,job,day,marital,balance,age,education,housing,default,loan,contact,,
978,duration,poutcome,month,job,day,marital,balance,age,education,housing,default,loan,,,
979,duration,poutcome,month,job,day,marital,balance,age,education,housing,default,,,,
980,duration,poutcome,month,job,day,marital,balance,age,education,housing,,,,,
981,duration,poutcome,month,job,day,marital,balance,age,education,,,,,,
982,duration,poutcome,month,job,day,marital,balance,age,campaign,,,,,,
983,duration,poutcome,month,job,day,marital,balance,age,campaign,,,,,,
984,duration,poutcome,month,job,day,marital,balance,education,,,,,,,
985,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,,,,
986,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,campaign,
987,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,campaign,pdays
988,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,campaign,pdays
989,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,,
990,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,,,
991,duration,poutcome,month,job,day,marital,balance,education,age,default,,,,,
992,duration,poutcome,month,job,day,marital,balance,education,age,,,,,,
993,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,campaign,
994,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,campaign,pdays
995,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,campaign,pdays
996,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,contact,,
997,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,loan,,,
998,duration,poutcome,month,job,day,marital,balance,education,age,default,housing,,,,
999,duration,poutcome,month,job,day,marital,balance,education,age,default,,,,,
1000,duration,poutcome,month,job,day,marital,balance,education,age,,,,,,
1001,duration,poutcome,month,job,age,,,,,,,,,,
1002,duration,poutcome,month,job,age,,,,,,,,,,
1003,duration,poutcome,month,job,,,,,,,,,,,
1004,duration,poutcome,month,job,,,,,,,,,,,
1005,duration,poutcome,month,job,,,,,,,,,,,
1006,duration,poutcome,month,job,,,,,,,,,,,
1007,duration,poutcome,month,job,,,,,,,,,,,
1008,duration,poutcome,month,job,,,,,,,,,,,
1009,duration,poutcome,month,job,education,,,,,,,,,,
1010,duration,poutcome,month,job,education,,,,,,,,,,
1011,duration,poutcome,month,job,education,,,,,,,,,,
1012,duration,poutcome,month,job,,,,,,,,,,,
1013,duration,poutcome,month,job,,,,,,,,,,,
1014,duration,poutcome,month,job,,,,,,,,,,,
1015,duration,poutcome,month,job,,,,,,,,,,,
1016,duration,poutcome,month,day,job,balance,contact,marital,,,,,,,
1017,duration,poutcome,month,day,job,balance,contact,marital,,,,,,,
1018,duration,poutcome,month,day,job,balance,contact,marital,housing,campaign,,,,,
1019,duration,poutcome,month,day,job,balance,contact,marital,housing,campaign,,,,,
1020,duration,poutcome,month,day,job,balance,contact,marital,housing,,,,,,
1021,duration,poutcome,month,day,job,balance,contact,,,,,,,,
1022,duration,poutcome,month,day,job,balance,,,,,,,,,
1023,duration,poutcome,month,day,job,education,marital,,,,,,,,
1024,duration,poutcome,month,day,job,education,marital,age,,,,,,,
1025,duration,poutcome,month,day,job,education,marital,age,,,,,,,
1026,duration,poutcome,month,day,job,education,marital,,,,,,,,
1027,duration,poutcome,month,day,job,education,,,,,,,,,
1028,duration,poutcome,month,day,job,education,,,,,,,,,
1029,duration,poutcome,month,day,job,education,,,,,,,,,
1030,duration,poutcome,month,day,job,education,,,,,,,,,
1031,duration,poutcome,month,day,job,education,,,,,,,,,
1032,duration,poutcome,month,day,job,marital,,,,,,,,,
1033,duration,poutcome,month,day,job,marital,,,,,,,,,
1034,duration,poutcome,month,day,job,marital,,,,,,,,,
1035,duration,poutcome,month,day,job,loan,,,,,,,,,
1036,duration,poutcome,month,day,job,loan,campaign,,,,,,,,
1037,duration,poutcome,month,day,job,loan,campaign,,,,,,,,
1038,duration,poutcome,month,day,job,contact,education,,,,,,,,
1039,duration,poutcome,month,day,job,contact,education,,,,,,,,
1040,duration,poutcome,month,day,job,contact,education,,,,,,,,
1041,duration,poutcome,month,day,job,contact,,,,,,,,,
1042,duration,poutcome,month,day,job,,,,,,,,,,
1043,duration,poutcome,month,day,job,age,,,,,,,,,
1044,duration,poutcome,month,day,job,age,,,,,,,,,
1045,duration,poutcome,month,day,job,,,,,,,,,,
1046,duration,poutcome,month,day,job,marital,,,,,,,,,
1047,duration,poutcome,month,day,job,marital,,,,,,,,,
1048,duration,poutcome,month,day,job,marital,,,,,,,,,
1049,duration,poutcome,month,day,job,education,,,,,,,,,
1050,duration,poutcome,month,day,job,education,balance,,,,,,,,
1051,duration,poutcome,month,day,job,education,balance,,,,,,,,
1052,duration,poutcome,month,day,job,education,housing,,,,,,,,
1053,duration,poutcome,month,day,job,education,housing,,,,,,,,
1054,duration,poutcome,month,day,job,,,,,,,,,,
1055,duration,poutcome,month,day,job,,,,,,,,,,
1056,duration,poutcome,month,day,job,,,,,,,,,,
1057,duration,poutcome,month,day,job,,,,,,,,,,
1058,duration,poutcome,month,day,job,age,,,,,,,,,
1059,duration,poutcome,month,day,job,age,,,,,,,,,
1060,duration,poutcome,month,day,job,education,,,,,,,,,
1061,duration,poutcome,month,day,job,education,,,,,,,,,
1062,duration,poutcome,month,day,job,education,,,,,,,,,
1063,duration,poutcome,month,day,job,,,,,,,,,,
1064,duration,poutcome,month,day,job,,,,,,,,,,
1065,duration,poutcome,month,day,job,,,,,,,,,,
1066,duration,poutcome,month,day,job,contact,,,,,,,,,
1067,duration,poutcome,month,day,job,contact,,,,,,,,,
1068,duration,poutcome,month,day,job,,,,,,,,,,
1069,duration,poutcome,month,day,job,,,,,,,,,,
1070,duration,poutcome,month,day,job,,,,,,,,,,
1071,duration,poutcome,month,day,job,,,,,,,,,,
1072,duration,poutcome,month,day,job,,,,,,,,,,
1073,duration,poutcome,month,day,job,,,,,,,,,,
1074,duration,poutcome,month,day,job,,,,,,,,,,
1075,duration,poutcome,month,day,job,,,,,,,,,,
1076,duration,poutcome,month,day,job,,,,,,,,,,
1077,duration,poutcome,month,day,job,,,,,,,,,,
1078,duration,poutcome,month,day,job,,,,,,,,,,
1079,duration,poutcome,month,day,job,,,,,,,,,,
1080,duration,poutcome,month,day,job,marital,,,,,,,,,
1081,duration,poutcome,month,day,job,marital,,,,,,,,,
1082,duration,poutcome,month,day,job,marital,contact,,,,,,,,
1083,duration,poutcome,month,day,job,marital,contact,,,,,,,,
1084,duration,poutcome,month,day,job,age,,,,,,,,,
1085,duration,poutcome,month,day,job,age,,,,,,,,,
1086,duration,poutcome,month,day,job,,,,,,,,,,
1087,duration,poutcome,month,day,job,,,,,,,,,,
1088,duration,poutcome,month,day,job,age,,,,,,,,,
1089,duration,poutcome,month,day,job,age,marital,,,,,,,,
1090,duration,poutcome,month,day,job,age,marital,,,,,,,,
1091,duration,poutcome,month,day,job,age,marital,,,,,,,,
1092,duration,poutcome,month,day,job,education,,,,,,,,,
1093,duration,poutcome,month,day,job,education,,,,,,,,,
1094,duration,poutcome,month,day,job,education,,,,,,,,,
1095,duration,poutcome,month,day,job,,,,,,,,,,
1096,duration,poutcome,month,day,job,,,,,,,,,,
1097,duration,poutcome,month,day,job,,,,,,,,,,
1098,duration,poutcome,month,day,job,,,,,,,,,,
1099,duration,poutcome,month,day,job,,,,,,,,,,
1100,duration,poutcome,month,job,contact,marital,day,,,,,,,,
1101,duration,poutcome,month,job,contact,marital,day,,,,,,,,
1102,duration,poutcome,month,job,contact,marital,housing,day,,,,,,,
1103,duration,poutcome,month,job,contact,marital,housing,day,age,,,,,,
1104,duration,poutcome,month,job,contact,marital,housing,day,age,education,,,,,
1105,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,campaign,
1106,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,campaign,pdays
1107,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,campaign,pdays
1108,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,,
1109,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,campaign,
1110,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,campaign,pdays
1111,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,campaign,pdays
1112,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,balance,loan,,
1113,duration,poutcome,month,job,contact,marital,housing,day,age,education,default,,,,
1114,duration,poutcome,month,job,contact,marital,housing,day,age,education,,,,,
1115,duration,poutcome,month,job,contact,marital,housing,,,,,,,,
1116,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,,,,
1117,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,,,
1118,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,default,campaign,
1119,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,default,campaign,pdays
1120,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,default,campaign,pdays
1121,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,default,,
1122,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan,education,,,
1123,duration,poutcome,month,job,contact,marital,age,balance,housing,day,,,,,
1124,duration,poutcome,month,job,contact,marital,age,balance,housing,,,,,,
1125,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,,,
1126,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,day,
1127,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,day,pdays
1128,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,day,pdays
1129,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,loan,,
1130,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,housing,,,
1131,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default,,,,
1132,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,,,,,
1133,duration,poutcome,month,job,contact,marital,age,balance,campaign,,,,,,
1134,duration,poutcome,month,job,contact,marital,age,,,,,,,,
1135,duration,poutcome,month,job,contact,,,,,,,,,,
1136,duration,poutcome,month,job,contact,loan,age,housing,,,,,,,
1137,duration,poutcome,month,job,contact,loan,age,housing,marital,,,,,,
1138,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,,,,
1139,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education,,,
1140,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education,default,campaign,
1141,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education,default,campaign,pdays
1142,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education,default,campaign,pdays
1143,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education,default,,
1144,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education,,,
1145,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,,,,,
1146,duration,poutcome,month,job,contact,loan,age,housing,marital,education,,,,,
1147,duration,poutcome,month,job,contact,loan,age,housing,marital,education,balance,,,,
1148,duration,poutcome,month,job,contact,loan,age,housing,marital,education,balance,,,,
1149,duration,poutcome,month,job,contact,loan,age,housing,marital,education,,,,,
1150,duration,poutcome,month,job,contact,loan,age,marital,housing,,,,,,
1151,duration,poutcome,month,job,contact,loan,age,marital,housing,education,,,,,
1152,duration,poutcome,month,job,contact,loan,age,marital,housing,education,,,,,
1153,duration,poutcome,month,job,contact,loan,age,marital,housing,education,,,,,
1154,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day,,,
1155,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day,education,,
1156,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day,education,balance,
1157,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day,education,balance,pdays
1158,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day,education,balance,pdays
1159,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day,education,,
1160,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance,,,
1161,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance,education,day,pdays
1162,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance,education,day,pdays
1163,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance,education,day,
1164,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance,education,,
1165,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance,education,,
1166,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,,,,
1167,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,,
1168,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,day,
1169,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,day,pdays
1170,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,day,pdays
1171,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,day,pdays
1172,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,day,pdays
1173,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,day,
1174,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,campaign,,
1175,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education,,,
1176,duration,poutcome,month,job,contact,loan,age,marital,default,,,,,,
1177,duration,poutcome,month,job,contact,loan,age,marital,,,,,,,
1178,duration,poutcome,month,job,contact,loan,day,,,,,,,,
1179,duration,poutcome,month,job,contact,loan,day,campaign,,,,,,,
1180,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,,,,,
1181,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,,,,
1182,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital,,,
1183,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital,default,balance,pdays
1184,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital,default,balance,pdays
1185,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital,default,balance,
1186,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital,default,,
1187,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital,,,
1188,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,,,,,
1189,duration,poutcome,month,job,contact,loan,day,campaign,housing,,,,,,
1190,duration,poutcome,month,job,contact,,,,,,,,,,
1191,duration,poutcome,month,job,marital,housing,,,,,,,,,
1192,duration,poutcome,month,job,marital,housing,,,,,,,,,
1193,duration,poutcome,month,job,marital,education,,,,,,,,,
1194,duration,poutcome,month,job,marital,education,,,,,,,,,
1195,duration,poutcome,month,job,marital,education,housing,,,,,,,,
1196,duration,poutcome,month,job,marital,education,housing,,,,,,,,
1197,duration,poutcome,month,job,marital,,,,,,,,,,
1198,duration,poutcome,month,job,balance,,,,,,,,,,
1199,duration,poutcome,month,job,balance,marital,,,,,,,,,
1200,duration,poutcome,month,job,balance,marital,,,,,,,,,
1201,duration,poutcome,month,job,balance,marital,,,,,,,,,
1202,duration,poutcome,month,job,contact,marital,age,,,,,,,,
1203,duration,poutcome,month,job,contact,marital,age,,,,,,,,
1204,duration,poutcome,month,job,contact,marital,balance,,,,,,,,
1205,duration,poutcome,month,job,contact,marital,balance,age,,,,,,,
1206,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,
1207,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,
1208,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,
1209,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,
1210,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign,,,,
1211,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign,,,,
1212,duration,poutcome,month,job,contact,marital,balance,age,day,education,,,,,
1213,duration,poutcome,month,job,contact,marital,education,,,,,,,,
1214,duration,poutcome,month,job,contact,marital,education,balance,,,,,,,
1215,duration,poutcome,month,job,contact,marital,education,balance,,,,,,,
1216,duration,poutcome,month,job,contact,marital,education,,,,,,,,
1217,duration,poutcome,month,job,contact,,,,,,,,,,
1218,duration,poutcome,month,job,marital,education,,,,,,,,,
1219,duration,poutcome,month,job,marital,education,,,,,,,,,
1220,duration,poutcome,month,job,marital,education,,,,,,,,,
1221,duration,poutcome,month,job,marital,campaign,housing,,,,,,,,
1222,duration,poutcome,month,job,marital,campaign,housing,,,,,,,,
1223,duration,poutcome,month,job,marital,campaign,,,,,,,,,
1224,duration,poutcome,month,job,marital,,,,,,,,,,
1225,duration,poutcome,month,job,marital,age,,,,,,,,,
1226,duration,poutcome,month,job,marital,age,education,,,,,,,,
1227,duration,poutcome,month,job,marital,age,education,,,,,,,,
1228,duration,poutcome,month,job,marital,age,education,,,,,,,,
1229,duration,poutcome,month,job,marital,education,age,,,,,,,,
1230,duration,poutcome,month,job,marital,education,age,balance,loan,,,,,,
1231,duration,poutcome,month,job,marital,education,age,balance,loan,,,,,,
1232,duration,poutcome,month,job,marital,education,age,balance,,,,,,,
1233,duration,poutcome,month,job,marital,education,,,,,,,,,
1234,duration,poutcome,month,job,marital,education,,,,,,,,,
1235,duration,poutcome,month,job,marital,,,,,,,,,,
1236,duration,poutcome,month,job,education,balance,,,,,,,,,
1237,duration,poutcome,month,job,education,balance,,,,,,,,,
1238,duration,poutcome,month,job,education,contact,day,age,,,,,,,
1239,duration,poutcome,month,job,education,contact,day,age,loan,balance,,,,,
1240,duration,poutcome,month,job,education,contact,day,age,loan,balance,,,,,
1241,duration,poutcome,month,job,education,contact,day,age,loan,,,,,,
1242,duration,poutcome,month,job,education,contact,day,age,marital,,,,,,
1243,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,,,,
1244,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,,,
1245,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,
1246,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,pdays
1247,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,campaign,pdays
1248,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan,default,,
1249,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,,,,
1250,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,,,,
1251,duration,poutcome,month,job,education,contact,day,age,marital,balance,,,,,
1252,duration,poutcome,month,job,education,contact,day,age,marital,balance,,,,,
1253,duration,poutcome,month,job,education,contact,day,age,,,,,,,
1254,duration,poutcome,month,job,education,contact,,,,,,,,,
1255,duration,poutcome,month,job,education,age,,,,,,,,,
1256,duration,poutcome,month,job,education,age,,,,,,,,,
1257,duration,poutcome,month,job,,,,,,,,,,,
1258,duration,poutcome,month,job,marital,,,,,,,,,,
1259,duration,poutcome,month,job,marital,balance,,,,,,,,,
1260,duration,poutcome,month,job,marital,balance,campaign,,,,,,,,
1261,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,,,,
1262,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,,,,
1263,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,,,,
1264,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,,,
1265,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,,
1266,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,pdays
1267,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,pdays
1268,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,default,
1269,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age,education,,
1270,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,,,,
1271,duration,poutcome,month,job,marital,balance,campaign,loan,,,,,,,
1272,duration,poutcome,month,job,marital,default,contact,loan,education,,,,,,
1273,duration,poutcome,month,job,marital,default,contact,loan,education,,,,,,
