,0,1,2,3,4,5,6,7,8,9,10,11
1165,poutcome,month,contact,duration,age,job,education,,,,,
1166,poutcome,month,contact,duration,age,job,education,,,,,
1167,poutcome,month,contact,duration,age,job,education,,,,,
1168,poutcome,month,contact,duration,age,job,,,,,,
1169,poutcome,month,contact,duration,age,job,,,,,,
1170,poutcome,month,contact,duration,job,,,,,,,
1171,poutcome,month,contact,duration,job,,,,,,,
1172,poutcome,month,contact,duration,job,,,,,,,
1173,poutcome,month,contact,duration,job,,,,,,,
1174,poutcome,month,contact,duration,job,housing,day,marital,,,,
1175,poutcome,month,contact,duration,job,housing,day,marital,age,,,
1176,poutcome,month,contact,duration,job,housing,day,marital,age,education,,
1177,poutcome,month,contact,duration,job,housing,day,marital,age,education,,
1178,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance
1179,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,balance
1180,poutcome,month,contact,duration,job,housing,day,marital,age,education,default,
1181,poutcome,month,contact,duration,job,housing,day,marital,age,education,,
1182,poutcome,month,contact,duration,job,housing,day,marital,loan,,,
1183,poutcome,month,contact,duration,job,housing,day,marital,loan,,,
1184,poutcome,month,contact,duration,job,housing,day,,,,,
1185,poutcome,month,contact,duration,job,housing,,,,,,
1186,poutcome,month,contact,duration,job,education,balance,,,,,
1187,poutcome,month,contact,duration,job,education,balance,,,,,
1188,poutcome,month,contact,duration,job,education,,,,,,
1189,poutcome,month,contact,duration,job,education,,,,,,
1190,poutcome,month,contact,duration,job,education,,,,,,
1191,poutcome,month,contact,duration,job,,,,,,,
1192,poutcome,month,contact,duration,job,marital,,,,,,
1193,poutcome,month,contact,duration,job,marital,,,,,,
1194,poutcome,month,contact,duration,job,marital,,,,,,
1195,poutcome,month,contact,duration,job,,,,,,,
1196,poutcome,month,contact,duration,job,balance,,,,,,
1197,poutcome,month,contact,duration,job,balance,,,,,,
1198,poutcome,month,contact,duration,job,marital,,,,,,
1199,poutcome,month,contact,duration,job,marital,,,,,,
1200,poutcome,month,contact,duration,job,marital,,,,,,
1201,poutcome,month,contact,duration,job,,,,,,,
1202,poutcome,month,contact,job,,,,,,,,
1203,poutcome,month,contact,job,,,,,,,,
1204,poutcome,month,contact,job,,,,,,,,
1205,poutcome,month,contact,job,,,,,,,,
1206,poutcome,month,contact,job,,,,,,,,
1207,poutcome,month,contact,job,,,,,,,,
1208,poutcome,month,contact,job,,,,,,,,
1209,poutcome,month,contact,job,,,,,,,,
1210,poutcome,month,contact,job,,,,,,,,
1211,poutcome,month,contact,job,,,,,,,,
1212,poutcome,month,contact,job,,,,,,,,
1213,poutcome,month,contact,job,,,,,,,,
1214,poutcome,month,contact,duration,,,,,,,,
1215,poutcome,month,contact,duration,job,marital,age,,,,,
1216,poutcome,month,contact,duration,job,marital,age,,,,,
1217,poutcome,month,contact,duration,job,marital,loan,campaign,,,,
1218,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,,
1219,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,age,
1220,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,age,
1221,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,,
1222,poutcome,month,contact,duration,job,marital,loan,campaign,housing,balance,,
1223,poutcome,month,contact,duration,job,marital,loan,,,,,
1224,poutcome,month,contact,duration,job,marital,housing,age,,,,
1225,poutcome,month,contact,duration,job,marital,housing,age,,,,
1226,poutcome,month,contact,duration,job,marital,housing,,,,,
1227,poutcome,month,contact,duration,job,campaign,,,,,,
1228,poutcome,month,contact,duration,job,campaign,marital,education,default,,,
1229,poutcome,month,contact,duration,job,campaign,marital,education,default,,,
1230,poutcome,month,contact,duration,job,campaign,marital,education,,,,
1231,poutcome,month,contact,duration,job,campaign,marital,education,,,,
1232,poutcome,month,contact,duration,job,campaign,marital,education,,,,
1233,poutcome,month,contact,duration,job,campaign,marital,housing,,,,
1234,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,
1235,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1236,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1237,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1238,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1239,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,
1240,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1241,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1242,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1243,poutcome,month,contact,duration,job,campaign,marital,housing,loan,age,balance,education
1244,poutcome,month,contact,duration,job,campaign,marital,housing,loan,,,
1245,poutcome,month,contact,duration,job,campaign,marital,default,age,education,day,
1246,poutcome,month,contact,duration,job,campaign,marital,default,age,education,day,
1247,poutcome,month,contact,duration,job,campaign,marital,default,age,education,,
1248,poutcome,month,contact,duration,job,campaign,marital,default,age,education,,
1249,poutcome,month,contact,duration,job,campaign,marital,default,age,education,,
1250,poutcome,month,contact,duration,job,campaign,marital,default,age,,,
1251,poutcome,month,contact,duration,job,campaign,marital,default,,,,
1252,poutcome,month,contact,duration,job,marital,,,,,,
1253,poutcome,month,contact,duration,job,marital,education,,,,,
1254,poutcome,month,contact,duration,job,marital,education,,,,,
1255,poutcome,month,contact,duration,job,marital,education,balance,,,,
1256,poutcome,month,contact,duration,job,marital,education,balance,,,,
1257,poutcome,month,contact,duration,job,marital,education,,,,,
1258,poutcome,month,contact,duration,job,marital,,,,,,
1259,poutcome,month,contact,duration,job,,,,,,,
1260,poutcome,month,contact,duration,job,campaign,marital,,,,,
1261,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,,
1262,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,
1263,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,
1264,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default
1265,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,default
1266,poutcome,month,contact,duration,job,campaign,marital,housing,balance,age,education,
1267,poutcome,month,contact,duration,job,campaign,marital,housing,balance,,,
1268,poutcome,month,contact,duration,job,campaign,marital,housing,,,,
1269,poutcome,month,contact,duration,job,campaign,marital,,,,,
1270,poutcome,month,contact,duration,job,campaign,balance,housing,,,,
1271,poutcome,month,contact,duration,job,campaign,balance,housing,age,,,
1272,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,,
1273,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,
1274,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,
1275,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default
1276,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,default
1277,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,education,
1278,poutcome,month,contact,duration,job,campaign,balance,housing,age,marital,,
1279,poutcome,month,contact,duration,job,campaign,balance,,,,,
1280,poutcome,month,contact,duration,job,campaign,day,age,,,,
1281,poutcome,month,contact,duration,job,campaign,day,age,marital,,,
1282,poutcome,month,contact,duration,job,campaign,day,age,marital,education,,
1283,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance
1284,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,balance
1285,poutcome,month,contact,duration,job,campaign,day,age,marital,education,default,
1286,poutcome,month,contact,duration,job,campaign,day,age,marital,education,,
1287,poutcome,month,contact,duration,job,campaign,day,age,marital,education,,
1288,poutcome,month,contact,duration,job,campaign,day,age,marital,,,
1289,poutcome,month,contact,duration,job,campaign,day,,,,,
1290,poutcome,month,contact,duration,job,campaign,,,,,,
1291,poutcome,month,contact,duration,job,default,,,,,,
1292,poutcome,month,contact,duration,job,default,marital,,,,,
1293,poutcome,month,contact,duration,job,default,marital,,,,,
1294,poutcome,month,contact,duration,job,default,marital,,,,,
1295,poutcome,month,contact,duration,job,campaign,age,,,,,
1296,poutcome,month,contact,duration,job,campaign,age,marital,education,,,
1297,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing
1298,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,housing
1299,poutcome,month,contact,duration,job,campaign,age,marital,education,default,balance,
1300,poutcome,month,contact,duration,job,campaign,age,marital,education,default,,
1301,poutcome,month,contact,duration,job,campaign,age,marital,education,,,
1302,poutcome,month,contact,duration,job,campaign,age,marital,education,,,
1303,poutcome,month,contact,duration,job,campaign,age,marital,,,,
1304,poutcome,month,contact,duration,job,campaign,age,marital,,,,
1305,poutcome,month,contact,duration,job,campaign,marital,,,,,
1306,poutcome,month,contact,duration,job,campaign,marital,,,,,
1307,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,,
1308,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing
1309,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,housing
1310,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,default,
1311,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,,
1312,poutcome,month,contact,duration,job,campaign,marital,age,balance,education,,
1313,poutcome,month,contact,duration,job,campaign,marital,age,balance,,,
1314,poutcome,month,contact,duration,job,campaign,marital,age,,,,
1315,poutcome,month,contact,duration,job,,,,,,,
1316,poutcome,month,contact,duration,job,marital,education,,,,,
1317,poutcome,month,contact,duration,job,marital,education,,,,,
1318,poutcome,month,contact,duration,job,marital,education,,,,,
1319,poutcome,month,contact,duration,job,marital,education,,,,,
1320,poutcome,month,contact,duration,job,marital,,,,,,
1321,poutcome,month,contact,duration,job,marital,balance,,,,,
1322,poutcome,month,contact,duration,job,marital,balance,,,,,
1323,poutcome,month,contact,duration,job,,,,,,,
1324,poutcome,month,contact,duration,job,,,,,,,
1325,poutcome,month,job,marital,,,,,,,,
1326,poutcome,month,job,marital,,,,,,,,
1327,poutcome,month,job,marital,,,,,,,,
1328,poutcome,month,job,,,,,,,,,
1329,poutcome,month,job,,,,,,,,,
1330,poutcome,month,job,,,,,,,,,
1331,poutcome,month,job,loan,marital,,,,,,,
1332,poutcome,month,job,loan,marital,balance,,,,,,
1333,poutcome,month,job,loan,marital,balance,,,,,,
1334,poutcome,month,job,loan,marital,housing,,,,,,
1335,poutcome,month,job,loan,marital,housing,,,,,,
1336,poutcome,month,job,loan,,,,,,,,
1337,poutcome,month,job,contact,,,,,,,,
1338,poutcome,month,job,contact,marital,,,,,,,
1339,poutcome,month,job,contact,marital,,,,,,,
1340,poutcome,month,job,contact,marital,,,,,,,
1341,poutcome,month,job,contact,,,,,,,,
1342,poutcome,month,job,age,,,,,,,,
1343,poutcome,month,job,age,,,,,,,,
1344,poutcome,month,job,housing,,,,,,,,
1345,poutcome,month,job,housing,,,,,,,,
1346,poutcome,month,job,balance,,,,,,,,
1347,poutcome,month,job,balance,,,,,,,,
1348,poutcome,month,job,marital,,,,,,,,
1349,poutcome,month,job,marital,,,,,,,,
1350,poutcome,month,job,marital,,,,,,,,
1351,poutcome,month,job,marital,,,,,,,,
1352,poutcome,month,job,marital,,,,,,,,
1353,poutcome,month,job,marital,,,,,,,,
1354,poutcome,month,job,,,,,,,,,
1355,poutcome,month,duration,job,education,,,,,,,
1356,poutcome,month,duration,job,education,,,,,,,
1357,poutcome,month,duration,job,education,marital,,,,,,
1358,poutcome,month,duration,job,education,marital,,,,,,
1359,poutcome,month,duration,job,education,marital,balance,,,,,
1360,poutcome,month,duration,job,education,marital,balance,,,,,
1361,poutcome,month,duration,job,education,,,,,,,
1362,poutcome,month,duration,job,,,,,,,,
1363,poutcome,month,duration,job,,,,,,,,
1364,poutcome,month,duration,job,,,,,,,,
1365,poutcome,month,duration,job,,,,,,,,
1366,poutcome,month,duration,job,,,,,,,,
1367,poutcome,month,duration,job,,,,,,,,
1368,poutcome,month,duration,job,education,,,,,,,
1369,poutcome,month,duration,job,education,marital,,,,,,
1370,poutcome,month,duration,job,education,marital,,,,,,
1371,poutcome,month,duration,job,education,marital,day,,,,,
1372,poutcome,month,duration,job,education,marital,day,campaign,,,,
1373,poutcome,month,duration,job,education,marital,day,campaign,,,,
1374,poutcome,month,duration,job,education,,,,,,,
1375,poutcome,month,duration,job,education,balance,,,,,,
1376,poutcome,month,duration,job,education,balance,,,,,,
1377,poutcome,month,duration,job,,,,,,,,
1378,poutcome,month,duration,job,,,,,,,,
1379,poutcome,month,duration,job,balance,,,,,,,
1380,poutcome,month,duration,job,balance,marital,,,,,,
1381,poutcome,month,duration,job,balance,marital,contact,,,,,
1382,poutcome,month,duration,job,balance,marital,contact,,,,,
1383,poutcome,month,duration,job,balance,marital,contact,,,,,
1384,poutcome,month,duration,job,balance,marital,,,,,,
1385,poutcome,month,duration,job,,,,,,,,
1386,poutcome,month,duration,contact,job,education,,,,,,
1387,poutcome,month,duration,contact,job,education,age,marital,,,,
1388,poutcome,month,duration,contact,job,education,age,marital,,,,
1389,poutcome,month,duration,contact,job,education,age,marital,campaign,,,
1390,poutcome,month,duration,contact,job,education,age,marital,campaign,day,balance,loan
1391,poutcome,month,duration,contact,job,education,age,marital,campaign,day,balance,loan
1392,poutcome,month,duration,contact,job,education,age,marital,campaign,day,balance,
1393,poutcome,month,duration,contact,job,education,age,marital,campaign,day,,
1394,poutcome,month,duration,contact,job,education,age,marital,,,,
1395,poutcome,month,duration,contact,job,education,age,marital,loan,,,
1396,poutcome,month,duration,contact,job,education,age,marital,loan,campaign,,
1397,poutcome,month,duration,contact,job,education,age,marital,loan,campaign,,
1398,poutcome,month,duration,contact,job,education,age,marital,balance,,,
1399,poutcome,month,duration,contact,job,education,age,marital,balance,,,
1400,poutcome,month,duration,contact,job,education,,,,,,
1401,poutcome,month,duration,contact,job,education,,,,,,
1402,poutcome,month,duration,contact,job,education,marital,campaign,age,,,
1403,poutcome,month,duration,contact,job,education,marital,campaign,age,loan,,
1404,poutcome,month,duration,contact,job,education,marital,campaign,age,loan,,
1405,poutcome,month,duration,contact,job,education,marital,campaign,,,,
1406,poutcome,month,duration,contact,job,education,marital,balance,,,,
1407,poutcome,month,duration,contact,job,education,marital,balance,campaign,age,,
1408,poutcome,month,duration,contact,job,education,marital,balance,campaign,age,loan,default
1409,poutcome,month,duration,contact,job,education,marital,balance,campaign,age,loan,default
1410,poutcome,month,duration,contact,job,education,marital,balance,campaign,age,loan,
1411,poutcome,month,duration,contact,job,education,marital,balance,campaign,,,
1412,poutcome,month,duration,contact,job,education,marital,balance,,,,
1413,poutcome,month,duration,contact,job,education,marital,balance,,,,
1414,poutcome,month,duration,contact,job,education,day,,,,,
1415,poutcome,month,duration,contact,job,education,day,balance,,,,
1416,poutcome,month,duration,contact,job,education,day,balance,,,,
1417,poutcome,month,duration,contact,job,education,age,,,,,
1418,poutcome,month,duration,contact,job,education,age,,,,,
1419,poutcome,month,duration,contact,job,education,,,,,,
1420,poutcome,month,duration,contact,job,,,,,,,
1421,poutcome,month,duration,contact,job,,,,,,,
1422,poutcome,month,duration,contact,job,housing,balance,age,,,,
1423,poutcome,month,duration,contact,job,housing,balance,age,,,,
1424,poutcome,month,duration,contact,job,housing,balance,,,,,
1425,poutcome,month,duration,contact,job,housing,day,campaign,marital,age,,
1426,poutcome,month,duration,contact,job,housing,day,campaign,marital,age,,
1427,poutcome,month,duration,contact,job,housing,day,campaign,marital,age,balance,
1428,poutcome,month,duration,contact,job,housing,day,campaign,marital,age,balance,
1429,poutcome,month,duration,contact,job,housing,day,campaign,marital,age,,
1430,poutcome,month,duration,contact,job,housing,day,campaign,marital,,,
1431,poutcome,month,duration,contact,job,housing,day,campaign,marital,,,
1432,poutcome,month,duration,contact,job,housing,day,campaign,marital,,,
1433,poutcome,month,duration,contact,job,housing,day,campaign,marital,,,
1434,poutcome,month,duration,contact,job,housing,day,,,,,
1435,poutcome,month,duration,contact,job,education,,,,,,
1436,poutcome,month,duration,contact,job,education,,,,,,
1437,poutcome,month,duration,contact,job,education,balance,,,,,
1438,poutcome,month,duration,contact,job,education,balance,,,,,
1439,poutcome,month,duration,contact,job,education,,,,,,
1440,poutcome,month,duration,contact,job,marital,,,,,,
1441,poutcome,month,duration,contact,job,marital,,,,,,
1442,poutcome,month,duration,contact,job,marital,balance,,,,,
1443,poutcome,month,duration,contact,job,marital,balance,,,,,
1444,poutcome,month,duration,contact,job,campaign,education,,,,,
1445,poutcome,month,duration,contact,job,campaign,education,age,balance,marital,,
1446,poutcome,month,duration,contact,job,campaign,education,age,balance,marital,,
1447,poutcome,month,duration,contact,job,campaign,education,age,balance,marital,loan,day
1448,poutcome,month,duration,contact,job,campaign,education,age,balance,marital,loan,day
1449,poutcome,month,duration,contact,job,campaign,education,age,balance,marital,loan,
1450,poutcome,month,duration,contact,job,campaign,education,age,balance,,,
1451,poutcome,month,duration,contact,job,campaign,education,age,,,,
1452,poutcome,month,duration,contact,job,campaign,education,,,,,
1453,poutcome,month,duration,contact,job,campaign,education,,,,,
1454,poutcome,month,duration,contact,job,campaign,balance,,,,,
1455,poutcome,month,duration,contact,job,campaign,balance,age,,,,
1456,poutcome,month,duration,contact,job,campaign,balance,age,education,,,
1457,poutcome,month,duration,contact,job,campaign,balance,age,education,marital,,
1458,poutcome,month,duration,contact,job,campaign,balance,age,education,marital,default,housing
1459,poutcome,month,duration,contact,job,campaign,balance,age,education,marital,default,housing
1460,poutcome,month,duration,contact,job,campaign,balance,age,education,marital,default,
1461,poutcome,month,duration,contact,job,campaign,balance,age,education,marital,,
1462,poutcome,month,duration,contact,job,campaign,balance,age,education,,,
1463,poutcome,month,duration,contact,job,campaign,balance,age,education,,,
1464,poutcome,month,duration,contact,job,education,,,,,,
1465,poutcome,month,duration,contact,job,education,,,,,,
1466,poutcome,month,duration,contact,job,education,,,,,,
1467,poutcome,month,duration,contact,job,education,,,,,,
1468,poutcome,month,duration,contact,job,marital,age,,,,,
1469,poutcome,month,duration,contact,job,marital,age,,,,,
1470,poutcome,month,duration,contact,job,marital,,,,,,
1471,poutcome,month,duration,contact,job,marital,education,,,,,
1472,poutcome,month,duration,contact,job,marital,education,,,,,
1473,poutcome,month,duration,contact,job,marital,education,age,day,,,
1474,poutcome,month,duration,contact,job,marital,education,age,day,,,
1475,poutcome,month,duration,contact,job,marital,education,age,,,,
1476,poutcome,month,duration,contact,job,marital,education,,,,,
1477,poutcome,month,duration,contact,job,,,,,,,
1478,poutcome,month,duration,contact,job,,,,,,,
1479,poutcome,month,duration,contact,job,,,,,,,
1480,poutcome,month,duration,contact,job,,,,,,,
1481,poutcome,month,duration,contact,job,,,,,,,
1482,poutcome,month,duration,contact,job,,,,,,,
1483,poutcome,month,duration,contact,job,,,,,,,
1484,poutcome,month,duration,contact,job,,,,,,,
1485,poutcome,month,duration,contact,job,,,,,,,
1486,poutcome,month,duration,contact,job,,,,,,,
1487,poutcome,month,duration,contact,job,,,,,,,
1488,poutcome,month,duration,contact,job,age,,,,,,
1489,poutcome,month,duration,contact,job,age,,,,,,
1490,poutcome,month,duration,contact,job,,,,,,,
1491,poutcome,month,duration,contact,job,,,,,,,
1492,poutcome,month,duration,contact,balance,job,day,,,,,
1493,poutcome,month,duration,contact,balance,job,day,loan,age,,,
1494,poutcome,month,duration,contact,balance,job,day,loan,age,marital,housing,
1495,poutcome,month,duration,contact,balance,job,day,loan,age,marital,housing,education
1496,poutcome,month,duration,contact,balance,job,day,loan,age,marital,housing,education
1497,poutcome,month,duration,contact,balance,job,day,loan,age,marital,housing,education
1498,poutcome,month,duration,contact,balance,job,day,loan,age,marital,housing,education
1499,poutcome,month,duration,contact,balance,job,day,loan,age,marital,,
1500,poutcome,month,duration,contact,balance,job,day,loan,age,marital,,
1501,poutcome,month,duration,contact,balance,job,day,loan,campaign,,,
1502,poutcome,month,duration,contact,balance,job,day,loan,campaign,,,
1503,poutcome,month,duration,contact,balance,job,education,,,,,
1504,poutcome,month,duration,contact,balance,job,education,day,marital,,,
1505,poutcome,month,duration,contact,balance,job,education,day,marital,,,
1506,poutcome,month,duration,contact,balance,job,education,day,marital,age,,
1507,poutcome,month,duration,contact,balance,job,education,day,marital,age,loan,default
1508,poutcome,month,duration,contact,balance,job,education,day,marital,age,loan,default
1509,poutcome,month,duration,contact,balance,job,education,day,marital,age,loan,
1510,poutcome,month,duration,contact,balance,job,education,day,marital,age,default,housing
1511,poutcome,month,duration,contact,balance,job,education,day,marital,age,default,housing
1512,poutcome,month,duration,contact,balance,job,education,day,marital,age,default,
1513,poutcome,month,duration,contact,balance,job,education,day,marital,age,,
1514,poutcome,month,duration,contact,balance,job,education,day,marital,loan,campaign,age
1515,poutcome,month,duration,contact,balance,job,education,day,marital,loan,campaign,age
1516,poutcome,month,duration,contact,balance,job,education,day,marital,loan,campaign,age
1517,poutcome,month,duration,contact,balance,job,education,day,marital,loan,campaign,age
1518,poutcome,month,duration,contact,balance,job,education,day,marital,loan,,
1519,poutcome,month,duration,contact,balance,job,education,day,marital,,,
1520,poutcome,month,duration,contact,balance,job,education,,,,,
1521,poutcome,month,duration,contact,balance,job,education,,,,,
1522,poutcome,month,duration,contact,balance,job,marital,age,,,,
1523,poutcome,month,duration,contact,balance,job,marital,age,,,,
1524,poutcome,month,duration,contact,balance,job,marital,,,,,
1525,poutcome,month,duration,contact,balance,job,marital,,,,,
1526,poutcome,month,duration,contact,balance,job,,,,,,
1527,poutcome,month,duration,contact,balance,job,,,,,,
1528,poutcome,month,duration,contact,balance,job,,,,,,
1529,poutcome,month,duration,contact,balance,job,,,,,,
1530,poutcome,month,duration,contact,balance,job,education,,,,,
1531,poutcome,month,duration,contact,balance,job,education,,,,,
1532,poutcome,month,duration,contact,balance,job,education,,,,,
1533,poutcome,month,duration,contact,balance,job,education,age,,,,
1534,poutcome,month,duration,contact,balance,job,education,age,,,,
1535,poutcome,month,duration,contact,balance,job,,,,,,
1536,poutcome,month,duration,contact,balance,job,,,,,,
1537,poutcome,month,duration,contact,balance,job,,,,,,
1538,poutcome,month,duration,contact,balance,job,,,,,,
1539,poutcome,month,duration,contact,balance,education,marital,job,,,,
1540,poutcome,month,duration,contact,balance,education,marital,job,,,,
1541,poutcome,month,duration,contact,balance,education,marital,job,,,,
1542,poutcome,month,duration,contact,balance,education,marital,job,,,,
1543,poutcome,month,duration,contact,balance,education,marital,job,,,,
1544,poutcome,month,duration,contact,balance,education,marital,job,,,,
1545,poutcome,month,duration,contact,balance,education,marital,job,,,,
1546,poutcome,month,duration,contact,balance,education,marital,job,,,,
1547,poutcome,month,duration,contact,balance,education,marital,job,,,,
1548,poutcome,month,duration,contact,balance,education,marital,job,,,,
1549,poutcome,month,duration,contact,balance,education,marital,job,,,,
1550,poutcome,month,duration,contact,balance,education,marital,job,,,,
1551,poutcome,month,duration,contact,balance,education,marital,loan,day,,,
1552,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,,
1553,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1554,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,age
1555,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,age
1556,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1557,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1558,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1559,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1560,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1561,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1562,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1563,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1564,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1565,poutcome,month,duration,contact,balance,education,marital,loan,day,campaign,job,
1566,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1567,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1568,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1569,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1570,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1571,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1572,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1573,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1574,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1575,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1576,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1577,poutcome,month,duration,contact,balance,education,marital,loan,job,,,
1578,poutcome,month,duration,contact,balance,education,marital,job,,,,
1579,poutcome,month,duration,contact,balance,education,marital,job,age,campaign,,
1580,poutcome,month,duration,contact,balance,education,marital,job,age,campaign,,
1581,poutcome,month,duration,contact,balance,education,marital,job,age,,,
1582,poutcome,month,duration,contact,balance,education,marital,job,,,,
1583,poutcome,month,duration,contact,balance,education,marital,job,,,,
1584,poutcome,month,duration,contact,balance,education,marital,job,,,,
1585,poutcome,month,duration,contact,balance,education,marital,job,,,,
1586,poutcome,month,duration,contact,balance,education,marital,job,,,,
1587,poutcome,month,duration,contact,balance,education,marital,job,,,,
1588,poutcome,month,duration,contact,balance,education,marital,job,,,,
1589,poutcome,month,duration,contact,balance,education,marital,job,,,,
1590,poutcome,month,duration,contact,balance,education,marital,job,,,,
1591,poutcome,month,duration,contact,balance,education,marital,job,,,,
1592,poutcome,month,duration,contact,balance,education,age,job,marital,,,
1593,poutcome,month,duration,contact,balance,education,age,job,marital,campaign,,
1594,poutcome,month,duration,contact,balance,education,age,job,marital,campaign,,
1595,poutcome,month,duration,contact,balance,education,age,job,marital,,,
1596,poutcome,month,duration,contact,balance,education,age,job,loan,marital,,
1597,poutcome,month,duration,contact,balance,education,age,job,loan,marital,day,
1598,poutcome,month,duration,contact,balance,education,age,job,loan,marital,day,campaign
1599,poutcome,month,duration,contact,balance,education,age,job,loan,marital,day,campaign
1600,poutcome,month,duration,contact,balance,education,age,job,loan,marital,day,campaign
1601,poutcome,month,duration,contact,balance,education,age,job,loan,marital,day,campaign
1602,poutcome,month,duration,contact,balance,education,age,job,loan,marital,day,
1603,poutcome,month,duration,contact,balance,education,age,job,loan,,,
1604,poutcome,month,duration,contact,balance,education,age,job,,,,
1605,poutcome,month,duration,contact,balance,education,age,job,,,,
1606,poutcome,month,duration,contact,balance,education,age,job,,,,
1607,poutcome,month,duration,contact,balance,education,age,job,,,,
1608,poutcome,month,duration,contact,balance,education,age,job,,,,
1609,poutcome,month,duration,contact,balance,education,age,job,,,,
1610,poutcome,month,duration,contact,balance,education,age,job,,,,
1611,poutcome,month,duration,contact,balance,education,age,job,marital,,,
1612,poutcome,month,duration,contact,balance,education,age,job,marital,,,
1613,poutcome,month,duration,contact,balance,education,age,job,marital,,,
1614,poutcome,month,duration,contact,balance,education,age,job,,,,
1615,poutcome,month,duration,contact,balance,education,age,job,,,,
1616,poutcome,month,duration,contact,balance,education,age,,,,,
1617,poutcome,month,duration,contact,balance,education,marital,loan,age,day,,
1618,poutcome,month,duration,contact,balance,education,marital,loan,age,day,campaign,
1619,poutcome,month,duration,contact,balance,education,marital,loan,age,day,campaign,
1620,poutcome,month,duration,contact,balance,education,marital,loan,age,,,
1621,poutcome,month,duration,contact,balance,education,marital,loan,,,,
1622,poutcome,month,duration,contact,balance,education,marital,,,,,
1623,poutcome,month,duration,contact,balance,education,marital,age,day,,,
1624,poutcome,month,duration,contact,balance,education,marital,age,day,job,,
1625,poutcome,month,duration,contact,balance,education,marital,age,day,job,,
1626,poutcome,month,duration,contact,balance,education,marital,age,day,job,,
1627,poutcome,month,duration,contact,balance,education,marital,age,day,job,,
1628,poutcome,month,duration,contact,balance,education,marital,age,day,job,campaign,default
