,0,1,2,3,4,5,6,7,8,9,10,11
1030,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education
1031,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education
1032,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day,education
1033,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,,
1034,duration,poutcome,month,job,contact,loan,age,housing,marital,education,,
1035,duration,poutcome,month,job,contact,loan,age,housing,marital,education,balance,
1036,duration,poutcome,month,job,contact,loan,age,housing,marital,education,balance,
1037,duration,poutcome,month,job,contact,loan,age,housing,marital,education,,
1038,duration,poutcome,month,job,contact,loan,age,marital,housing,,,
1039,duration,poutcome,month,job,contact,loan,age,marital,housing,education,,
1040,duration,poutcome,month,job,contact,loan,age,marital,housing,education,,
1041,duration,poutcome,month,job,contact,loan,age,marital,housing,education,,
1042,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day
1043,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,day
1044,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance
1045,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign,balance
1046,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,
1047,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education
1048,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education
1049,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance,education
1050,duration,poutcome,month,job,contact,loan,age,marital,default,,,
1051,duration,poutcome,month,job,contact,loan,age,marital,,,,
1052,duration,poutcome,month,job,contact,loan,day,,,,,
1053,duration,poutcome,month,job,contact,loan,day,campaign,,,,
1054,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,,
1055,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,
1056,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital
1057,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital
1058,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age,marital
1059,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,,
1060,duration,poutcome,month,job,contact,loan,day,campaign,housing,,,
1061,duration,poutcome,month,job,contact,,,,,,,
1062,duration,poutcome,month,job,marital,housing,,,,,,
1063,duration,poutcome,month,job,marital,housing,,,,,,
1064,duration,poutcome,month,job,marital,education,,,,,,
1065,duration,poutcome,month,job,marital,education,,,,,,
1066,duration,poutcome,month,job,marital,education,housing,,,,,
1067,duration,poutcome,month,job,marital,education,housing,,,,,
1068,duration,poutcome,month,job,marital,,,,,,,
1069,duration,poutcome,month,job,balance,,,,,,,
1070,duration,poutcome,month,job,balance,marital,,,,,,
1071,duration,poutcome,month,job,balance,marital,,,,,,
1072,duration,poutcome,month,job,balance,marital,,,,,,
1073,duration,poutcome,month,job,contact,marital,age,,,,,
1074,duration,poutcome,month,job,contact,marital,age,,,,,
1075,duration,poutcome,month,job,contact,marital,balance,,,,,
1076,duration,poutcome,month,job,contact,marital,balance,age,,,,
1077,duration,poutcome,month,job,contact,marital,balance,age,day,education,,
1078,duration,poutcome,month,job,contact,marital,balance,age,day,education,,
1079,duration,poutcome,month,job,contact,marital,balance,age,day,education,,
1080,duration,poutcome,month,job,contact,marital,balance,age,day,education,,
1081,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign,
1082,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign,
1083,duration,poutcome,month,job,contact,marital,balance,age,day,education,,
1084,duration,poutcome,month,job,contact,marital,education,,,,,
1085,duration,poutcome,month,job,contact,marital,education,balance,,,,
1086,duration,poutcome,month,job,contact,marital,education,balance,,,,
1087,duration,poutcome,month,job,contact,marital,education,,,,,
1088,duration,poutcome,month,job,contact,,,,,,,
1089,duration,poutcome,month,job,marital,education,,,,,,
1090,duration,poutcome,month,job,marital,education,,,,,,
1091,duration,poutcome,month,job,marital,education,,,,,,
1092,duration,poutcome,month,job,marital,campaign,housing,,,,,
1093,duration,poutcome,month,job,marital,campaign,housing,,,,,
1094,duration,poutcome,month,job,marital,campaign,,,,,,
1095,duration,poutcome,month,job,marital,,,,,,,
1096,duration,poutcome,month,job,marital,age,,,,,,
1097,duration,poutcome,month,job,marital,age,education,,,,,
1098,duration,poutcome,month,job,marital,age,education,,,,,
1099,duration,poutcome,month,job,marital,age,education,,,,,
1100,duration,poutcome,month,job,marital,education,age,,,,,
1101,duration,poutcome,month,job,marital,education,age,balance,loan,,,
1102,duration,poutcome,month,job,marital,education,age,balance,loan,,,
1103,duration,poutcome,month,job,marital,education,age,balance,,,,
1104,duration,poutcome,month,job,marital,education,,,,,,
1105,duration,poutcome,month,job,marital,education,,,,,,
1106,duration,poutcome,month,job,marital,,,,,,,
1107,duration,poutcome,month,job,education,balance,,,,,,
1108,duration,poutcome,month,job,education,balance,,,,,,
1109,duration,poutcome,month,job,education,contact,day,age,,,,
1110,duration,poutcome,month,job,education,contact,day,age,loan,balance,,
1111,duration,poutcome,month,job,education,contact,day,age,loan,balance,,
1112,duration,poutcome,month,job,education,contact,day,age,loan,,,
1113,duration,poutcome,month,job,education,contact,day,age,marital,,,
1114,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,
1115,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan
1116,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,loan
1117,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,
1118,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing,
1119,duration,poutcome,month,job,education,contact,day,age,marital,balance,,
1120,duration,poutcome,month,job,education,contact,day,age,marital,balance,,
1121,duration,poutcome,month,job,education,contact,day,age,,,,
1122,duration,poutcome,month,job,education,contact,,,,,,
1123,duration,poutcome,month,job,education,age,,,,,,
1124,duration,poutcome,month,job,education,age,,,,,,
1125,duration,poutcome,month,job,,,,,,,,
1126,duration,poutcome,month,job,marital,,,,,,,
1127,duration,poutcome,month,job,marital,balance,,,,,,
1128,duration,poutcome,month,job,marital,balance,campaign,,,,,
1129,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,
1130,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,
1131,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,
1132,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age
1133,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day,age
1134,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,,
1135,duration,poutcome,month,job,marital,balance,campaign,loan,,,,
1136,duration,poutcome,month,job,marital,default,contact,loan,education,,,
1137,duration,poutcome,month,job,marital,default,contact,loan,education,,,
1138,duration,poutcome,month,job,marital,default,contact,loan,education,housing,,
1139,duration,poutcome,month,job,marital,default,contact,loan,education,housing,,
1140,duration,poutcome,month,job,marital,default,contact,loan,age,day,,
1141,duration,poutcome,month,job,marital,default,contact,loan,age,day,campaign,
1142,duration,poutcome,month,job,marital,default,contact,loan,age,day,campaign,
1143,duration,poutcome,month,job,marital,default,contact,loan,age,,,
1144,duration,poutcome,month,job,marital,default,contact,,,,,
1145,duration,poutcome,month,job,marital,default,,,,,,
1146,duration,poutcome,month,job,education,,,,,,,
1147,duration,poutcome,month,job,education,marital,,,,,,
1148,duration,poutcome,month,job,education,marital,day,,,,,
1149,duration,poutcome,month,job,education,marital,day,contact,,,,
1150,duration,poutcome,month,job,education,marital,day,contact,balance,,,
1151,duration,poutcome,month,job,education,marital,day,contact,balance,,,
1152,duration,poutcome,month,job,education,marital,,,,,,
1153,duration,poutcome,month,job,education,,,,,,,
1154,duration,poutcome,month,job,balance,age,housing,,,,,
1155,duration,poutcome,month,job,balance,age,housing,marital,,,,
1156,duration,poutcome,month,job,balance,age,housing,marital,loan,,,
1157,duration,poutcome,month,job,balance,age,housing,marital,loan,,,
1158,duration,poutcome,month,job,balance,age,housing,marital,,,,
1159,duration,poutcome,month,job,balance,age,,,,,,
1160,duration,poutcome,month,job,balance,age,,,,,,
1161,duration,poutcome,month,job,balance,age,day,,,,,
1162,duration,poutcome,month,job,balance,age,day,campaign,,,,
1163,duration,poutcome,month,job,balance,age,day,campaign,,,,
1164,duration,poutcome,month,job,campaign,age,balance,,,,,
1165,duration,poutcome,month,job,campaign,age,balance,housing,marital,,,
1166,duration,poutcome,month,job,campaign,age,balance,housing,marital,,,
1167,duration,poutcome,month,job,campaign,age,balance,housing,marital,,,
1168,duration,poutcome,month,job,campaign,age,balance,housing,,,,
1169,duration,poutcome,month,job,campaign,age,,,,,,
1170,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,,
1171,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,,
1172,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,day,
1173,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,day,
1174,duration,poutcome,month,job,campaign,loan,age,balance,education,,,
1175,duration,poutcome,month,job,campaign,loan,age,balance,education,,,
1176,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,,
1177,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,
1178,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default
1179,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,default
1180,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education,
1181,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,,
1182,duration,poutcome,month,job,campaign,loan,age,balance,day,,,
1183,duration,poutcome,month,job,campaign,loan,age,day,marital,default,,
1184,duration,poutcome,month,job,campaign,loan,age,day,marital,default,,
1185,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,
1186,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default
1187,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,default
1188,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,
1189,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance,
1190,duration,poutcome,month,job,campaign,loan,age,day,marital,education,,
1191,duration,poutcome,month,job,campaign,loan,age,day,marital,,,
1192,duration,poutcome,month,job,campaign,loan,age,day,,,,
1193,duration,poutcome,month,job,campaign,loan,,,,,,
1194,duration,poutcome,month,job,marital,,,,,,,
1195,duration,poutcome,month,job,marital,education,,,,,,
1196,duration,poutcome,month,job,marital,education,,,,,,
1197,duration,poutcome,month,job,marital,education,balance,,,,,
1198,duration,poutcome,month,job,marital,education,balance,,,,,
1199,duration,poutcome,month,job,marital,,,,,,,
1200,duration,poutcome,month,job,age,marital,,,,,,
1201,duration,poutcome,month,job,age,marital,,,,,,
1202,duration,poutcome,month,job,age,marital,education,,,,,
1203,duration,poutcome,month,job,age,marital,education,,,,,
1204,duration,poutcome,month,job,age,marital,education,,,,,
1205,duration,poutcome,month,job,age,,,,,,,
1206,duration,poutcome,month,job,education,,,,,,,
1207,duration,poutcome,month,job,education,,,,,,,
1208,duration,poutcome,month,job,education,campaign,marital,,,,,
1209,duration,poutcome,month,job,education,campaign,marital,age,,,,
1210,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing
1211,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,housing
1212,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default,
1213,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day
1214,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day
1215,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day
1216,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing,day
1217,duration,poutcome,month,job,education,campaign,marital,age,loan,,,
1218,duration,poutcome,month,job,education,campaign,marital,balance,,,,
1219,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan
1220,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,loan
1221,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing,
1222,duration,poutcome,month,job,education,campaign,marital,balance,age,default,,
1223,duration,poutcome,month,job,education,campaign,marital,balance,age,,,
1224,duration,poutcome,month,job,education,campaign,housing,marital,loan,,,
1225,duration,poutcome,month,job,education,campaign,housing,marital,loan,,,
1226,duration,poutcome,month,job,education,campaign,housing,marital,balance,,,
1227,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,,
1228,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,
1229,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default
1230,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age,default
1231,duration,poutcome,month,job,education,campaign,housing,marital,age,loan,,
1232,duration,poutcome,month,job,education,campaign,housing,marital,age,loan,,
1233,duration,poutcome,month,job,education,campaign,housing,marital,age,,,
1234,duration,poutcome,month,job,education,campaign,housing,balance,age,,,
1235,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,,
1236,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan
1237,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,loan
1238,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default,
1239,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,,
1240,duration,poutcome,month,job,education,campaign,housing,balance,,,,
1241,duration,poutcome,month,job,contact,marital,,,,,,
1242,duration,poutcome,month,job,contact,marital,housing,education,balance,,,
1243,duration,poutcome,month,job,contact,marital,housing,education,balance,day,,
1244,duration,poutcome,month,job,contact,marital,housing,education,balance,day,,
1245,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,
1246,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default
1247,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age,default
1248,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,,
1249,duration,poutcome,month,job,contact,marital,housing,education,day,,,
1250,duration,poutcome,month,job,contact,marital,housing,education,,,,
1251,duration,poutcome,month,job,contact,marital,housing,,,,,
1252,duration,poutcome,month,job,contact,marital,,,,,,
1253,duration,poutcome,month,job,contact,,,,,,,
1254,duration,poutcome,month,job,marital,,,,,,,
1255,duration,poutcome,month,job,marital,default,,,,,,
1256,duration,poutcome,month,job,marital,default,,,,,,
1257,duration,poutcome,month,job,marital,age,day,,,,,
1258,duration,poutcome,month,job,marital,age,day,education,,,,
1259,duration,poutcome,month,job,marital,age,day,education,,,,
1260,duration,poutcome,month,job,marital,age,day,education,default,balance,,
1261,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan
1262,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,loan
1263,duration,poutcome,month,job,marital,age,day,education,default,balance,housing,
1264,duration,poutcome,month,job,marital,age,day,education,default,,,
1265,duration,poutcome,month,job,marital,age,,,,,,
1266,duration,poutcome,month,job,campaign,marital,age,,,,,
1267,duration,poutcome,month,job,campaign,marital,age,education,,,,
1268,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan
1269,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,loan
1270,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing,
1271,duration,poutcome,month,job,campaign,marital,age,education,default,balance,,
1272,duration,poutcome,month,job,campaign,marital,age,education,default,,,
1273,duration,poutcome,month,job,campaign,marital,age,education,,,,
1274,duration,poutcome,month,job,campaign,marital,age,,,,,
1275,duration,poutcome,month,job,campaign,marital,age,,,,,
1276,duration,poutcome,month,job,campaign,marital,,,,,,
1277,duration,poutcome,month,job,campaign,marital,,,,,,
1278,duration,poutcome,month,job,campaign,marital,,,,,,
1279,duration,poutcome,month,job,campaign,marital,age,balance,education,,,
1280,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,
1281,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan
1282,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing,loan
1283,duration,poutcome,month,job,campaign,marital,age,balance,education,default,,
1284,duration,poutcome,month,job,campaign,marital,age,balance,education,,,
1285,duration,poutcome,month,job,campaign,marital,age,balance,,,,
1286,duration,poutcome,month,job,campaign,marital,age,,,,,
1287,duration,poutcome,month,job,,,,,,,,
1288,duration,poutcome,month,job,day,marital,,,,,,
1289,duration,poutcome,month,job,day,marital,campaign,education,,,,
1290,duration,poutcome,month,job,day,marital,campaign,education,,,,
1291,duration,poutcome,month,job,day,marital,campaign,education,,,,
1292,duration,poutcome,month,job,day,marital,campaign,,,,,
1293,duration,poutcome,month,job,day,marital,balance,,,,,
1294,duration,poutcome,month,job,day,marital,balance,,,,,
1295,duration,poutcome,month,job,day,,,,,,,
1296,duration,poutcome,month,job,marital,,,,,,,
1297,duration,poutcome,month,job,marital,,,,,,,
1298,duration,poutcome,month,job,marital,age,,,,,,
1299,duration,poutcome,month,job,marital,age,,,,,,
1300,duration,poutcome,month,marital,,,,,,,,
1301,duration,poutcome,month,marital,day,,,,,,,
1302,duration,poutcome,month,marital,day,job,,,,,,
1303,duration,poutcome,month,marital,day,job,,,,,,
1304,duration,poutcome,month,marital,day,job,,,,,,
1305,duration,poutcome,month,marital,day,job,,,,,,
1306,duration,poutcome,month,marital,day,job,,,,,,
1307,duration,poutcome,month,marital,day,job,,,,,,
1308,duration,poutcome,month,marital,day,job,,,,,,
1309,duration,poutcome,month,marital,day,job,,,,,,
1310,duration,poutcome,month,marital,day,job,,,,,,
1311,duration,poutcome,month,marital,day,job,,,,,,
1312,duration,poutcome,month,marital,day,job,,,,,,
1313,duration,poutcome,month,marital,,,,,,,,
1314,duration,poutcome,month,education,campaign,job,,,,,,
1315,duration,poutcome,month,education,campaign,job,day,marital,age,,,
1316,duration,poutcome,month,education,campaign,job,day,marital,age,loan,,
1317,duration,poutcome,month,education,campaign,job,day,marital,age,loan,,
1318,duration,poutcome,month,education,campaign,job,day,marital,balance,,,
1319,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,
1320,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default
1321,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default
1322,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,
1323,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default
1324,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age,default
1325,duration,poutcome,month,education,campaign,job,day,marital,balance,,,
1326,duration,poutcome,month,education,campaign,job,day,marital,balance,age,,
1327,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing
1328,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,housing
1329,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default,
1330,duration,poutcome,month,education,campaign,job,day,,,,,
1331,duration,poutcome,month,education,campaign,job,,,,,,
1332,duration,poutcome,month,education,campaign,job,,,,,,
1333,duration,poutcome,month,education,campaign,job,,,,,,
1334,duration,poutcome,month,education,campaign,job,,,,,,
1335,duration,poutcome,month,education,campaign,job,,,,,,
1336,duration,poutcome,month,education,campaign,job,marital,,,,,
1337,duration,poutcome,month,education,campaign,job,marital,age,,,,
1338,duration,poutcome,month,education,campaign,job,marital,age,default,balance,,
1339,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,
1340,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan
1341,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing,loan
1342,duration,poutcome,month,education,campaign,job,marital,age,default,,,
1343,duration,poutcome,month,education,campaign,job,marital,,,,,
1344,duration,poutcome,month,education,campaign,job,,,,,,
1345,duration,poutcome,month,education,campaign,job,,,,,,
1346,duration,poutcome,month,education,campaign,job,,,,,,
1347,duration,poutcome,month,education,campaign,balance,,,,,,
1348,duration,poutcome,month,education,campaign,balance,age,marital,,,,
1349,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1350,duration,poutcome,month,education,campaign,balance,age,marital,job,day,,
1351,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing
1352,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,housing
1353,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default,
1354,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1355,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1356,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1357,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1358,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1359,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1360,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1361,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1362,duration,poutcome,month,education,campaign,balance,age,marital,job,,,
1363,duration,poutcome,month,education,campaign,balance,age,marital,,,,
1364,duration,poutcome,month,education,campaign,balance,age,day,,,,
1365,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1366,duration,poutcome,month,education,campaign,balance,age,day,job,marital,,
1367,duration,poutcome,month,education,campaign,balance,age,day,job,marital,default,housing
1368,duration,poutcome,month,education,campaign,balance,age,day,job,marital,default,housing
1369,duration,poutcome,month,education,campaign,balance,age,day,job,marital,default,
1370,duration,poutcome,month,education,campaign,balance,age,day,job,marital,,
1371,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1372,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1373,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1374,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1375,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1376,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1377,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1378,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1379,duration,poutcome,month,education,campaign,balance,age,day,job,,,
1380,duration,poutcome,month,education,job,housing,,,,,,
1381,duration,poutcome,month,education,job,housing,marital,age,,,,
1382,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default,loan
1383,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default,loan
1384,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default,
1385,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,,
1386,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default,loan
1387,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default,loan
1388,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default,
1389,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,,
1390,duration,poutcome,month,education,job,housing,marital,balance,,,,
1391,duration,poutcome,month,education,job,housing,marital,balance,day,loan,,
1392,duration,poutcome,month,education,job,housing,marital,balance,day,loan,campaign,
1393,duration,poutcome,month,education,job,housing,marital,balance,day,loan,campaign,
1394,duration,poutcome,month,education,job,housing,marital,balance,day,campaign,,
1395,duration,poutcome,month,education,job,housing,marital,balance,day,campaign,,
1396,duration,poutcome,month,education,job,housing,marital,loan,balance,,,
1397,duration,poutcome,month,education,job,housing,marital,loan,balance,age,campaign,
1398,duration,poutcome,month,education,job,housing,marital,loan,balance,age,campaign,day
1399,duration,poutcome,month,education,job,housing,marital,loan,balance,age,campaign,day
1400,duration,poutcome,month,education,job,housing,marital,loan,balance,age,day,
1401,duration,poutcome,month,education,job,housing,marital,loan,balance,age,day,
1402,duration,poutcome,month,education,job,housing,marital,loan,balance,age,,
1403,duration,poutcome,month,education,job,housing,marital,loan,balance,age,,
1404,duration,poutcome,month,education,job,housing,marital,loan,balance,,,
1405,duration,poutcome,month,education,job,contact,loan,day,marital,,,
1406,duration,poutcome,month,education,job,contact,loan,day,marital,,,
1407,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance,
1408,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance,campaign
1409,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance,campaign
1410,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance,default
1411,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance,default
1412,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance,
1413,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance,default
1414,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance,default
1415,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance,
1416,duration,poutcome,month,education,job,contact,loan,day,age,marital,campaign,balance
1417,duration,poutcome,month,education,job,contact,loan,day,age,marital,campaign,balance
1418,duration,poutcome,month,education,job,contact,loan,day,age,marital,campaign,balance
1419,duration,poutcome,month,education,job,contact,loan,day,age,marital,campaign,balance
1420,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance,
1421,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance,housing
1422,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance,housing
1423,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital,
1424,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital,campaign
1425,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital,campaign
1426,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital,
1427,duration,poutcome,month,education,job,contact,loan,day,age,balance,,
1428,duration,poutcome,month,education,job,contact,loan,,,,,
1429,duration,poutcome,month,education,job,contact,,,,,,
1430,duration,poutcome,month,education,job,marital,age,,,,,
1431,duration,poutcome,month,education,job,marital,age,,,,,
1432,duration,poutcome,month,education,job,marital,balance,,,,,
1433,duration,poutcome,month,education,job,marital,balance,,,,,
1434,duration,poutcome,month,education,job,marital,,,,,,
1435,duration,poutcome,month,education,job,,,,,,,
1436,duration,poutcome,month,education,job,,,,,,,
1437,duration,poutcome,month,education,job,,,,,,,
1438,duration,poutcome,month,education,job,,,,,,,
1439,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,
1440,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,default
1441,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,default
1442,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,default
1443,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,default
1444,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,
1445,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,
1446,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,default
1447,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital,default
1448,duration,poutcome,month,education,job,loan,campaign,age,balance,,,
1449,duration,poutcome,month,education,job,loan,campaign,age,,,,
1450,duration,poutcome,month,education,job,loan,campaign,balance,,,,
1451,duration,poutcome,month,education,job,loan,campaign,balance,age,,,
1452,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital,
1453,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital,default
1454,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital,default
1455,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital,
1456,duration,poutcome,month,education,job,loan,campaign,balance,age,day,,
1457,duration,poutcome,month,education,job,loan,,,,,,
1458,duration,poutcome,month,education,job,,,,,,,
1459,duration,poutcome,month,education,job,marital,age,,,,,
1460,duration,poutcome,month,education,job,marital,age,,,,,
1461,duration,poutcome,month,education,job,marital,,,,,,
1462,duration,poutcome,month,education,job,marital,day,,,,,
1463,duration,poutcome,month,education,job,marital,day,balance,,,,
1464,duration,poutcome,month,education,job,marital,day,balance,,,,
1465,duration,poutcome,month,education,job,contact,,,,,,
1466,duration,poutcome,month,education,job,contact,,,,,,
1467,duration,poutcome,month,education,balance,job,marital,,,,,
1468,duration,poutcome,month,education,balance,job,marital,,,,,
1469,duration,poutcome,month,education,balance,job,marital,day,,,,
1470,duration,poutcome,month,education,balance,job,marital,day,,,,
1471,duration,poutcome,month,education,balance,job,,,,,,
1472,duration,poutcome,month,education,balance,job,,,,,,
1473,duration,poutcome,month,education,balance,job,,,,,,
1474,duration,poutcome,month,education,balance,job,age,,,,,
1475,duration,poutcome,month,education,balance,job,age,marital,day,,,
1476,duration,poutcome,month,education,balance,job,age,marital,day,,,
1477,duration,poutcome,month,education,balance,job,age,marital,housing,day,,
