,0,1,2,3,4,5,6,7
757,duration,poutcome,month,housing,job,,,
758,duration,poutcome,month,housing,job,,,
759,duration,poutcome,month,education,,,,
760,duration,poutcome,month,education,job,day,,
761,duration,poutcome,month,education,job,day,age,
762,duration,poutcome,month,education,job,day,age,marital
763,duration,poutcome,month,education,job,day,age,marital
764,duration,poutcome,month,education,job,day,age,marital
765,duration,poutcome,month,education,job,balance,,
766,duration,poutcome,month,education,job,balance,contact,campaign
767,duration,poutcome,month,education,job,balance,contact,campaign
768,duration,poutcome,month,education,job,balance,contact,
769,duration,poutcome,month,education,job,balance,contact,
770,duration,poutcome,month,education,job,,,
771,duration,poutcome,month,education,job,,,
772,duration,poutcome,month,education,job,,,
773,duration,poutcome,month,education,job,day,,
774,duration,poutcome,month,education,job,day,age,
775,duration,poutcome,month,education,job,day,age,marital
776,duration,poutcome,month,education,job,day,age,marital
777,duration,poutcome,month,education,job,day,age,marital
778,duration,poutcome,month,education,job,,,
779,duration,poutcome,month,education,job,,,
780,duration,poutcome,month,education,job,,,
781,duration,poutcome,month,education,job,loan,day,default
782,duration,poutcome,month,education,job,loan,day,default
783,duration,poutcome,month,education,job,loan,day,marital
784,duration,poutcome,month,education,job,loan,day,marital
785,duration,poutcome,month,education,job,loan,day,marital
786,duration,poutcome,month,education,job,loan,,
787,duration,poutcome,month,education,job,,,
788,duration,poutcome,month,education,job,,,
789,duration,poutcome,month,education,contact,marital,day,job
790,duration,poutcome,month,education,contact,marital,day,job
791,duration,poutcome,month,education,contact,marital,day,job
792,duration,poutcome,month,education,contact,marital,day,job
793,duration,poutcome,month,education,contact,marital,day,job
794,duration,poutcome,month,education,contact,marital,day,job
795,duration,poutcome,month,education,contact,marital,day,job
796,duration,poutcome,month,education,contact,marital,day,job
797,duration,poutcome,month,education,contact,marital,day,job
798,duration,poutcome,month,education,contact,marital,day,job
799,duration,poutcome,month,education,contact,marital,day,job
800,duration,poutcome,month,education,contact,marital,day,job
801,duration,poutcome,month,education,contact,marital,day,
802,duration,poutcome,month,education,contact,marital,job,
803,duration,poutcome,month,education,contact,marital,job,
804,duration,poutcome,month,education,contact,marital,job,age
805,duration,poutcome,month,education,contact,marital,job,age
806,duration,poutcome,month,education,contact,marital,job,
807,duration,poutcome,month,education,contact,marital,job,loan
808,duration,poutcome,month,education,contact,marital,job,loan
809,duration,poutcome,month,education,contact,marital,job,
810,duration,poutcome,month,education,contact,marital,job,
811,duration,poutcome,month,education,contact,marital,job,
812,duration,poutcome,month,education,contact,marital,job,
813,duration,poutcome,month,education,contact,marital,job,loan
814,duration,poutcome,month,education,contact,marital,job,loan
815,duration,poutcome,month,education,contact,marital,job,age
816,duration,poutcome,month,education,contact,marital,job,age
817,duration,poutcome,month,education,contact,marital,job,
818,duration,poutcome,month,education,contact,marital,job,
819,duration,poutcome,month,education,contact,marital,job,
820,duration,poutcome,month,education,contact,marital,job,
821,duration,poutcome,month,education,contact,marital,job,
822,duration,poutcome,month,education,contact,marital,job,balance
823,duration,poutcome,month,education,contact,marital,job,balance
824,duration,poutcome,month,education,contact,marital,job,
825,duration,poutcome,month,education,contact,marital,job,
826,duration,poutcome,month,education,contact,marital,job,
827,duration,poutcome,month,education,contact,marital,job,
828,duration,poutcome,month,education,contact,marital,job,day
829,duration,poutcome,month,education,contact,marital,job,day
830,duration,poutcome,month,education,contact,marital,job,
831,duration,poutcome,month,education,contact,marital,job,
832,duration,poutcome,month,education,contact,,,
833,duration,poutcome,month,education,contact,,,
834,duration,poutcome,month,education,day,,,
835,duration,poutcome,month,education,day,job,,
836,duration,poutcome,month,education,day,job,,
837,duration,poutcome,month,education,day,job,,
838,duration,poutcome,month,education,day,job,,
839,duration,poutcome,month,education,day,job,,
840,duration,poutcome,month,education,day,job,,
841,duration,poutcome,month,education,day,job,,
842,duration,poutcome,month,education,day,job,,
843,duration,poutcome,month,education,day,job,,
844,duration,poutcome,month,education,day,job,,
845,duration,poutcome,month,education,day,job,,
846,duration,poutcome,month,education,day,job,,
847,duration,poutcome,month,job,,,,
848,duration,poutcome,month,job,,,,
849,duration,poutcome,month,job,,,,
850,duration,poutcome,month,job,,,,
851,duration,poutcome,month,job,,,,
852,duration,poutcome,month,job,,,,
853,duration,poutcome,month,job,education,,,
854,duration,poutcome,month,job,education,,,
855,duration,poutcome,month,job,education,,,
856,duration,poutcome,month,job,education,,,
857,duration,poutcome,month,job,,,,
858,duration,poutcome,month,job,,,,
859,duration,poutcome,month,job,,,,
860,duration,poutcome,month,job,,,,
861,duration,poutcome,month,job,,,,
862,duration,poutcome,month,day,job,balance,contact,marital
863,duration,poutcome,month,day,job,balance,contact,marital
864,duration,poutcome,month,day,job,balance,contact,marital
865,duration,poutcome,month,day,job,balance,contact,
866,duration,poutcome,month,day,job,balance,contact,
867,duration,poutcome,month,day,job,balance,,
868,duration,poutcome,month,day,job,education,marital,
869,duration,poutcome,month,day,job,education,marital,age
870,duration,poutcome,month,day,job,education,marital,age
871,duration,poutcome,month,day,job,education,marital,
872,duration,poutcome,month,day,job,education,,
873,duration,poutcome,month,day,job,education,,
874,duration,poutcome,month,day,job,education,,
875,duration,poutcome,month,day,job,education,,
876,duration,poutcome,month,day,job,education,,
877,duration,poutcome,month,day,job,education,,
878,duration,poutcome,month,day,job,education,,
879,duration,poutcome,month,day,job,marital,,
880,duration,poutcome,month,day,job,marital,,
881,duration,poutcome,month,day,job,marital,,
882,duration,poutcome,month,day,job,loan,,
883,duration,poutcome,month,day,job,loan,campaign,
884,duration,poutcome,month,day,job,loan,campaign,
885,duration,poutcome,month,day,job,contact,education,
886,duration,poutcome,month,day,job,contact,education,
887,duration,poutcome,month,day,job,contact,education,
888,duration,poutcome,month,day,job,contact,education,
889,duration,poutcome,month,day,job,contact,,
890,duration,poutcome,month,day,job,contact,,
891,duration,poutcome,month,day,job,,,
892,duration,poutcome,month,day,job,age,,
893,duration,poutcome,month,day,job,age,,
894,duration,poutcome,month,day,job,,,
895,duration,poutcome,month,day,job,marital,,
896,duration,poutcome,month,day,job,marital,,
897,duration,poutcome,month,day,job,marital,,
898,duration,poutcome,month,day,job,education,,
899,duration,poutcome,month,day,job,education,balance,
900,duration,poutcome,month,day,job,education,balance,
901,duration,poutcome,month,day,job,education,housing,
902,duration,poutcome,month,day,job,education,housing,
903,duration,poutcome,month,day,job,education,,
904,duration,poutcome,month,day,job,,,
905,duration,poutcome,month,day,job,,,
906,duration,poutcome,month,day,job,,,
907,duration,poutcome,month,day,job,,,
908,duration,poutcome,month,day,job,,,
909,duration,poutcome,month,day,job,age,,
910,duration,poutcome,month,day,job,age,,
911,duration,poutcome,month,day,job,education,,
912,duration,poutcome,month,day,job,education,,
913,duration,poutcome,month,day,job,education,,
914,duration,poutcome,month,day,job,education,,
915,duration,poutcome,month,day,job,,,
916,duration,poutcome,month,day,job,,,
917,duration,poutcome,month,day,job,,,
918,duration,poutcome,month,day,job,contact,,
919,duration,poutcome,month,day,job,contact,,
920,duration,poutcome,month,day,job,contact,,
921,duration,poutcome,month,day,job,,,
922,duration,poutcome,month,day,job,,,
923,duration,poutcome,month,day,job,,,
924,duration,poutcome,month,day,job,,,
925,duration,poutcome,month,day,job,,,
926,duration,poutcome,month,day,job,,,
927,duration,poutcome,month,day,job,,,
928,duration,poutcome,month,day,job,,,
929,duration,poutcome,month,day,job,,,
930,duration,poutcome,month,day,job,,,
931,duration,poutcome,month,day,job,,,
932,duration,poutcome,month,day,job,,,
933,duration,poutcome,month,day,job,,,
934,duration,poutcome,month,day,job,,,
935,duration,poutcome,month,day,job,marital,,
936,duration,poutcome,month,day,job,marital,,
937,duration,poutcome,month,day,job,marital,contact,
938,duration,poutcome,month,day,job,marital,contact,
939,duration,poutcome,month,day,job,marital,contact,
940,duration,poutcome,month,day,job,age,,
941,duration,poutcome,month,day,job,age,,
942,duration,poutcome,month,day,job,,,
943,duration,poutcome,month,day,job,,,
944,duration,poutcome,month,day,job,age,,
945,duration,poutcome,month,day,job,age,marital,
946,duration,poutcome,month,day,job,age,marital,
947,duration,poutcome,month,day,job,age,marital,
948,duration,poutcome,month,day,job,education,,
949,duration,poutcome,month,day,job,education,,
950,duration,poutcome,month,day,job,education,,
951,duration,poutcome,month,day,job,education,,
952,duration,poutcome,month,day,job,,,
953,duration,poutcome,month,day,job,,,
954,duration,poutcome,month,day,job,,,
955,duration,poutcome,month,day,job,,,
956,duration,poutcome,month,day,job,,,
957,duration,poutcome,month,day,job,,,
958,duration,poutcome,month,job,contact,marital,day,
959,duration,poutcome,month,job,contact,marital,day,
960,duration,poutcome,month,job,contact,marital,housing,day
961,duration,poutcome,month,job,contact,marital,housing,day
962,duration,poutcome,month,job,contact,marital,housing,
963,duration,poutcome,month,job,contact,marital,age,balance
964,duration,poutcome,month,job,contact,marital,age,balance
965,duration,poutcome,month,job,contact,marital,age,
966,duration,poutcome,month,job,contact,,,
967,duration,poutcome,month,job,contact,,,
968,duration,poutcome,month,job,contact,education,loan,campaign
969,duration,poutcome,month,job,contact,education,loan,campaign
970,duration,poutcome,month,job,contact,education,loan,
971,duration,poutcome,month,job,contact,education,marital,
972,duration,poutcome,month,job,contact,education,marital,campaign
973,duration,poutcome,month,job,contact,education,marital,campaign
974,duration,poutcome,month,job,contact,education,marital,housing
975,duration,poutcome,month,job,contact,education,marital,housing
976,duration,poutcome,month,job,contact,education,,
977,duration,poutcome,month,job,contact,education,,
978,duration,poutcome,month,job,contact,,,
979,duration,poutcome,month,job,contact,,,
980,duration,poutcome,month,job,marital,housing,,
981,duration,poutcome,month,job,marital,housing,,
982,duration,poutcome,month,job,marital,education,,
983,duration,poutcome,month,job,marital,education,,
984,duration,poutcome,month,job,marital,education,housing,
985,duration,poutcome,month,job,marital,education,housing,
986,duration,poutcome,month,job,marital,education,,
987,duration,poutcome,month,job,marital,,,
988,duration,poutcome,month,job,balance,,,
989,duration,poutcome,month,job,balance,marital,,
990,duration,poutcome,month,job,balance,marital,,
991,duration,poutcome,month,job,balance,marital,,
992,duration,poutcome,month,job,education,,,
993,duration,poutcome,month,job,education,marital,,
994,duration,poutcome,month,job,education,marital,,
995,duration,poutcome,month,job,education,marital,loan,
996,duration,poutcome,month,job,education,marital,loan,
997,duration,poutcome,month,job,education,marital,age,
998,duration,poutcome,month,job,education,marital,age,
999,duration,poutcome,month,job,education,marital,balance,
1000,duration,poutcome,month,job,education,marital,balance,day
1001,duration,poutcome,month,job,education,marital,balance,day
1002,duration,poutcome,month,job,education,marital,,
1003,duration,poutcome,month,job,education,age,,
1004,duration,poutcome,month,job,education,age,,
1005,duration,poutcome,month,job,marital,education,,
1006,duration,poutcome,month,job,marital,education,,
1007,duration,poutcome,month,job,marital,education,,
1008,duration,poutcome,month,job,marital,education,,
1009,duration,poutcome,month,job,marital,campaign,housing,
1010,duration,poutcome,month,job,marital,campaign,housing,
1011,duration,poutcome,month,job,marital,campaign,,
1012,duration,poutcome,month,job,marital,,,
1013,duration,poutcome,month,job,marital,education,,
1014,duration,poutcome,month,job,marital,education,,
1015,duration,poutcome,month,job,marital,education,,
1016,duration,poutcome,month,job,marital,education,,
1017,duration,poutcome,month,job,marital,education,age,
1018,duration,poutcome,month,job,marital,education,age,balance
1019,duration,poutcome,month,job,marital,education,age,balance
1020,duration,poutcome,month,job,marital,education,,
1021,duration,poutcome,month,job,marital,education,,
1022,duration,poutcome,month,job,marital,education,,
1023,duration,poutcome,month,job,marital,,,
1024,duration,poutcome,month,job,contact,marital,education,
1025,duration,poutcome,month,job,contact,marital,education,age
1026,duration,poutcome,month,job,contact,marital,education,age
1027,duration,poutcome,month,job,contact,marital,education,
1028,duration,poutcome,month,job,contact,marital,education,
1029,duration,poutcome,month,job,contact,marital,age,day
1030,duration,poutcome,month,job,contact,marital,age,day
1031,duration,poutcome,month,job,contact,marital,age,loan
1032,duration,poutcome,month,job,contact,marital,age,loan
1033,duration,poutcome,month,job,contact,marital,loan,
1034,duration,poutcome,month,job,contact,marital,loan,balance
1035,duration,poutcome,month,job,contact,marital,loan,balance
1036,duration,poutcome,month,job,contact,,,
1037,duration,poutcome,month,job,contact,,,
1038,duration,poutcome,month,job,,,,
1039,duration,poutcome,month,job,marital,,,
1040,duration,poutcome,month,job,marital,balance,,
1041,duration,poutcome,month,job,marital,balance,campaign,
1042,duration,poutcome,month,job,marital,balance,campaign,loan
1043,duration,poutcome,month,job,marital,balance,campaign,loan
1044,duration,poutcome,month,job,marital,contact,default,loan
1045,duration,poutcome,month,job,marital,contact,default,loan
1046,duration,poutcome,month,job,marital,contact,default,
1047,duration,poutcome,month,job,marital,contact,,
1048,duration,poutcome,month,job,marital,contact,education,
1049,duration,poutcome,month,job,marital,contact,education,
1050,duration,poutcome,month,job,marital,contact,education,
1051,duration,poutcome,month,job,marital,contact,education,
1052,duration,poutcome,month,job,education,,,
1053,duration,poutcome,month,job,education,day,age,
1054,duration,poutcome,month,job,education,day,age,
1055,duration,poutcome,month,job,education,day,,
1056,duration,poutcome,month,job,education,,,
1057,duration,poutcome,month,job,education,balance,,
1058,duration,poutcome,month,job,education,balance,,
1059,duration,poutcome,month,job,,,,
1060,duration,poutcome,month,contact,job,,,
1061,duration,poutcome,month,contact,job,,,
1062,duration,poutcome,month,contact,job,,,
1063,duration,poutcome,month,contact,job,,,
1064,duration,poutcome,month,contact,job,day,marital,
1065,duration,poutcome,month,contact,job,day,marital,age
1066,duration,poutcome,month,contact,job,day,marital,age
1067,duration,poutcome,month,contact,job,day,marital,loan
1068,duration,poutcome,month,contact,job,day,marital,loan
1069,duration,poutcome,month,contact,job,day,,
1070,duration,poutcome,month,contact,job,education,balance,
1071,duration,poutcome,month,contact,job,education,balance,
1072,duration,poutcome,month,contact,job,education,,
1073,duration,poutcome,month,contact,job,education,,
1074,duration,poutcome,month,contact,job,education,,
1075,duration,poutcome,month,contact,job,,,
1076,duration,poutcome,month,contact,job,marital,,
1077,duration,poutcome,month,contact,job,marital,,
1078,duration,poutcome,month,contact,job,marital,,
1079,duration,poutcome,month,contact,job,,,
1080,duration,poutcome,month,contact,job,balance,,
1081,duration,poutcome,month,contact,job,balance,,
1082,duration,poutcome,month,contact,job,marital,,
1083,duration,poutcome,month,contact,job,marital,,
1084,duration,poutcome,month,contact,job,marital,,
1085,duration,poutcome,month,contact,job,,,
1086,duration,poutcome,month,contact,job,,,
1087,duration,poutcome,month,contact,job,,,
1088,duration,poutcome,month,contact,job,,,
1089,duration,poutcome,month,contact,job,,,
1090,duration,poutcome,month,contact,job,,,
1091,duration,poutcome,month,contact,job,,,
1092,duration,poutcome,month,contact,job,,,
1093,duration,poutcome,month,contact,job,,,
1094,duration,poutcome,month,contact,job,,,
1095,duration,poutcome,month,contact,job,,,
1096,duration,poutcome,month,contact,job,,,
1097,duration,poutcome,month,contact,job,,,
1098,duration,poutcome,month,contact,job,campaign,,
1099,duration,poutcome,month,contact,job,campaign,age,balance
1100,duration,poutcome,month,contact,job,campaign,age,balance
1101,duration,poutcome,month,contact,job,campaign,age,balance
1102,duration,poutcome,month,contact,job,campaign,age,balance
1103,duration,poutcome,month,contact,job,campaign,,
1104,duration,poutcome,month,contact,job,campaign,marital,education
1105,duration,poutcome,month,contact,job,campaign,marital,education
1106,duration,poutcome,month,contact,job,campaign,marital,education
1107,duration,poutcome,month,contact,job,campaign,marital,education
1108,duration,poutcome,month,contact,job,campaign,marital,housing
1109,duration,poutcome,month,contact,job,campaign,marital,housing
1110,duration,poutcome,month,contact,job,campaign,marital,default
1111,duration,poutcome,month,contact,job,campaign,marital,default
1112,duration,poutcome,month,contact,job,marital,,
1113,duration,poutcome,month,contact,job,marital,education,
1114,duration,poutcome,month,contact,job,marital,education,
1115,duration,poutcome,month,contact,job,marital,education,balance
1116,duration,poutcome,month,contact,job,marital,education,balance
1117,duration,poutcome,month,contact,job,marital,education,
1118,duration,poutcome,month,contact,job,marital,,
1119,duration,poutcome,month,contact,job,,,
1120,duration,poutcome,month,contact,job,marital,,
1121,duration,poutcome,month,contact,job,marital,balance,age
1122,duration,poutcome,month,contact,job,marital,balance,age
1123,duration,poutcome,month,contact,job,marital,balance,campaign
1124,duration,poutcome,month,contact,job,marital,balance,campaign
1125,duration,poutcome,month,contact,job,marital,,
1126,duration,poutcome,month,contact,job,campaign,day,age
1127,duration,poutcome,month,contact,job,campaign,day,age
1128,duration,poutcome,month,contact,job,campaign,day,
1129,duration,poutcome,month,contact,job,campaign,,
1130,duration,poutcome,month,contact,job,default,,
1131,duration,poutcome,month,contact,job,default,marital,
1132,duration,poutcome,month,contact,job,default,marital,
1133,duration,poutcome,month,contact,job,default,marital,
1134,duration,poutcome,month,contact,job,campaign,age,
1135,duration,poutcome,month,contact,job,campaign,age,marital
1136,duration,poutcome,month,contact,job,campaign,age,marital
1137,duration,poutcome,month,contact,job,campaign,age,marital
1138,duration,poutcome,month,contact,job,campaign,marital,
1139,duration,poutcome,month,contact,job,campaign,marital,
1140,duration,poutcome,month,contact,job,campaign,marital,age
1141,duration,poutcome,month,contact,job,campaign,marital,age
1142,duration,poutcome,month,contact,job,,,
1143,duration,poutcome,month,contact,job,marital,education,
1144,duration,poutcome,month,contact,job,marital,education,
1145,duration,poutcome,month,contact,job,marital,education,
1146,duration,poutcome,month,contact,job,marital,education,
1147,duration,poutcome,month,contact,job,marital,,
1148,duration,poutcome,month,contact,job,marital,balance,
1149,duration,poutcome,month,contact,job,marital,balance,
1150,duration,poutcome,month,contact,job,,,
1151,duration,poutcome,month,contact,job,,,
1152,duration,poutcome,month,marital,,,,
1153,duration,poutcome,month,marital,day,,,
1154,duration,poutcome,month,marital,day,job,,
1155,duration,poutcome,month,marital,day,job,,
1156,duration,poutcome,month,marital,day,job,,
1157,duration,poutcome,month,marital,day,job,,
1158,duration,poutcome,month,marital,day,job,,
1159,duration,poutcome,month,marital,day,job,,
1160,duration,poutcome,month,marital,day,job,,
1161,duration,poutcome,month,marital,day,job,,
1162,duration,poutcome,month,marital,day,job,,
1163,duration,poutcome,month,marital,day,job,,
1164,duration,poutcome,month,marital,day,job,,
1165,duration,poutcome,month,marital,day,job,,
1166,duration,poutcome,month,marital,,,,
1167,duration,poutcome,month,contact,job,education,,
1168,duration,poutcome,month,contact,job,education,age,marital
1169,duration,poutcome,month,contact,job,education,age,marital
1170,duration,poutcome,month,contact,job,education,age,marital
1171,duration,poutcome,month,contact,job,education,age,marital
1172,duration,poutcome,month,contact,job,education,age,marital
1173,duration,poutcome,month,contact,job,education,age,marital
1174,duration,poutcome,month,contact,job,education,,
1175,duration,poutcome,month,contact,job,education,,
1176,duration,poutcome,month,contact,job,marital,campaign,age
1177,duration,poutcome,month,contact,job,marital,campaign,age
1178,duration,poutcome,month,contact,job,marital,campaign,
1179,duration,poutcome,month,contact,job,marital,balance,
1180,duration,poutcome,month,contact,job,marital,balance,age
1181,duration,poutcome,month,contact,job,marital,balance,age
1182,duration,poutcome,month,contact,job,marital,education,balance
1183,duration,poutcome,month,contact,job,marital,education,balance
1184,duration,poutcome,month,contact,job,marital,education,day
1185,duration,poutcome,month,contact,job,marital,education,day
1186,duration,poutcome,month,contact,job,marital,education,
1187,duration,poutcome,month,contact,job,marital,education,
1188,duration,poutcome,month,contact,job,,,
1189,duration,poutcome,month,contact,job,,,
1190,duration,poutcome,month,contact,job,housing,balance,age
1191,duration,poutcome,month,contact,job,housing,balance,age
1192,duration,poutcome,month,contact,job,housing,balance,
1193,duration,poutcome,month,contact,job,housing,day,campaign
1194,duration,poutcome,month,contact,job,housing,day,campaign
1195,duration,poutcome,month,contact,job,housing,day,
1196,duration,poutcome,month,contact,job,education,,
1197,duration,poutcome,month,contact,job,education,,
1198,duration,poutcome,month,contact,job,education,balance,
1199,duration,poutcome,month,contact,job,education,balance,
1200,duration,poutcome,month,contact,job,education,,
1201,duration,poutcome,month,contact,job,marital,,
1202,duration,poutcome,month,contact,job,marital,,
1203,duration,poutcome,month,contact,job,marital,balance,
1204,duration,poutcome,month,contact,job,marital,balance,
1205,duration,poutcome,month,contact,job,campaign,education,
1206,duration,poutcome,month,contact,job,campaign,education,age
1207,duration,poutcome,month,contact,job,campaign,education,age
1208,duration,poutcome,month,contact,job,campaign,education,
1209,duration,poutcome,month,contact,job,campaign,education,
1210,duration,poutcome,month,contact,job,campaign,balance,
1211,duration,poutcome,month,contact,job,campaign,balance,age
1212,duration,poutcome,month,contact,job,campaign,balance,age
1213,duration,poutcome,month,contact,job,education,,
1214,duration,poutcome,month,contact,job,education,,
1215,duration,poutcome,month,contact,job,education,,
1216,duration,poutcome,month,contact,job,education,,
1217,duration,poutcome,month,contact,job,marital,age,
1218,duration,poutcome,month,contact,job,marital,age,
1219,duration,poutcome,month,contact,job,marital,,
1220,duration,poutcome,month,contact,job,marital,education,
1221,duration,poutcome,month,contact,job,marital,education,
1222,duration,poutcome,month,contact,job,marital,education,age
1223,duration,poutcome,month,contact,job,marital,education,age
1224,duration,poutcome,month,contact,job,marital,education,
1225,duration,poutcome,month,contact,job,,,
1226,duration,poutcome,month,contact,job,,,
1227,duration,poutcome,month,contact,job,,,
1228,duration,poutcome,month,contact,job,,,
1229,duration,poutcome,month,contact,job,,,
1230,duration,poutcome,month,contact,job,,,
1231,duration,poutcome,month,contact,job,,,
1232,duration,poutcome,month,contact,job,,,
1233,duration,poutcome,month,contact,job,,,
1234,duration,poutcome,month,contact,job,,,
1235,duration,poutcome,month,contact,job,,,
1236,duration,poutcome,month,contact,job,age,,
1237,duration,poutcome,month,contact,job,age,,
1238,duration,poutcome,month,contact,job,,,
1239,duration,poutcome,month,contact,job,,,
1240,duration,poutcome,month,contact,balance,job,day,
1241,duration,poutcome,month,contact,balance,job,day,housing
1242,duration,poutcome,month,contact,balance,job,day,housing
1243,duration,poutcome,month,contact,balance,job,education,
1244,duration,poutcome,month,contact,balance,job,education,loan
1245,duration,poutcome,month,contact,balance,job,education,loan
1246,duration,poutcome,month,contact,balance,job,education,
1247,duration,poutcome,month,contact,balance,job,education,
1248,duration,poutcome,month,contact,balance,job,marital,age
1249,duration,poutcome,month,contact,balance,job,marital,age
1250,duration,poutcome,month,contact,balance,job,marital,
1251,duration,poutcome,month,contact,balance,job,marital,
1252,duration,poutcome,month,contact,balance,job,,
1253,duration,poutcome,month,contact,balance,job,,
1254,duration,poutcome,month,contact,balance,job,,
1255,duration,poutcome,month,contact,balance,job,,
1256,duration,poutcome,month,contact,balance,job,education,
1257,duration,poutcome,month,contact,balance,job,education,
1258,duration,poutcome,month,contact,balance,job,education,
1259,duration,poutcome,month,contact,balance,job,education,age
1260,duration,poutcome,month,contact,balance,job,education,age
1261,duration,poutcome,month,contact,balance,job,,
1262,duration,poutcome,month,contact,balance,job,,
1263,duration,poutcome,month,contact,balance,job,,
1264,duration,poutcome,month,contact,balance,job,,
1265,duration,poutcome,month,contact,balance,job,marital,
1266,duration,poutcome,month,contact,balance,job,marital,age
1267,duration,poutcome,month,contact,balance,job,marital,age
1268,duration,poutcome,month,contact,balance,job,marital,
1269,duration,poutcome,month,contact,balance,job,education,marital
1270,duration,poutcome,month,contact,balance,job,education,marital
1271,duration,poutcome,month,contact,balance,job,education,marital
1272,duration,poutcome,month,contact,balance,job,education,age
1273,duration,poutcome,month,contact,balance,job,education,age
1274,duration,poutcome,month,contact,balance,job,education,age
1275,duration,poutcome,month,contact,balance,job,education,age
1276,duration,poutcome,month,contact,balance,job,education,
1277,duration,poutcome,month,contact,balance,job,education,
1278,duration,poutcome,month,contact,balance,job,education,
1279,duration,poutcome,month,contact,balance,job,education,
1280,duration,poutcome,month,contact,balance,job,education,
1281,duration,poutcome,month,contact,balance,job,,
1282,duration,poutcome,month,contact,balance,job,marital,loan
1283,duration,poutcome,month,contact,balance,job,marital,loan
1284,duration,poutcome,month,contact,balance,job,marital,
1285,duration,poutcome,month,contact,balance,job,marital,day
1286,duration,poutcome,month,contact,balance,job,marital,day
1287,duration,poutcome,month,contact,balance,job,,
1288,duration,poutcome,month,contact,balance,job,campaign,age
1289,duration,poutcome,month,contact,balance,job,campaign,age
1290,duration,poutcome,month,contact,balance,job,campaign,
1291,duration,poutcome,month,contact,balance,job,,
1292,duration,poutcome,month,contact,balance,job,,
1293,duration,poutcome,month,contact,balance,job,marital,age
1294,duration,poutcome,month,contact,balance,job,marital,age
1295,duration,poutcome,month,contact,balance,job,marital,
1296,duration,poutcome,month,contact,balance,job,marital,loan
1297,duration,poutcome,month,contact,balance,job,marital,loan
1298,duration,poutcome,month,contact,balance,job,,
1299,duration,poutcome,month,contact,balance,job,,
1300,duration,poutcome,month,job,housing,age,,
1301,duration,poutcome,month,job,housing,age,contact,
1302,duration,poutcome,month,job,housing,age,contact,
1303,duration,poutcome,month,job,housing,age,contact,
1304,duration,poutcome,month,job,housing,,,
1305,duration,poutcome,month,job,,,,
1306,duration,poutcome,month,job,education,,,
1307,duration,poutcome,month,job,education,,,
1308,duration,poutcome,month,job,education,age,,
1309,duration,poutcome,month,job,education,age,marital,
1310,duration,poutcome,month,job,education,age,marital,
1311,duration,poutcome,month,job,education,age,marital,
1312,duration,poutcome,month,job,education,,,
1313,duration,poutcome,month,job,,,,
1314,duration,poutcome,month,job,campaign,day,housing,
1315,duration,poutcome,month,job,campaign,day,housing,
1316,duration,poutcome,month,job,campaign,day,balance,housing
1317,duration,poutcome,month,job,campaign,day,balance,housing
1318,duration,poutcome,month,job,campaign,day,balance,
1319,duration,poutcome,month,job,campaign,education,,
1320,duration,poutcome,month,job,campaign,education,marital,
1321,duration,poutcome,month,job,campaign,education,marital,
1322,duration,poutcome,month,job,campaign,education,marital,
1323,duration,poutcome,month,job,campaign,education,marital,
1324,duration,poutcome,month,job,campaign,education,marital,housing
1325,duration,poutcome,month,job,campaign,education,marital,housing
1326,duration,poutcome,month,job,campaign,education,marital,
1327,duration,poutcome,month,job,campaign,education,,
1328,duration,poutcome,month,job,education,,,
1329,duration,poutcome,month,job,education,,,
1330,duration,poutcome,month,job,education,marital,,
1331,duration,poutcome,month,job,education,marital,,
1332,duration,poutcome,month,job,education,marital,,
1333,duration,poutcome,month,job,education,,,
1334,duration,poutcome,month,job,marital,,,
1335,duration,poutcome,month,job,marital,,,
1336,duration,poutcome,month,job,marital,education,,
1337,duration,poutcome,month,job,marital,education,,
1338,duration,poutcome,month,job,marital,education,,
1339,duration,poutcome,month,job,marital,education,,
1340,duration,poutcome,month,job,education,,,
1341,duration,poutcome,month,job,education,campaign,balance,
1342,duration,poutcome,month,job,education,campaign,balance,loan
1343,duration,poutcome,month,job,education,campaign,balance,loan
1344,duration,poutcome,month,job,education,campaign,,
1345,duration,poutcome,month,job,education,,,
1346,duration,poutcome,month,job,education,,,
1347,duration,poutcome,month,job,,,,
1348,duration,poutcome,month,job,marital,,,
1349,duration,poutcome,month,job,marital,,,
1350,duration,poutcome,month,job,marital,age,day,
1351,duration,poutcome,month,job,marital,age,day,education
1352,duration,poutcome,month,job,marital,age,day,education
1353,duration,poutcome,month,job,marital,age,day,education
1354,duration,poutcome,month,job,marital,age,day,education
1355,duration,poutcome,month,job,marital,age,,
1356,duration,poutcome,month,job,,,,
1357,duration,poutcome,month,job,,,,
1358,duration,poutcome,month,job,age,,,
1359,duration,poutcome,month,job,age,,,
1360,duration,poutcome,month,job,,,,
1361,duration,poutcome,month,job,,,,
1362,duration,poutcome,month,job,,,,
1363,duration,poutcome,month,job,marital,,,
1364,duration,poutcome,month,job,marital,,,
1365,duration,poutcome,month,job,marital,balance,,
1366,duration,poutcome,month,job,marital,balance,day,
1367,duration,poutcome,month,job,marital,balance,day,
1368,duration,poutcome,month,job,marital,,,
1369,duration,poutcome,month,job,marital,,,
1370,duration,poutcome,month,job,marital,,,
1371,duration,poutcome,month,job,,,,
1372,duration,poutcome,month,job,,,,
