,0,1,2,3,4,5,6,7,8,9
681,duration,poutcome,month,housing,job,marital,,,,
682,duration,poutcome,month,housing,job,marital,age,loan,,
683,duration,poutcome,month,housing,job,marital,age,loan,,
684,duration,poutcome,month,housing,job,marital,age,,,
685,duration,poutcome,month,housing,job,marital,,,,
686,duration,poutcome,month,housing,job,education,age,,,
687,duration,poutcome,month,housing,job,education,age,,,
688,duration,poutcome,month,housing,job,education,,,,
689,duration,poutcome,month,housing,job,education,,,,
690,duration,poutcome,month,housing,job,,,,,
691,duration,poutcome,month,housing,job,,,,,
692,duration,poutcome,month,housing,job,marital,,,,
693,duration,poutcome,month,housing,job,marital,age,,,
694,duration,poutcome,month,housing,job,marital,age,education,,
695,duration,poutcome,month,housing,job,marital,age,education,,
696,duration,poutcome,month,housing,job,marital,age,education,balance,
697,duration,poutcome,month,housing,job,marital,age,education,balance,campaign
698,duration,poutcome,month,housing,job,marital,age,education,balance,campaign
699,duration,poutcome,month,housing,job,marital,,,,
700,duration,poutcome,month,housing,job,campaign,balance,,,
701,duration,poutcome,month,housing,job,campaign,balance,,,
702,duration,poutcome,month,housing,job,campaign,,,,
703,duration,poutcome,month,housing,job,,,,,
704,duration,poutcome,month,housing,job,,,,,
705,duration,poutcome,month,housing,job,education,,,,
706,duration,poutcome,month,housing,job,education,,,,
707,duration,poutcome,month,housing,job,education,,,,
708,duration,poutcome,month,housing,job,age,,,,
709,duration,poutcome,month,housing,job,age,education,,,
710,duration,poutcome,month,housing,job,age,education,,,
711,duration,poutcome,month,housing,job,age,education,,,
712,duration,poutcome,month,housing,job,,,,,
713,duration,poutcome,month,housing,job,,,,,
714,duration,poutcome,month,housing,job,campaign,education,,,
715,duration,poutcome,month,housing,job,campaign,education,age,balance,
716,duration,poutcome,month,housing,job,campaign,education,age,balance,
717,duration,poutcome,month,housing,job,campaign,education,age,,
718,duration,poutcome,month,housing,job,campaign,education,,,
719,duration,poutcome,month,housing,job,campaign,,,,
720,duration,poutcome,month,housing,job,loan,default,,,
721,duration,poutcome,month,housing,job,loan,default,,,
722,duration,poutcome,month,housing,job,loan,,,,
723,duration,poutcome,month,housing,job,,,,,
724,duration,poutcome,month,housing,job,education,,,,
725,duration,poutcome,month,housing,job,education,,,,
726,duration,poutcome,month,housing,job,education,loan,day,,
727,duration,poutcome,month,housing,job,education,loan,day,contact,marital
728,duration,poutcome,month,housing,job,education,loan,day,contact,marital
729,duration,poutcome,month,housing,job,education,loan,day,contact,marital
730,duration,poutcome,month,housing,job,education,loan,day,contact,
731,duration,poutcome,month,housing,job,education,loan,,,
732,duration,poutcome,month,housing,job,,,,,
733,duration,poutcome,month,housing,job,,,,,
734,duration,poutcome,month,housing,job,marital,,,,
735,duration,poutcome,month,housing,job,marital,,,,
736,duration,poutcome,month,housing,job,marital,campaign,,,
737,duration,poutcome,month,housing,job,marital,campaign,,,
738,duration,poutcome,month,housing,job,,,,,
739,duration,poutcome,month,housing,job,balance,,,,
740,duration,poutcome,month,housing,job,balance,day,,,
741,duration,poutcome,month,housing,job,balance,day,,,
742,duration,poutcome,month,housing,job,,,,,
743,duration,poutcome,month,job,day,,,,,
744,duration,poutcome,month,job,day,age,,,,
745,duration,poutcome,month,job,day,age,education,,,
746,duration,poutcome,month,job,day,age,education,campaign,,
747,duration,poutcome,month,job,day,age,education,campaign,marital,
748,duration,poutcome,month,job,day,age,education,campaign,marital,default
749,duration,poutcome,month,job,day,age,education,campaign,marital,default
750,duration,poutcome,month,job,day,age,education,campaign,marital,
751,duration,poutcome,month,job,day,age,education,,,
752,duration,poutcome,month,job,education,,,,,
753,duration,poutcome,month,job,education,default,balance,,,
754,duration,poutcome,month,job,education,default,balance,contact,campaign,age
755,duration,poutcome,month,job,education,default,balance,contact,campaign,age
756,duration,poutcome,month,job,education,default,balance,contact,campaign,age
757,duration,poutcome,month,job,education,default,balance,contact,campaign,age
758,duration,poutcome,month,job,education,default,balance,contact,,
759,duration,poutcome,month,job,education,default,,,,
760,duration,poutcome,month,job,education,,,,,
761,duration,poutcome,month,job,age,,,,,
762,duration,poutcome,month,job,age,,,,,
763,duration,poutcome,month,job,,,,,,
764,duration,poutcome,month,job,education,,,,,
765,duration,poutcome,month,job,education,,,,,
766,duration,poutcome,month,job,education,marital,housing,day,age,default
767,duration,poutcome,month,job,education,marital,housing,day,age,default
768,duration,poutcome,month,job,education,marital,housing,day,age,default
769,duration,poutcome,month,job,education,marital,housing,day,age,default
770,duration,poutcome,month,job,education,marital,housing,day,,
771,duration,poutcome,month,job,education,marital,housing,,,
772,duration,poutcome,month,job,education,marital,loan,campaign,balance,
773,duration,poutcome,month,job,education,marital,loan,campaign,balance,age
774,duration,poutcome,month,job,education,marital,loan,campaign,balance,age
775,duration,poutcome,month,job,education,marital,loan,campaign,age,day
776,duration,poutcome,month,job,education,marital,loan,campaign,age,day
777,duration,poutcome,month,job,education,marital,loan,campaign,age,balance
778,duration,poutcome,month,job,education,marital,loan,campaign,age,balance
779,duration,poutcome,month,job,education,marital,loan,,,
780,duration,poutcome,month,job,education,marital,balance,day,campaign,
781,duration,poutcome,month,job,education,marital,balance,day,campaign,loan
782,duration,poutcome,month,job,education,marital,balance,day,campaign,loan
783,duration,poutcome,month,job,education,marital,balance,day,,
784,duration,poutcome,month,job,education,marital,balance,housing,day,age
785,duration,poutcome,month,job,education,marital,balance,housing,day,age
786,duration,poutcome,month,job,education,marital,balance,housing,day,age
787,duration,poutcome,month,job,education,marital,balance,housing,day,age
788,duration,poutcome,month,job,education,marital,balance,housing,,
789,duration,poutcome,month,job,marital,,,,,
790,duration,poutcome,month,job,marital,day,,,,
791,duration,poutcome,month,job,marital,day,education,,,
792,duration,poutcome,month,job,marital,day,education,age,,
793,duration,poutcome,month,job,marital,day,education,age,default,balance
794,duration,poutcome,month,job,marital,day,education,age,default,balance
795,duration,poutcome,month,job,marital,day,education,age,default,
796,duration,poutcome,month,job,marital,day,education,,,
797,duration,poutcome,month,job,marital,,,,,
798,duration,poutcome,month,job,marital,,,,,
799,duration,poutcome,month,job,marital,education,,,,
800,duration,poutcome,month,job,marital,education,,,,
801,duration,poutcome,month,job,marital,education,,,,
802,duration,poutcome,month,job,marital,,,,,
803,duration,poutcome,month,job,day,,,,,
804,duration,poutcome,month,job,day,age,,,,
805,duration,poutcome,month,job,day,age,contact,marital,,
806,duration,poutcome,month,job,day,age,contact,marital,education,
807,duration,poutcome,month,job,day,age,contact,marital,education,default
808,duration,poutcome,month,job,day,age,contact,marital,education,default
809,duration,poutcome,month,job,day,age,contact,marital,education,
810,duration,poutcome,month,job,day,age,contact,marital,,
811,duration,poutcome,month,job,day,age,contact,,,
812,duration,poutcome,month,job,,,,,,
813,duration,poutcome,month,job,day,marital,housing,,,
814,duration,poutcome,month,job,day,marital,housing,age,,
815,duration,poutcome,month,job,day,marital,housing,age,,
816,duration,poutcome,month,job,day,marital,housing,campaign,,
817,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan
818,duration,poutcome,month,job,day,marital,housing,campaign,contact,loan
819,duration,poutcome,month,job,day,marital,housing,campaign,contact,
820,duration,poutcome,month,job,day,marital,housing,,,
821,duration,poutcome,month,job,day,marital,default,education,,
822,duration,poutcome,month,job,day,marital,default,education,housing,campaign
823,duration,poutcome,month,job,day,marital,default,education,housing,campaign
824,duration,poutcome,month,job,day,marital,default,education,housing,
825,duration,poutcome,month,job,day,marital,default,education,,
826,duration,poutcome,month,job,day,marital,default,,,
827,duration,poutcome,month,job,day,marital,,,,
828,duration,poutcome,month,job,day,marital,education,,,
829,duration,poutcome,month,job,day,marital,education,,,
830,duration,poutcome,month,job,day,marital,education,age,,
831,duration,poutcome,month,job,day,marital,education,age,default,balance
832,duration,poutcome,month,job,day,marital,education,age,default,balance
833,duration,poutcome,month,job,day,marital,education,age,default,
834,duration,poutcome,month,job,day,marital,balance,age,education,
835,duration,poutcome,month,job,day,marital,balance,age,education,housing
836,duration,poutcome,month,job,day,marital,balance,age,education,housing
837,duration,poutcome,month,job,day,marital,balance,age,education,
838,duration,poutcome,month,job,day,marital,balance,age,campaign,
839,duration,poutcome,month,job,day,marital,balance,age,campaign,
840,duration,poutcome,month,job,day,marital,balance,education,,
841,duration,poutcome,month,job,day,marital,balance,education,age,default
842,duration,poutcome,month,job,day,marital,balance,education,age,default
843,duration,poutcome,month,job,day,marital,balance,education,age,
844,duration,poutcome,month,job,day,marital,balance,education,age,default
845,duration,poutcome,month,job,day,marital,balance,education,age,default
846,duration,poutcome,month,job,day,marital,balance,education,age,
847,duration,poutcome,month,job,age,,,,,
848,duration,poutcome,month,job,age,,,,,
849,duration,poutcome,month,job,,,,,,
850,duration,poutcome,month,job,,,,,,
851,duration,poutcome,month,job,,,,,,
852,duration,poutcome,month,job,,,,,,
853,duration,poutcome,month,job,,,,,,
854,duration,poutcome,month,job,,,,,,
855,duration,poutcome,month,job,education,,,,,
856,duration,poutcome,month,job,education,,,,,
857,duration,poutcome,month,job,education,,,,,
858,duration,poutcome,month,job,,,,,,
859,duration,poutcome,month,job,,,,,,
860,duration,poutcome,month,job,,,,,,
861,duration,poutcome,month,job,,,,,,
862,duration,poutcome,month,day,job,balance,contact,marital,,
863,duration,poutcome,month,day,job,balance,contact,marital,,
864,duration,poutcome,month,day,job,balance,contact,marital,housing,campaign
865,duration,poutcome,month,day,job,balance,contact,marital,housing,campaign
866,duration,poutcome,month,day,job,balance,contact,marital,housing,
867,duration,poutcome,month,day,job,balance,contact,,,
868,duration,poutcome,month,day,job,balance,,,,
869,duration,poutcome,month,day,job,education,marital,,,
870,duration,poutcome,month,day,job,education,marital,age,,
871,duration,poutcome,month,day,job,education,marital,age,,
872,duration,poutcome,month,day,job,education,marital,,,
873,duration,poutcome,month,day,job,education,,,,
874,duration,poutcome,month,day,job,education,,,,
875,duration,poutcome,month,day,job,education,,,,
876,duration,poutcome,month,day,job,education,,,,
877,duration,poutcome,month,day,job,education,,,,
878,duration,poutcome,month,day,job,marital,,,,
879,duration,poutcome,month,day,job,marital,,,,
880,duration,poutcome,month,day,job,marital,,,,
881,duration,poutcome,month,day,job,loan,,,,
882,duration,poutcome,month,day,job,loan,campaign,,,
883,duration,poutcome,month,day,job,loan,campaign,,,
884,duration,poutcome,month,day,job,contact,education,,,
885,duration,poutcome,month,day,job,contact,education,,,
886,duration,poutcome,month,day,job,contact,education,,,
887,duration,poutcome,month,day,job,contact,,,,
888,duration,poutcome,month,day,job,,,,,
889,duration,poutcome,month,day,job,age,,,,
890,duration,poutcome,month,day,job,age,,,,
891,duration,poutcome,month,day,job,,,,,
892,duration,poutcome,month,day,job,marital,,,,
893,duration,poutcome,month,day,job,marital,,,,
894,duration,poutcome,month,day,job,marital,,,,
895,duration,poutcome,month,day,job,education,,,,
896,duration,poutcome,month,day,job,education,balance,,,
897,duration,poutcome,month,day,job,education,balance,,,
898,duration,poutcome,month,day,job,education,housing,,,
899,duration,poutcome,month,day,job,education,housing,,,
900,duration,poutcome,month,day,job,,,,,
901,duration,poutcome,month,day,job,,,,,
902,duration,poutcome,month,day,job,,,,,
903,duration,poutcome,month,day,job,,,,,
904,duration,poutcome,month,day,job,age,,,,
905,duration,poutcome,month,day,job,age,,,,
906,duration,poutcome,month,day,job,education,,,,
907,duration,poutcome,month,day,job,education,,,,
908,duration,poutcome,month,day,job,education,,,,
909,duration,poutcome,month,day,job,,,,,
910,duration,poutcome,month,day,job,,,,,
911,duration,poutcome,month,day,job,,,,,
912,duration,poutcome,month,day,job,contact,,,,
913,duration,poutcome,month,day,job,contact,,,,
914,duration,poutcome,month,day,job,,,,,
915,duration,poutcome,month,day,job,,,,,
916,duration,poutcome,month,day,job,,,,,
917,duration,poutcome,month,day,job,,,,,
918,duration,poutcome,month,day,job,,,,,
919,duration,poutcome,month,day,job,,,,,
920,duration,poutcome,month,day,job,,,,,
921,duration,poutcome,month,day,job,,,,,
922,duration,poutcome,month,day,job,,,,,
923,duration,poutcome,month,day,job,,,,,
924,duration,poutcome,month,day,job,,,,,
925,duration,poutcome,month,day,job,,,,,
926,duration,poutcome,month,day,job,marital,,,,
927,duration,poutcome,month,day,job,marital,,,,
928,duration,poutcome,month,day,job,marital,contact,,,
929,duration,poutcome,month,day,job,marital,contact,,,
930,duration,poutcome,month,day,job,age,,,,
931,duration,poutcome,month,day,job,age,,,,
932,duration,poutcome,month,day,job,,,,,
933,duration,poutcome,month,day,job,,,,,
934,duration,poutcome,month,day,job,age,,,,
935,duration,poutcome,month,day,job,age,marital,,,
936,duration,poutcome,month,day,job,age,marital,,,
937,duration,poutcome,month,day,job,age,marital,,,
938,duration,poutcome,month,day,job,education,,,,
939,duration,poutcome,month,day,job,education,,,,
940,duration,poutcome,month,day,job,education,,,,
941,duration,poutcome,month,day,job,,,,,
942,duration,poutcome,month,day,job,,,,,
943,duration,poutcome,month,day,job,,,,,
944,duration,poutcome,month,day,job,,,,,
945,duration,poutcome,month,day,job,,,,,
946,duration,poutcome,month,job,contact,marital,day,,,
947,duration,poutcome,month,job,contact,marital,day,,,
948,duration,poutcome,month,job,contact,marital,housing,day,,
949,duration,poutcome,month,job,contact,marital,housing,day,age,
950,duration,poutcome,month,job,contact,marital,housing,day,age,education
951,duration,poutcome,month,job,contact,marital,housing,day,age,education
952,duration,poutcome,month,job,contact,marital,housing,day,age,education
953,duration,poutcome,month,job,contact,marital,housing,,,
954,duration,poutcome,month,job,contact,marital,age,balance,housing,day
955,duration,poutcome,month,job,contact,marital,age,balance,housing,day
956,duration,poutcome,month,job,contact,marital,age,balance,housing,
957,duration,poutcome,month,job,contact,marital,age,balance,campaign,education
958,duration,poutcome,month,job,contact,marital,age,balance,campaign,education
959,duration,poutcome,month,job,contact,marital,age,balance,campaign,education
960,duration,poutcome,month,job,contact,marital,age,balance,campaign,
961,duration,poutcome,month,job,contact,marital,age,,,
962,duration,poutcome,month,job,contact,,,,,
963,duration,poutcome,month,job,contact,loan,age,housing,,
964,duration,poutcome,month,job,contact,loan,age,housing,marital,
965,duration,poutcome,month,job,contact,loan,age,housing,marital,balance
966,duration,poutcome,month,job,contact,loan,age,housing,marital,balance
967,duration,poutcome,month,job,contact,loan,age,housing,marital,education
968,duration,poutcome,month,job,contact,loan,age,housing,marital,education
969,duration,poutcome,month,job,contact,loan,age,housing,marital,education
970,duration,poutcome,month,job,contact,loan,age,marital,housing,
971,duration,poutcome,month,job,contact,loan,age,marital,housing,education
972,duration,poutcome,month,job,contact,loan,age,marital,housing,education
973,duration,poutcome,month,job,contact,loan,age,marital,housing,education
974,duration,poutcome,month,job,contact,loan,age,marital,default,housing
975,duration,poutcome,month,job,contact,loan,age,marital,default,housing
976,duration,poutcome,month,job,contact,loan,age,marital,default,
977,duration,poutcome,month,job,contact,loan,age,marital,,
978,duration,poutcome,month,job,contact,loan,day,,,
979,duration,poutcome,month,job,contact,loan,day,campaign,,
980,duration,poutcome,month,job,contact,loan,day,campaign,housing,education
981,duration,poutcome,month,job,contact,loan,day,campaign,housing,education
982,duration,poutcome,month,job,contact,loan,day,campaign,housing,education
983,duration,poutcome,month,job,contact,loan,day,campaign,housing,
984,duration,poutcome,month,job,contact,,,,,
985,duration,poutcome,month,job,marital,housing,,,,
986,duration,poutcome,month,job,marital,housing,,,,
987,duration,poutcome,month,job,marital,education,,,,
988,duration,poutcome,month,job,marital,education,,,,
989,duration,poutcome,month,job,marital,education,housing,,,
990,duration,poutcome,month,job,marital,education,housing,,,
991,duration,poutcome,month,job,marital,,,,,
992,duration,poutcome,month,job,balance,,,,,
993,duration,poutcome,month,job,balance,marital,,,,
994,duration,poutcome,month,job,balance,marital,,,,
995,duration,poutcome,month,job,balance,marital,,,,
996,duration,poutcome,month,job,contact,marital,age,,,
997,duration,poutcome,month,job,contact,marital,age,,,
998,duration,poutcome,month,job,contact,marital,balance,,,
999,duration,poutcome,month,job,contact,marital,balance,age,,
1000,duration,poutcome,month,job,contact,marital,balance,age,day,education
1001,duration,poutcome,month,job,contact,marital,balance,age,day,education
1002,duration,poutcome,month,job,contact,marital,balance,age,day,education
1003,duration,poutcome,month,job,contact,marital,balance,age,day,education
1004,duration,poutcome,month,job,contact,marital,balance,age,day,education
1005,duration,poutcome,month,job,contact,marital,balance,age,day,education
1006,duration,poutcome,month,job,contact,marital,education,,,
1007,duration,poutcome,month,job,contact,marital,education,balance,,
1008,duration,poutcome,month,job,contact,marital,education,balance,,
1009,duration,poutcome,month,job,contact,marital,education,,,
1010,duration,poutcome,month,job,contact,,,,,
1011,duration,poutcome,month,job,marital,education,,,,
1012,duration,poutcome,month,job,marital,education,,,,
1013,duration,poutcome,month,job,marital,education,,,,
1014,duration,poutcome,month,job,marital,campaign,housing,,,
1015,duration,poutcome,month,job,marital,campaign,housing,,,
1016,duration,poutcome,month,job,marital,campaign,,,,
1017,duration,poutcome,month,job,marital,,,,,
1018,duration,poutcome,month,job,marital,age,,,,
1019,duration,poutcome,month,job,marital,age,education,,,
1020,duration,poutcome,month,job,marital,age,education,,,
1021,duration,poutcome,month,job,marital,age,education,,,
1022,duration,poutcome,month,job,marital,education,age,,,
1023,duration,poutcome,month,job,marital,education,age,balance,loan,
1024,duration,poutcome,month,job,marital,education,age,balance,loan,
1025,duration,poutcome,month,job,marital,education,age,balance,,
1026,duration,poutcome,month,job,marital,education,,,,
1027,duration,poutcome,month,job,marital,education,,,,
1028,duration,poutcome,month,job,marital,,,,,
1029,duration,poutcome,month,job,education,balance,,,,
1030,duration,poutcome,month,job,education,balance,,,,
1031,duration,poutcome,month,job,education,contact,day,age,,
1032,duration,poutcome,month,job,education,contact,day,age,loan,balance
1033,duration,poutcome,month,job,education,contact,day,age,loan,balance
1034,duration,poutcome,month,job,education,contact,day,age,loan,
1035,duration,poutcome,month,job,education,contact,day,age,marital,
1036,duration,poutcome,month,job,education,contact,day,age,marital,balance
1037,duration,poutcome,month,job,education,contact,day,age,marital,balance
1038,duration,poutcome,month,job,education,contact,day,age,marital,balance
1039,duration,poutcome,month,job,education,contact,day,age,marital,balance
1040,duration,poutcome,month,job,education,contact,day,age,,
1041,duration,poutcome,month,job,education,contact,,,,
1042,duration,poutcome,month,job,education,age,,,,
1043,duration,poutcome,month,job,education,age,,,,
1044,duration,poutcome,month,job,,,,,,
1045,duration,poutcome,month,job,marital,,,,,
1046,duration,poutcome,month,job,marital,balance,,,,
1047,duration,poutcome,month,job,marital,balance,campaign,,,
1048,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing
1049,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing
1050,duration,poutcome,month,job,marital,balance,campaign,loan,contact,
1051,duration,poutcome,month,job,marital,balance,campaign,loan,,
1052,duration,poutcome,month,job,marital,default,contact,loan,education,
1053,duration,poutcome,month,job,marital,default,contact,loan,education,
1054,duration,poutcome,month,job,marital,default,contact,loan,education,housing
1055,duration,poutcome,month,job,marital,default,contact,loan,education,housing
1056,duration,poutcome,month,job,marital,default,contact,loan,age,day
1057,duration,poutcome,month,job,marital,default,contact,loan,age,day
1058,duration,poutcome,month,job,marital,default,contact,loan,age,
1059,duration,poutcome,month,job,marital,default,contact,,,
1060,duration,poutcome,month,job,marital,default,,,,
1061,duration,poutcome,month,job,education,,,,,
1062,duration,poutcome,month,job,education,marital,,,,
1063,duration,poutcome,month,job,education,marital,day,,,
1064,duration,poutcome,month,job,education,marital,day,contact,,
1065,duration,poutcome,month,job,education,marital,day,contact,balance,
1066,duration,poutcome,month,job,education,marital,day,contact,balance,
1067,duration,poutcome,month,job,education,marital,,,,
1068,duration,poutcome,month,job,education,,,,,
1069,duration,poutcome,month,job,balance,age,housing,,,
1070,duration,poutcome,month,job,balance,age,housing,marital,,
1071,duration,poutcome,month,job,balance,age,housing,marital,loan,
1072,duration,poutcome,month,job,balance,age,housing,marital,loan,
1073,duration,poutcome,month,job,balance,age,housing,marital,,
1074,duration,poutcome,month,job,balance,age,,,,
1075,duration,poutcome,month,job,balance,age,,,,
1076,duration,poutcome,month,job,balance,age,day,,,
1077,duration,poutcome,month,job,balance,age,day,campaign,,
1078,duration,poutcome,month,job,balance,age,day,campaign,,
1079,duration,poutcome,month,job,campaign,age,balance,,,
1080,duration,poutcome,month,job,campaign,age,balance,housing,marital,
1081,duration,poutcome,month,job,campaign,age,balance,housing,marital,
1082,duration,poutcome,month,job,campaign,age,balance,housing,marital,
1083,duration,poutcome,month,job,campaign,age,balance,housing,,
1084,duration,poutcome,month,job,campaign,age,,,,
1085,duration,poutcome,month,job,campaign,loan,age,balance,education,marital
1086,duration,poutcome,month,job,campaign,loan,age,balance,education,marital
1087,duration,poutcome,month,job,campaign,loan,age,balance,education,marital
1088,duration,poutcome,month,job,campaign,loan,age,balance,education,
1089,duration,poutcome,month,job,campaign,loan,age,balance,education,
1090,duration,poutcome,month,job,campaign,loan,age,balance,day,marital
1091,duration,poutcome,month,job,campaign,loan,age,balance,day,marital
1092,duration,poutcome,month,job,campaign,loan,age,balance,day,marital
1093,duration,poutcome,month,job,campaign,loan,age,balance,day,
1094,duration,poutcome,month,job,campaign,loan,age,day,marital,default
1095,duration,poutcome,month,job,campaign,loan,age,day,marital,default
1096,duration,poutcome,month,job,campaign,loan,age,day,marital,education
1097,duration,poutcome,month,job,campaign,loan,age,day,marital,education
1098,duration,poutcome,month,job,campaign,loan,age,day,marital,education
1099,duration,poutcome,month,job,campaign,loan,age,day,marital,
1100,duration,poutcome,month,job,campaign,loan,age,day,,
1101,duration,poutcome,month,job,campaign,loan,,,,
1102,duration,poutcome,month,job,marital,,,,,
1103,duration,poutcome,month,job,marital,education,,,,
1104,duration,poutcome,month,job,marital,education,,,,
1105,duration,poutcome,month,job,marital,education,balance,,,
1106,duration,poutcome,month,job,marital,education,balance,,,
1107,duration,poutcome,month,job,marital,,,,,
1108,duration,poutcome,month,job,age,marital,,,,
1109,duration,poutcome,month,job,age,marital,,,,
1110,duration,poutcome,month,job,age,marital,education,,,
1111,duration,poutcome,month,job,age,marital,education,,,
1112,duration,poutcome,month,job,age,marital,education,,,
1113,duration,poutcome,month,job,age,,,,,
1114,duration,poutcome,month,job,education,,,,,
1115,duration,poutcome,month,job,education,,,,,
1116,duration,poutcome,month,job,education,campaign,marital,,,
1117,duration,poutcome,month,job,education,campaign,marital,age,,
1118,duration,poutcome,month,job,education,campaign,marital,age,loan,balance
1119,duration,poutcome,month,job,education,campaign,marital,age,loan,balance
1120,duration,poutcome,month,job,education,campaign,marital,age,loan,
1121,duration,poutcome,month,job,education,campaign,marital,balance,,
1122,duration,poutcome,month,job,education,campaign,marital,balance,age,default
1123,duration,poutcome,month,job,education,campaign,marital,balance,age,default
1124,duration,poutcome,month,job,education,campaign,marital,balance,age,
1125,duration,poutcome,month,job,education,campaign,housing,marital,loan,
1126,duration,poutcome,month,job,education,campaign,housing,marital,loan,
1127,duration,poutcome,month,job,education,campaign,housing,marital,balance,
1128,duration,poutcome,month,job,education,campaign,housing,marital,balance,day
1129,duration,poutcome,month,job,education,campaign,housing,marital,balance,day
1130,duration,poutcome,month,job,education,campaign,housing,marital,age,loan
1131,duration,poutcome,month,job,education,campaign,housing,marital,age,loan
1132,duration,poutcome,month,job,education,campaign,housing,marital,age,
1133,duration,poutcome,month,job,education,campaign,housing,balance,age,
1134,duration,poutcome,month,job,education,campaign,housing,balance,age,marital
1135,duration,poutcome,month,job,education,campaign,housing,balance,age,marital
1136,duration,poutcome,month,job,education,campaign,housing,balance,age,marital
1137,duration,poutcome,month,job,education,campaign,housing,balance,,
1138,duration,poutcome,month,job,contact,marital,,,,
1139,duration,poutcome,month,job,contact,marital,housing,education,balance,
1140,duration,poutcome,month,job,contact,marital,housing,education,balance,day
1141,duration,poutcome,month,job,contact,marital,housing,education,balance,day
1142,duration,poutcome,month,job,contact,marital,housing,education,day,campaign
1143,duration,poutcome,month,job,contact,marital,housing,education,day,campaign
1144,duration,poutcome,month,job,contact,marital,housing,education,day,
1145,duration,poutcome,month,job,contact,marital,housing,education,,
1146,duration,poutcome,month,job,contact,marital,housing,,,
1147,duration,poutcome,month,job,contact,marital,,,,
1148,duration,poutcome,month,job,contact,,,,,
1149,duration,poutcome,month,job,marital,,,,,
1150,duration,poutcome,month,job,marital,default,,,,
1151,duration,poutcome,month,job,marital,default,,,,
1152,duration,poutcome,month,job,marital,age,day,,,
1153,duration,poutcome,month,job,marital,age,day,education,,
1154,duration,poutcome,month,job,marital,age,day,education,,
1155,duration,poutcome,month,job,marital,age,day,education,default,balance
1156,duration,poutcome,month,job,marital,age,day,education,default,balance
1157,duration,poutcome,month,job,marital,age,day,education,default,
1158,duration,poutcome,month,job,marital,age,,,,
1159,duration,poutcome,month,job,campaign,marital,age,,,
1160,duration,poutcome,month,job,campaign,marital,age,education,,
1161,duration,poutcome,month,job,campaign,marital,age,education,default,balance
1162,duration,poutcome,month,job,campaign,marital,age,education,default,balance
1163,duration,poutcome,month,job,campaign,marital,age,education,default,
1164,duration,poutcome,month,job,campaign,marital,age,education,,
1165,duration,poutcome,month,job,campaign,marital,age,,,
1166,duration,poutcome,month,job,campaign,marital,age,,,
1167,duration,poutcome,month,job,campaign,marital,,,,
1168,duration,poutcome,month,job,campaign,marital,,,,
1169,duration,poutcome,month,job,campaign,marital,,,,
1170,duration,poutcome,month,job,campaign,marital,age,balance,education,
1171,duration,poutcome,month,job,campaign,marital,age,balance,education,default
1172,duration,poutcome,month,job,campaign,marital,age,balance,education,default
1173,duration,poutcome,month,job,campaign,marital,age,balance,education,
1174,duration,poutcome,month,job,campaign,marital,age,balance,,
1175,duration,poutcome,month,job,campaign,marital,age,,,
1176,duration,poutcome,month,job,,,,,,
1177,duration,poutcome,month,job,day,marital,,,,
1178,duration,poutcome,month,job,day,marital,campaign,education,,
1179,duration,poutcome,month,job,day,marital,campaign,education,,
1180,duration,poutcome,month,job,day,marital,campaign,education,,
1181,duration,poutcome,month,job,day,marital,campaign,,,
1182,duration,poutcome,month,job,day,marital,balance,,,
1183,duration,poutcome,month,job,day,marital,balance,,,
1184,duration,poutcome,month,job,day,,,,,
1185,duration,poutcome,month,job,marital,,,,,
1186,duration,poutcome,month,job,marital,,,,,
1187,duration,poutcome,month,job,marital,age,,,,
1188,duration,poutcome,month,job,marital,age,,,,
1189,duration,poutcome,month,marital,,,,,,
1190,duration,poutcome,month,marital,day,,,,,
1191,duration,poutcome,month,marital,day,job,,,,
1192,duration,poutcome,month,marital,day,job,,,,
1193,duration,poutcome,month,marital,day,job,,,,
1194,duration,poutcome,month,marital,day,job,,,,
1195,duration,poutcome,month,marital,day,job,,,,
1196,duration,poutcome,month,marital,day,job,,,,
1197,duration,poutcome,month,marital,day,job,,,,
1198,duration,poutcome,month,marital,day,job,,,,
1199,duration,poutcome,month,marital,day,job,,,,
1200,duration,poutcome,month,marital,day,job,,,,
1201,duration,poutcome,month,marital,day,job,,,,
1202,duration,poutcome,month,marital,,,,,,
1203,duration,poutcome,month,education,campaign,job,,,,
1204,duration,poutcome,month,education,campaign,job,day,marital,age,
1205,duration,poutcome,month,education,campaign,job,day,marital,age,loan
1206,duration,poutcome,month,education,campaign,job,day,marital,age,loan
1207,duration,poutcome,month,education,campaign,job,day,marital,balance,
1208,duration,poutcome,month,education,campaign,job,day,marital,balance,loan
1209,duration,poutcome,month,education,campaign,job,day,marital,balance,loan
1210,duration,poutcome,month,education,campaign,job,day,marital,balance,
1211,duration,poutcome,month,education,campaign,job,day,marital,balance,age
1212,duration,poutcome,month,education,campaign,job,day,marital,balance,age
1213,duration,poutcome,month,education,campaign,job,day,,,
1214,duration,poutcome,month,education,campaign,job,,,,
1215,duration,poutcome,month,education,campaign,job,,,,
1216,duration,poutcome,month,education,campaign,job,,,,
1217,duration,poutcome,month,education,campaign,job,,,,
