,0,1,2,3,4
915,poutcome,month,job,,
916,poutcome,month,job,,
917,poutcome,month,job,education,
918,poutcome,month,job,education,
919,poutcome,month,job,education,
920,poutcome,month,job,education,duration
921,poutcome,month,job,education,duration
922,poutcome,month,job,duration,
923,poutcome,month,job,duration,
924,poutcome,month,job,,
925,poutcome,month,job,,
0,failure,apr,lower,divorced,admin.
1,failure,apr,lower,divorced,blue-collar
2,failure,apr,lower,divorced,entrepreneur
3,failure,apr,lower,divorced,housemaid
4,failure,apr,lower,divorced,management
5,failure,apr,lower,divorced,retired
6,failure,apr,lower,divorced,self-employed
7,failure,apr,lower,divorced,services
8,failure,apr,lower,divorced,student
9,failure,apr,lower,divorced,technician
10,failure,apr,lower,divorced,unemployed
11,failure,apr,lower,divorced,unknown
12,failure,apr,lower,married,admin.
13,failure,apr,lower,married,blue-collar
14,failure,apr,lower,married,entrepreneur
15,failure,apr,lower,married,housemaid
16,failure,apr,lower,married,management
17,failure,apr,lower,married,retired
18,failure,apr,lower,married,self-employed
19,failure,apr,lower,married,services
20,failure,apr,lower,married,student
21,failure,apr,lower,married,technician
22,failure,apr,lower,married,unemployed
23,failure,apr,lower,married,unknown
24,failure,apr,lower,single,admin.
25,failure,apr,lower,single,blue-collar
26,failure,apr,lower,single,entrepreneur
27,failure,apr,lower,single,housemaid
28,failure,apr,lower,single,management
29,failure,apr,lower,single,retired
30,failure,apr,lower,single,self-employed
31,failure,apr,lower,single,services
32,failure,apr,lower,single,student
33,failure,apr,lower,single,technician
34,failure,apr,lower,single,unemployed
35,failure,apr,lower,single,unknown
36,failure,apr,upper,no,
37,failure,apr,upper,yes,
38,failure,aug,admin.,,
39,failure,aug,blue-collar,divorced,
40,failure,aug,blue-collar,married,
41,failure,aug,blue-collar,single,
42,failure,aug,entrepreneur,,
43,failure,aug,housemaid,cellular,
44,failure,aug,housemaid,telephone,
45,failure,aug,housemaid,unknown,
46,failure,aug,management,divorced,
47,failure,aug,management,married,
48,failure,aug,management,single,lower
49,failure,aug,management,single,upper
50,failure,aug,retired,,
51,failure,aug,self-employed,,
52,failure,aug,services,,
53,failure,aug,student,cellular,
54,failure,aug,student,telephone,
55,failure,aug,student,unknown,
56,failure,aug,technician,primary,
57,failure,aug,technician,secondary,divorced
58,failure,aug,technician,secondary,married
59,failure,aug,technician,secondary,single
60,failure,aug,technician,tertiary,
61,failure,aug,technician,unknown,
62,failure,aug,unemployed,,
63,failure,aug,unknown,,
64,failure,dec,divorced,,
65,failure,dec,married,,
66,failure,dec,single,,
67,failure,feb,admin.,,
68,failure,feb,blue-collar,,
69,failure,feb,entrepreneur,,
70,failure,feb,housemaid,,
71,failure,feb,management,,
72,failure,feb,retired,,
73,failure,feb,self-employed,,
74,failure,feb,services,no,
75,failure,feb,services,yes,
76,failure,feb,student,,
77,failure,feb,technician,,
78,failure,feb,unemployed,,
79,failure,feb,unknown,,
80,failure,jan,,,
81,failure,jul,admin.,,
82,failure,jul,blue-collar,,
83,failure,jul,entrepreneur,,
84,failure,jul,housemaid,,
85,failure,jul,management,no,
86,failure,jul,management,yes,
87,failure,jul,retired,,
88,failure,jul,self-employed,,
89,failure,jul,services,,
90,failure,jul,student,,
91,failure,jul,technician,,
92,failure,jul,unemployed,,
93,failure,jul,unknown,,
94,failure,jun,lower,admin.,
95,failure,jun,lower,blue-collar,divorced
96,failure,jun,lower,blue-collar,married
97,failure,jun,lower,blue-collar,single
98,failure,jun,lower,entrepreneur,
99,failure,jun,lower,housemaid,
100,failure,jun,lower,management,
101,failure,jun,lower,retired,
102,failure,jun,lower,self-employed,
103,failure,jun,lower,services,
104,failure,jun,lower,student,
105,failure,jun,lower,technician,
106,failure,jun,lower,unemployed,
107,failure,jun,lower,unknown,
108,failure,jun,upper,admin.,lower
109,failure,jun,upper,admin.,upper
110,failure,jun,upper,blue-collar,
111,failure,jun,upper,entrepreneur,
112,failure,jun,upper,housemaid,
113,failure,jun,upper,management,no
114,failure,jun,upper,management,yes
115,failure,jun,upper,retired,
116,failure,jun,upper,self-employed,
117,failure,jun,upper,services,
118,failure,jun,upper,student,
119,failure,jun,upper,technician,lower
120,failure,jun,upper,technician,upper
121,failure,jun,upper,unemployed,
122,failure,jun,upper,unknown,
123,failure,mar,no,,
124,failure,mar,yes,,
125,failure,may,lower,,
126,failure,may,upper,lower,admin.
127,failure,may,upper,lower,blue-collar
128,failure,may,upper,lower,entrepreneur
129,failure,may,upper,lower,housemaid
130,failure,may,upper,lower,management
131,failure,may,upper,lower,retired
132,failure,may,upper,lower,self-employed
133,failure,may,upper,lower,services
134,failure,may,upper,lower,student
135,failure,may,upper,lower,technician
136,failure,may,upper,lower,unemployed
137,failure,may,upper,lower,unknown
138,failure,may,upper,upper,admin.
139,failure,may,upper,upper,blue-collar
140,failure,may,upper,upper,entrepreneur
141,failure,may,upper,upper,housemaid
142,failure,may,upper,upper,management
143,failure,may,upper,upper,retired
144,failure,may,upper,upper,self-employed
145,failure,may,upper,upper,services
146,failure,may,upper,upper,student
147,failure,may,upper,upper,technician
148,failure,may,upper,upper,unemployed
149,failure,may,upper,upper,unknown
150,failure,nov,admin.,divorced,
151,failure,nov,admin.,married,
152,failure,nov,admin.,single,primary
153,failure,nov,admin.,single,secondary
154,failure,nov,admin.,single,tertiary
155,failure,nov,admin.,single,unknown
156,failure,nov,blue-collar,,
157,failure,nov,entrepreneur,,
158,failure,nov,housemaid,,
159,failure,nov,management,lower,
160,failure,nov,management,upper,lower
161,failure,nov,management,upper,upper
162,failure,nov,retired,,
163,failure,nov,self-employed,,
164,failure,nov,services,,
165,failure,nov,student,,
166,failure,nov,technician,primary,
167,failure,nov,technician,secondary,
168,failure,nov,technician,tertiary,
169,failure,nov,technician,unknown,
170,failure,nov,unemployed,lower,
171,failure,nov,unemployed,upper,
172,failure,nov,unknown,,
173,failure,oct,admin.,,
174,failure,oct,blue-collar,,
175,failure,oct,entrepreneur,,
176,failure,oct,housemaid,,
177,failure,oct,management,,
178,failure,oct,retired,lower,
179,failure,oct,retired,upper,
180,failure,oct,self-employed,,
181,failure,oct,services,,
182,failure,oct,student,,
183,failure,oct,technician,no,
184,failure,oct,technician,yes,
185,failure,oct,unemployed,,
186,failure,oct,unknown,,
187,failure,sep,admin.,,
188,failure,sep,blue-collar,,
189,failure,sep,entrepreneur,,
190,failure,sep,housemaid,,
191,failure,sep,management,lower,divorced
192,failure,sep,management,lower,married
193,failure,sep,management,lower,single
194,failure,sep,management,upper,
195,failure,sep,retired,,
196,failure,sep,self-employed,,
197,failure,sep,services,,
198,failure,sep,student,,
199,failure,sep,technician,,
200,failure,sep,unemployed,lower,
201,failure,sep,unemployed,upper,
202,failure,sep,unknown,,
203,other,apr,lower,admin.,
204,other,apr,lower,blue-collar,lower
205,other,apr,lower,blue-collar,upper
206,other,apr,lower,entrepreneur,
207,other,apr,lower,housemaid,
208,other,apr,lower,management,divorced
209,other,apr,lower,management,married
210,other,apr,lower,management,single
211,other,apr,lower,retired,
212,other,apr,lower,self-employed,
213,other,apr,lower,services,
214,other,apr,lower,student,
215,other,apr,lower,technician,
216,other,apr,lower,unemployed,
217,other,apr,lower,unknown,
218,other,apr,upper,,
219,other,aug,lower,admin.,
220,other,aug,lower,blue-collar,
221,other,aug,lower,entrepreneur,
222,other,aug,lower,housemaid,
223,other,aug,lower,management,no
224,other,aug,lower,management,yes
225,other,aug,lower,retired,
226,other,aug,lower,self-employed,
227,other,aug,lower,services,
228,other,aug,lower,student,
229,other,aug,lower,technician,
230,other,aug,lower,unemployed,
231,other,aug,lower,unknown,
232,other,aug,upper,,
233,other,dec,admin.,,
234,other,dec,blue-collar,,
235,other,dec,entrepreneur,,
236,other,dec,housemaid,,
237,other,dec,management,,
238,other,dec,retired,,
239,other,dec,self-employed,,
240,other,dec,services,,
241,other,dec,student,,
242,other,dec,technician,,
243,other,dec,unemployed,,
244,other,dec,unknown,,
245,other,feb,admin.,,
246,other,feb,blue-collar,,
247,other,feb,entrepreneur,,
248,other,feb,housemaid,,
249,other,feb,management,lower,
250,other,feb,management,upper,divorced
251,other,feb,management,upper,married
252,other,feb,management,upper,single
253,other,feb,retired,,
254,other,feb,self-employed,,
255,other,feb,services,,
256,other,feb,student,,
257,other,feb,technician,,
258,other,feb,unemployed,,
259,other,feb,unknown,,
260,other,jan,,,
261,other,jul,admin.,,
262,other,jul,blue-collar,,
263,other,jul,entrepreneur,,
264,other,jul,housemaid,,
265,other,jul,management,,
266,other,jul,retired,,
267,other,jul,self-employed,,
268,other,jul,services,,
269,other,jul,student,,
270,other,jul,technician,,
271,other,jul,unemployed,,
272,other,jul,unknown,,
273,other,jun,admin.,,
274,other,jun,blue-collar,,
275,other,jun,entrepreneur,,
276,other,jun,housemaid,,
277,other,jun,management,,
278,other,jun,retired,,
279,other,jun,self-employed,,
280,other,jun,services,,
281,other,jun,student,,
282,other,jun,technician,,
283,other,jun,unemployed,,
284,other,jun,unknown,,
285,other,mar,,,
286,other,may,admin.,,
287,other,may,blue-collar,,
288,other,may,entrepreneur,,
289,other,may,housemaid,,
290,other,may,management,lower,
291,other,may,management,upper,divorced
292,other,may,management,upper,married
293,other,may,management,upper,single
294,other,may,retired,,
295,other,may,self-employed,divorced,
296,other,may,self-employed,married,
297,other,may,self-employed,single,
298,other,may,services,divorced,
299,other,may,services,married,
300,other,may,services,single,lower
301,other,may,services,single,upper
302,other,may,student,,
303,other,may,technician,no,
304,other,may,technician,yes,
305,other,may,unemployed,,
306,other,may,unknown,,
307,other,nov,admin.,,
308,other,nov,blue-collar,,
309,other,nov,entrepreneur,,
310,other,nov,housemaid,,
311,other,nov,management,,
312,other,nov,retired,,
313,other,nov,self-employed,,
314,other,nov,services,,
315,other,nov,student,,
316,other,nov,technician,divorced,
317,other,nov,technician,married,
318,other,nov,technician,single,
319,other,nov,unemployed,,
320,other,nov,unknown,,
321,other,oct,admin.,,
322,other,oct,blue-collar,,
323,other,oct,entrepreneur,,
324,other,oct,housemaid,,
325,other,oct,management,,
326,other,oct,retired,,
327,other,oct,self-employed,,
328,other,oct,services,,
329,other,oct,student,,
330,other,oct,technician,lower,
331,other,oct,technician,upper,
332,other,oct,unemployed,,
333,other,oct,unknown,,
334,other,sep,,,
335,success,lower,admin.,apr,
336,success,lower,admin.,aug,
337,success,lower,admin.,dec,
338,success,lower,admin.,feb,
339,success,lower,admin.,jan,
340,success,lower,admin.,jul,
341,success,lower,admin.,jun,
342,success,lower,admin.,mar,
343,success,lower,admin.,may,
344,success,lower,admin.,nov,
345,success,lower,admin.,oct,
346,success,lower,admin.,sep,
347,success,lower,blue-collar,no,
348,success,lower,blue-collar,yes,
349,success,lower,entrepreneur,,
350,success,lower,housemaid,primary,
351,success,lower,housemaid,secondary,
352,success,lower,housemaid,tertiary,
353,success,lower,housemaid,unknown,
354,success,lower,management,lower,
355,success,lower,management,upper,apr
356,success,lower,management,upper,aug
357,success,lower,management,upper,dec
358,success,lower,management,upper,feb
359,success,lower,management,upper,jan
360,success,lower,management,upper,jul
361,success,lower,management,upper,jun
362,success,lower,management,upper,mar
363,success,lower,management,upper,may
364,success,lower,management,upper,nov
365,success,lower,management,upper,oct
366,success,lower,management,upper,sep
367,success,lower,retired,,
368,success,lower,self-employed,lower,
369,success,lower,self-employed,upper,
370,success,lower,services,,
371,success,lower,student,lower,
372,success,lower,student,upper,
373,success,lower,technician,apr,
374,success,lower,technician,aug,
375,success,lower,technician,dec,
376,success,lower,technician,feb,
377,success,lower,technician,jan,
378,success,lower,technician,jul,
379,success,lower,technician,jun,
380,success,lower,technician,mar,
381,success,lower,technician,may,
382,success,lower,technician,nov,
383,success,lower,technician,oct,
384,success,lower,technician,sep,
385,success,lower,unemployed,,
386,success,lower,unknown,,
387,success,upper,apr,lower,lower
388,success,upper,apr,lower,upper
389,success,upper,apr,upper,
390,success,upper,aug,primary,
391,success,upper,aug,secondary,
392,success,upper,aug,tertiary,
393,success,upper,aug,unknown,
394,success,upper,dec,,
395,success,upper,feb,lower,
396,success,upper,feb,upper,primary
397,success,upper,feb,upper,secondary
398,success,upper,feb,upper,tertiary
399,success,upper,feb,upper,unknown
400,success,upper,jan,admin.,
401,success,upper,jan,blue-collar,
402,success,upper,jan,entrepreneur,
403,success,upper,jan,housemaid,
404,success,upper,jan,management,
405,success,upper,jan,retired,
406,success,upper,jan,self-employed,
407,success,upper,jan,services,
408,success,upper,jan,student,
409,success,upper,jan,technician,
410,success,upper,jan,unemployed,
411,success,upper,jan,unknown,
412,success,upper,jul,lower,
413,success,upper,jul,upper,
414,success,upper,jun,admin.,
415,success,upper,jun,blue-collar,
416,success,upper,jun,entrepreneur,
417,success,upper,jun,housemaid,
418,success,upper,jun,management,
419,success,upper,jun,retired,
420,success,upper,jun,self-employed,
421,success,upper,jun,services,
422,success,upper,jun,student,
423,success,upper,jun,technician,
424,success,upper,jun,unemployed,
425,success,upper,jun,unknown,
426,success,upper,mar,,
427,success,upper,may,cellular,admin.
428,success,upper,may,cellular,blue-collar
429,success,upper,may,cellular,entrepreneur
430,success,upper,may,cellular,housemaid
431,success,upper,may,cellular,management
432,success,upper,may,cellular,retired
433,success,upper,may,cellular,self-employed
434,success,upper,may,cellular,services
435,success,upper,may,cellular,student
436,success,upper,may,cellular,technician
437,success,upper,may,cellular,unemployed
438,success,upper,may,cellular,unknown
439,success,upper,may,telephone,
440,success,upper,may,unknown,
441,success,upper,nov,admin.,
442,success,upper,nov,blue-collar,
443,success,upper,nov,entrepreneur,
444,success,upper,nov,housemaid,
445,success,upper,nov,management,lower
446,success,upper,nov,management,upper
447,success,upper,nov,retired,
448,success,upper,nov,self-employed,
449,success,upper,nov,services,
450,success,upper,nov,student,
451,success,upper,nov,technician,
452,success,upper,nov,unemployed,
453,success,upper,nov,unknown,
454,success,upper,oct,admin.,
455,success,upper,oct,blue-collar,
456,success,upper,oct,entrepreneur,
457,success,upper,oct,housemaid,
458,success,upper,oct,management,
459,success,upper,oct,retired,
460,success,upper,oct,self-employed,
461,success,upper,oct,services,
462,success,upper,oct,student,
463,success,upper,oct,technician,lower
464,success,upper,oct,technician,upper
465,success,upper,oct,unemployed,
466,success,upper,oct,unknown,
467,success,upper,sep,,
468,unknown,apr,no,admin.,primary
469,unknown,apr,no,admin.,secondary
470,unknown,apr,no,admin.,tertiary
471,unknown,apr,no,admin.,unknown
472,unknown,apr,no,blue-collar,primary
473,unknown,apr,no,blue-collar,secondary
474,unknown,apr,no,blue-collar,tertiary
475,unknown,apr,no,blue-collar,unknown
476,unknown,apr,no,entrepreneur,
477,unknown,apr,no,housemaid,
478,unknown,apr,no,management,lower
479,unknown,apr,no,management,upper
480,unknown,apr,no,retired,lower
481,unknown,apr,no,retired,upper
482,unknown,apr,no,self-employed,
483,unknown,apr,no,services,
484,unknown,apr,no,student,primary
485,unknown,apr,no,student,secondary
486,unknown,apr,no,student,tertiary
487,unknown,apr,no,student,unknown
488,unknown,apr,no,technician,divorced
489,unknown,apr,no,technician,married
490,unknown,apr,no,technician,single
491,unknown,apr,no,unemployed,lower
492,unknown,apr,no,unemployed,upper
493,unknown,apr,no,unknown,
494,unknown,apr,yes,admin.,
495,unknown,apr,yes,blue-collar,lower
496,unknown,apr,yes,blue-collar,upper
497,unknown,apr,yes,entrepreneur,no
498,unknown,apr,yes,entrepreneur,yes
499,unknown,apr,yes,housemaid,
500,unknown,apr,yes,management,lower
501,unknown,apr,yes,management,upper
502,unknown,apr,yes,retired,
503,unknown,apr,yes,self-employed,
504,unknown,apr,yes,services,divorced
505,unknown,apr,yes,services,married
506,unknown,apr,yes,services,single
507,unknown,apr,yes,student,
508,unknown,apr,yes,technician,lower
509,unknown,apr,yes,technician,upper
510,unknown,apr,yes,unemployed,
511,unknown,apr,yes,unknown,
512,unknown,aug,lower,admin.,
513,unknown,aug,lower,blue-collar,
514,unknown,aug,lower,entrepreneur,
515,unknown,aug,lower,housemaid,
516,unknown,aug,lower,management,
517,unknown,aug,lower,retired,
518,unknown,aug,lower,self-employed,
519,unknown,aug,lower,services,
520,unknown,aug,lower,student,
521,unknown,aug,lower,technician,primary
522,unknown,aug,lower,technician,secondary
523,unknown,aug,lower,technician,tertiary
524,unknown,aug,lower,technician,unknown
525,unknown,aug,lower,unemployed,lower
526,unknown,aug,lower,unemployed,upper
527,unknown,aug,lower,unknown,
528,unknown,aug,upper,admin.,lower
529,unknown,aug,upper,admin.,upper
530,unknown,aug,upper,blue-collar,no
531,unknown,aug,upper,blue-collar,yes
532,unknown,aug,upper,entrepreneur,lower
533,unknown,aug,upper,entrepreneur,upper
534,unknown,aug,upper,housemaid,
535,unknown,aug,upper,management,cellular
536,unknown,aug,upper,management,telephone
537,unknown,aug,upper,management,unknown
538,unknown,aug,upper,retired,divorced
539,unknown,aug,upper,retired,married
540,unknown,aug,upper,retired,single
541,unknown,aug,upper,self-employed,divorced
542,unknown,aug,upper,self-employed,married
543,unknown,aug,upper,self-employed,single
544,unknown,aug,upper,services,primary
545,unknown,aug,upper,services,secondary
546,unknown,aug,upper,services,tertiary
547,unknown,aug,upper,services,unknown
548,unknown,aug,upper,student,
549,unknown,aug,upper,technician,lower
550,unknown,aug,upper,technician,upper
551,unknown,aug,upper,unemployed,lower
552,unknown,aug,upper,unemployed,upper
553,unknown,aug,upper,unknown,
554,unknown,dec,admin.,,
555,unknown,dec,blue-collar,,
556,unknown,dec,entrepreneur,,
557,unknown,dec,housemaid,,
558,unknown,dec,management,,
559,unknown,dec,retired,,
560,unknown,dec,self-employed,primary,
561,unknown,dec,self-employed,secondary,
562,unknown,dec,self-employed,tertiary,
563,unknown,dec,self-employed,unknown,
564,unknown,dec,services,,
565,unknown,dec,student,,
566,unknown,dec,technician,,
567,unknown,dec,unemployed,,
568,unknown,dec,unknown,,
569,unknown,feb,lower,lower,admin.
570,unknown,feb,lower,lower,blue-collar
571,unknown,feb,lower,lower,entrepreneur
572,unknown,feb,lower,lower,housemaid
573,unknown,feb,lower,lower,management
574,unknown,feb,lower,lower,retired
575,unknown,feb,lower,lower,self-employed
576,unknown,feb,lower,lower,services
577,unknown,feb,lower,lower,student
578,unknown,feb,lower,lower,technician
579,unknown,feb,lower,lower,unemployed
580,unknown,feb,lower,lower,unknown
581,unknown,feb,lower,upper,admin.
582,unknown,feb,lower,upper,blue-collar
583,unknown,feb,lower,upper,entrepreneur
584,unknown,feb,lower,upper,housemaid
585,unknown,feb,lower,upper,management
586,unknown,feb,lower,upper,retired
587,unknown,feb,lower,upper,self-employed
588,unknown,feb,lower,upper,services
589,unknown,feb,lower,upper,student
590,unknown,feb,lower,upper,technician
591,unknown,feb,lower,upper,unemployed
592,unknown,feb,lower,upper,unknown
593,unknown,feb,upper,admin.,
594,unknown,feb,upper,blue-collar,
595,unknown,feb,upper,entrepreneur,
596,unknown,feb,upper,housemaid,
597,unknown,feb,upper,management,lower
598,unknown,feb,upper,management,upper
599,unknown,feb,upper,retired,primary
600,unknown,feb,upper,retired,secondary
601,unknown,feb,upper,retired,tertiary
602,unknown,feb,upper,retired,unknown
603,unknown,feb,upper,self-employed,
604,unknown,feb,upper,services,
605,unknown,feb,upper,student,
606,unknown,feb,upper,technician,cellular
607,unknown,feb,upper,technician,telephone
608,unknown,feb,upper,technician,unknown
609,unknown,feb,upper,unemployed,lower
610,unknown,feb,upper,unemployed,upper
611,unknown,feb,upper,unknown,
612,unknown,jan,lower,admin.,divorced
613,unknown,jan,lower,admin.,married
614,unknown,jan,lower,admin.,single
615,unknown,jan,lower,blue-collar,
616,unknown,jan,lower,entrepreneur,
617,unknown,jan,lower,housemaid,
618,unknown,jan,lower,management,
619,unknown,jan,lower,retired,
620,unknown,jan,lower,self-employed,
621,unknown,jan,lower,services,
622,unknown,jan,lower,student,
623,unknown,jan,lower,technician,
624,unknown,jan,lower,unemployed,
625,unknown,jan,lower,unknown,
626,unknown,jan,upper,admin.,divorced
627,unknown,jan,upper,admin.,married
628,unknown,jan,upper,admin.,single
629,unknown,jan,upper,blue-collar,no
630,unknown,jan,upper,blue-collar,yes
631,unknown,jan,upper,entrepreneur,
632,unknown,jan,upper,housemaid,
633,unknown,jan,upper,management,lower
634,unknown,jan,upper,management,upper
635,unknown,jan,upper,retired,primary
636,unknown,jan,upper,retired,secondary
637,unknown,jan,upper,retired,tertiary
638,unknown,jan,upper,retired,unknown
639,unknown,jan,upper,self-employed,
640,unknown,jan,upper,services,
641,unknown,jan,upper,student,
642,unknown,jan,upper,technician,
643,unknown,jan,upper,unemployed,
644,unknown,jan,upper,unknown,
645,unknown,jul,lower,lower,admin.
646,unknown,jul,lower,lower,blue-collar
647,unknown,jul,lower,lower,entrepreneur
648,unknown,jul,lower,lower,housemaid
649,unknown,jul,lower,lower,management
650,unknown,jul,lower,lower,retired
651,unknown,jul,lower,lower,self-employed
652,unknown,jul,lower,lower,services
653,unknown,jul,lower,lower,student
654,unknown,jul,lower,lower,technician
655,unknown,jul,lower,lower,unemployed
656,unknown,jul,lower,lower,unknown
657,unknown,jul,lower,upper,
658,unknown,jul,upper,admin.,cellular
659,unknown,jul,upper,admin.,telephone
660,unknown,jul,upper,admin.,unknown
661,unknown,jul,upper,blue-collar,cellular
662,unknown,jul,upper,blue-collar,telephone
663,unknown,jul,upper,blue-collar,unknown
664,unknown,jul,upper,entrepreneur,divorced
665,unknown,jul,upper,entrepreneur,married
666,unknown,jul,upper,entrepreneur,single
667,unknown,jul,upper,housemaid,lower
668,unknown,jul,upper,housemaid,upper
669,unknown,jul,upper,management,primary
670,unknown,jul,upper,management,secondary
671,unknown,jul,upper,management,tertiary
672,unknown,jul,upper,management,unknown
673,unknown,jul,upper,retired,divorced
674,unknown,jul,upper,retired,married
675,unknown,jul,upper,retired,single
676,unknown,jul,upper,self-employed,divorced
677,unknown,jul,upper,self-employed,married
678,unknown,jul,upper,self-employed,single
679,unknown,jul,upper,services,cellular
680,unknown,jul,upper,services,telephone
681,unknown,jul,upper,services,unknown
682,unknown,jul,upper,student,
683,unknown,jul,upper,technician,primary
684,unknown,jul,upper,technician,secondary
685,unknown,jul,upper,technician,tertiary
686,unknown,jul,upper,technician,unknown
687,unknown,jul,upper,unemployed,primary
688,unknown,jul,upper,unemployed,secondary
689,unknown,jul,upper,unemployed,tertiary
690,unknown,jul,upper,unemployed,unknown
691,unknown,jul,upper,unknown,
692,unknown,jun,cellular,lower,lower
693,unknown,jun,cellular,lower,upper
694,unknown,jun,cellular,upper,admin.
695,unknown,jun,cellular,upper,blue-collar
696,unknown,jun,cellular,upper,entrepreneur
697,unknown,jun,cellular,upper,housemaid
698,unknown,jun,cellular,upper,management
699,unknown,jun,cellular,upper,retired
700,unknown,jun,cellular,upper,self-employed
701,unknown,jun,cellular,upper,services
702,unknown,jun,cellular,upper,student
703,unknown,jun,cellular,upper,technician
704,unknown,jun,cellular,upper,unemployed
705,unknown,jun,cellular,upper,unknown
706,unknown,jun,telephone,admin.,
707,unknown,jun,telephone,blue-collar,
708,unknown,jun,telephone,entrepreneur,
709,unknown,jun,telephone,housemaid,
710,unknown,jun,telephone,management,
711,unknown,jun,telephone,retired,
712,unknown,jun,telephone,self-employed,
713,unknown,jun,telephone,services,
714,unknown,jun,telephone,student,
715,unknown,jun,telephone,technician,
716,unknown,jun,telephone,unemployed,
717,unknown,jun,telephone,unknown,
718,unknown,jun,unknown,lower,
719,unknown,jun,unknown,upper,admin.
720,unknown,jun,unknown,upper,blue-collar
721,unknown,jun,unknown,upper,entrepreneur
722,unknown,jun,unknown,upper,housemaid
723,unknown,jun,unknown,upper,management
724,unknown,jun,unknown,upper,retired
725,unknown,jun,unknown,upper,self-employed
726,unknown,jun,unknown,upper,services
727,unknown,jun,unknown,upper,student
728,unknown,jun,unknown,upper,technician
729,unknown,jun,unknown,upper,unemployed
730,unknown,jun,unknown,upper,unknown
731,unknown,mar,admin.,divorced,
732,unknown,mar,admin.,married,
733,unknown,mar,admin.,single,
734,unknown,mar,blue-collar,,
735,unknown,mar,entrepreneur,,
736,unknown,mar,housemaid,,
737,unknown,mar,management,no,divorced
738,unknown,mar,management,no,married
739,unknown,mar,management,no,single
740,unknown,mar,management,yes,
741,unknown,mar,retired,cellular,
742,unknown,mar,retired,telephone,divorced
743,unknown,mar,retired,telephone,married
744,unknown,mar,retired,telephone,single
745,unknown,mar,retired,unknown,
746,unknown,mar,self-employed,lower,
747,unknown,mar,self-employed,upper,
748,unknown,mar,services,no,
749,unknown,mar,services,yes,
750,unknown,mar,student,lower,
751,unknown,mar,student,upper,
752,unknown,mar,technician,divorced,
753,unknown,mar,technician,married,
754,unknown,mar,technician,single,
755,unknown,mar,unemployed,divorced,
756,unknown,mar,unemployed,married,
757,unknown,mar,unemployed,single,
758,unknown,mar,unknown,,
759,unknown,may,lower,admin.,primary
760,unknown,may,lower,admin.,secondary
761,unknown,may,lower,admin.,tertiary
762,unknown,may,lower,admin.,unknown
763,unknown,may,lower,blue-collar,
764,unknown,may,lower,entrepreneur,
765,unknown,may,lower,housemaid,
766,unknown,may,lower,management,
767,unknown,may,lower,retired,
768,unknown,may,lower,self-employed,
769,unknown,may,lower,services,primary
770,unknown,may,lower,services,secondary
771,unknown,may,lower,services,tertiary
772,unknown,may,lower,services,unknown
773,unknown,may,lower,student,
774,unknown,may,lower,technician,
775,unknown,may,lower,unemployed,lower
776,unknown,may,lower,unemployed,upper
777,unknown,may,lower,unknown,
778,unknown,may,upper,cellular,admin.
779,unknown,may,upper,cellular,blue-collar
780,unknown,may,upper,cellular,entrepreneur
781,unknown,may,upper,cellular,housemaid
782,unknown,may,upper,cellular,management
783,unknown,may,upper,cellular,retired
784,unknown,may,upper,cellular,self-employed
785,unknown,may,upper,cellular,services
786,unknown,may,upper,cellular,student
787,unknown,may,upper,cellular,technician
788,unknown,may,upper,cellular,unemployed
789,unknown,may,upper,cellular,unknown
790,unknown,may,upper,telephone,admin.
791,unknown,may,upper,telephone,blue-collar
792,unknown,may,upper,telephone,entrepreneur
793,unknown,may,upper,telephone,housemaid
794,unknown,may,upper,telephone,management
795,unknown,may,upper,telephone,retired
796,unknown,may,upper,telephone,self-employed
797,unknown,may,upper,telephone,services
798,unknown,may,upper,telephone,student
799,unknown,may,upper,telephone,technician
800,unknown,may,upper,telephone,unemployed
801,unknown,may,upper,telephone,unknown
802,unknown,may,upper,unknown,lower
803,unknown,may,upper,unknown,upper
804,unknown,nov,lower,lower,admin.
805,unknown,nov,lower,lower,blue-collar
806,unknown,nov,lower,lower,entrepreneur
807,unknown,nov,lower,lower,housemaid
808,unknown,nov,lower,lower,management
809,unknown,nov,lower,lower,retired
810,unknown,nov,lower,lower,self-employed
811,unknown,nov,lower,lower,services
812,unknown,nov,lower,lower,student
813,unknown,nov,lower,lower,technician
814,unknown,nov,lower,lower,unemployed
815,unknown,nov,lower,lower,unknown
816,unknown,nov,lower,upper,cellular
817,unknown,nov,lower,upper,telephone
818,unknown,nov,lower,upper,unknown
819,unknown,nov,upper,admin.,no
820,unknown,nov,upper,admin.,yes
821,unknown,nov,upper,blue-collar,
822,unknown,nov,upper,entrepreneur,primary
823,unknown,nov,upper,entrepreneur,secondary
824,unknown,nov,upper,entrepreneur,tertiary
825,unknown,nov,upper,entrepreneur,unknown
826,unknown,nov,upper,housemaid,
827,unknown,nov,upper,management,lower
828,unknown,nov,upper,management,upper
829,unknown,nov,upper,retired,primary
830,unknown,nov,upper,retired,secondary
831,unknown,nov,upper,retired,tertiary
832,unknown,nov,upper,retired,unknown
833,unknown,nov,upper,self-employed,divorced
834,unknown,nov,upper,self-employed,married
835,unknown,nov,upper,self-employed,single
836,unknown,nov,upper,services,primary
837,unknown,nov,upper,services,secondary
838,unknown,nov,upper,services,tertiary
839,unknown,nov,upper,services,unknown
