,0,1,2,3,4,5,6,7,8,9,10
961,duration,poutcome,month,day,job,age,,,,,
962,duration,poutcome,month,day,job,,,,,,
963,duration,poutcome,month,day,job,,,,,,
964,duration,poutcome,month,day,job,age,,,,,
965,duration,poutcome,month,day,job,age,marital,,,,
966,duration,poutcome,month,day,job,age,marital,,,,
967,duration,poutcome,month,day,job,age,marital,,,,
968,duration,poutcome,month,day,job,education,,,,,
969,duration,poutcome,month,day,job,education,,,,,
970,duration,poutcome,month,day,job,education,,,,,
971,duration,poutcome,month,day,job,,,,,,
972,duration,poutcome,month,day,job,,,,,,
973,duration,poutcome,month,day,job,,,,,,
974,duration,poutcome,month,day,job,,,,,,
975,duration,poutcome,month,day,job,,,,,,
976,duration,poutcome,month,job,contact,marital,day,,,,
977,duration,poutcome,month,job,contact,marital,day,,,,
978,duration,poutcome,month,job,contact,marital,housing,day,,,
979,duration,poutcome,month,job,contact,marital,housing,day,age,,
980,duration,poutcome,month,job,contact,marital,housing,day,age,education,
981,duration,poutcome,month,job,contact,marital,housing,day,age,education,default
982,duration,poutcome,month,job,contact,marital,housing,day,age,education,default
983,duration,poutcome,month,job,contact,marital,housing,day,age,education,
984,duration,poutcome,month,job,contact,marital,housing,,,,
985,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan
986,duration,poutcome,month,job,contact,marital,age,balance,housing,day,loan
987,duration,poutcome,month,job,contact,marital,age,balance,housing,day,
988,duration,poutcome,month,job,contact,marital,age,balance,housing,,
989,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,
990,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default
991,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,default
992,duration,poutcome,month,job,contact,marital,age,balance,campaign,education,
993,duration,poutcome,month,job,contact,marital,age,balance,campaign,,
994,duration,poutcome,month,job,contact,marital,age,,,,
995,duration,poutcome,month,job,contact,,,,,,
996,duration,poutcome,month,job,contact,loan,age,housing,,,
997,duration,poutcome,month,job,contact,loan,age,housing,marital,,
998,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day
999,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,day
1000,duration,poutcome,month,job,contact,loan,age,housing,marital,balance,
1001,duration,poutcome,month,job,contact,loan,age,housing,marital,education,
1002,duration,poutcome,month,job,contact,loan,age,housing,marital,education,balance
1003,duration,poutcome,month,job,contact,loan,age,housing,marital,education,balance
1004,duration,poutcome,month,job,contact,loan,age,housing,marital,education,
1005,duration,poutcome,month,job,contact,loan,age,marital,housing,,
1006,duration,poutcome,month,job,contact,loan,age,marital,housing,education,
1007,duration,poutcome,month,job,contact,loan,age,marital,housing,education,
1008,duration,poutcome,month,job,contact,loan,age,marital,housing,education,
1009,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign
1010,duration,poutcome,month,job,contact,loan,age,marital,default,housing,campaign
1011,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance
1012,duration,poutcome,month,job,contact,loan,age,marital,default,housing,balance
1013,duration,poutcome,month,job,contact,loan,age,marital,default,,
1014,duration,poutcome,month,job,contact,loan,age,marital,,,
1015,duration,poutcome,month,job,contact,loan,day,,,,
1016,duration,poutcome,month,job,contact,loan,day,campaign,,,
1017,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,
1018,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age
1019,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,age
1020,duration,poutcome,month,job,contact,loan,day,campaign,housing,education,
1021,duration,poutcome,month,job,contact,loan,day,campaign,housing,,
1022,duration,poutcome,month,job,contact,,,,,,
1023,duration,poutcome,month,job,marital,housing,,,,,
1024,duration,poutcome,month,job,marital,housing,,,,,
1025,duration,poutcome,month,job,marital,education,,,,,
1026,duration,poutcome,month,job,marital,education,,,,,
1027,duration,poutcome,month,job,marital,education,housing,,,,
1028,duration,poutcome,month,job,marital,education,housing,,,,
1029,duration,poutcome,month,job,marital,,,,,,
1030,duration,poutcome,month,job,balance,,,,,,
1031,duration,poutcome,month,job,balance,marital,,,,,
1032,duration,poutcome,month,job,balance,marital,,,,,
1033,duration,poutcome,month,job,balance,marital,,,,,
1034,duration,poutcome,month,job,contact,marital,age,,,,
1035,duration,poutcome,month,job,contact,marital,age,,,,
1036,duration,poutcome,month,job,contact,marital,balance,,,,
1037,duration,poutcome,month,job,contact,marital,balance,age,,,
1038,duration,poutcome,month,job,contact,marital,balance,age,day,education,
1039,duration,poutcome,month,job,contact,marital,balance,age,day,education,
1040,duration,poutcome,month,job,contact,marital,balance,age,day,education,
1041,duration,poutcome,month,job,contact,marital,balance,age,day,education,
1042,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign
1043,duration,poutcome,month,job,contact,marital,balance,age,day,education,campaign
1044,duration,poutcome,month,job,contact,marital,balance,age,day,education,
1045,duration,poutcome,month,job,contact,marital,education,,,,
1046,duration,poutcome,month,job,contact,marital,education,balance,,,
1047,duration,poutcome,month,job,contact,marital,education,balance,,,
1048,duration,poutcome,month,job,contact,marital,education,,,,
1049,duration,poutcome,month,job,contact,,,,,,
1050,duration,poutcome,month,job,marital,education,,,,,
1051,duration,poutcome,month,job,marital,education,,,,,
1052,duration,poutcome,month,job,marital,education,,,,,
1053,duration,poutcome,month,job,marital,campaign,housing,,,,
1054,duration,poutcome,month,job,marital,campaign,housing,,,,
1055,duration,poutcome,month,job,marital,campaign,,,,,
1056,duration,poutcome,month,job,marital,,,,,,
1057,duration,poutcome,month,job,marital,age,,,,,
1058,duration,poutcome,month,job,marital,age,education,,,,
1059,duration,poutcome,month,job,marital,age,education,,,,
1060,duration,poutcome,month,job,marital,age,education,,,,
1061,duration,poutcome,month,job,marital,education,age,,,,
1062,duration,poutcome,month,job,marital,education,age,balance,loan,,
1063,duration,poutcome,month,job,marital,education,age,balance,loan,,
1064,duration,poutcome,month,job,marital,education,age,balance,,,
1065,duration,poutcome,month,job,marital,education,,,,,
1066,duration,poutcome,month,job,marital,education,,,,,
1067,duration,poutcome,month,job,marital,,,,,,
1068,duration,poutcome,month,job,education,balance,,,,,
1069,duration,poutcome,month,job,education,balance,,,,,
1070,duration,poutcome,month,job,education,contact,day,age,,,
1071,duration,poutcome,month,job,education,contact,day,age,loan,balance,
1072,duration,poutcome,month,job,education,contact,day,age,loan,balance,
1073,duration,poutcome,month,job,education,contact,day,age,loan,,
1074,duration,poutcome,month,job,education,contact,day,age,marital,,
1075,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing
1076,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing
1077,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing
1078,duration,poutcome,month,job,education,contact,day,age,marital,balance,housing
1079,duration,poutcome,month,job,education,contact,day,age,marital,balance,
1080,duration,poutcome,month,job,education,contact,day,age,marital,balance,
1081,duration,poutcome,month,job,education,contact,day,age,,,
1082,duration,poutcome,month,job,education,contact,,,,,
1083,duration,poutcome,month,job,education,age,,,,,
1084,duration,poutcome,month,job,education,age,,,,,
1085,duration,poutcome,month,job,,,,,,,
1086,duration,poutcome,month,job,marital,,,,,,
1087,duration,poutcome,month,job,marital,balance,,,,,
1088,duration,poutcome,month,job,marital,balance,campaign,,,,
1089,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day
1090,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day
1091,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day
1092,duration,poutcome,month,job,marital,balance,campaign,loan,contact,housing,day
1093,duration,poutcome,month,job,marital,balance,campaign,loan,contact,,
1094,duration,poutcome,month,job,marital,balance,campaign,loan,,,
1095,duration,poutcome,month,job,marital,default,contact,loan,education,,
1096,duration,poutcome,month,job,marital,default,contact,loan,education,,
1097,duration,poutcome,month,job,marital,default,contact,loan,education,housing,
1098,duration,poutcome,month,job,marital,default,contact,loan,education,housing,
1099,duration,poutcome,month,job,marital,default,contact,loan,age,day,
1100,duration,poutcome,month,job,marital,default,contact,loan,age,day,campaign
1101,duration,poutcome,month,job,marital,default,contact,loan,age,day,campaign
1102,duration,poutcome,month,job,marital,default,contact,loan,age,,
1103,duration,poutcome,month,job,marital,default,contact,,,,
1104,duration,poutcome,month,job,marital,default,,,,,
1105,duration,poutcome,month,job,education,,,,,,
1106,duration,poutcome,month,job,education,marital,,,,,
1107,duration,poutcome,month,job,education,marital,day,,,,
1108,duration,poutcome,month,job,education,marital,day,contact,,,
1109,duration,poutcome,month,job,education,marital,day,contact,balance,,
1110,duration,poutcome,month,job,education,marital,day,contact,balance,,
1111,duration,poutcome,month,job,education,marital,,,,,
1112,duration,poutcome,month,job,education,,,,,,
1113,duration,poutcome,month,job,balance,age,housing,,,,
1114,duration,poutcome,month,job,balance,age,housing,marital,,,
1115,duration,poutcome,month,job,balance,age,housing,marital,loan,,
1116,duration,poutcome,month,job,balance,age,housing,marital,loan,,
1117,duration,poutcome,month,job,balance,age,housing,marital,,,
1118,duration,poutcome,month,job,balance,age,,,,,
1119,duration,poutcome,month,job,balance,age,,,,,
1120,duration,poutcome,month,job,balance,age,day,,,,
1121,duration,poutcome,month,job,balance,age,day,campaign,,,
1122,duration,poutcome,month,job,balance,age,day,campaign,,,
1123,duration,poutcome,month,job,campaign,age,balance,,,,
1124,duration,poutcome,month,job,campaign,age,balance,housing,marital,,
1125,duration,poutcome,month,job,campaign,age,balance,housing,marital,,
1126,duration,poutcome,month,job,campaign,age,balance,housing,marital,,
1127,duration,poutcome,month,job,campaign,age,balance,housing,,,
1128,duration,poutcome,month,job,campaign,age,,,,,
1129,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,
1130,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,
1131,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,day
1132,duration,poutcome,month,job,campaign,loan,age,balance,education,marital,day
1133,duration,poutcome,month,job,campaign,loan,age,balance,education,,
1134,duration,poutcome,month,job,campaign,loan,age,balance,education,,
1135,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,
1136,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education
1137,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education
1138,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,education
1139,duration,poutcome,month,job,campaign,loan,age,balance,day,marital,
1140,duration,poutcome,month,job,campaign,loan,age,balance,day,,
1141,duration,poutcome,month,job,campaign,loan,age,day,marital,default,
1142,duration,poutcome,month,job,campaign,loan,age,day,marital,default,
1143,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance
1144,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance
1145,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance
1146,duration,poutcome,month,job,campaign,loan,age,day,marital,education,balance
1147,duration,poutcome,month,job,campaign,loan,age,day,marital,education,
1148,duration,poutcome,month,job,campaign,loan,age,day,marital,,
1149,duration,poutcome,month,job,campaign,loan,age,day,,,
1150,duration,poutcome,month,job,campaign,loan,,,,,
1151,duration,poutcome,month,job,marital,,,,,,
1152,duration,poutcome,month,job,marital,education,,,,,
1153,duration,poutcome,month,job,marital,education,,,,,
1154,duration,poutcome,month,job,marital,education,balance,,,,
1155,duration,poutcome,month,job,marital,education,balance,,,,
1156,duration,poutcome,month,job,marital,,,,,,
1157,duration,poutcome,month,job,age,marital,,,,,
1158,duration,poutcome,month,job,age,marital,,,,,
1159,duration,poutcome,month,job,age,marital,education,,,,
1160,duration,poutcome,month,job,age,marital,education,,,,
1161,duration,poutcome,month,job,age,marital,education,,,,
1162,duration,poutcome,month,job,age,,,,,,
1163,duration,poutcome,month,job,education,,,,,,
1164,duration,poutcome,month,job,education,,,,,,
1165,duration,poutcome,month,job,education,campaign,marital,,,,
1166,duration,poutcome,month,job,education,campaign,marital,age,,,
1167,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default
1168,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,default
1169,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing
1170,duration,poutcome,month,job,education,campaign,marital,age,loan,balance,housing
1171,duration,poutcome,month,job,education,campaign,marital,age,loan,,
1172,duration,poutcome,month,job,education,campaign,marital,balance,,,
1173,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing
1174,duration,poutcome,month,job,education,campaign,marital,balance,age,default,housing
1175,duration,poutcome,month,job,education,campaign,marital,balance,age,default,
1176,duration,poutcome,month,job,education,campaign,marital,balance,age,,
1177,duration,poutcome,month,job,education,campaign,housing,marital,loan,,
1178,duration,poutcome,month,job,education,campaign,housing,marital,loan,,
1179,duration,poutcome,month,job,education,campaign,housing,marital,balance,,
1180,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,
1181,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age
1182,duration,poutcome,month,job,education,campaign,housing,marital,balance,day,age
1183,duration,poutcome,month,job,education,campaign,housing,marital,age,loan,
1184,duration,poutcome,month,job,education,campaign,housing,marital,age,loan,
1185,duration,poutcome,month,job,education,campaign,housing,marital,age,,
1186,duration,poutcome,month,job,education,campaign,housing,balance,age,,
1187,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,
1188,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default
1189,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,default
1190,duration,poutcome,month,job,education,campaign,housing,balance,age,marital,
1191,duration,poutcome,month,job,education,campaign,housing,balance,,,
1192,duration,poutcome,month,job,contact,marital,,,,,
1193,duration,poutcome,month,job,contact,marital,housing,education,balance,,
1194,duration,poutcome,month,job,contact,marital,housing,education,balance,day,
1195,duration,poutcome,month,job,contact,marital,housing,education,balance,day,
1196,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age
1197,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,age
1198,duration,poutcome,month,job,contact,marital,housing,education,day,campaign,
1199,duration,poutcome,month,job,contact,marital,housing,education,day,,
1200,duration,poutcome,month,job,contact,marital,housing,education,,,
1201,duration,poutcome,month,job,contact,marital,housing,,,,
1202,duration,poutcome,month,job,contact,marital,,,,,
1203,duration,poutcome,month,job,contact,,,,,,
1204,duration,poutcome,month,job,marital,,,,,,
1205,duration,poutcome,month,job,marital,default,,,,,
1206,duration,poutcome,month,job,marital,default,,,,,
1207,duration,poutcome,month,job,marital,age,day,,,,
1208,duration,poutcome,month,job,marital,age,day,education,,,
1209,duration,poutcome,month,job,marital,age,day,education,,,
1210,duration,poutcome,month,job,marital,age,day,education,default,balance,
1211,duration,poutcome,month,job,marital,age,day,education,default,balance,housing
1212,duration,poutcome,month,job,marital,age,day,education,default,balance,housing
1213,duration,poutcome,month,job,marital,age,day,education,default,,
1214,duration,poutcome,month,job,marital,age,,,,,
1215,duration,poutcome,month,job,campaign,marital,age,,,,
1216,duration,poutcome,month,job,campaign,marital,age,education,,,
1217,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing
1218,duration,poutcome,month,job,campaign,marital,age,education,default,balance,housing
1219,duration,poutcome,month,job,campaign,marital,age,education,default,balance,
1220,duration,poutcome,month,job,campaign,marital,age,education,default,,
1221,duration,poutcome,month,job,campaign,marital,age,education,,,
1222,duration,poutcome,month,job,campaign,marital,age,,,,
1223,duration,poutcome,month,job,campaign,marital,age,,,,
1224,duration,poutcome,month,job,campaign,marital,,,,,
1225,duration,poutcome,month,job,campaign,marital,,,,,
1226,duration,poutcome,month,job,campaign,marital,,,,,
1227,duration,poutcome,month,job,campaign,marital,age,balance,education,,
1228,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing
1229,duration,poutcome,month,job,campaign,marital,age,balance,education,default,housing
1230,duration,poutcome,month,job,campaign,marital,age,balance,education,default,
1231,duration,poutcome,month,job,campaign,marital,age,balance,education,,
1232,duration,poutcome,month,job,campaign,marital,age,balance,,,
1233,duration,poutcome,month,job,campaign,marital,age,,,,
1234,duration,poutcome,month,job,,,,,,,
1235,duration,poutcome,month,job,day,marital,,,,,
1236,duration,poutcome,month,job,day,marital,campaign,education,,,
1237,duration,poutcome,month,job,day,marital,campaign,education,,,
1238,duration,poutcome,month,job,day,marital,campaign,education,,,
1239,duration,poutcome,month,job,day,marital,campaign,,,,
1240,duration,poutcome,month,job,day,marital,balance,,,,
1241,duration,poutcome,month,job,day,marital,balance,,,,
1242,duration,poutcome,month,job,day,,,,,,
1243,duration,poutcome,month,job,marital,,,,,,
1244,duration,poutcome,month,job,marital,,,,,,
1245,duration,poutcome,month,job,marital,age,,,,,
1246,duration,poutcome,month,job,marital,age,,,,,
1247,duration,poutcome,month,marital,,,,,,,
1248,duration,poutcome,month,marital,day,,,,,,
1249,duration,poutcome,month,marital,day,job,,,,,
1250,duration,poutcome,month,marital,day,job,,,,,
1251,duration,poutcome,month,marital,day,job,,,,,
1252,duration,poutcome,month,marital,day,job,,,,,
1253,duration,poutcome,month,marital,day,job,,,,,
1254,duration,poutcome,month,marital,day,job,,,,,
1255,duration,poutcome,month,marital,day,job,,,,,
1256,duration,poutcome,month,marital,day,job,,,,,
1257,duration,poutcome,month,marital,day,job,,,,,
1258,duration,poutcome,month,marital,day,job,,,,,
1259,duration,poutcome,month,marital,day,job,,,,,
1260,duration,poutcome,month,marital,,,,,,,
1261,duration,poutcome,month,education,campaign,job,,,,,
1262,duration,poutcome,month,education,campaign,job,day,marital,age,,
1263,duration,poutcome,month,education,campaign,job,day,marital,age,loan,
1264,duration,poutcome,month,education,campaign,job,day,marital,age,loan,
1265,duration,poutcome,month,education,campaign,job,day,marital,balance,,
1266,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age
1267,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age
1268,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age
1269,duration,poutcome,month,education,campaign,job,day,marital,balance,loan,age
1270,duration,poutcome,month,education,campaign,job,day,marital,balance,,
1271,duration,poutcome,month,education,campaign,job,day,marital,balance,age,
1272,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default
1273,duration,poutcome,month,education,campaign,job,day,marital,balance,age,default
1274,duration,poutcome,month,education,campaign,job,day,,,,
1275,duration,poutcome,month,education,campaign,job,,,,,
1276,duration,poutcome,month,education,campaign,job,,,,,
1277,duration,poutcome,month,education,campaign,job,,,,,
1278,duration,poutcome,month,education,campaign,job,,,,,
1279,duration,poutcome,month,education,campaign,job,,,,,
1280,duration,poutcome,month,education,campaign,job,marital,,,,
1281,duration,poutcome,month,education,campaign,job,marital,age,,,
1282,duration,poutcome,month,education,campaign,job,marital,age,default,balance,
1283,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing
1284,duration,poutcome,month,education,campaign,job,marital,age,default,balance,housing
1285,duration,poutcome,month,education,campaign,job,marital,age,default,,
1286,duration,poutcome,month,education,campaign,job,marital,,,,
1287,duration,poutcome,month,education,campaign,job,,,,,
1288,duration,poutcome,month,education,campaign,job,,,,,
1289,duration,poutcome,month,education,campaign,job,,,,,
1290,duration,poutcome,month,education,campaign,balance,,,,,
1291,duration,poutcome,month,education,campaign,balance,age,marital,,,
1292,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1293,duration,poutcome,month,education,campaign,balance,age,marital,job,day,
1294,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default
1295,duration,poutcome,month,education,campaign,balance,age,marital,job,day,default
1296,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1297,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1298,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1299,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1300,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1301,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1302,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1303,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1304,duration,poutcome,month,education,campaign,balance,age,marital,job,,
1305,duration,poutcome,month,education,campaign,balance,age,marital,,,
1306,duration,poutcome,month,education,campaign,balance,age,day,,,
1307,duration,poutcome,month,education,campaign,balance,age,day,job,,
1308,duration,poutcome,month,education,campaign,balance,age,day,job,marital,
1309,duration,poutcome,month,education,campaign,balance,age,day,job,marital,default
1310,duration,poutcome,month,education,campaign,balance,age,day,job,marital,default
1311,duration,poutcome,month,education,campaign,balance,age,day,job,marital,
1312,duration,poutcome,month,education,campaign,balance,age,day,job,,
1313,duration,poutcome,month,education,campaign,balance,age,day,job,,
1314,duration,poutcome,month,education,campaign,balance,age,day,job,,
1315,duration,poutcome,month,education,campaign,balance,age,day,job,,
1316,duration,poutcome,month,education,campaign,balance,age,day,job,,
1317,duration,poutcome,month,education,campaign,balance,age,day,job,,
1318,duration,poutcome,month,education,campaign,balance,age,day,job,,
1319,duration,poutcome,month,education,campaign,balance,age,day,job,,
1320,duration,poutcome,month,education,campaign,balance,age,day,job,,
1321,duration,poutcome,month,education,job,housing,,,,,
1322,duration,poutcome,month,education,job,housing,marital,age,,,
1323,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default
1324,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default
1325,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,
1326,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default
1327,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,default
1328,duration,poutcome,month,education,job,housing,marital,age,campaign,balance,
1329,duration,poutcome,month,education,job,housing,marital,balance,,,
1330,duration,poutcome,month,education,job,housing,marital,balance,day,loan,
1331,duration,poutcome,month,education,job,housing,marital,balance,day,loan,campaign
1332,duration,poutcome,month,education,job,housing,marital,balance,day,loan,campaign
1333,duration,poutcome,month,education,job,housing,marital,balance,day,campaign,
1334,duration,poutcome,month,education,job,housing,marital,balance,day,campaign,
1335,duration,poutcome,month,education,job,housing,marital,loan,balance,,
1336,duration,poutcome,month,education,job,housing,marital,loan,balance,age,campaign
1337,duration,poutcome,month,education,job,housing,marital,loan,balance,age,campaign
1338,duration,poutcome,month,education,job,housing,marital,loan,balance,age,day
1339,duration,poutcome,month,education,job,housing,marital,loan,balance,age,day
1340,duration,poutcome,month,education,job,housing,marital,loan,balance,age,
1341,duration,poutcome,month,education,job,housing,marital,loan,balance,age,
1342,duration,poutcome,month,education,job,housing,marital,loan,balance,,
1343,duration,poutcome,month,education,job,contact,loan,day,marital,,
1344,duration,poutcome,month,education,job,contact,loan,day,marital,,
1345,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance
1346,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance
1347,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance
1348,duration,poutcome,month,education,job,contact,loan,day,marital,age,balance
1349,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance
1350,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance
1351,duration,poutcome,month,education,job,contact,loan,day,age,marital,campaign
1352,duration,poutcome,month,education,job,contact,loan,day,age,marital,campaign
1353,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance
1354,duration,poutcome,month,education,job,contact,loan,day,age,marital,balance
1355,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital
1356,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital
1357,duration,poutcome,month,education,job,contact,loan,day,age,balance,marital
1358,duration,poutcome,month,education,job,contact,loan,day,age,balance,
1359,duration,poutcome,month,education,job,contact,loan,,,,
1360,duration,poutcome,month,education,job,contact,,,,,
1361,duration,poutcome,month,education,job,marital,age,,,,
1362,duration,poutcome,month,education,job,marital,age,,,,
1363,duration,poutcome,month,education,job,marital,balance,,,,
1364,duration,poutcome,month,education,job,marital,balance,,,,
1365,duration,poutcome,month,education,job,marital,,,,,
1366,duration,poutcome,month,education,job,,,,,,
1367,duration,poutcome,month,education,job,,,,,,
1368,duration,poutcome,month,education,job,,,,,,
1369,duration,poutcome,month,education,job,,,,,,
1370,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital
1371,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital
1372,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital
1373,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital
1374,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital
1375,duration,poutcome,month,education,job,loan,campaign,age,balance,day,marital
1376,duration,poutcome,month,education,job,loan,campaign,age,balance,,
1377,duration,poutcome,month,education,job,loan,campaign,age,,,
1378,duration,poutcome,month,education,job,loan,campaign,balance,,,
1379,duration,poutcome,month,education,job,loan,campaign,balance,age,,
1380,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital
1381,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital
1382,duration,poutcome,month,education,job,loan,campaign,balance,age,day,marital
1383,duration,poutcome,month,education,job,loan,campaign,balance,age,day,
1384,duration,poutcome,month,education,job,loan,,,,,
1385,duration,poutcome,month,education,job,,,,,,
1386,duration,poutcome,month,education,job,marital,age,,,,
1387,duration,poutcome,month,education,job,marital,age,,,,
1388,duration,poutcome,month,education,job,marital,,,,,
1389,duration,poutcome,month,education,job,marital,day,,,,
1390,duration,poutcome,month,education,job,marital,day,balance,,,
1391,duration,poutcome,month,education,job,marital,day,balance,,,
1392,duration,poutcome,month,education,job,contact,,,,,
1393,duration,poutcome,month,education,job,contact,,,,,
1394,duration,poutcome,month,education,balance,job,marital,,,,
1395,duration,poutcome,month,education,balance,job,marital,,,,
1396,duration,poutcome,month,education,balance,job,marital,day,,,
1397,duration,poutcome,month,education,balance,job,marital,day,,,
1398,duration,poutcome,month,education,balance,job,,,,,
1399,duration,poutcome,month,education,balance,job,,,,,
1400,duration,poutcome,month,education,balance,job,,,,,
1401,duration,poutcome,month,education,balance,job,age,,,,
1402,duration,poutcome,month,education,balance,job,age,marital,day,,
1403,duration,poutcome,month,education,balance,job,age,marital,day,,
1404,duration,poutcome,month,education,balance,job,age,marital,housing,day,
1405,duration,poutcome,month,education,balance,job,age,marital,housing,day,default
1406,duration,poutcome,month,education,balance,job,age,marital,housing,day,default
1407,duration,poutcome,month,education,balance,job,age,marital,housing,,
1408,duration,poutcome,month,education,balance,job,age,marital,,,
1409,duration,poutcome,month,education,balance,job,,,,,
1410,duration,poutcome,month,education,balance,job,,,,,
1411,duration,poutcome,month,education,balance,job,,,,,
1412,duration,poutcome,month,education,balance,job,day,,,,
1413,duration,poutcome,month,education,balance,job,day,,,,
1414,duration,poutcome,month,education,balance,job,,,,,
1415,duration,poutcome,month,education,balance,job,,,,,
1416,duration,poutcome,month,education,balance,job,marital,,,,
1417,duration,poutcome,month,education,balance,job,marital,,,,
1418,duration,poutcome,month,education,balance,job,marital,,,,
1419,duration,poutcome,month,education,balance,job,marital,,,,
1420,duration,poutcome,month,education,balance,job,marital,,,,
1421,duration,poutcome,month,education,balance,job,marital,age,campaign,,
1422,duration,poutcome,month,education,balance,job,marital,age,campaign,,
1423,duration,poutcome,month,education,balance,job,marital,age,,,
1424,duration,poutcome,month,education,balance,job,,,,,
1425,duration,poutcome,month,education,balance,job,,,,,
1426,duration,poutcome,month,education,balance,job,housing,marital,,,
1427,duration,poutcome,month,education,balance,job,housing,marital,,,
1428,duration,poutcome,month,education,balance,job,housing,marital,,,
1429,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,marital
1430,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,marital
1431,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,marital
1432,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,
1433,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,
1434,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,marital
1435,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,marital
1436,duration,poutcome,month,education,balance,job,housing,campaign,loan,age,marital
1437,duration,poutcome,month,education,balance,job,housing,campaign,marital,age,
