,0,1,2,3
472,upper,unknown,apr,yes
473,upper,unknown,aug,primary
474,upper,unknown,aug,secondary
475,upper,unknown,aug,tertiary
476,upper,unknown,aug,unknown
477,upper,unknown,dec,admin.
478,upper,unknown,dec,blue-collar
479,upper,unknown,dec,entrepreneur
480,upper,unknown,dec,housemaid
481,upper,unknown,dec,management
482,upper,unknown,dec,retired
483,upper,unknown,dec,self-employed
484,upper,unknown,dec,services
485,upper,unknown,dec,student
486,upper,unknown,dec,technician
487,upper,unknown,dec,unemployed
488,upper,unknown,dec,unknown
489,upper,unknown,feb,lower
490,upper,unknown,feb,upper
491,upper,unknown,jan,lower
492,upper,unknown,jan,upper
493,upper,unknown,jul,admin.
494,upper,unknown,jul,blue-collar
495,upper,unknown,jul,entrepreneur
496,upper,unknown,jul,housemaid
497,upper,unknown,jul,management
498,upper,unknown,jul,retired
499,upper,unknown,jul,self-employed
500,upper,unknown,jul,services
501,upper,unknown,jul,student
502,upper,unknown,jul,technician
503,upper,unknown,jul,unemployed
504,upper,unknown,jul,unknown
505,upper,unknown,jun,cellular
506,upper,unknown,jun,telephone
507,upper,unknown,jun,unknown
508,upper,unknown,mar,divorced
509,upper,unknown,mar,married
510,upper,unknown,mar,single
511,upper,unknown,may,cellular
512,upper,unknown,may,telephone
513,upper,unknown,may,unknown
514,upper,unknown,nov,admin.
515,upper,unknown,nov,blue-collar
516,upper,unknown,nov,entrepreneur
517,upper,unknown,nov,housemaid
518,upper,unknown,nov,management
519,upper,unknown,nov,retired
520,upper,unknown,nov,self-employed
521,upper,unknown,nov,services
522,upper,unknown,nov,student
523,upper,unknown,nov,technician
524,upper,unknown,nov,unemployed
525,upper,unknown,nov,unknown
526,upper,unknown,oct,admin.
527,upper,unknown,oct,blue-collar
528,upper,unknown,oct,entrepreneur
529,upper,unknown,oct,housemaid
530,upper,unknown,oct,management
531,upper,unknown,oct,retired
532,upper,unknown,oct,self-employed
533,upper,unknown,oct,services
534,upper,unknown,oct,student
535,upper,unknown,oct,technician
536,upper,unknown,oct,unemployed
537,upper,unknown,oct,unknown
538,upper,unknown,sep,admin.
539,upper,unknown,sep,blue-collar
540,upper,unknown,sep,entrepreneur
541,upper,unknown,sep,housemaid
542,upper,unknown,sep,management
543,upper,unknown,sep,retired
544,upper,unknown,sep,self-employed
545,upper,unknown,sep,services
546,upper,unknown,sep,student
547,upper,unknown,sep,technician
548,upper,unknown,sep,unemployed
549,upper,unknown,sep,unknown
0,,,,
1,no,,,
2,no,,,
3,,,,
4,no,,,
5,no,,,
6,yes,,,
7,no,,,
8,,,,
9,no,,,
10,no,,,
11,no,,,
12,no,,,
13,yes,,,
14,no,,,
15,no,,,
16,no,,,
17,yes,,,
18,no,,,
19,no,,,
20,no,,,
21,yes,,,
22,no,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,no,,,
28,no,,,
29,no,,,
30,,,,
31,no,,,
32,no,,,
33,no,,,
34,,,,
35,,,,
36,no,,,
37,yes,,,
38,yes,,,
39,no,,,
40,no,,,
41,no,,,
42,no,,,
43,no,,,
44,no,,,
45,no,,,
46,no,,,
47,no,,,
48,no,,,
49,no,,,
50,no,,,
51,no,,,
52,no,,,
53,no,,,
54,,,,
55,,,,
56,yes,,,
57,,,,
58,,,,
59,,,,
60,no,,,
61,,,,
62,,,,
63,,,,
64,no,,,
65,no,,,
66,no,,,
67,yes,,,
68,no,,,
69,no,,,
70,no,,,
71,no,,,
72,no,,,
73,no,,,
74,yes,,,
75,no,,,
76,yes,,,
77,no,,,
78,no,,,
79,no,,,
80,yes,,,
81,no,,,
82,no,,,
83,yes,,,
84,,,,
85,no,,,
86,no,,,
87,no,,,
88,no,,,
89,no,,,
90,no,,,
91,no,,,
92,no,,,
93,no,,,
94,no,,,
95,,,,
96,no,,,
97,no,,,
98,no,,,
99,no,,,
100,no,,,
101,no,,,
102,no,,,
103,no,,,
104,no,,,
105,no,,,
106,no,,,
107,no,,,
108,no,,,
109,no,,,
110,no,,,
111,no,,,
112,no,,,
113,yes,,,
114,yes,,,
115,no,,,
116,no,,,
117,no,,,
118,no,,,
119,yes,,,
120,no,,,
121,no,,,
122,no,,,
123,,,,
124,no,,,
125,no,,,
126,no,,,
127,no,,,
128,yes,,,
129,no,,,
130,no,,,
131,no,,,
132,yes,,,
133,no,,,
134,,,,
135,,,,
136,yes,,,
137,yes,,,
138,no,,,
139,yes,,,
140,,,,
141,yes,,,
142,no,,,
143,no,,,
144,,,,
145,no,,,
146,no,,,
147,no,,,
148,no,,,
149,no,,,
150,no,,,
151,no,,,
152,no,,,
153,no,,,
154,no,,,
155,no,,,
156,no,,,
157,no,,,
158,no,,,
159,no,,,
160,no,,,
161,no,,,
162,no,,,
163,no,,,
164,no,,,
165,no,,,
166,no,,,
167,yes,,,
168,no,,,
169,no,,,
170,yes,,,
171,no,,,
172,no,,,
173,no,,,
174,no,,,
175,no,,,
176,,,,
177,no,,,
178,no,,,
179,no,,,
180,no,,,
181,yes,,,
182,no,,,
183,no,,,
184,no,,,
185,,,,
186,yes,,,
187,no,,,
188,,,,
189,no,,,
190,,,,
191,no,,,
192,yes,,,
193,no,,,
194,,,,
195,no,,,
196,no,,,
197,no,,,
198,no,,,
199,,,,
200,,,,
201,no,,,
202,no,,,
203,,,,
204,,,,
205,no,,,
206,no,,,
207,no,,,
208,,,,
209,yes,,,
210,no,,,
211,yes,,,
212,no,,,
213,no,,,
214,no,,,
215,no,,,
216,no,,,
217,no,,,
218,no,,,
219,no,,,
220,,,,
221,no,,,
222,,,,
223,,,,
224,,,,
225,yes,,,
226,,,,
227,no,,,
228,yes,,,
229,no,,,
230,yes,,,
231,,,,
232,,,,
233,no,,,
234,no,,,
235,,,,
236,yes,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,no,,,
245,no,,,
246,,,,
247,,,,
248,no,,,
249,no,,,
250,no,,,
251,,,,
252,no,,,
253,,,,
254,no,,,
255,yes,,,
256,,,,
257,no,,,
258,no,,,
259,,,,
260,no,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,yes,,,
266,no,,,
267,,,,
268,,,,
269,no,,,
270,,,,
271,yes,,,
272,,,,
273,no,,,
274,no,,,
275,,,,
276,,,,
277,yes,,,
278,yes,,,
279,,,,
280,no,,,
281,yes,,,
282,no,,,
283,,,,
284,,,,
285,no,,,
286,yes,,,
287,,,,
288,,,,
289,no,,,
290,no,,,
291,no,,,
292,,,,
293,no,,,
294,no,,,
295,no,,,
296,no,,,
297,,,,
298,no,,,
299,no,,,
300,,,,
301,no,,,
302,no,,,
303,,,,
304,no,,,
305,no,,,
306,,,,
307,no,,,
308,no,,,
309,no,,,
310,no,,,
311,yes,,,
312,,,,
313,no,,,
314,,,,
315,no,,,
316,no,,,
317,yes,,,
318,yes,,,
319,no,,,
320,,,,
321,,,,
322,no,,,
323,yes,,,
324,,,,
325,no,,,
326,yes,,,
327,,,,
328,no,,,
329,no,,,
330,,,,
331,,,,
332,,,,
333,,,,
334,no,,,
335,no,,,
336,,,,
337,no,,,
338,,,,
339,yes,,,
340,no,,,
341,no,,,
342,no,,,
343,,,,
344,no,,,
345,no,,,
346,no,,,
347,,,,
348,,,,
349,no,,,
350,,,,
351,,,,
352,no,,,
353,,,,
354,,,,
355,yes,,,
356,,,,
357,no,,,
358,no,,,
359,yes,,,
360,,,,
361,no,,,
362,no,,,
363,no,,,
364,no,,,
365,yes,,,
366,no,,,
367,no,,,
368,yes,,,
369,,,,
370,,,,
371,no,,,
372,no,,,
373,yes,,,
374,,,,
375,,,,
376,,,,
377,yes,,,
378,,,,
379,,,,
380,,,,
381,,,,
382,,,,
383,yes,,,
384,no,,,
385,no,,,
386,no,,,
387,,,,
388,no,,,
389,yes,,,
390,no,,,
391,no,,,
392,no,,,
393,yes,,,
394,,,,
395,,,,
396,no,,,
397,no,,,
398,yes,,,
399,,,,
400,no,,,
401,no,,,
402,no,,,
403,yes,,,
404,,,,
405,no,,,
406,,,,
407,yes,,,
408,no,,,
409,no,,,
410,yes,,,
411,no,,,
412,yes,,,
413,yes,,,
414,yes,,,
415,no,,,
416,,,,
417,,,,
418,,,,
419,,,,
420,yes,,,
421,yes,,,
422,no,,,
423,yes,,,
424,yes,,,
425,yes,,,
426,,,,
427,,,,
428,no,,,
429,yes,,,
430,yes,,,
431,,,,
432,,,,
433,,,,
434,,,,
435,no,,,
436,,,,
437,,,,
438,,,,
439,yes,,,
440,,,,
441,,,,
442,yes,,,
443,yes,,,
444,no,,,
445,,,,
446,,,,
447,yes,,,
448,,,,
449,,,,
450,no,,,
451,,,,
452,,,,
453,yes,,,
454,yes,,,
455,no,,,
456,yes,,,
457,,,,
458,yes,,,
459,yes,,,
460,,,,
461,,,,
462,yes,,,
463,yes,,,
464,,,,
465,,,,
466,no,,,
467,yes,,,
468,,,,
469,,,,
470,yes,,,
471,yes,,,
472,no,,,
473,no,,,
474,no,,,
475,no,,,
476,no,,,
477,,,,
478,yes,,,
479,,,,
480,no,,,
481,yes,,,
482,yes,,,
483,no,,,
484,no,,,
485,,,,
486,no,,,
487,,,,
488,,,,
489,no,,,
490,yes,,,
491,yes,,,
492,no,,,
493,no,,,
494,no,,,
495,no,,,
496,no,,,
497,no,,,
498,no,,,
499,no,,,
500,no,,,
501,yes,,,
502,no,,,
503,no,,,
504,no,,,
505,yes,,,
506,no,,,
507,no,,,
508,no,,,
509,no,,,
510,yes,,,
511,no,,,
512,no,,,
513,no,,,
514,no,,,
515,no,,,
516,no,,,
517,no,,,
518,no,,,
519,no,,,
520,no,,,
521,no,,,
522,no,,,
523,no,,,
524,no,,,
525,,,,
526,no,,,
527,yes,,,
528,,,,
529,,,,
530,yes,,,
531,no,,,
532,yes,,,
533,,,,
534,yes,,,
535,yes,,,
536,,,,
537,,,,
538,no,,,
539,yes,,,
540,yes,,,
541,,,,
542,yes,,,
543,yes,,,
544,,,,
545,no,,,
546,no,,,
547,yes,,,
548,no,,,
549,,,,
